Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Overall Progress,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Stage 1 - Basement - Common Areas,dynamic,Common Areas,Basement,Stage 1
,,Stage 1 - Basement - Repeaters,dynamic,Repeaters,Basement,Stage 1
,,Stage 1 - Ground Floor - Common Areas,dynamic,Common Areas,Ground Floor,Stage 1
,,Stage 1 - Ground Floor - Residential Areas,dynamic,Residential Areas,Ground Floor,Stage 1
,,Stage 1 - Ground Floor - Repeaters,dynamic,Repeaters,Ground Floor,Stage 1
,,Stage 1 - First Floor - Common Areas,dynamic,Common Areas,First Floor,Stage 1
,,Stage 1 - First Floor - Residential Areas,dynamic,Residential Areas,First Floor,Stage 1
,,Stage 1 - First Floor - Repeaters,dynamic,Repeaters,First Floor,Stage 1
,,Stage 1 - Second Floor - Common Areas,dynamic,Common Areas,Second Floor,Stage 1
,,Stage 1 - Second Floor - Residential Areas,dynamic,Residential Areas,Second Floor,Stage 1
,,Stage 1 - Second Floor - Repeaters,dynamic,Repeaters,Second Floor,Stage 1
,,Stage 1 - Third Floor - Common Areas,dynamic,Common Areas,Third Floor,Stage 1
,,Stage 1 - Third Floor - Residential Areas,dynamic,Residential Areas,Third Floor,Stage 1
,,Stage 1 - Third Floor - Repeaters,dynamic,Repeaters,Third Floor,Stage 1
,Columns,,,,,
,,Pre Wire,,Pre Wire,,
,,Install DB,,Install DB,,
,,Terminated & Tested,,Terminated & Tested,,
,,Fit off,,Fit off,,
