"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"a6a65b56-485b-429d-bfe8-954025eb8f32","","folder-normal","","","step","TRUE","FALSE","Site QA"
"d835b1a9-070a-41ea-931b-648c2095ee0a","","folder-normal","","","step","TRUE","FALSE","Site QA","Tower 1"
"9b1e8b9c-9ce0-4139-a61c-bf71c88665a1","","folder-normal","","","step","TRUE","FALSE","Site QA","Tower 1","Drains"
"818a8af2-cb57-4ad0-a96b-9ca557845534","","checklist-flat","","Drains","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Drains","Ground Floor"
"c383f22b-7430-47e6-a055-378c31e86b99","","checklist-flat","","Drains","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Drains","Level 1"
"20e23ca1-5894-472d-867c-71eb9d0729e4","","checklist-flat","","Drains","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Drains","Level 2"
"0c76767b-51af-492c-ac6d-9d44d454efe9","","checklist-flat","","Drains","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Drains","Level 3"
"6d82338c-e96f-4aa9-bd0a-6327c0f08f44","","checklist-flat","","Drains","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Drains","Level 4"
"8278f4cb-4d6e-4c49-92a4-25d290306460","","checklist-flat","","Drains","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Drains","Level 5"
"4f9384a0-6582-456f-8c49-e8666567dd61","","checklist-flat","","Drains","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Drains","Level 6"
"ef82fe48-2fff-4f40-9599-3d8e32736398","","checklist-flat","","Drains","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Drains","Level 7"
"e0da9f95-a0c4-4568-85d2-c2586d91726b","","checklist-flat","","Drains","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Drains","Level 8"
"25818c81-dd05-469e-add1-3cd30b7a5c50","","checklist-flat","","Drains","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Drains","Level 9"
"1a12f2cd-6277-48c1-91da-c348c4c3e42c","","checklist-flat","","Drains","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Drains","Level 10"
"d1c27411-f0a9-4cf0-959e-4a4d06b4bf4a","","checklist-flat","","Drains","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Drains","Level 11"
"85278fe9-e5e4-4d4d-8c38-b3fc3e892970","","checklist-flat","","Drains","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Drains","Level 12"
"38ef6b41-36b0-4c45-bc56-9e84c590cb87","","checklist-flat","","Drains","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Drains","Level 13"
"5d930b40-3c3f-4be9-aecc-7194b134630e","","checklist-flat","","Drains","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Drains","Level 14"
"25c27329-f049-47a2-9890-fdc9349c07c1","","checklist-flat","","Drains","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Drains","Level 15"
"bbb36610-66b5-4838-9de8-08f192e491af","","checklist-flat","","Drains","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Drains","Level 16"
"fef1590e-cb39-405a-b02b-7b2a0da7b449","","checklist-flat","","Drains","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Drains","Level 17"
"597ffe64-b988-4d4e-9fd3-dbcc3574e296","","checklist-flat","","Drains","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Drains","Level 18"
"210ab5c2-0627-4e77-80f3-ae2a2f4a108a","","checklist-flat","","Drains","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Drains","Level 19"
"f3ea4d81-840c-48a2-ac90-720df8ffc207","","checklist-flat","","Drains","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Drains","Level 20"
"c9a7bb61-e565-481f-a630-c126aae6b2f2","","checklist-flat","","Drains","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Drains","Level 21"
"b862c9ab-285b-4443-bee1-9a3aeb908f27","","checklist-flat","","Drains","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Drains","Level 22"
"0e445425-fe35-44fc-8bbd-45f1b4d68ceb","","checklist-flat","","Drains","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Drains","Level 23"
"15611439-6abb-4a90-b3d8-eb446c7c6c48","","checklist-flat","","Drains","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Drains","Level 24"
"e0addbba-9426-4b54-938e-794ed20c3fe3","","checklist-flat","","Drains","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Drains","Level 25"
"afc8dfae-8312-4417-858d-ac394b31da48","","checklist-flat","","Drains","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Drains","Level 26"
"8f4bf61c-eb33-4306-b84f-0c46f4575190","","checklist-flat","","Drains","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Drains","Level 27"
"03254244-7fe5-4168-b69b-d8c1f4ac6500","","checklist-flat","","Drains","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Drains","Level 28"
"e6056c44-0ab3-4de0-868c-4542fb4a900d","","checklist-flat","","Drains","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Drains","Level 29"
"af2b9b0a-0561-488d-9af5-279a0ec2b26c","","folder-normal","","","step","TRUE","FALSE","Site QA","Tower 1","Rough In"
"09f04648-4e89-4d3f-8491-5df64f6cd6e9","","folder-normal","","","step","TRUE","FALSE","Site QA","Tower 1","Rough In","Ground Floor"
"5a2ec970-1154-414f-8bbd-4230c424cbb5","","checklist-flat","","Rough In","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Rough In","Ground Floor","Male Ammenities"
"c21d05f4-dd96-4883-9095-0dcce146584a","","checklist-flat","","Rough In","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Rough In","Ground Floor","Female Ammenities"
"39c77d21-aabc-4572-9e9d-47472b26e0b9","","checklist-flat","","Rough In","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Rough In","Ground Floor","DDA"
"85bc1285-99ab-4733-b274-dda2538f12d1","","checklist-flat","","Rough In","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Rough In","Ground Floor","Lobby DDA"
"12cbe255-8abb-4df2-837f-12389264e000","","checklist-flat","","Rough In","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Rough In","Ground Floor","Fitness studio DDA"
"661a7b86-43b8-4792-8917-5d4a6ac9b157","","folder-normal","","","step","TRUE","FALSE","Site QA","Tower 1","Rough In","Level 1"
"a9f6345c-ad06-4856-ae50-37245a1dea4e","","checklist-flat","","Rough In","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Rough In","Level 1","Male Ammenities"
"fee370b6-1e84-40d4-8cfa-95534359e9b1","","checklist-flat","","Rough In","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Rough In","Level 1","Female Ammenties"
"3a4e8cda-c92d-4807-bcbb-dacb3c4e9835","","checklist-flat","","Rough In","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Rough In","Level 1","DDA"
"33604a55-f70a-47be-bc33-5b231e6c5bf8","","folder-normal","","","step","TRUE","FALSE","Site QA","Tower 1","Rough In","Level 2"
"135b9974-76ed-4513-b830-974fb4a778b1","","checklist-flat","","Rough In","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Rough In","Level 2","Male Ammenities"
"9f50024c-ede0-4475-be64-8f8f60782826","","checklist-flat","","Rough In","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Rough In","Level 2","Female Ammenities"
"26bbf957-751f-476d-9e1d-72391b2af433","","checklist-flat","","Rough In","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Rough In","Level 2","DDA"
"547a6f71-28bd-4173-ac04-6bebbf127239","","folder-normal","","","step","TRUE","FALSE","Site QA","Tower 1","Rough In","Level 3"
"694c574f-2a26-4539-b9aa-0787bae09a81","","checklist-flat","","Rough In","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Rough In","Level 3","301"
"512ce9a6-8116-49f3-909c-ce0cfdfd0cfd","","checklist-flat","","Rough In","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Rough In","Level 3","302"
"7786d315-a7c7-434e-8b87-1f8e1206fdfc","","checklist-flat","","Rough In","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Rough In","Level 3","303"
"8acea8c1-5310-4efc-bfcc-523faccd23b3","","checklist-flat","","Rough In","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Rough In","Level 3","304"
"41413163-078a-401d-b80f-d4147a2dd611","","checklist-flat","","Rough In","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Rough In","Level 3","305"
"41950af7-973c-4b31-836d-3f02845bdb97","","checklist-flat","","Rough In","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Rough In","Level 3","306"
"778baeec-b5f9-4918-8e06-f7897b41a70c","","checklist-flat","","Rough In","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Rough In","Level 3","307"
"488d20e6-5368-4bce-b996-52969f9d0e79","","checklist-flat","","Rough In","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Rough In","Level 3","Gym DDA 1"
"0f620bf9-0db0-42a2-9cc0-b269be5f2f23","","checklist-flat","","Rough In","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Rough In","Level 3","Gym DDA 2"
"0f5c8ea4-0cfd-4cf1-9cd2-f34f47777d12","","folder-normal","","","step","TRUE","FALSE","Site QA","Tower 1","Rough In","Level 4"
"be3d982c-de57-4210-b391-c0dfbe0d575e","","checklist-flat","","Rough In","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Rough In","Level 4","401"
"aa573197-c364-4325-aaf7-1da561484238","","checklist-flat","","Rough In","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Rough In","Level 4","402"
"d86e817e-8910-4eaa-b6d9-5fb1e7062ee3","","checklist-flat","","Rough In","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Rough In","Level 4","403"
"15519e72-0e6b-49f5-afd6-c624e3e445d6","","checklist-flat","","Rough In","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Rough In","Level 4","404"
"cc88e05f-3fe4-4673-87f1-4b2f925de80e","","checklist-flat","","Rough In","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Rough In","Level 4","405"
"7eaa0eb9-7513-48f5-b11d-f611516ffccb","","checklist-flat","","Rough In","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Rough In","Level 4","406"
"0081a3c0-ebac-463e-aeb5-dd1df0492c78","","checklist-flat","","Rough In","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Rough In","Level 4","407"
"b8ec9f8d-e7a2-469b-a437-926ce20f3eda","","checklist-flat","","Rough In","checklist-flat","FALSE","FALSE","Site QA","Tower 1","Rough In","Level 4","408"
