resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Beam 03-E and Beam 42-W,,,,,,,,
Byford U-Beam Stage-1 Casting Checklist,checklist,,,,Byford U-Beam Stage-1 Casting 03-E,,,,,,,
Byford U-Beam Stage-2 Casting Checklist,checklist,,,,Byford U-Beam Stage-2 Casting Checklist 03-E,,,,,,,
Byford U-Beam Stage-1 Casting Checklist,checklist,,,,Byford U-Beam Stage-1 Casting 42-W,,,,,,,
Byford U-Beam Stage-2 Casting Checklist,checklist,,,,Byford U-Beam Stage-2 Casting Checklist 42-W,,,,,,,
,step,,,Beam 44-E and Beam 45-W,,,,,,,,
Byford U-Beam Stage-1 Casting Checklist,checklist,,,,Byford U-Beam Stage-1 Casting 44-E,,,,,,,
Byford U-Beam Stage-2 Casting Checklist,checklist,,,,Byford U-Beam Stage-2 Casting Checklist 44-E,,,,,,,
Byford U-Beam Stage-1 Casting Checklist,checklist,,,,Byford U-Beam Stage-1 Casting 45-W,,,,,,,
Byford U-Beam Stage-2 Casting Checklist,checklist,,,,Byford U-Beam Stage-2 Casting Checklist 45-W,,,,,,,
