type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Hinged door  + Col,,,,,,
checkpoint,Opening inspected and sizes correct,,,,,,
checkpoint,Opening wraped & prepared correctly by others,,,,,,
checkpoint,Picture of packers and fixings,,,,,,
checkpoint,Frames packed and fixed correctly,,,,,,
checkpoint,External flashings / weather seals as per shop drawings ,,,,,,
checkpoint,Frame airseals with PF rod completed,,,,,,
checkpoint,Hinge door fitted correctly and operating smoothly ,,,,,,
checkpoint,Glazing; completed with all rubbers,,,,,,
checkpoint,Colonial bars fitted correctly ,,,,,,
checkpoint,Trade clean done ,,,,,,
checkpoint,Final inspections complete by Wights,,,,,,
checkpoint,Main contractor sign off and approved,,,,,,
,,,,,,,
,,,,,,,
checklist-flat,Punch Windows + Actuators,,,,,,
checkpoint,Opening inspected and sizes correct,,,,,,
checkpoint,Opening wraped & prepared correctly by others ,,,,,,
checkpoint,Picture of packers and fixings,,,,,,
checkpoint,Frames packed and fixed correctly,,,,,,
checkpoint,External flashings / weather seals as per shop drawings ,,,,,,
checkpoint,Frame airseals with PF rod completed,,,,,,
checkpoint,Glazing completed with all rubbers,,,,,,
checkpoint,Trade clean done ,,,,,,
checkpoint,Final inspections complete by Wights,,,,,,
checkpoint,Main contractor sign off and approved,,,,,,
,,,,,,,
,,,,,,,
checklist-flat,Punch windows (site glazed) + Col,,,,,,
checkpoint,Opening inspected and sizes correct,,,,,,
checkpoint,Opening wraped & prepared correctly by others ,,,,,,
checkpoint,Picture of packers and fixings,,,,,,
checkpoint,Frames packed and fixed correctly,,,,,,
checkpoint,External flashings / weather seals as per shop drawings ,,,,,,
checkpoint,Frame airseals with PF rod completed,,,,,,
checkpoint,Glazing completed with all rubbers,,,,,,
checkpoint,Colonial bars fitted correctly ,,,,,,
checkpoint,Trade clean done ,,,,,,
checkpoint,Final inspections complete by Wights,,,,,,
checkpoint,Main contractor sign off and approved,,,,,,
,,,,,,,
,,,,,,,
checklist-flat,Punch windows (site glazed) + Col + Alu panel ,,,,,,
checkpoint,Opening inspected and sizes correct,,,,,,
checkpoint,Opening wraped & prepared correctly by others ,,,,,,
checkpoint,Picture of packers and fixings,,,,,,
checkpoint,Frames packed and fixed correctly,,,,,,
checkpoint,External flashings / weather seals as per shop drawings ,,,,,,
checkpoint,Frame airseals with PF rod completed,,,,,,
checkpoint,Glazing completed with all rubbers,,,,,,
checkpoint,Colonial bars fitted correctly ,,,,,,
checkpoint,Aluminium Panel fitted correctly ,,,,,,
checkpoint,Trade clean done ,,,,,,
checkpoint,Final inspections complete by Wights,,,,,,
checkpoint,Main contractor sign off and approved,,,,,,
,,,,,,,
,,,,,,,
checklist-flat,Hinged door + Col + Alu panel ,,,,,,
checkpoint,Opening inspected and sizes correct,,,,,,
checkpoint,Opening wraped & prepared correctly by others,,,,,,
checkpoint,Picture of packers and fixings,,,,,,
checkpoint,Frames packed and fixed correctly,,,,,,
checkpoint,External flashings / weather seals as per shop drawings ,,,,,,
checkpoint,Frame airseals with PF rod completed,,,,,,
checkpoint,Hinge door fitted correctly and operating smoothly ,,,,,,
checkpoint,Glazing; completed with all rubbers,,,,,,
checkpoint,Colonial bars fitted correctly ,,,,,,
checkpoint,Aluminium Panel fitted correctly ,,,,,,
checkpoint,Trade clean done ,,,,,,
checkpoint,Final inspections complete by Wights,,,,,,
checkpoint,Main contractor sign off and approved,,,,,,
,,,,,,,
,,,,,,,
checklist-flat,Punch windows (site glazed) + Alu panel,,,,,,
checkpoint,Opening inspected and sizes correct,,,,,,
checkpoint,Opening wraped & prepared correctly by others ,,,,,,
checkpoint,Picture of packers and fixings,,,,,,
checkpoint,Frames packed and fixed correctly,,,,,,
checkpoint,External flashings / weather seals as per shop drawings ,,,,,,
checkpoint,Frame airseals with PF rod completed,,,,,,
checkpoint,Glazing completed with all rubbers,,,,,,
checkpoint,Aluminium Panel fitted correctly ,,,,,,
checkpoint,Trade clean done ,,,,,,
checkpoint,Final inspections complete by Wights,,,,,,
checkpoint,Main contractor sign off and approved,,,,,,
