type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Slab Penetrations Checklist,,,,,Slab Penetrations Checklist,
checkpoint,Penetration installed as per plan,,,,,,
,,,,,,,
checklist-flat,Door Headers Checklist,,,,,Door Headers Checklist,
checkpoint,fire rated with Hilti 611A intumescent,,,,,,
label,Photo of door entry and exit uploaded below,,,,,,
,,,,,,,
checklist-flat,Rough In Checklist,,,,,Rough In Checklist,
checkpoint,Drain complete,,,,,,
checkpoint,Lagging complete,,,,,,
checkpoint,Downpipe on,,,,,,
checkpoint,Overflow exposed and chopped down,,,,,,
checkpoint,Un-used peno's sealed,,,,,,
checkpoint,Rough in complete,,,,,,
checkpoint,Header pipes fire caulked,,,,,,
checkpoint,Tmv accessible to a/p,,,,,,
checkpoint,Hot water meters installed,,,,,,
checkpoint,Cross connections,,,,,,
checkpoint,"Mixer straight, set back correct",,,,,,
checkpoint,Water pressure tested,,,,,,
checkpoint,Roll overs complete and secure,,,,,,
checkpoint,Apartment clean of materials,,,,,,
checkpoint,D/p clipped,,,,,,
checkpoint,"Fw cleanned, covered and clear of debris",,,,,,
button,Aav required?,"Yes,No",,,,,
checkpoint,Fixture set out correct,,,,,,
checkpoint,Client variation checked against schedule,,,,,,
,,,,,,,
checklist,Fit Off - Hotel Room Checklist,,,,,Fit Off - Hotel Room Checklist,
section,Kitchen Sink,,,,,,
checkpoint,Joinery,,,,,,
checkpoint,Stone,,,,,,
checkpoint,Mixer,,,,,,
checkpoint,Waste,,,,,,
checkpoint,Dw connect,,,,,,
section,Bathroom 1 - Basin,,,,,,
checkpoint,Joinery,,,,,,
checkpoint,Stone,,,,,,
checkpoint,Basin,,,,,,
checkpoint,Mixer,,,,,,
section,Bathroom 1 - WC,,,,,,
checkpoint,Tile,,,,,,
checkpoint,Grout,,,,,,
checkpoint,Wc,,,,,,
section,Bathroom 1 - Shower,,,,,,
checkpoint,Tile,,,,,,
checkpoint,Grout,,,,,,
checkpoint,Rail,,,,,,
,,,,,,,
checklist,Fit Off - Apartment Checklist,,,,,Fit Off - Apartment Checklist,
section,Kitchen Sink,,,,,,
checkpoint,Joinery,,,,,,
checkpoint,Stone,,,,,,
checkpoint,Mixer,,,,,,
checkpoint,Waste,,,,,,
checkpoint,Dw connect,,,,,,
section,Kitchen Cooktop,,,,,,
checkpoint,Stone/ splash,,,,,,
checkpoint,Cooktop,,,,,,
checkpoint,Connection,,,,,,
section,Bathroom 1 - Basin,,,,,,
checkpoint,Joinery,,,,,,
checkpoint,Stone,,,,,,
checkpoint,Basin,,,,,,
checkpoint,Mixer,,,,,,
section,Bathroom 1 - WC,,,,,,
checkpoint,Tile,,,,,,
checkpoint,Grout,,,,,,
checkpoint,Wc,,,,,,
section,Bathroom 1 - Shower,,,,,,
checkpoint,Tile,,,,,,
checkpoint,Grout,,,,,,
checkpoint,Rail,,,,,,
section,Laundry,,,,,,
checkpoint,Tile,,,,,,
checkpoint,Trough,,,,,,
checkpoint,Mini stop,,,,,,
,,,,,,,
checklist,Commissioning - Hotel Room Checklist,,,,,Commissioning - Hotel Room Checklist,
section,Kitchen,,,,,,
checkpoint,Kitchen sink,,,,,,
checkpoint,Sink mixer,,,,,,
checkpoint,Dishwasher,,,,,,
checkpoint,Dishwasher ran,,,,,,
checkpoint,Hot plate,,,,,,
checkpoint,Sink waste,,,,,,
checkpoint,Coverplates,,,,,,
checkpoint,Test cooktop,,,,,,
section,Bathroom 1,,,,,,
checkpoint,W.C,,,,,,
checkpoint,Basin,,,,,,
checkpoint,Clean basin fw,,,,,,
checkpoint,Shower mixer,,,,,,
checkpoint,Shower rose,,,,,,
checkpoint,Shower waste cleaned,,,,,,
checkpoint,Temp valve,,,,,,
checkpoint,Aav,,,,,,
,,,,,,,
checklist,Commissioning - Apartment Checklist,,,,,Commissioning - Apartment Checklist,
section,Kitchen,,,,,,
checkpoint,Kitchen sink,,,,,,
checkpoint,Sink mixer,,,,,,
checkpoint,Dishwasher,,,,,,
checkpoint,Dishwasher ran,,,,,,
checkpoint,Hot plate,,,,,,
checkpoint,Sink waste,,,,,,
checkpoint,Coverplates,,,,,,
checkpoint,Test cooktop,,,,,,
section,Bathroom 1,,,,,,
checkpoint,W.C,,,,,,
checkpoint,Basin,,,,,,
checkpoint,Clean basin fw,,,,,,
checkpoint,Shower mixer,,,,,,
checkpoint,Shower rose,,,,,,
checkpoint,Shower waste cleaned,,,,,,
checkpoint,Temp valve,,,,,,
checkpoint,Aav,,,,,,
section,Laundry,,,,,,
checkpoint,W.M stops,,,,,,
checkpoint,Trough,,,,,,
checkpoint,Trough mixer,,,,,,
checkpoint,Trough waste,,,,,,
checkpoint,Stand pipe,,,,,,
checkpoint,Floor waste,,,,,,
,,,,,,,
checklist-flat,Drain Checklist,,,,,Drain Checklist,
checkpoint,Drain completed / connected & photo uploaded below,,,,,,
,,,,,,,
checklist-flat,Drawing upload,,,,,Drawing upload,
checkpoint-no-status,Drawing attached,,,,,,
