"Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"1f249d6f-261a-54f5-8a4d-50a86ee59699","textbox","Tested by:",,,,

"64def538-a6df-47be-beed-0c45bfe8c37c/1","checklist","Polarization Index Checklist","","Polarization Index Checklist",0,"6bcf5103-0a9c-41cf-b0a7-e0e2c91a337b"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
"b456eae4-5a9e-4c99-aafe-bfb4e98fad2a","checkpoint","Date",,,,
"4fe8b6e6-46ca-5ba4-8cc6-13771d61c9a7","date","Date:",,,,
"307314b8-33fa-4a42-aee1-973ea2b717a2","checkpoint-no-value","Equipment details",,,,
"b0734835-4335-5c60-9249-629b913531f8","textbox","Equipment:",,,,
"70c3533a-95ba-5ace-8e59-51e66f9c6799","textbox","Serial number:",,,,
"bb93a4d7-0f2a-5529-a3ea-51a6e7f41e7a","textbox","Make:",,,,
"fdb2b844-fc33-4319-beeb-b4fcbf8b0cf8","checkpoint","Red phase",,,,
"6ecd8542-5fda-553d-9582-98353d1c41fc","textbox","Test Voltage:",,,,
"46561f78-44a5-5674-a170-49862c897f46","textbox","Reading After 1 Minute:",,,,
"c3acf178-1276-5444-8c64-370392f93e6e","textbox","Reading After 10 Minutes:",,,,
"09cb6b11-9635-5c29-b9ad-c8cde2eba2c3","textbox","PI:",,,,
"54e29ffc-0e91-4267-ab9f-4d5d816ff664","checkpoint","White phase",,,,
"474206a8-60b0-5a18-ab53-7e80ee411762","textbox","Test Voltage:",,,,
"f8021ea7-97ae-5324-a482-db9204897d4f","textbox","Reading After 1 Minute:",,,,
"cc32d181-f828-526c-9042-92b92c5a4663","textbox","Reading After 10 Minutes:",,,,
"d91827cd-f36f-5b9e-a229-5d9f5d98c4f8","textbox","PI:",,,,
"43461a90-5bce-42d3-beae-4948fea250ca","checkpoint","Blue phase",,,,
"5bb945fa-dec0-5934-a30a-f87095ab47cf","textbox","Test Voltage:",,,,
"10f6fad5-5c21-5468-bd32-979ceea0c281","textbox","Reading After 1 Minute:",,,,
"d0cd7728-3d6d-55be-894b-5188bcfc0638","textbox","Reading After 10 Minutes:",,,,
"ab0ac166-53ba-5b82-a419-2d272774f778","textbox","PI:",,,,
"b792b192-2db1-4b58-85e1-dbbd5e28c1c8","checkpoint-no-value","Technician Name",,,,
"8eec8460-dc5f-5984-88b6-1b0db97a3467","textbox","Tested by:",,,,

"48999da3-078c-43ea-af38-48b9e613d26c/1","checklist","Screen Continuity Checklist","","Screen Continuity Checklist",0,"277a9d7d-252e-44f5-9141-d85783e0cc2d"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
"20881220-f7ab-46c8-8695-7bf876d8f3ea","checkpoint","Date",,,,
"51ac62df-4a25-519a-bd56-05f909526edd","date","Date:",,,,
"d1b62727-1f16-4bb3-9dc7-86144f572d68","checkpoint-no-value","Equipment details",,,,
"7cc742c4-7401-5fd6-b47b-e649c032de94","textbox","Equipment:",,,,
"d31b76c0-a23a-5bd3-abb8-e24cd49308c6","textbox","Serial number:",,,,
"410b9098-c716-5fad-b49e-487fddfa7e4f","textbox","Make:",,,,
"f6d58e84-0a07-4dfc-8c1f-86fbf013132d","checkpoint","Test 1",,,,
"89e5d871-8dcb-5e35-b144-f668005bc078","textbox","Phase colour:",,,,
"d2893114-11fc-5976-974a-1d24d155e1a5","textbox","Result:",,,,
"fa8b30b0-957f-4a04-8cf4-d0809d65c438","checkpoint","Test 2",,,,
"77c728ee-a166-5607-9209-429a384044e6","textbox","Phase colour:",,,,
"0e7376d3-c67b-5c48-b0ea-a7104d969ddb","textbox","Result:",,,,
"cb107f56-97ba-4b36-b6c1-ee4cb105b09a","checkpoint","Test 3",,,,
"560a0f0b-e01b-5608-ab50-bceda3302dee","textbox","Phase colour:",,,,
"adc7a137-ab2e-5295-af50-e991193f9858","textbox","Result:",,,,
"c966a889-9568-4c5c-ac06-43b984539d75","checkpoint-no-value","Technician Name",,,,
"6b9f2b10-d1db-553c-a5bf-28d252853048","textbox","Tested by:",,,,

"01fea2ef-7194-4cb1-a91a-20aa58f85e42/1","checklist","Sheath Testing Checklist","","Sheath Testing Checklist",0,"0f901ebf-bbda-4d3f-ad09-69f380d098cc"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
"0ff44b3d-879a-42dd-b7b2-75add0d1efa0","checkpoint","Date",,,,
"ba684863-f354-5576-aa48-fe3d7cb47c71","date","Date:",,,,
"248a7d30-9149-42a1-885f-0751dd5fe425","checkpoint-no-value","Equipment details",,,,
"3c3e0537-b4c3-5588-aef2-696ce88aa358","textbox","Equipment:",,,,
"de4a44ed-5dad-5bbd-9424-5777d0a3972c","textbox","Serial number:",,,,
"749e97c4-97f2-5af6-9b79-d5beb24727f9","textbox","Make:",,,,
"1eb78b9f-2356-42e5-bc18-c6a39cdabf51","checkpoint","Test 1",,,,
"90125cd3-b3b0-5a71-b149-54dfafc18b5f","textbox","Phase colour:",,,,
"d8fee8f8-7a9f-5e53-b9bd-98fe0515a081","textbox","Test Voltage:",,,,
"29d54ec6-ed12-5b32-854c-642c6208cd32","textbox","Result:",,,,
"35dea0bf-2c15-4467-90fb-85e4f6961273","checkpoint","Test 2",,,,
"897474ec-657d-503d-89e8-63ec96efc39b","textbox","Phase colour:",,,,
"3c49718c-bf4d-5ae2-b170-b23d08c84263","textbox","Test Voltage:",,,,
"4c1279a8-2138-5833-bce2-b9983740c3e4","textbox","Result:",,,,
"b32d11bf-c4a4-4a97-891a-bdb070651bd8","checkpoint","Test 3",,,,
"ecdc2943-0346-515c-b8ec-c4a4519ba255","textbox","Phase colour:",,,,
"e214d3a2-1407-5355-b1a1-85e59b22b89c","textbox","Test Voltage:",,,,
"fc008b16-278a-512f-a939-e8a193ad154b","textbox","Result:",,,,
"c235d74a-b7e2-4070-8ee3-ec021e81bd2c","checkpoint-no-value","Technician Name",,,,
"23fb0f26-b3ce-5be2-9326-931bd0cf8db8","textbox","Tested by:",,,,

"ad7d0bea-d5db-46d9-af2e-3fbffa5d3efb/1","checklist","Step Voltage Checklist","","Step Voltage Checklist",0,"e391c4d8-9023-4f6d-a36a-b029bdeca96e"
"c4f53086-4166-4bfb-b07e-eb81fd5c42d2","section","Details",,,,
"38aaacb2-2513-4021-bfdf-6e379f1bfd48","checkpoint","Date",,,,
"cd16228b-1c2e-5795-aa45-f854eeabcbac","date","Date:",,,,
"08aebfeb-644f-41bb-936c-798a2f93fe2e","checkpoint-no-value","Equipment details",,,,
"78c817f5-0ad9-5ffe-b9c3-0aef3b4a414f","textbox","Equipment:",,,,
"5863aee6-32fe-5680-a48e-f8913e6a0e76","textbox","Serial number:",,,,
"e1e4c26f-1d5a-58d9-b9db-b8b2d5959f0d","textbox","Make:",,,,
"f8826f7e-8e04-4d71-9a87-f1c83f6b0f4e","checkpoint","Red phase to W+B+E",,,,
"02696fd5-2c4f-5b2f-8d06-190f5b2a0daa","textbox","Test Voltage:",,,,
"d4673107-a0d3-5fdd-9000-d6bb1980a25e","textbox","1st min Test Result:",,,,
"46d26852-070e-5d44-942b-f24805af90e1","textbox","Test Voltage:",,,,
"d43af1a4-cba1-511f-9667-b7643cd5024e","textbox","2nd min Test Result:",,,,
"08422196-0ddb-54d5-adc0-cafc9b636e13","textbox","Test Voltage:",,,,
"047a1e4f-aba6-5809-9275-99379f1a3fe9","textbox","3rd min Test Result:",,,,
"23ea9141-aaa5-5aab-a50a-aed6f41270c8","textbox","Test Voltage:",,,,
"45ea5b8f-4d17-5d57-8195-d48c7177ede5","textbox","4th min Test Result:",,,,
"e7768098-bc14-580c-8e71-55ac0e30889f","textbox","Test Voltage:",,,,
"40d45379-8aac-5b34-821f-73ad31991366","textbox","5th min Test Result:",,,,
"d6b4deb5-d54f-5b28-ac80-948c1ae391fd","textbox","Test Voltage:",,,,
"13586c02-9c31-581f-a495-1dd951c2a1b1","textbox","6th min Test Result:",,,,
"b1c257a9-31ad-552b-a69e-369195e5542d","textbox","Test Voltage:",,,,
"1baaee58-3576-5a0e-8a64-d82738193ebc","textbox","7th min Test Result:",,,,
"875bf63c-58f4-501e-8f46-87bd52a19d57","textbox","Test Voltage:",,,,
"a610950f-d159-5a55-9c0a-df5c905a793d","textbox","8th min Test Result:",,,,
"dbf46284-6b70-5ade-b7f9-a98018abe70a","textbox","Test Voltage:",,,,
"1db256c3-9386-5539-86bd-c62ce96f2ff3","textbox","9th min Test Result:",,,,
"689c55c5-155a-58ab-bab6-18114e15ad94","textbox","Test Voltage:",,,,
"383a3121-9e7b-569b-acbb-6d7783fad9f6","textbox","10th min Test Result:",,,,
"21012eb1-258c-41e5-8d7d-654e76b4820a","checkpoint","White phase to R+B+E",,,,
"764d743f-dd60-587f-963d-452e7f2bd890","textbox","Test Voltage:",,,,
"e08b85ee-2bdd-5775-96c5-be703d70680d","textbox","1st min Test Result:",,,,
"81991865-c58f-5aa6-9f5f-e3c76f977330","textbox","Test Voltage:",,,,
"e2c8ed60-c2d4-5cde-8024-5ccd7b9e60e1","textbox","2nd min Test Result:",,,,
"a8abb38a-e627-5824-b3a3-f3ef679c033a","textbox","Test Voltage:",,,,
"3e998113-6ef0-566c-ae5e-33568bb7e2ad","textbox","3rd min Test Result:",,,,
"bc4bc70c-bc50-5e53-9fd9-0a4f87ca67df","textbox","Test Voltage:",,,,
"2175c583-62b5-546a-b93f-3a2b945afcb2","textbox","4th min Test Result:",,,,
"0bdeede4-915e-5d66-92be-fb5d9916cb0a","textbox","Test Voltage:",,,,
"406eecc2-7627-5f36-8dda-826826bf0f31","textbox","5th min Test Result:",,,,
"54d8ae0b-1dd9-5b56-83d0-404d4c9f3069","textbox","Test Voltage:",,,,
"46691894-d689-5693-9692-958040f73632","textbox","6th min Test Result:",,,,
"1ec52c1e-18c4-519a-aab1-80f77cb1d847","textbox","Test Voltage:",,,,
"f2af95a2-4231-527c-9c6a-628b4029b74d","textbox","7th min Test Result:",,,,
"dc365e92-9ea4-54d3-b9f3-f23fc8a8fc1d","textbox","Test Voltage:",,,,
"bff300ac-9a67-5567-9ba6-cb60f066f19a","textbox","8th min Test Result:",,,,
"928e943f-5e55-5973-8073-c041cbed61a2","textbox","Test Voltage:",,,,
"a87ffb53-9811-575b-bfe9-f8cf713c17ae","textbox","9th min Test Result:",,,,
"51f6158b-9d74-569b-9244-0b0f1ce5e1eb","textbox","Test Voltage:",,,,
"b62f825e-9703-52b8-836a-7e2b78ac310b","textbox","10th min Test Result:",,,,
"788e64e7-5400-4fd7-92be-1a541cf4b79f","checkpoint","Blue phase to R+W+E",,,,
"f902d195-f4a6-573d-aa19-5c30b735758d","textbox","Test Voltage:",,,,
"4a929732-19aa-57d1-92a2-5398932c0911","textbox","1st min Test Result:",,,,
"001987cc-e090-553b-8f9b-0940da1bbbfe","textbox","Test Voltage:",,,,
"2fde1f28-e95a-5cd2-8294-0b1ba9148726","textbox","2nd min Test Result:",,,,
"4a6b8003-dbb4-5862-9530-0a9963f40c99","textbox","Test Voltage:",,,,
"f1dc9f56-da5a-5dac-9c57-9171274c9946","textbox","3rd min Test Result:",,,,
"411af759-04fd-5f21-956f-e594b004da21","textbox","Test Voltage:",,,,
"10517f2f-8b3a-5464-a240-d113070e9c63","textbox","4th min Test Result:",,,,
"b77faacd-d833-51ce-89d6-1b1044c73407","textbox","Test Voltage:",,,,
"6c2b8bdc-7a76-55df-a01f-314b454d1cb8","textbox","5th min Test Result:",,,,
"897037f0-b863-5c11-9faa-440963ea0ce2","textbox","Test Voltage:",,,,
"6608140a-d5ec-5f03-b31e-950841de4e19","textbox","6th min Test Result:",,,,
"729458f2-1419-5cdb-98cc-e17d6af530fa","textbox","Test Voltage:",,,,
"64179197-276b-56f0-9afe-426fa89e1860","textbox","7th min Test Result:",,,,
"611f2307-12ae-527a-8f8c-2b8273e5a6b0","textbox","Test Voltage:",,,,
"ea524c89-2eb0-59f4-8f91-cbaacbddcbad","textbox","8th min Test Result:",,,,
"25f81bcf-3a3f-51a2-999f-25f4d5a71622","textbox","Test Voltage:",,,,
"539a367b-d736-534c-a892-853c9a79ad06","textbox","9th min Test Result:",,,,
"4cbbb84a-421b-5272-8e98-75bf3f1c010a","textbox","Test Voltage:",,,,
"5a16c3a3-c2c6-5bd0-bbc1-a05321648e53","textbox","10th min Test Result:",,,,
"3fa1cce6-266d-4996-8f0f-42bccb75c875","checkpoint-no-value","Technician Name",,,,
"12c28d50-9a21-511d-8d28-631d88dfa019","textbox","Tested by:",,,,

"6624eff6-3a52-46d6-be73-90c27b959f1a/1","checklist","VLF Testing Checklist","","VLF Testing Checklist",0,"729a341f-153a-4fcf-91d1-dc687b681113"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
"2ddee5ac-2dc6-44d6-a85f-333dc65b39ae","checkpoint","Date",,,,
"f8adb130-b988-5f9b-85a6-109f7db0ebeb","date","Date:",,,,
"bb7a9ba5-6989-42fb-aa89-3b855af910fb","checkpoint-no-value","Equipment details",,,,
"fb4f6ff8-6cb3-55e3-afea-ad7ed2ee8263","textbox","Equipment:",,,,
"a02055f6-24be-5673-bd87-d0a2fbcb6d01","textbox","Serial number:",,,,
"621699b3-86e8-5912-a699-c0c793ad85cb","textbox","Make:",,,,
