"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"432b2b30-d1b5-44c5-8b23-e7f043666102","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"e4391721-24ee-4bd3-ab51-01ac93a2c2c8","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Stage 2 (B02)"
"ae2fe217-ba47-472a-af28-8f68734027b3","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Stage 2 (B02)","Fitout"
"d98f545a-31de-4b21-a18f-fa0c9fd85855","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Stage 2 (B02)","Fitout","Ground Level"
"d02ec730-d3b6-41f2-aed1-31ba0a917eea","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Stage 2 (B02)","Fitout","Ground Level","Area A"
"d2fb2b8b-54fa-4226-a5f7-eff9d1540800","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Stage 2 (B02)","Fitout","Ground Level","Area A","Carpark"
"c5c68b54-5193-4e6e-99f1-8a69b0d3885d","","checklist-flat","pass","PRE - S - Timber Framing","checklist-flat","FALSE","FALSE","Site QA","Stage 2 (B02)","Fitout","Ground Level","Area A","Carpark","Frame work (Garage Door)"
"b4cdcbdf-17da-4ba5-8d01-009e9ec34252","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Stage 2 (B02)","Fitout","Ground Level","Area A","Valve Room"
"97e3e239-28c3-414d-986c-fe88cfd99511","","checklist-flat","pass","PRE - S - Timber Framing","checklist-flat","FALSE","FALSE","Site QA","Stage 2 (B02)","Fitout","Ground Level","Area A","Valve Room","Internal Framing"
"7f8e2257-ea62-4d47-a06c-484208841599","","checklist-flat","pass","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","Site QA","Stage 2 (B02)","Fitout","Ground Level","Area A","Valve Room","Fire Door Installation"
"3759f1e3-dbba-483a-96c3-f2954b3f5289","","checklist-flat","pass","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Site QA","Stage 2 (B02)","Fitout","Ground Level","Area A","Valve Room","Skirting/Architraves/Trims"
"d5f900c7-2d17-4ced-b080-ba7684f6722d","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Stage 2 (B02)","Fitout","Ground Level","Area A","Comms Room"
"aa7ff752-b5ea-4378-8063-bfcdd8ccd114","","checklist-flat","pass","PRE - S - Timber Framing","checklist-flat","FALSE","FALSE","Site QA","Stage 2 (B02)","Fitout","Ground Level","Area A","Comms Room","Internal Framing"
"60a5c860-b3c7-4755-85b0-29384dbbe534","","checklist-flat","pass","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","Site QA","Stage 2 (B02)","Fitout","Ground Level","Area A","Comms Room","Fire Door Installation"
"52065142-60ac-4ed0-a109-87f8bc8c52b8","","checklist-flat","not-applicable","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Site QA","Stage 2 (B02)","Fitout","Ground Level","Area A","Comms Room","Skirting/Architraves/Trims"
"bffc2d6a-8f74-4b87-bcaf-0c7251261f48","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Stage 2 (B02)","Fitout","Ground Level","Area A","Main Switch Board (MSB)"
"8f022f8c-b7f9-4610-af99-da619996caf1","","checklist-flat","pass","PRE - S - Timber Framing","checklist-flat","FALSE","FALSE","Site QA","Stage 2 (B02)","Fitout","Ground Level","Area A","Main Switch Board (MSB)","Internal Framing"
"3a55cbe9-5095-4a30-a284-b5cf6755ed87","","checklist-flat","pass","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","Site QA","Stage 2 (B02)","Fitout","Ground Level","Area A","Main Switch Board (MSB)","Fire Door Installation"
"687c72e3-cca2-448a-81c0-80b269dc57d1","","checklist-sectioned","pass","PRE - S - Nogs","checklist","FALSE","FALSE","Site QA","Stage 2 (B02)","Fitout","Ground Level","Area A","Main Switch Board (MSB)","Nogs"
"69adcde8-46ae-4ec2-9e3f-f5758757343c","","checklist-flat","pass","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Site QA","Stage 2 (B02)","Fitout","Ground Level","Area A","Main Switch Board (MSB)","Skirting/Architraves/Trims"
"533ae1a2-e362-46cf-a6ae-b5fe16fe6b14","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Stage 2 (B02)","Fitout","Ground Level","Area A","Mail Room"
"21541320-50ea-463f-a235-26bbf995afee","","checklist-flat","pass","PRE - S - Timber Framing","checklist-flat","FALSE","FALSE","Site QA","Stage 2 (B02)","Fitout","Ground Level","Area A","Mail Room","Internal Framing"
"ed7570fa-c600-4b21-9781-b8402714c90c","","checklist-flat","pass","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","Site QA","Stage 2 (B02)","Fitout","Ground Level","Area A","Mail Room","Fire Door Installation"
"623e4b39-5f8c-44d0-bf82-b83acac6bbf9","","checklist-sectioned","pass","PRE - S - Nogs","checklist","FALSE","FALSE","Site QA","Stage 2 (B02)","Fitout","Ground Level","Area A","Mail Room","Nogs"
"484a86ec-762c-4aa1-aae3-99c0e4ae2592","","checklist-flat","pass","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Site QA","Stage 2 (B02)","Fitout","Ground Level","Area A","Mail Room","Skirting/Architraves/Trims"
"8a6ec0cf-97b3-4a21-991d-7dcadb9b790b","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Stage 2 (B02)","Fitout","Ground Level","Area A","Bin Room"
