Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Soffit Progress,,,,,,,
,Scope,,,,,,
,Rows,,,,,,
,,BUILDING A,grouping,BUILDING A,,,
,,CARPARK (LG),,Soffit,CARPARK (LG),BUILDING A,
,,GROUND LEVEL,,Soffit,GROUND LEVEL,BUILDING A,
,,LEVEL 3,,Soffit,LEVEL 3,BUILDING A,
,,BUILDING B,grouping,BUILDING B,,,
,,CARPARK (LG),,Soffit,CARPARK (LG),BUILDING B,
,,GROUND LEVEL,,Soffit,GROUND LEVEL,BUILDING B,
,,LEVEL 2,,Soffit,LEVEL 2,BUILDING B,
,,LEVEL 3,,Soffit,LEVEL 3,BUILDING B,
,,LEVEL 4,,Soffit,LEVEL 4,BUILDING B,
,,LEVEL 5,,Soffit,LEVEL 5,BUILDING B,
,,LEVEL 8,,Soffit,LEVEL 8,BUILDING B,
,,BUILDING C,grouping,BUILDING C,,,
,,CARPARK (LG),,Soffit,CARPARK (LG),BUILDING C,
,,GROUND LEVEL,,Soffit,GROUND LEVEL,BUILDING C,
,,LEVEL 3,,Soffit,LEVEL 3,BUILDING C,
,,BUILDING D,grouping,BUILDING D,,,
,,CARPARK (LG),,Soffit,CARPARK (LG),BUILDING D,
,,GROUND LEVEL,,Soffit,GROUND LEVEL,BUILDING D,
,,LEVEL 4,,Soffit,LEVEL 4,BUILDING D,
,,LEVEL 6,,Soffit,LEVEL 6,BUILDING D,
,,BUILDING E,grouping,BUILDING E,,,
,,CARPARK (LG),,Soffit,CARPARK (LG),BUILDING E,
,,GROUND LEVEL,,Soffit,GROUND LEVEL,BUILDING E,
,,LEVEL 3,,Soffit,LEVEL 3,BUILDING E,
,Columns,,,,,,
,,Check Product & Drawings,,check product & drawings,,,
,,Fix to soffits,,fix to soffits,,,
,,Application of foil tape,,application of foil tape,,,
,,Product Compliance,,product compliance,,,
,,RCP Markup,,rcp markup,,,
,,Final Inspection,,final inspection,,,
,,Site Clean,,site clean,,,
,,Submit QA documentation,,submit qa documentation,,,
,,,,,,,
Corridor Progress,,,,,,,
,Scope,,,,,,
,Rows,,,,,,
,,BUILDING A,grouping,BUILDING A,,,
,,CARPARK CORRIDOR,,Corridor,CARPARK CORRIDOR,CARPARK (LG),BUILDING A
,,GF CORRIDOR,,Corridor,GF CORRIDOR,GROUND LEVEL,BUILDING A
,,L01 CORRIDOR,,Corridor,L01 CORRIDOR,LEVEL 1,BUILDING A
,,L02 CORRIDOR,,Corridor,L02 CORRIDOR,LEVEL 2,BUILDING A
,,L03 CORRIDOR,,Corridor,L03 CORRIDOR,LEVEL 3,BUILDING A
,,BUILDING B,grouping,BUILDING B,,,
,,CARPARK CORRIDOR,,Corridor,CARPARK CORRIDOR,CARPARK (LG),BUILDING B
,,GF CORRIDOR,,Corridor,GF CORRIDOR,GROUND LEVEL,BUILDING B
,,L01 CORRIDOR,,Corridor,L01 CORRIDOR,LEVEL 1,BUILDING B
,,L02 CORRIDOR,,Corridor,L02 CORRIDOR,LEVEL 2,BUILDING B
,,L03 CORRIDOR,,Corridor,L03 CORRIDOR,LEVEL 3,BUILDING B
,,L04 CORRIDOR,,Corridor,L04 CORRIDOR,LEVEL 4,BUILDING B
,,L05 CORRIDOR,,Corridor,L05 CORRIDOR,LEVEL 5,BUILDING B
,,L06 CORRIDOR,,Corridor,L06 CORRIDOR,LEVEL 6,BUILDING B
,,L07 CORRIDOR,,Corridor,L07 CORRIDOR,LEVEL 7,BUILDING B
,,L08 CORRIDOR,,Corridor,L08 CORRIDOR,LEVEL 8,BUILDING B
,,BUILDING C,grouping,BUILDING C,,,
,,GF CORRIDOR,,Corridor,GF CORRIDOR,GROUND LEVEL,BUILDING C
,,L01 CORRIDOR,,Corridor,L01 CORRIDOR,LEVEL 1,BUILDING C
,,L02 CORRIDOR,,Corridor,L02 CORRIDOR,LEVEL 2,BUILDING C
,,L03 CORRIDOR,,Corridor,L03 CORRIDOR,LEVEL 3,BUILDING C
,,BUILDING D,grouping,BUILDING D,,,
,,CARPARK CORRIDOR,,Corridor,CARPARK CORRIDOR,CARPARK (LG),BUILDING D
,,GF CORRIDOR,,Corridor,GF CORRIDOR,GROUND LEVEL,BUILDING D
,,L01 CORRIDOR,,Corridor,L01 CORRIDOR,LEVEL 1,BUILDING D
,,L02 CORRIDOR,,Corridor,L02 CORRIDOR,LEVEL 2,BUILDING D
,,L03 CORRIDOR,,Corridor,L03 CORRIDOR,LEVEL 3,BUILDING D
,,L04 CORRIDOR,,Corridor,L04 CORRIDOR,LEVEL 4,BUILDING D
,,L05 CORRIDOR,,Corridor,L05 CORRIDOR,LEVEL 5,BUILDING D
,,L06 CORRIDOR,,Corridor,L06 CORRIDOR,LEVEL 6,BUILDING D
,,BUILDING E,grouping,BUILDING E,,,
,,CARPARK CORRIDOR,,Corridor,CARPARK CORRIDOR,CARPARK (LG),BUILDING E
,,GF CORRIDOR,,Corridor,GF CORRIDOR,GROUND LEVEL,BUILDING E
,,L01 CORRIDOR,,Corridor,L01 CORRIDOR,LEVEL 1,BUILDING E
,,L02 CORRIDOR,,Corridor,L02 CORRIDOR,LEVEL 2,BUILDING E
,,L03 CORRIDOR,,Corridor,L03 CORRIDOR,LEVEL 3,BUILDING E
,Columns,,,,,,
,,Check Product & Drawings ,,Check Product & Drawings ,,,
,,Door frames,,Door frames,,,
,,Frame walls,,Frame walls,,,
,,Noggins installed,,Noggins installed,,,
,,Pre-Sheeting Walls Inspection,,Pre-Sheeting Walls Inspection,,,
,,Top sheet caulked & stopped,,Top sheet caulked and stopped,,,
,,Insulation to walls,,Insulation to walls,,,
,,Fixing/hanging party & internal walls,,Fixing / hanging party & internal walls,,,
,,Ceiling grid,,Ceiling grid,,,
,,Insulation to ceilings,,Insulation to ceilings,,,
,,Sheet ceilings,,Sheet ceilings,,,
,,Access panels installed,,Access panels installed,,,
,,Stop/Sand ceiling,,Stop/Sand ceiling,,,
,,Final Inspection,,Final Inspection,,,
,,Site Clean,,Site Clean,,,
,,Submit QA documentation,,Submit QA  documentation,,,
,,Check Product & Drawings ,,Check Product & Drawings ,,,
,,,,,,,
Speedpanel Progress,,,,,,,
,Scope,,,,,,
,Rows,,,,,,
,,BUILDING A,grouping,BUILDING A,,,
,,CARPARK CORRIDOR,,Speedpanel,CARPARK CORRIDOR,CARPARK (LG),BUILDING A
,,GF CORRIDOR,,Speedpanel,GF CORRIDOR,GROUND LEVEL,BUILDING A
,,L01 CORRIDOR,,Speedpanel,L01 CORRIDOR,LEVEL 1,BUILDING A
,,L02 CORRIDOR,,Speedpanel,L02 CORRIDOR,LEVEL 2,BUILDING A
,,L03 CORRIDOR,,Speedpanel,L03 CORRIDOR,LEVEL 3,BUILDING A
,,BUILDING B,grouping,BUILDING B,,,
,,CARPARK CORRIDOR,,Speedpanel,CARPARK CORRIDOR,CARPARK (LG),BUILDING B
,,GF CORRIDOR,,Speedpanel,GF CORRIDOR,GROUND LEVEL,BUILDING B
,,L01 CORRIDOR,,Speedpanel,L01 CORRIDOR,LEVEL 1,BUILDING B
,,L02 CORRIDOR,,Speedpanel,L02 CORRIDOR,LEVEL 2,BUILDING B
,,L03 CORRIDOR,,Speedpanel,L03 CORRIDOR,LEVEL 3,BUILDING B
,,L04 CORRIDOR,,Speedpanel,L04 CORRIDOR,LEVEL 4,BUILDING B
,,L05 CORRIDOR,,Speedpanel,L05 CORRIDOR,LEVEL 5,BUILDING B
,,L06 CORRIDOR,,Speedpanel,L06 CORRIDOR,LEVEL 6,BUILDING B
,,L07 CORRIDOR,,Speedpanel,L07 CORRIDOR,LEVEL 7,BUILDING B
,,L08 CORRIDOR,,Speedpanel,L08 CORRIDOR,LEVEL 8,BUILDING B
,,BUILDING C,grouping,BUILDING C,,,
,,GF CORRIDOR,,Speedpanel,GF CORRIDOR,GROUND LEVEL,BUILDING C
,,L01 CORRIDOR,,Speedpanel,L01 CORRIDOR,LEVEL 1,BUILDING C
,,L02 CORRIDOR,,Speedpanel,L02 CORRIDOR,LEVEL 2,BUILDING C
,,L03 CORRIDOR,,Speedpanel,L03 CORRIDOR,LEVEL 3,BUILDING C
,,BUILDING D,grouping,BUILDING D,,,
,,CARPARK CORRIDOR,,Speedpanel,CARPARK CORRIDOR,CARPARK (LG),BUILDING D
,,GF CORRIDOR,,Speedpanel,GF CORRIDOR,GROUND LEVEL,BUILDING D
,,L01 CORRIDOR,,Speedpanel,L01 CORRIDOR,LEVEL 1,BUILDING D
,,L02 CORRIDOR,,Speedpanel,L02 CORRIDOR,LEVEL 2,BUILDING D
,,L03 CORRIDOR,,Speedpanel,L03 CORRIDOR,LEVEL 3,BUILDING D
,,L04 CORRIDOR,,Speedpanel,L04 CORRIDOR,LEVEL 4,BUILDING D
,,L05 CORRIDOR,,Speedpanel,L05 CORRIDOR,LEVEL 5,BUILDING D
,,L06 CORRIDOR,,Speedpanel,L06 CORRIDOR,LEVEL 6,BUILDING D
,,BUILDING E,grouping,BUILDING E,,,
,,CARPARK CORRIDOR,,Speedpanel,CARPARK CORRIDOR,CARPARK (LG),BUILDING E
,,GF CORRIDOR,,Speedpanel,GF CORRIDOR,GROUND LEVEL,BUILDING E
,,L01 CORRIDOR,,Speedpanel,L01 CORRIDOR,LEVEL 1,BUILDING E
,,L02 CORRIDOR,,Speedpanel,L02 CORRIDOR,LEVEL 2,BUILDING E
,,L03 CORRIDOR,,Speedpanel,L03 CORRIDOR,LEVEL 3,BUILDING E
,Columns,,,,,,
,,Check Product & Drawings ,,Check Product & Drawings ,,,
,,Install track,,Install track,,,
,,Install panel,,Install panel,,,
,,Caulk panel,,Caulk panel,,,
,,Install head protection (fire),,Install head protection (fire),,,
,,Manufacturers Inpections,,Manufacturers Inpections,,,
,,Final Inspection,,Final Inspection,,,
,,Site Clean,,Site Clean,,,
,,Submit QA documentation,,submit qa documentation,,,
,,,,,,,
Apartment Progress,,,,,,,
,Scope,,,,,,
,Rows,,,,,,
,,BUILDING A - GROUND LEVEL,grouping,BUILDING A - GROUND LEVEL,,,
,,A.G.01,,Apartment,A.G.01,GROUND LEVEL,BUILDING A
,,A.G.02,,Apartment,A.G.02,GROUND LEVEL,BUILDING A
,,A.G.03,,Apartment,A.G.03,GROUND LEVEL,BUILDING A
,,A.G.04,,Apartment,A.G.04,GROUND LEVEL,BUILDING A
,,A.G.05,,Apartment,A.G.05,GROUND LEVEL,BUILDING A
,,A.G.06,,Apartment,A.G.06,GROUND LEVEL,BUILDING A
,,A.G.07,,Apartment,A.G.07,GROUND LEVEL,BUILDING A
,,A.G.08,,Apartment,A.G.08,GROUND LEVEL,BUILDING A
,,A.G.09,,Apartment,A.G.09,GROUND LEVEL,BUILDING A
,,A.G.10,,Apartment,A.G.10,GROUND LEVEL,BUILDING A
,,A.G.11,,Apartment,A.G.11,GROUND LEVEL,BUILDING A
,,A.G.12,,Apartment,A.G.12,GROUND LEVEL,BUILDING A
,,A.G.13,,Apartment,A.G.13,GROUND LEVEL,BUILDING A
,,A.G.14,,Apartment,A.G.14,GROUND LEVEL,BUILDING A
,,A.G.15,,Apartment,A.G.15,GROUND LEVEL,BUILDING A
,,BUILDING A - LEVEL 1,grouping,BUILDING A - LEVEL 1,,,
,,A.1.01,,Apartment,A.1.01,LEVEL 1,BUILDING A
,,A.1.02,,Apartment,A.1.02,LEVEL 1,BUILDING A
,,A.1.03,,Apartment,A.1.03,LEVEL 1,BUILDING A
,,A.1.04,,Apartment,A.1.04,LEVEL 1,BUILDING A
,,A.1.05,,Apartment,A.1.05,LEVEL 1,BUILDING A
,,A.1.06,,Apartment,A.1.06,LEVEL 1,BUILDING A
,,A.1.07,,Apartment,A.1.07,LEVEL 1,BUILDING A
,,A.1.08,,Apartment,A.1.08,LEVEL 1,BUILDING A
,,A.1.09,,Apartment,A.1.09,LEVEL 1,BUILDING A
,,A.1.10,,Apartment,A.1.10,LEVEL 1,BUILDING A
,,A.1.11,,Apartment,A.1.11,LEVEL 1,BUILDING A
,,A.1.12,,Apartment,A.1.12,LEVEL 1,BUILDING A
,,A.1.13,,Apartment,A.1.13,LEVEL 1,BUILDING A
,,A.1.14,,Apartment,A.1.14,LEVEL 1,BUILDING A
,,A.1.15,,Apartment,A.1.15,LEVEL 1,BUILDING A
,,A.1.16,,Apartment,A.1.16,LEVEL 1,BUILDING A
,,A.1.17,,Apartment,A.1.17,LEVEL 1,BUILDING A
,,A.1.18,,Apartment,A.1.18,LEVEL 1,BUILDING A
,,BUILDING A - LEVEL 2,grouping,BUILDING A - LEVEL 2,,,
,,A.2.01,,Apartment,A.2.01,LEVEL 2,BUILDING A
,,A.2.02,,Apartment,A.2.02,LEVEL 2,BUILDING A
,,A.2.03,,Apartment,A.2.03,LEVEL 2,BUILDING A
,,A.2.04,,Apartment,A.2.04,LEVEL 2,BUILDING A
,,A.2.05,,Apartment,A.2.05,LEVEL 2,BUILDING A
,,A.2.06,,Apartment,A.2.06,LEVEL 2,BUILDING A
,,A.2.07,,Apartment,A.2.07,LEVEL 2,BUILDING A
,,A.2.08,,Apartment,A.2.08,LEVEL 2,BUILDING A
,,A.2.09,,Apartment,A.2.09,LEVEL 2,BUILDING A
,,A.2.10,,Apartment,A.2.10,LEVEL 2,BUILDING A
,,A.2.11,,Apartment,A.2.11,LEVEL 2,BUILDING A
,,A.2.12,,Apartment,A.2.12,LEVEL 2,BUILDING A
,,A.2.13,,Apartment,A.2.13,LEVEL 2,BUILDING A
,,A.2.14,,Apartment,A.2.14,LEVEL 2,BUILDING A
,,A.2.15,,Apartment,A.2.15,LEVEL 2,BUILDING A
,,A.2.16,,Apartment,A.2.16,LEVEL 2,BUILDING A
,,A.2.17,,Apartment,A.2.17,LEVEL 2,BUILDING A
,,A.2.18,,Apartment,A.2.18,LEVEL 2,BUILDING A
,,BUILDING A - LEVEL 3,grouping,BUILDING A - LEVEL 3,,,
,,A.3.01,,Apartment,A.3.01,LEVEL 3,BUILDING A
,,A.3.02,,Apartment,A.3.02,LEVEL 3,BUILDING A
,,A.3.03,,Apartment,A.3.03,LEVEL 3,BUILDING A
,,A.3.04,,Apartment,A.3.04,LEVEL 3,BUILDING A
,,A.3.05,,Apartment,A.3.05,LEVEL 3,BUILDING A
,,A.3.06,,Apartment,A.3.06,LEVEL 3,BUILDING A
,,A.3.07,,Apartment,A.3.07,LEVEL 3,BUILDING A
,,A.3.08,,Apartment,A.3.08,LEVEL 3,BUILDING A
,,A.3.09,,Apartment,A.3.09,LEVEL 3,BUILDING A
,,A.3.10,,Apartment,A.3.10,LEVEL 3,BUILDING A
,,A.3.11,,Apartment,A.3.11,LEVEL 3,BUILDING A
,,A.3.12,,Apartment,A.3.12,LEVEL 3,BUILDING A
,,A.3.13,,Apartment,A.3.13,LEVEL 3,BUILDING A
,,A.3.14,,Apartment,A.3.14,LEVEL 3,BUILDING A
,,A.3.15,,Apartment,A.3.15,LEVEL 3,BUILDING A
,,A.3.16,,Apartment,A.3.16,LEVEL 3,BUILDING A
,,A.3.17,,Apartment,A.3.17,LEVEL 3,BUILDING A
,,A.3.18,,Apartment,A.3.18,LEVEL 3,BUILDING A
,,BUILDING B - CARPARK (LG),grouping,BUILDING B - CARPARK (LG),,,
,,B.B.01,,Apartment,B.B.01,CARPARK (LG),BUILDING B
