"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-flat","8ef25cf5-2c30-4291-b3ed-c05718ad8ffa","","checklist","SEF VSD FAN Commissioning Checklist","",,,0,"Yes","SEF VSD FAN Commissioning Checklist","000cdb24-026c-4ed0-be55-d7596302a0e3"
"checkpoint-status","7714db90-c94f-4e93-87dc-ce370817453b","","checkpoint","VSD parameters set"
"checkpoint-status","d95ca11e-874b-469f-979f-06c007f59e2b","","checkpoint","Rotation"
"checkpoint-status","da6add2c-f252-4214-a569-86516c47c995","","checkpoint","AMP Draw"
"checkpoint-status","90d83798-9270-4887-9d4a-3b7c29635303","","checkpoint","Correct operation from MSSB"
"checkpoint-status","79292729-9bc4-42b9-bb04-d45d15348926","","checkpoint","Fire labels and Padlock installed"
"checkpoint-status","980855ba-8efa-4062-8349-83c161483b58","","checkpoint","FIRE TEST with fire contractor"
"checkpoint-status","78ae86d1-eb14-44a1-8cd1-010ead7edf66","","checkpoint","Ensure all rubbish and materials have been picked up and area is clean"

"checklist-flat","fe363fc6-7969-4f47-925a-a24f69139a49","","checklist","Fire Signal BMS Checklist","",,,13,"Yes","Fire Signal BMS Checklist","057cb148-8011-4570-b89d-a67e4d4af56f"
"checkpoint-status","2c50da57-b7a1-458a-ba6f-b5449f145751","","checkpoint","ZFA Status"

"checklist-flat","9aff8654-6294-46af-83db-05348ca4e33a","","checklist","VSD FAN Commissioning Checklist","",,,4,"Yes","VSD FAN Commissioning Checklist","08b8ea4d-2eda-4cc6-83c6-fd68006f1019"
"checkpoint-status","74dbdaf5-795a-464f-bd23-6c5c5d7cfa68","","checkpoint","VSD parameters set"
"checkpoint-status","834e3903-cf04-480b-8fa8-52f6a949ee68","","checkpoint","Rotation"
"checkpoint-status","6cf13c6c-0877-4f9f-904e-987ed81f94af","","checkpoint","AMP Draw"
"checkpoint-status","017b55c6-9b1a-4070-8af1-2bb63bbe509b","","checkpoint","Correct operation"
"checkpoint-status","2f023ca2-4dde-4d5a-a629-c44e853619a4","","checkpoint","All Labels installed"
"checkpoint-status","7c48f2a5-c205-4152-ab7d-240d3b69a1bf","","checkpoint","Ensure all rubbish and materials have been picked up and area is clean"

"checklist-flat","861b2c70-ec2a-4c4c-a5c6-ae90040b8c56","","checklist","BMS Zone Sensor/AHPB Rough-in Checklist","",,,0,"Yes","BMS Zone Sensor/AHPB Rough-in Checklist","0b153560-cda1-4f03-a781-02d3b5b788a7"
"checkpoint-status","f31529ae-831d-44c8-ae70-46ee89e363f5","","checkpoint","Wall installed"
"checkpoint-status","153cbc01-02ec-4277-824a-99782e90160f","","checkpoint","3 pair cable roughed in"
"checkpoint-status","b3937fea-7b42-4b01-a249-c04b71a18e44","","checkpoint","Ensure all rubbish and materials have been picked up and room is clean"

"checklist-flat","6d53c010-d410-4ca9-9d4f-962718e6cee8","","checklist","VSD Kitchen FAN BMS Checklist","",,,6,"Yes","VSD Kitchen FAN BMS Checklist","0bc501d8-7e5a-4960-8872-aeb76a20f3e4"
"checkpoint-status","81c868f4-b31c-4e9d-865a-2ff645c586ca","","checkpoint","Fan Start / Stop Enable"
"checkpoint-status","d7a8abc1-9f80-4314-b39c-6fefebd69a28","","checkpoint","Fan Run Status (VSD)"
"checkpoint-status","ca637d30-d396-4295-977c-6b3affa92c7f","","checkpoint","Fan Status DP Switch"
"checkpoint-status","ee6f7152-3f61-4f69-82ea-59be7f9d5e14","","checkpoint","Filter Interlock"

"checklist-flat","7eef415f-b487-42b9-a4b8-d92fab912e7f","","checklist","Fire Control Panel Installation","",,,13,"Yes","Fire Control Panel Installation","0ca03233-2a2a-4820-ae55-a5bfd51fc4eb"
"checkpoint-status","3bcf8bad-a240-489b-aaee-bbc3fb1e0645","","checkpoint","Wall Available for Mounting Switchboard"
