"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"a3b6f651-1781-4bec-841e-a4d9aad57ee9","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"64817dfa-9366-4417-8532-66c56d67be3d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Basement 2"
"caad781c-fa6d-4f41-9a9f-0bbf50d739f3","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Basement 2","Corridor / General"
"897915e6-3a5e-49a9-ac74-70461951d5e2","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Basement 2","Corridor / General","Electrical"
"1baa0a29-6537-45bc-af2c-fcf4cca69229","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Ground","Corridor / General","Electrical"
"e08f1e78-5522-48e7-a52c-6cbed3c95601","","checklist-flat","not-applicable","Q02 Busduct Checklist","checklist-flat","FALSE","FALSE","Site QA","Ground","Corridor / General","Electrical","Q02 Busduct Checklist"
"f1a92fd9-78e0-468e-bc33-5c93ab80615e","","checklist-flat","pass","Q03 Cast In Conduit Checklist","checklist-flat","FALSE","FALSE","Site QA","Ground","Corridor / General","Electrical","Q03 Cast In Conduit Checklist"
"dff5e43e-1fe9-4bf2-8c64-3dad384d735e","","checklist-flat","work-in-progress","Q04 Consumer Mains Including Main Earth Checklist","checklist-flat","FALSE","FALSE","Site QA","Ground","Corridor / General","Electrical","Q04 Consumer Mains Including Main Earth Checklist"
"669e8b41-a470-48fd-8288-756a211ed2ce","","checklist-flat","work-in-progress","Q05 Distribution Boards Checklist","checklist-flat","FALSE","FALSE","Site QA","Ground","Corridor / General","Electrical","Q05 Distribution Boards Checklist"
"05d6ebc5-2181-45a8-b0c4-a8d7b6b9cf3c","","checklist-flat","not-started","Q06 General Area Rough-in and Fit-off Checklist","checklist-flat","FALSE","FALSE","Site QA","Ground","Corridor / General","Electrical","Q06 General Area Rough-in and Fit-off Checklist"
"a56e22ef-55eb-4928-9ed8-b793f673b6ab","","checklist-flat","not-started","Q07 Light Control Function Checklist","checklist-flat","FALSE","FALSE","Site QA","Ground","Corridor / General","Electrical","Q07 Light Control Function Checklist"
"929ca634-f136-4b8e-9604-420e0b575bc5","","checklist-flat","work-in-progress","Q10 Master Antenna System Checklist","checklist-flat","FALSE","FALSE","Site QA","Ground","Corridor / General","Electrical","Q10 Master Antenna System Checklist"
"aee4bcf3-308a-4fa5-9f97-c00f5ebf4a16","","checklist-flat","work-in-progress","Q11 Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Ground","Corridor / General","Electrical","Q11 Penetrations Checklist"
"3279c69c-0d0d-48fe-aee0-16571c082199","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Level 1"
"0405ae93-4ece-430a-b929-1e91e713fd67","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 1","Corridor/General"
"ad8eb99e-9531-48e8-a04c-04e2339124b5","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 1","Corridor/General","Electrical"
"9e07846b-fad2-4148-917b-e36aa632b46c","","checklist-flat","work-in-progress","Q02 Busduct Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 1","Corridor/General","Electrical","Q02 Busduct Checklist"
"1c20c612-caed-463e-828e-cc8b6dd1a274","","checklist-flat","pass","Q03 Cast In Conduit Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 1","Corridor/General","Electrical","Q03 Cast In Conduit Checklist"
"1e1a3cb8-1ebe-4a1c-ac15-9f2a27a03364","","checklist-flat","work-in-progress","Q04 Consumer Mains Including Main Earth Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 1","Corridor/General","Electrical","Q04 Consumer Mains Including Main Earth Checklist"
"02cbf832-c8ad-49e2-9732-fb54b6a98cbe","","checklist-flat","not-started","Q05 Distribution Boards Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 1","Corridor/General","Electrical","Q05 Distribution Boards Checklist"
"d58e46b6-4d5a-4268-bee8-b761c6dcc6a2","","checklist-flat","not-started","Q06 General Area Rough-in and Fit-off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 1","Corridor/General","Electrical","Q06 General Area Rough-in and Fit-off Checklist"
"e81588ed-babb-4bcc-b3c7-c60536ad6075","","checklist-flat","not-started","Q07 Light Control Function Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 1","Corridor/General","Electrical","Q07 Light Control Function Checklist"
"52601987-0b94-40dd-a4e1-834d8d30a164","","checklist-flat","not-started","Q10 Master Antenna System Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 1","Corridor/General","Electrical","Q10 Master Antenna System Checklist"
"83f46b9e-1aa1-45a9-8cb8-072b8c9c5a64","","checklist-flat","work-in-progress","Q11 Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 1","Corridor/General","Electrical","Q11 Penetrations Checklist"
"282600cd-5ba1-4b73-9646-791c1d00ae0d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 1","Room 101"
"7b8a83c5-e49a-44a6-b4a3-cf3fdae99118","","checklist-flat","work-in-progress","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 1","Room 101","Electrical"
"307db0d4-4364-46c1-bf39-6ee8026fc5ba","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 1","Room 102"
"0103de83-46f2-4ce1-bb79-686da3d49e0d","","checklist-flat","work-in-progress","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 1","Room 102","Electrical"
"287e5905-e56b-43f9-93a4-f9c2978e8fd8","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 1","Room 103"
"971d33a1-8970-4f62-9c60-6b841d11a923","","checklist-flat","work-in-progress","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 1","Room 103","Electrical"
"e498527d-8035-40b7-9bbf-4e6a1ed01ec9","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 1","Room 104"
"c23fc624-67a7-43d5-a817-6c8a7b25f3d9","","checklist-flat","work-in-progress","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 1","Room 104","Electrical"
"63229dd4-08e7-4843-a081-dbc9a7e665db","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 1","Room 105"
"8c243908-b405-481c-ba57-78b7b03b6b4d","","checklist-flat","work-in-progress","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 1","Room 105","Electrical"
"e7cd056c-2b6d-4c3a-8306-ddf0cf4e99db","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 1","Room 106"
"093e964c-866e-4fd1-ab85-1c170b0cabc8","","checklist-flat","work-in-progress","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 1","Room 106","Electrical"
"5e7ce9f3-6a54-4683-89eb-1c104a5278d2","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 1","Room 107"
"f844a16f-2da8-4307-8d93-abe4b3536d8a","","checklist-flat","work-in-progress","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 1","Room 107","Electrical"
"d46067ed-b16a-4a13-b8b7-27a2e869e0cd","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 1","Room 108"
"f806510d-0d52-4383-ba80-cfb0155251ca","","checklist-flat","work-in-progress","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 1","Room 108","Electrical"
"3b29a25d-2c17-4c3f-a39b-4ae11f682f3a","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Level 1","Room 109"
"78af8e5b-b3e6-4eda-ad6b-3cffbea3dd5e","","checklist-flat","fail","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 1","Room 109","Electrical"
"f55d9947-5f9d-495d-91f1-1f7920439a62","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Level 1","Room 110"
"6396146f-062d-4fe5-a97a-bc851ea61e06","","checklist-flat","fail","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 1","Room 110","Electrical"
"054d156b-baff-4481-8ed4-18bfc2275608","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Level 1","Room 111"
"de118fc3-6b4d-4b2a-8e0b-02e68285c65c","","checklist-flat","fail","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 1","Room 111","Electrical"
"defd3a8a-f3ea-4900-af2c-d72cd981265d","","checklist-flat","not-started","Kapitol Group Acknowledgement Of Works","checklist-flat","FALSE","FALSE","Site QA","Level 1","Kapitol Group Acknowledgement Of Works"
"827b619f-0939-4d5d-98ab-b43772c67df7","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 2"
"5f642d14-baf6-4aa8-b257-ec5938c95fb7","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 2","Corridor/General"
"b945ba2b-1f7b-4c1a-83bb-3f0dcba2d368","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 2","Corridor/General","Electrical"
"56d83eb3-89cd-4519-8e9a-eb80977bf66e","","checklist-flat","not-started","Q02 Busduct Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","Corridor/General","Electrical","Q02 Busduct Checklist"
"35752752-b74b-4d5b-9816-188ffb53a700","","checklist-flat","pass","Q03 Cast In Conduit Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","Corridor/General","Electrical","Q03 Cast In Conduit Checklist"
"b0930220-c8aa-4817-9e4f-77b5419bf71e","","checklist-flat","not-started","Q04 Consumer Mains Including Main Earth Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","Corridor/General","Electrical","Q04 Consumer Mains Including Main Earth Checklist"
"241234f3-01ff-415a-9b8e-e8a0e1eb8718","","checklist-flat","not-started","Q05 Distribution Boards Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","Corridor/General","Electrical","Q05 Distribution Boards Checklist"
"5b6b88c7-205f-456b-93db-6cccd4a68452","","checklist-flat","not-started","Q06 General Area Rough-in and Fit-off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","Corridor/General","Electrical","Q06 General Area Rough-in and Fit-off Checklist"
"d1028cf5-436a-4b68-9f30-7f1e0b6d2420","","checklist-flat","not-started","Q07 Light Control Function Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","Corridor/General","Electrical","Q07 Light Control Function Checklist"
"f0180139-bcd5-4e77-8e08-53dca258b851","","checklist-flat","not-started","Q10 Master Antenna System Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","Corridor/General","Electrical","Q10 Master Antenna System Checklist"
"68af8a0c-6837-4603-8e15-90d6ebef25bd","","checklist-flat","work-in-progress","Q11 Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","Corridor/General","Electrical","Q11 Penetrations Checklist"
"1fa6b8b0-e4d0-4fe6-bb4d-ae041e4d376e","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 2","Room 201"
"368fc512-71cf-49ac-b546-bb6ff9f6ff1e","","checklist-flat","not-started","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","Room 201","Electrical"
"cb292f0e-0678-4eeb-b180-3a1e45c795bf","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 2","Room 202"
"91aced94-ffbc-4122-8441-a1d3a0bf4a0c","","checklist-flat","not-started","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","Room 202","Electrical"
"404539f1-3e23-4be9-af9c-a5f2b2231c27","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 2","Room 203"
"1d45465d-7c8c-42be-9aa3-c7e6f25a9313","","checklist-flat","not-started","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","Room 203","Electrical"
"d57bf71d-93b7-4eab-9a14-40c48f13f76b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 2","Room 204"
"ff19fbc6-2c86-4258-ab49-178e7445f586","","checklist-flat","not-started","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","Room 204","Electrical"
"5b3fc3be-931d-489e-8030-433b340be598","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 2","Room 205"
"c5e9aca3-3589-4aa3-88e2-c579d1b411cc","","checklist-flat","not-started","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","Room 205","Electrical"
"05a12b1c-52e2-495f-a240-b19084d0e852","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 2","Room 206"
"16a9a125-a8b1-45fa-8205-2483aef55b3c","","checklist-flat","not-started","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","Room 206","Electrical"
"c6229f31-aae5-4505-9d9c-97615b7e9af9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 2","Room 207"
"09adc903-8208-407f-b7b1-7822d4281631","","checklist-flat","not-started","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","Room 207","Electrical"
"6a1b0f1b-7b1f-4870-b413-6cfe1fba7499","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 2","Room 208"
"01ebeddc-fae8-4618-9270-9969b042e3cd","","checklist-flat","not-started","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","Room 208","Electrical"
"c4bf9773-c71c-49ea-89ca-0e9faf1f7592","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 2","Room 209"
"5807ece5-9c37-494f-b9a1-62be19ab3a1b","","checklist-flat","not-started","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","Room 209","Electrical"
"bdb054dd-8446-4661-a477-c2c8c7f64cbf","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 2","Room 210"
"55390ab8-72b1-48a2-b225-183648cdec36","","checklist-flat","not-started","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","Room 210","Electrical"
"71706330-e3e5-4e25-bf1d-0cd0918a225b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 2","Room 211"
"d6738b27-1168-4b2a-a35c-1e05acf90999","","checklist-flat","not-started","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 2","Room 211","Electrical"
"fb2d0cc9-ca52-43dc-933a-3aa3cef41ff7","","checklist-flat","not-started","Kapitol Group Acknowledgement Of Works","checklist-flat","FALSE","FALSE","Site QA","Level 2","Kapitol Group Acknowledgement Of Works"
"7d781c93-0eed-4452-b9a0-6adbb26c8848","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 3"
"304db4fa-aa00-42a5-b001-3fd3a97ac071","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 3","Corridor/General"
"57ec0975-7860-4b94-b2dd-653bb2333776","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 3","Corridor/General","Electrical"
"382f9ce8-cde9-48a5-8496-7c6f946b2ef7","","checklist-flat","not-started","Q02 Busduct Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","Corridor/General","Electrical","Q02 Busduct Checklist"
"8f1b95a1-5b05-412e-912b-80cabed0ec74","","checklist-flat","pass","Q03 Cast In Conduit Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","Corridor/General","Electrical","Q03 Cast In Conduit Checklist"
"182cc7fc-9439-48a0-b037-39f3db2155fd","","checklist-flat","not-started","Q04 Consumer Mains Including Main Earth Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","Corridor/General","Electrical","Q04 Consumer Mains Including Main Earth Checklist"
"d6702368-99c1-424d-9185-3ecb193d5b89","","checklist-flat","not-started","Q05 Distribution Boards Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","Corridor/General","Electrical","Q05 Distribution Boards Checklist"
"d8a0f00d-0024-4581-858d-c759ec26a99e","","checklist-flat","not-started","Q06 General Area Rough-in and Fit-off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","Corridor/General","Electrical","Q06 General Area Rough-in and Fit-off Checklist"
"2d855d37-e4a9-402f-8c39-4ce90ec38a09","","checklist-flat","not-started","Q07 Light Control Function Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","Corridor/General","Electrical","Q07 Light Control Function Checklist"
"e0a84069-7055-4e74-9368-132a37c45188","","checklist-flat","not-started","Q10 Master Antenna System Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","Corridor/General","Electrical","Q10 Master Antenna System Checklist"
"b0bd40ff-a067-435d-ae98-eada4de570ed","","checklist-flat","work-in-progress","Q11 Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","Corridor/General","Electrical","Q11 Penetrations Checklist"
"cfef9f8e-592a-4ddf-a30e-5db6d23b3783","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 3","Room 301"
"18761957-cf9b-49e2-8384-fd073da43fe2","","checklist-flat","work-in-progress","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","Room 301","Electrical"
"38705fbf-b6f8-466d-ac97-6a7825f78611","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 3","Room 302"
"9277d119-03d0-45ec-89f5-64a49b08e3e0","","checklist-flat","work-in-progress","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","Room 302","Electrical"
"3103989f-843b-4a7d-9c24-2afacfa4a1d8","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 3","Room 303"
"cc9bc00f-8be3-49c4-a044-9fc1162db0bb","","checklist-flat","not-started","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","Room 303","Electrical"
"46f389aa-4560-4bb9-9e02-658c0bf7067c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 3","Room 304"
"82908517-9cdc-491d-8fb1-2cc956b41369","","checklist-flat","not-started","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","Room 304","Electrical"
"b720299a-5cec-46f1-afd6-8d2990e096f8","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 3","Room 305"
"efba42b2-4835-4227-b825-9c2417547094","","checklist-flat","not-started","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","Room 305","Electrical"
"3b5cbb1d-ad8d-45bb-8d61-6d719c73c6e0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 3","Room 306"
"46a9b5d0-f592-4964-ae6b-f2ff76ddec8f","","checklist-flat","not-started","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","Room 306","Electrical"
"961965a6-8e59-434b-9eca-f20f0aad51e0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 3","Room 307"
"e8c4c8ba-29bc-4508-bde2-8030eb8c6597","","checklist-flat","not-started","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","Room 307","Electrical"
"816d87ae-192f-4818-a29b-6fc050221805","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 3","Room 308"
"3982755d-cdfc-4da0-b460-7518436fa633","","checklist-flat","not-started","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","Room 308","Electrical"
"1bd8df57-57de-4a63-bd1c-5295ada71a11","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 3","Room 309"
"a5febc15-b30b-4efc-97cd-6116224d4961","","checklist-flat","not-started","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","Room 309","Electrical"
"78e9431b-edd4-4588-903a-95afb774fe15","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 3","Room 310"
"a4d954d6-1e49-4e93-aa27-66cf10b0a9d7","","checklist-flat","not-started","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","Room 310","Electrical"
"af36f4c6-21be-43ee-81dc-1e7c44ad1c39","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 3","Room 311"
"f1f652e1-2601-4e60-b3e1-4b18449c30d8","","checklist-flat","not-started","Apartment Rough In / Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","Room 311","Electrical"
"c0bde895-ee9f-4e36-995a-19894d7579b2","","checklist-flat","not-started","Kapitol Group Acknowledgement Of Works","checklist-flat","FALSE","FALSE","Site QA","Level 3","Kapitol Group Acknowledgement Of Works"
"ba2924e2-ffd7-421d-8f02-8f94b0037cb4","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 4"
"809e0116-2733-4bf5-9a0b-7c6a6288995c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 4","Corridor/General"
"4c659670-a4cb-4446-b7c6-d0472f518935","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 4","Corridor/General","Electrical"
"0ba9f732-fd4e-45bd-a7c5-8a1c30bcbc01","","checklist-flat","not-started","Q02 Busduct Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 4","Corridor/General","Electrical","Q02 Busduct Checklist"
"c71d2089-6121-4dfa-af7d-3e2e2230f1a8","","checklist-flat","pass","Q03 Cast In Conduit Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 4","Corridor/General","Electrical","Q03 Cast In Conduit Checklist"
"e2eda29c-b2ea-40e9-81ec-671102fe26ac","","checklist-flat","not-started","Q04 Consumer Mains Including Main Earth Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 4","Corridor/General","Electrical","Q04 Consumer Mains Including Main Earth Checklist"
"5e927e1b-d857-4443-9cb1-f153b73e4655","","checklist-flat","not-started","Q05 Distribution Boards Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 4","Corridor/General","Electrical","Q05 Distribution Boards Checklist"
"ed595754-e2f6-4d29-ac53-4e59228f466f","","checklist-flat","not-started","Q06 General Area Rough-in and Fit-off Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 4","Corridor/General","Electrical","Q06 General Area Rough-in and Fit-off Checklist"
