Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6
d140b889-89c2-49ee-b4cd-68db6c52905a,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K058 Respite Ch. Bay 6,Carpet Tile Installation,,
8c80388c-1052-4899-9bb7-7c351c693568,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K064 WC-PT,Carpet Tile Installation,,
013cceaf-1720-424d-9c96-dbae0d498d15,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K065 WC-ST ACC,Carpet Tile Installation,,
1d527937-9147-4e53-b90c-8f86c88c7eae,,work-in-progress,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K008J Store,Carpet Tile Installation,,
b8a0cd6f-3c52-41cf-b590-7e0587849149,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K008A ST. Bay,Carpet Tile Installation,,
981f1d87-32cd-4735-afdd-993240c28855,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K003 Waiting,Carpet Tile Installation,,
6bdd4797-4590-4a20-bc76-c5e92da7b7f6,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K001 Entry Lobby,Carpet Tile Installation,,
cb2f9507-fc54-4432-889d-2c77d568251d,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K006 CIRC.,Carpet Tile Installation,,
e6cadca0-3ec2-45a0-8474-ca641b7ecb49,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K002 CIRC.,Carpet Tile Installation,,
791a66fa-ffd1-4510-ac0c-c83b6daa8015,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K075 Procedure Store,Carpet Tile Installation,,
34486d94-36b6-4b5c-a7bd-cf3d6cc464ce,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K074 Scrub,Carpet Tile Installation,,
b0633189-214c-4287-ab20-bcf089932fd7,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K005 Copier,Carpet Tile Installation,,
92dd696e-5ae4-4c67-ad40-69a31d65c3cb,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K004 Reception,Carpet Tile Installation,,
c15cf4b1-e912-4707-b2e0-dd9b749dab9e,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 Lift03 LIFT 3,Carpet Tile Installation,,
84e9d647-1846-429f-8f0c-e345161a2448,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0.03 Stair 3,Carpet Tile Installation,,
3aaf3f3f-4d09-4a29-bbba-b317a96a7183,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K073 Procedure,Carpet Tile Installation,,
3d456ce7-e742-46e1-8f75-e3a15f5a8e8c,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K007 WC ACC,Carpet Tile Installation,,
0e5d6cad-66df-4179-8337-f2ebe1e9a0fa,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K006 WC PU,Carpet Tile Installation,,
2554238d-c224-4857-9885-21993f3702b9,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K101 Staff Lockers,Carpet Tile Installation,,
3347f97d-96f1-4d0b-af9c-097f834b6227,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K100 ACNM,Carpet Tile Installation,,
fd959952-1fb9-45df-a999-8b5b68569c48,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K099 Consult 7,Carpet Tile Installation,,
60e0d351-b056-4af4-9265-0a03b4271bec,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K102 Sub-Dirty Utility,Carpet Tile Installation,,
ba0356e0-8fa1-4bb9-8e9b-3af556b12467,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K103 Sub-Clean Utility,Carpet Tile Installation,,
5221a09a-3191-4ebc-9853-ad0f7881c6d3,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K098 Consult 6,Carpet Tile Installation,,
30e360fb-260c-4b83-9e41-8f8a1ed0b611,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K080 CIRC.,Carpet Tile Installation,,
4bff9e94-d2cc-43dc-9450-75279d8e1f8f,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K104 Consult 8,Carpet Tile Installation,,
a25926cb-c880-44a1-b805-658e0d44d08b,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K105 Consult 9,Carpet Tile Installation,,
5ff72e92-5f04-48af-8c1f-b0832a0d17ff,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K097 Training Consult 5,Carpet Tile Installation,,
c5271fb0-a5a2-4b4f-9ea7-821b8471519c,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K096 Training Consult 6,Carpet Tile Installation,,
2d5d6a0b-3286-4279-b3de-4e7b0bbdc47c,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K081 DB,Carpet Tile Installation,,
3ddb8b49-55e1-492c-968c-66bdd879f849,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K078 Hub Rm 0.1,Carpet Tile Installation,,
ae1b1708-355b-4e4e-b341-928265374015,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K106 Consult 10,Carpet Tile Installation,,
a9626070-b06e-43b9-a1ff-b1f827c0eaeb,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K095 Training Consult 2,Carpet Tile Installation,,
43679146-d2b7-470e-965f-3703e89371f7,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K083 WC ST,Carpet Tile Installation,,
64514982-91ee-4e44-8fba-72e5f2d15b14,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K084 WC ST,Carpet Tile Installation,,
b903e7cd-8b5f-423b-aaed-91a82fb1ea5f,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K107 Clinic Large,Carpet Tile Installation,,
9cb79b6f-eec8-4dcb-9181-abe02299a586,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K085 CIRC.,Carpet Tile Installation,,
b069297d-a934-49b9-af43-103ecadbbebf,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K094 Training Consult 2,Carpet Tile Installation,,
93418db0-664f-4b20-91de-af203fe4bff7,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K093 Training Consult 1,Carpet Tile Installation,,
e5e88e52-f1dc-4404-97e9-405f9b2a7fa6,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K088 Whanau/Meeting,Carpet Tile Installation,,
80b6844c-9024-42ca-ad38-d43805096781,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K086 WC ACC,Carpet Tile Installation,,
30155bf6-5205-4be4-9242-38bb49df93a3,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K087 WC ACC,Carpet Tile Installation,,
6cd8d78b-ce7e-489c-9122-7ad2fd13d450,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K085 Weigh,Carpet Tile Installation,,
6db52bcf-59ef-4431-9eff-3146490d374e,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K089A CIRC.,Carpet Tile Installation,,
20fc582c-8395-4f08-b95d-77924e330958,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K091 Reception,Carpet Tile Installation,,
497463fb-8df9-4bd2-af3a-d6b3a9ddf0bf,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K089 CIRC.,Carpet Tile Installation,,
8a211990-567e-4922-8b2f-384bcc12825a,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K090 Waiting,Carpet Tile Installation,,
db5f56a1-0fef-42a4-959c-c76fec8ebaa4,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 1,N-0 K091 Waiting,Carpet Tile Installation,,
bcec4d4a-899b-4ebb-8154-3259a29ca1f4,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A083 MRI Plant,Carpet Tile Installation,,
5814ceaa-1247-4ee0-ac90-55349cfe1964,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A100 DB,Carpet Tile Installation,,
11a6932e-9c48-4372-a479-e6bf729c8115,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A081 SCV,Carpet Tile Installation,,
03373bd4-9b4f-4bb2-8a0f-18c9f494c4b1,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,FHR,Carpet Tile Installation,,
ec7d95b7-1ceb-4ad0-b710-59aeb0703c00,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A086 MRI Scanning 3 - Shell,Carpet Tile Installation,,
8e418a2d-2efc-494f-9630-260768c47b1b,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A085 MRI Scanning 2,Carpet Tile Installation,,
ce9e880f-8c30-4391-9244-da5f71888c44,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A084 MRI Scanning 1,Carpet Tile Installation,,
b434429c-61ef-4ceb-84d8-da4d891c7b85,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A082 WC ST,Carpet Tile Installation,,
abed1e6c-c3aa-44ea-91eb-e834ca012c5c,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A087 MRI Control Room - Shell,Carpet Tile Installation,,
c4624109-b1ed-4fda-bbaf-61b782ec8248,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A088 CIRC.,Carpet Tile Installation,,
7c666cfa-b640-490b-a899-ed738a56cf8b,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A089 MRI Control Room - Shared,Carpet Tile Installation,,
4227dbbb-0168-417b-9b08-76cbe6a66080,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A088B Store,Carpet Tile Installation,,
d6694f02-1205-4c37-abf4-8afd69ff020b,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A088C WHB,Carpet Tile Installation,,
c7943d85-8d96-4359-b6f9-595df3a22736,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A074 CIRC.,Carpet Tile Installation,,
72b715e6-7eed-40bc-aee0-6a3fcb19e37a,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A078 CT Scanning 1 Interventional,Carpet Tile Installation,,
f100e627-be84-4f89-8d4a-e3b7f98cf5cd,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A088A CANNULAT'N CONSULT,Carpet Tile Installation,,
bf0edd06-6f62-4fd7-ae2f-0643504118d6,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A096 Bed Hold,Carpet Tile Installation,,
f45d7e75-bcf1-4ee3-b5f2-5eff9f0292ec,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A095 Bed Hold,Carpet Tile Installation,,
b7349276-f943-4425-864b-82056f6a998e,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A094 CHG,Carpet Tile Installation,,
43882427-48c7-4f0c-a373-cacc0b779fdf,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A093 CHG,Carpet Tile Installation,,
a1028351-c4db-4c66-bec1-a75663da4578,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A092 CHG,Carpet Tile Installation,,
30f5c17c-677f-408f-ac7a-23e1d44f8515,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A091 CHG,Carpet Tile Installation,,
a614b494-727e-4fd7-848c-909dc0566235,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A090 ACC WC-PT,Carpet Tile Installation,,
abf36de7-8ca5-45bb-b2f0-8fe9307f6a18,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A098 CIRC,Carpet Tile Installation,,
311fc76f-9c16-41af-8175-3e7516adcb22,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A076 CT CONTROL ROOM - SHARED,Carpet Tile Installation,,
c540692a-ebad-4487-a587-51699033fb14,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A098A CT STORAGE,Carpet Tile Installation,,
ba9ec73c-9103-4724-a677-a33fef01038f,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,PATIENT PROPERTY,Carpet Tile Installation,,
c027b94c-ca79-4d1c-bde9-90e9d5aa861d,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A069-2084 SCRUB,Carpet Tile Installation,,
97cef02c-e708-4514-91fe-5c073da3ac66,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A069 FLUOROSCOPY ROOM,Carpet Tile Installation,,
361ab561-8441-4424-8f6d-bd1a6af5f2d9,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A072 FLUORO SET UP,Carpet Tile Installation,,
50e8c0c0-fe08-44d8-b118-7c4b52efa101,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A071 FLUORO STORE,Carpet Tile Installation,,
dfeae9b2-079e-4eb8-bce6-101db09ca980,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A066 CLEAN UTILITY/MEDICATION,Carpet Tile Installation,,
c73aba04-8de2-4bd3-a975-ba3a8d96dbd4,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A074A CANNULAT'N CONSULT,Carpet Tile Installation,,
b4bb2d10-ad55-415b-a95e-2611827d22b1,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A075 CT SCANNING 2,Carpet Tile Installation,,
fca5175a-2fb0-4f4f-9bc9-288fbe796a68,,not-started,Carpet Tile Installation (North Building),checklist,FALSE,FALSE,North Building,Level 00 - Zone 3,N-0 A070 FLUORO CONTROL ROOM,Carpet Tile Installation,,
