"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"e5bdb63d-e501-4d67-841c-7bfa74ea4bd7","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"bca3ee7a-3508-47e0-8084-1b19a1073425","","folder-normal","fail","","step","TRUE","FALSE","Site QA","QA - First Fix Electrical"
"3f56520e-4bae-4e13-b197-74c4b5472da2","","folder-normal","fail","","step","TRUE","FALSE","Site QA","QA - First Fix Electrical","Common Areas"
"522cc48a-bc49-4d42-a365-6fcc4bb1830e","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays"
"021078a7-b67c-4467-a073-5ebc4fd6f777","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Basement"
"e1f9d561-c634-4376-b077-01a5e278d864","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Ground","Zone 3"
"3549ad7e-8ccb-4ab4-b11c-914c90ca4a36","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Ground","Zone 4"
"04f19ad4-98d7-401f-b845-5863384ab176","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Ground","Zone 5"
"518b1155-f5ab-4acb-a463-cb4ec88bfc82","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Ground","Zone 6"
"fac59343-9909-44a3-bea4-5744c5b837ad","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 2"
"5b12dfda-7fe6-4baf-b78b-490360bd41c1","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 2","Zone 1"
"d5f6b00b-0a30-4912-b1fb-115825b297fe","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 2","Zone 2"
"b0ee78e6-acc8-4868-a0ce-19a4c11a3d4b","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 2","Zone 3"
"3a8ae9b8-64ed-40b8-bdab-3433fbd12100","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 2","Zone 4"
"6b25d464-3875-43ff-b9ed-90221838bf1d","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 2","Zone 5"
"4ed19e71-1a50-4e84-92b9-f47b0217909a","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 2","Zone 6"
"726fef59-df49-48ae-b32e-c8952d976f82","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 3"
"f0706c6e-9489-4418-ab87-20f1c106a87b","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 3","Zone 1"
"00d2c477-2afb-497d-bf82-9ec7aaed63d7","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 3","Zone 2"
"128548e4-c6f6-4226-8df7-7af3619de55f","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 3","Zone 3"
"282e2a45-e973-4b8b-b67d-a93ae08f3a87","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 3","Zone 4"
"dcc277e1-a3d2-48e7-a590-05f2c2684066","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 3","Zone 5"
"9fab5dd1-407a-42ec-b226-b9d015b3f85b","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 3","Zone 6"
"a4e3125d-acb1-4d22-bfce-8b2eeb8dcce7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 4"
"1f85ba96-5c2c-4c00-ab69-09de31da22f0","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 4","Zone 1"
"e3ac81fd-321b-4c24-8338-29e07779ee74","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 4","Zone 2"
"81a40d33-3511-4670-ac69-cb879d458db5","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 4","Zone 3"
"56b063cd-6398-4b48-b1f5-d1d6dc075abf","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 4","Zone 4"
"700fde1a-3fe0-4b83-8114-d9679ab3eed5","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 4","Zone 5"
"0b3834d0-60cc-47f5-bcc5-5dc57e259b5b","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 4","Zone 6"
"8af2bf93-99ba-4c05-bc3d-42aed743deb9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 5"
"3a5b8bf4-6da6-4efe-afc2-464682e6a423","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 5","Zone 1"
"84e799ee-c415-46b0-85a0-56dba0d093de","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 5","Zone 2"
"2acb9735-fd33-42bc-8112-3367e7afb64b","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 5","Zone 3"
"6f6b896d-b791-46ff-8b9f-9e4cc2319134","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 5","Zone 4"
"26e3fd19-4e94-4c48-b635-aea6270be9c1","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 5","Zone 5"
"a6b94ea8-aa88-4662-b14d-3ec02fffd1cb","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 5","Zone 6"
"4c79054c-e343-4c71-b256-402e571f9dc2","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 6"
"e2255299-1856-4afb-b33e-2443151826d3","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 6","Zone 1"
"2d86ce26-2120-49b3-b850-8933aae3ea64","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 6","Zone 2"
"40ce4118-da06-4c30-89bf-9cf6c6910d3b","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 6","Zone 3"
"e19fbab6-512d-4a1b-81c4-453a99ec702b","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 6","Zone 4"
"682c1d40-5f7f-44f6-8061-036422c3468e","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 6","Zone 5"
"d680a09a-aa84-4519-be81-dc5529efc285","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 6","Zone 6"
"c3828df5-a472-442b-b910-12f14f2b8f24","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 7"
"2ec6be54-398d-4a76-8d66-424df35fd39a","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 7","Zone 1"
"efc27240-9cff-4b74-bd61-e1340c698eec","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 7","Zone 2"
"ea3aa49f-0b83-46c5-8763-6f1f96e5bf40","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 7","Zone 3"
"7cdfcd9c-25ec-4cfb-b865-6f78a9d65ec7","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 7","Zone 4"
"8c0e34bb-6e2d-49a4-bc02-d14e13379d7c","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 7","Zone 5"
"23f5a7d0-d6d8-4886-89b2-501221df20d9","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 7","Zone 6"
"0a6a61f5-7ca6-45c1-9742-e39cf0caff81","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 8"
"abd9400b-a312-4082-be08-93049f366476","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 8","Zone 1"
"8f53e59f-80bc-446b-abdb-3dcc0e1282d5","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 8","Zone 2"
"c4209fc7-752f-4c6a-8c48-c66e0b96244d","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 8","Zone 3"
"437c9aa9-25f7-4166-82e2-814dd8a8d0de","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 8","Zone 4"
"423e76bd-128e-40d4-a384-668f4114b579","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 8","Zone 5"
"22ad6643-166d-4f94-a3de-f8a375c0e47d","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 8","Zone 6"
"590ecbd4-78c2-4a50-bed5-6f5b1f5d823a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 9"
"048392ee-8c1f-43d5-9fcb-47c8a835f537","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 9","Zone 1"
"e5fb024f-238c-48b4-b4dd-bcf77b166358","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 9","Zone 2"
"6a851bce-dd1b-4490-bedf-26e594bd7208","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 9","Zone 3"
"369e9ef0-e0ef-4905-bcb3-2704c12c024d","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 9","Zone 4"
"6357f569-911c-48c7-979e-2c7e3dd17025","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 9","Zone 5"
"2ab771c3-2734-4680-9c5d-707775bd51a7","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 9","Zone 6"
"8451ec4b-395e-4cb1-9ad3-e7a646f09850","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 10"
"65b2832c-6d1d-4293-91c5-d9fb8913a047","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 10","Zone 1"
"7808f685-23c6-4a3a-811d-804f581caa58","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 10","Zone 2"
"af791d47-b90a-45f1-b0a6-c2b9bb8a570d","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 10","Zone 3"
"90d7c752-38fa-40c6-b4ce-9cba7474c6a2","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 10","Zone 4"
"949e1016-6d0b-4fe6-8ac0-02b63ed2fc3f","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 10","Zone 5"
"d1639a8a-622a-4547-b358-b1f9c1960a6e","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 10","Zone 6"
"e3d16a72-6461-4fdf-9a07-ce860391fbf5","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 12"
"e54ed726-9e04-4300-a6b7-ecb80b4cc71a","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 12","Zone 1"
"4609e362-9c57-42b9-87f1-9dd5d475c117","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 12","Zone 2"
"6bea3a73-89aa-445b-ac75-4c71bc030173","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 12","Zone 3"
"274c6f71-79eb-4691-a37d-b442758ea04d","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 12","Zone 4"
"5924f3de-0144-46cd-865f-8f3c466ad5d2","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 12","Zone 5"
"29a29362-3e6b-42cb-8f96-0781ca77c0ad","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 12","Zone 6"
"34992827-43c8-47ee-b994-d1c169774eb4","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 13"
"eb0e1bc8-d6e5-4f03-a8cf-0113d94db723","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 13","Zone 1"
"09c475f4-751e-422d-af4a-0131ca5ddda4","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 13","Zone 2"
"a6d44066-7d53-4eba-8a17-dd88d1280757","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 13","Zone 3"
"e3682240-9fe4-438a-8849-f857c6816f4f","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 13","Zone 4"
"1ba7e7a5-0956-4433-bd17-625d99c5664c","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 13","Zone 5"
"d83811f5-4230-4f50-958c-f3a0d003d5de","","checklist-flat","not-started","QA - Cable Trays Checklist","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Cable Trays","Level 13","Zone 6"
"62ecefbe-01ba-4a1b-a503-9cdfdfec58e3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Switchboards"
"61ee72de-afd0-426b-86c5-bfa7ac2d51ef","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Switchboards","MSB's"
"402c45c8-6249-47f2-8556-94f4271db840","","checklist-flat","not-started","QA - First Fix - Switchboard","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Switchboards","MSB's","MDB1"
"fb9585f0-b121-46a6-9414-c116a8c34e63","","checklist-flat","not-started","QA - First Fix - Switchboard","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Switchboards","MSB's","MDB2"
"3fa3a71d-e8d4-42a2-9842-ec501496d0ac","","checklist-flat","not-started","QA - First Fix - Switchboard","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Switchboards","MSB's","MDBA"
"f622a7bf-e3b1-4c5f-8e57-267e128e3216","","checklist-flat","not-started","QA - First Fix - Switchboard","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Switchboards","MSB's","MDBB"
"34e6f0c1-3ee9-46eb-bd39-75980b92b029","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Switchboards","Distribution Boards"
"80c7b82a-8938-4d62-b1b7-1f660e87b893","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Switchboards","Distribution Boards","Building A"
"f8c5fb56-febb-44a9-b653-79592e056e83","","checklist-flat","not-started","QA - First Fix - Switchboard","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Switchboards","Distribution Boards","Building A","DB-A1-RETAIL 1"
"332a7baf-ee0a-4138-b1a6-9a64d5ff0488","","checklist-flat","not-started","QA - First Fix - Switchboard","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Switchboards","Distribution Boards","Building A","DB-A1-RETAIL 2"
"f119ce92-e851-46b2-b2d8-cb77c9a80574","","checklist-flat","not-started","QA - First Fix - Switchboard","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Switchboards","Distribution Boards","Building A","DB-A2R"
"5e9fa934-4208-4cdc-9ed5-10a134b888cd","","checklist-flat","not-started","QA - First Fix - Switchboard","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Switchboards","Distribution Boards","Building A","DB-A5R"
"6afebb81-8051-497c-9b68-77ac4a007d02","","checklist-flat","not-started","QA - First Fix - Switchboard","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Switchboards","Distribution Boards","Building A","DB-A8R"
"867aa949-afb3-484a-83e9-a201046b9a2c","","checklist-flat","not-started","QA - First Fix - Switchboard","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Switchboards","Distribution Boards","Building A","DB-A11R"
"0f079837-433f-40a7-8690-29b896be5b1b","","checklist-flat","not-started","QA - First Fix - Switchboard","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Switchboards","Distribution Boards","Building A","DB-A1-SEC"
"f7ae91ce-a5ad-4e0c-8aa2-ba235ab7602e","","checklist-flat","not-started","QA - First Fix - Switchboard","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Switchboards","Distribution Boards","Building A","DB-A1-SEC-OUTPUT"
"7bc635ec-b368-4cfe-8141-e9f5ced3cd6b","","checklist-flat","not-started","QA - First Fix - Switchboard","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Switchboards","Distribution Boards","Building A","DB-A1-A1O"
"ff653e8a-a167-47e0-a11a-8cd5339f1e8d","","checklist-flat","not-started","QA - First Fix - Switchboard","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Switchboards","Distribution Boards","Building A","DB-ABL"
"a18b8e07-d165-4cee-a11d-271c9eac963d","","checklist-flat","not-started","QA - First Fix - Switchboard","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Switchboards","Distribution Boards","Building A","DB-AGL"
"9c4158ba-7f60-4ee3-97c4-4cce956e2bc5","","checklist-flat","not-started","QA - First Fix - Switchboard","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Switchboards","Distribution Boards","Building A","DB-A1L"
"032d7823-3938-41b1-b2d0-ac697e69b3eb","","checklist-flat","not-started","QA - First Fix - Switchboard","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Switchboards","Distribution Boards","Building A","DB-A3L"
"144d07bd-fb39-4826-800f-ed0fcba66dec","","checklist-flat","not-started","QA - First Fix - Switchboard","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Switchboards","Distribution Boards","Building A","DB-A6L"
"831d1040-9032-42cb-bfef-e5d702872a7f","","checklist-flat","not-started","QA - First Fix - Switchboard","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Switchboards","Distribution Boards","Building A","DB-A9L"
"a89a3efc-80e7-4233-ad5f-d3bdfb42dcbf","","checklist-flat","not-started","QA - First Fix - Switchboard","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Switchboards","Distribution Boards","Building A","DB-A12L"
"f3b90304-cdc5-4f5c-b51f-220abbe3ff07","","checklist-flat","not-started","QA - First Fix - Switchboard","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Switchboards","Distribution Boards","Building A","DB-A13L"
"14245267-b0b1-4509-a0eb-4dae822a1d6b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Switchboards","Distribution Boards","Building B"
"d8904a0c-971a-4b1f-ac44-26752c7664e5","","checklist-flat","not-started","QA - First Fix - Switchboard","checklist-flat","FALSE","FALSE","Site QA","QA - First Fix Electrical","Common Areas","Switchboards","Distribution Boards","Building B","DB-RETAIL 3"
