"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"b485c92e-745f-4f84-9e26-b3275e537b54","","work-in-progress","ITP No. 2 - Bored Pile Installation","checklist","FALSE","FALSE","ITP No. 2 - Bored Pile Installation"
