"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Prefab Progress"
,"Scope",,,"prefab"
,"Rows"
,,"Basement 1","dynamic","prefab","basement 1"
,,"Basement 2","dynamic","prefab","basement 2"
,,"Basement 3","dynamic","prefab","basement 3"
,,"Level 1","dynamic","prefab","level 1"
,,"Level 2","dynamic","prefab","level 2"
,,"Level 3","dynamic","prefab","level 3"
,,"Level 4","dynamic","level 4","prefab"
,,"Level 5","dynamic","prefab","level 5"
,,"Level 6","dynamic","prefab","level 6"
,,"Level 7","dynamic","prefab","level 7"
,,"Level 8","dynamic","level 8","prefab"
,"Columns"
,,"Set Out",,"set out"
,,"Attach any relevant documents or photos",,"set out","attach any relevant documents or photos"
,,"Panel/ Draw No:","Panel/ Draw No:","set out","attach any relevant documents or photos"
,,"Panel ID:","Panel ID:","set out","attach any relevant documents or photos"
,,"Concrete:","Concrete:","set out","attach any relevant documents or photos"
,,"Drawing Rev No: IFA","Drawing Rev No: IFA","set out","attach any relevant documents or photos"
,,"Drawing Rev No: IFC","Drawing Rev No: IFC","set out","attach any relevant documents or photos"
,,"Panel Thickness:","Panel Thickness:","set out","attach any relevant documents or photos"
,,"Length:","Length:","set out","attach any relevant documents or photos"
,,"Height:","Height:","set out","attach any relevant documents or photos"
,,"Weight","Weight","set out","attach any relevant documents or photos"
,,"Prefab",,"prefab"
,,"U Bars Top",,"prefab","u bars top"
,,"Bar Type","Bar Type","prefab","u bars top"
,,"U Bars Bottom",,"u bars bottom","prefab"
,,"Bar Type","Bar Type","u bars bottom","prefab"
,,"Sides",,"prefab","sides"
,,"Bar Type","Bar Type","prefab","sides"
,,"Trimmer/ Corner Bar Near Side",,"trimmer/ corner bar near side","prefab"
,,"Bar Type","Bar Type","trimmer/ corner bar near side","prefab"
,,"Central",,"prefab","central"
,,"Bar Type","Bar Type","prefab","central"
,,"Far Side",,"prefab","far side"
,,"Bar Type","Bar Type","prefab","far side"
,,"Bar",,"prefab","bar"
,,"A Layer","A Layer","prefab","bar"
,,"B Layer","B Layer","prefab","bar"
,,"C Layer","C Layer","prefab","bar"
,,"D Layer","D Layer","prefab","bar"
,,"Mesh",,"prefab","mesh"
,,"A Layer","A Layer","prefab","mesh"
,,"B Layer","B Layer","prefab","mesh"
,,"Mid Layer","Mid Layer","prefab","mesh"
,,"Penos",,"penos","prefab"
,,"Rebates Near",,"prefab","rebates near"
,,"Rebates Far",,"prefab","rebates far"
,,"Propoints Near",,"prefab","propoints near"
,,"No Of:","No Of:","prefab","propoints near"
,,"Propoints Far",,"prefab","propoints far"
,,"No Of:","No Of:","prefab","propoints far"
,,"Correct Heights for Panel Thickness",,"correct heights for panel thickness","prefab"
,,"Grout Tubes - Top",,"prefab","grout tubes - top"
,,"Diameter","Diameter","prefab","grout tubes - top"
,,"No of Lengths","No of Lengths","prefab","grout tubes - top"
,,"Grout Tubes - Bottom",,"grout tubes - bottom","prefab"
,,"Diameter","Diameter","grout tubes - bottom","prefab"
,,"No of Lengths","No of Lengths","grout tubes - bottom","prefab"
,,"Spouts - Near",,"prefab","spouts - near"
,,"Spouts - Far",,"prefab","spouts - far"
,,"Structural Connections",,"prefab","structural connections"
,,"M16",,"prefab","m16"
,,"No Of.","No Of.","prefab","m16"
,,"M20",,"prefab","m20"
,,"No Of.","No Of.","prefab","m20"
,,"Cast Plate",,"prefab","cast plate"
,,"No Of.","No Of.","prefab","cast plate"
,,"Correct Heights for Panel Thickness",,"correct heights for panel thickness","prefab"
,,"Slab Connections",,"prefab","slab connections"
,,"Type","Type","prefab","slab connections"
,,"No Of.","No Of.","prefab","slab connections"
,,"Top","Top","prefab","slab connections"
,,"Centre","Centre","prefab","slab connections"
,,"Bottom","Bottom","prefab","slab connections"
,,"Lifters: GAL Top",,"lifters: gal top","prefab"
,,"No Of.","No Of.","lifters: gal top","prefab"
,,"SWL","SWL","lifters: gal top","prefab"
,,"Lifters: GAL Side",,"lifters: gal side","prefab"
,,"No Of.","No Of.","lifters: gal side","prefab"
,,"SWL","SWL","lifters: gal side","prefab"
,,"Lifters: GAL Face",,"lifters: gal face","prefab"
