"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"ef049b9b-41ec-4b1e-9739-86820aa3d56f","","folder-normal","","","step","TRUE","FALSE","Project QA"
"8fa7a287-a7de-4f0e-83c9-0e7054913390","","folder-normal","","","step","TRUE","FALSE","Project QA","SWG01"
"29c5a845-db80-45dc-a4b3-3bc9df782345","","checklist-sectioned","","29b7cf58f72abeae0531b936ca415e09d44827bca20564e28bd2143201a598b6","checklist","FALSE","FALSE","Project QA","SWG01","Installation"
"0df13530-f9e2-5430-8abf-0ada161f8bcc","","checkpoint-group","","","","FALSE","FALSE","Project QA","SWG01","Installation","Pre-Install"
"bc15b288-7aeb-50ac-8d97-53610197d2f4","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG02","Installation","Install","Installed correctly to details (Shop Drawings)"
"a6ca39cf-517f-539b-b2c2-4cbbce0d0883","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG02","Installation","Install","Airseal installed and continuous"
"30ad79f9-70d2-5c33-8ab8-a9bc768d27b2","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG02","Installation","Install","Sill flashing installed, Wanz bar installed."
"f47b682d-62bd-506d-8588-b53b54a3a9aa","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG02","Installation","Install","Head and jamb flashings installed as required"
"ac8a6e69-25ea-5645-8967-867f73aa6406","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG02","Installation","Install","All wedge and backing rubbers present and continuous"
"918b0a3f-b54f-5ea1-be0d-0af67f28ae88","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG02","Installation","Install","Hardware- Operating smoothly and correctly"
"c4699ecb-96c0-5873-8ef4-5254bfac83cc","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG02","Installation","Install","Door hung square and operating smoothly"
"4be91dd6-60e9-5413-842a-385d6c6c12a2","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG02","Installation","Install","Frames trade clean and free of any marks or scratches"
"70cfb6b2-9475-5e50-8e6c-7b1e76d5e436","","checkpoint-group","","","","FALSE","FALSE","Project QA","SWG02","Installation","Glazing"
"bd64e534-879f-589f-be4d-74b50b7ad49d","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG02","Installation","Glazing","Glazing installed correctly and undamaged"
"3a36c25a-c5ad-5360-81ad-64103370d46e","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG02","Installation","Glazing","Glazing rubbers re complete and continuous"
"2e6f242f-0225-568f-83be-68467218cc9a","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG02","Installation","Glazing","Glass trade clean and stickers removed"
"e4c88bbe-f61b-4ddc-90a6-e1004ab5bc90","","checklist-flat","","Handover","checklist-flat","FALSE","FALSE","Project QA","SWG02","Handover"
"f1103883-b5ec-5fe3-ad25-d79e5062216c","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG02","Handover","All works completed by Hagley as per specified requirements"
"343ebd98-f152-51d4-8ba1-91dfe8cf995d","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG02","Handover","Hagley representative signature"
"d706108b-3494-5242-aea3-98be5b072bfe","","holdpoint","","","","TRUE","TRUE","Project QA","SWG02","Handover","SIGN HERE"
"e848dd76-d4e9-585e-938d-519fa5fa04c9","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG02","Handover","Construction company representative signature"
"32d3572c-8a1d-569f-832b-e17228dec64d","","holdpoint","","","","TRUE","TRUE","Project QA","SWG02","Handover","SIGN HERE"
"bbbfac9b-c198-427b-8fce-de56ec72094b","","folder-normal","","","step","TRUE","FALSE","Project QA","SWG03"
"fff91b44-b271-4f44-a847-6be7b7e86f56","","checklist-sectioned","","29b7cf58f72abeae0531b936ca415e09d44827bca20564e28bd2143201a598b6","checklist","FALSE","FALSE","Project QA","SWG03","Installation"
"f358b1cb-0a0f-5c77-be44-eeb783f7165c","","checkpoint-group","","","","FALSE","FALSE","Project QA","SWG03","Installation","Pre-Install"
"eec27d9e-11b4-5686-a2af-d8cef17ef65a","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG03","Installation","Pre-Install","Opening correct (level and square within tolerance)"
"2decaa5e-f038-5c48-8e14-b26fbc35237d","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG03","Installation","Pre-Install","Opening wrapped and prepared"
"e76e451e-0e7c-556f-a974-8c62ceb43112","","checkpoint-group","","","","FALSE","FALSE","Project QA","SWG03","Installation","Install"
"7aaa3933-38e2-5207-9d09-64db46284a17","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG03","Installation","Install","Installed correctly to details (Shop Drawings)"
"81c4d3a8-bfc3-5752-8159-fc5edb6df526","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG03","Installation","Install","Airseal installed and continuous"
"52ce255e-8d05-5390-93b1-f10528b98298","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG03","Installation","Install","Sill flashing installed, Wanz bar installed."
"4d812ce3-4309-5ba9-ad99-b61770b1d84b","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG03","Installation","Install","Head and jamb flashings installed as required"
"8253afab-ee89-587b-9af0-d05e22b0f4a8","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG03","Installation","Install","All wedge and backing rubbers present and continuous"
"0a72eee4-b543-510d-8602-f46485c147ef","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG03","Installation","Install","Hardware- Operating smoothly and correctly"
"8c8a1bd4-9c84-56cf-af8e-a33fdc83c714","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG03","Installation","Install","Door hung square and operating smoothly"
"00fa7fa9-cd42-569f-97ff-e7b498261fe4","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG03","Installation","Install","Frames trade clean and free of any marks or scratches"
"b3c6d27b-0880-503c-a92e-7f1fc2234707","","checkpoint-group","","","","FALSE","FALSE","Project QA","SWG03","Installation","Glazing"
"22fc4e51-c9f5-511d-a742-013086e0b926","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG03","Installation","Glazing","Glazing installed correctly and undamaged"
"6fdd679d-124d-5b83-a381-f18b93308d37","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG03","Installation","Glazing","Glazing rubbers re complete and continuous"
"d4e8f07f-2cc6-5796-85fa-182d84bc78ec","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG03","Installation","Glazing","Glass trade clean and stickers removed"
"65d9e559-b1a7-4323-bbd4-a4aec1ab65b1","","checklist-flat","","Handover","checklist-flat","FALSE","FALSE","Project QA","SWG03","Handover"
"5a81bc93-f042-5d24-910a-ed02e63e930d","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG03","Handover","All works completed by Hagley as per specified requirements"
"ac603fec-900a-57d9-95f6-9713d2bc6e55","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG03","Handover","Hagley representative signature"
"41bc4288-7e73-5cf1-8b40-68f0ca0355b1","","holdpoint","","","","TRUE","TRUE","Project QA","SWG03","Handover","SIGN HERE"
"15449fa1-6d59-51ce-a4ca-014f5c49cb4d","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG03","Handover","Construction company representative signature"
"2308c6c3-c188-5f11-baf1-2351b8336bbd","","holdpoint","","","","TRUE","TRUE","Project QA","SWG03","Handover","SIGN HERE"
"d17de207-49ad-4038-beea-cf01b586555b","","folder-normal","","","step","TRUE","FALSE","Project QA","SWG04"
"a14e9bb2-2d7f-4fee-8509-78ddb4fdc82d","","checklist-sectioned","","29b7cf58f72abeae0531b936ca415e09d44827bca20564e28bd2143201a598b6","checklist","FALSE","FALSE","Project QA","SWG04","Installation"
"a2d4c342-84b1-592b-99f6-d7f85e51b89b","","checkpoint-group","","","","FALSE","FALSE","Project QA","SWG04","Installation","Pre-Install"
"a9b2ccae-6b05-5683-ac1a-4115ec03f617","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG04","Installation","Pre-Install","Opening correct (level and square within tolerance)"
"60fc82b4-d6e0-5970-9688-a7da34a1f8ae","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG04","Installation","Pre-Install","Opening wrapped and prepared"
"f3c5b507-4d6d-5ea5-8aae-cb09add18af2","","checkpoint-group","","","","FALSE","FALSE","Project QA","SWG04","Installation","Install"
"ee78bd0d-dcd8-5b99-ab74-d0399ad9a43f","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG04","Installation","Install","Installed correctly to details (Shop Drawings)"
"86a2fd1d-4c1f-5f8d-933a-644a9f97a53e","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG04","Installation","Install","Airseal installed and continuous"
"64dec783-8939-5cfd-9e1f-4609c5544084","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG04","Installation","Install","Sill flashing installed, Wanz bar installed."
"09efa9df-fba4-5d92-9030-b58daf6fb920","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG04","Installation","Install","Head and jamb flashings installed as required"
"5198d0e0-e08a-586c-bb35-7d2718b4ac5a","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG04","Installation","Install","All wedge and backing rubbers present and continuous"
"dfcb01c6-dade-5885-a977-20eb46460b4d","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG04","Installation","Install","Hardware- Operating smoothly and correctly"
"d2f66e44-8e96-517a-be7e-3ad8819f498f","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG04","Installation","Install","Door hung square and operating smoothly"
"7ddbe8e3-08b5-59dd-a4f5-cdb0ee4232a8","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG04","Installation","Install","Frames trade clean and free of any marks or scratches"
"c5d1fa52-cfc2-56e7-9b55-0b1b541cc3ce","","checkpoint-group","","","","FALSE","FALSE","Project QA","SWG04","Installation","Glazing"
"510caddd-d16f-5c20-b408-94eaed20a078","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG04","Installation","Glazing","Glazing installed correctly and undamaged"
"3ea094f4-d430-5e8f-bfa1-d724a59da6ad","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG04","Installation","Glazing","Glazing rubbers re complete and continuous"
"7a71ccf5-4a97-5bfe-838d-b2a51b48bf7f","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG04","Installation","Glazing","Glass trade clean and stickers removed"
"889a83c3-bd09-4ca1-a02e-671f94ac8940","","checklist-flat","","Handover","checklist-flat","FALSE","FALSE","Project QA","SWG04","Handover"
"5364b024-23ea-50e8-b202-beb6a5198fc7","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG04","Handover","All works completed by Hagley as per specified requirements"
"ea6fcf5e-0ef7-5862-b764-87dea92bf432","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG04","Handover","Hagley representative signature"
"df7ab5bf-04cf-5d02-ac2e-9bf8d6033ccc","","holdpoint","","","","TRUE","TRUE","Project QA","SWG04","Handover","SIGN HERE"
"a5c1c4d6-cb1e-5d0a-90d3-cc50072c7d9e","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG04","Handover","Construction company representative signature"
"9bf9a4de-4854-5e10-9819-1b69df89575d","","holdpoint","","","","TRUE","TRUE","Project QA","SWG04","Handover","SIGN HERE"
"b09d0b5c-c987-4d2b-b903-648ba02b6ccf","","folder-normal","","","step","TRUE","FALSE","Project QA","SWG05"
"64200999-cd6d-456f-94a7-cbfd44626ef5","","checklist-sectioned","","29b7cf58f72abeae0531b936ca415e09d44827bca20564e28bd2143201a598b6","checklist","FALSE","FALSE","Project QA","SWG05","Installation"
"278bf6d9-f1de-5859-99c9-0f767732a909","","checkpoint-group","","","","FALSE","FALSE","Project QA","SWG05","Installation","Pre-Install"
"069c1cbc-7ced-5285-ba77-9f06b967dff0","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG05","Installation","Pre-Install","Opening correct (level and square within tolerance)"
"71ab811d-5197-5d28-bde4-ab534485120a","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG05","Installation","Pre-Install","Opening wrapped and prepared"
"e5f23edf-f6d6-5b03-a0ad-95a70b443665","","checkpoint-group","","","","FALSE","FALSE","Project QA","SWG05","Installation","Install"
"a0a3779a-63d5-59fa-9a1f-fb5c0d44164f","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG05","Installation","Install","Installed correctly to details (Shop Drawings)"
"69c48ebb-4e12-58d6-b41e-72a58efd51c7","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG05","Installation","Install","Airseal installed and continuous"
"ed8f1a49-1d4b-524e-bf41-deaf61c1e695","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG05","Installation","Install","Sill flashing installed, Wanz bar installed."
"1d265929-3015-5f66-8c8a-4988131cb4f8","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG05","Installation","Install","Head and jamb flashings installed as required"
"7b263bbb-3b6f-5370-8946-0775fb5ed08b","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG05","Installation","Install","All wedge and backing rubbers present and continuous"
"3ff62e5e-a9e5-5c74-bafd-25ba3e8eeb8e","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG05","Installation","Install","Hardware- Operating smoothly and correctly"
"76e8744f-f2d6-54ac-b2fe-3da966b4ce8f","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG05","Installation","Install","Door hung square and operating smoothly"
"26491e83-b6fc-5945-84d2-71d57a74c0dc","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG05","Installation","Install","Frames trade clean and free of any marks or scratches"
"119e3a40-7a2c-5b32-958d-15d591e97182","","checkpoint-group","","","","FALSE","FALSE","Project QA","SWG05","Installation","Glazing"
"60a5b63a-ec70-5652-8123-a89f7d7501a8","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG05","Installation","Glazing","Glazing installed correctly and undamaged"
"84bfaf2c-a738-57ae-a457-219a84da130a","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG05","Installation","Glazing","Glazing rubbers re complete and continuous"
"2e9b0a8c-c154-5deb-99fc-6597a0256677","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG05","Installation","Glazing","Glass trade clean and stickers removed"
"af7933fa-f109-46f6-b4eb-42aef5a025e4","","checklist-flat","","Handover","checklist-flat","FALSE","FALSE","Project QA","SWG05","Handover"
"483190bf-42c0-5f22-a6a7-3e3b777c252b","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG05","Handover","All works completed by Hagley as per specified requirements"
"34eb72ef-6d82-5766-9616-712abe28d769","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG05","Handover","Hagley representative signature"
"59899de9-970a-5765-9411-cb29761e71f4","","holdpoint","","","","TRUE","TRUE","Project QA","SWG05","Handover","SIGN HERE"
"18abfcd6-3a8d-5e9d-882a-0fda92a539f8","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG05","Handover","Construction company representative signature"
"585e0603-a8b5-5e70-b9ef-2983b9e3b2b4","","holdpoint","","","","TRUE","TRUE","Project QA","SWG05","Handover","SIGN HERE"
"f135bdfd-281a-44d7-9d80-da7b218c6a09","","folder-normal","","","step","TRUE","FALSE","Project QA","SWG06"
"b6258c4d-81f1-4446-ba44-988327db86e2","","checklist-sectioned","","29b7cf58f72abeae0531b936ca415e09d44827bca20564e28bd2143201a598b6","checklist","FALSE","FALSE","Project QA","SWG06","Installation"
"56a68e6b-8754-5c72-8340-4ffa649c1f32","","checkpoint-group","","","","FALSE","FALSE","Project QA","SWG06","Installation","Pre-Install"
"43427eca-9c3a-5eb8-b9b9-ebfae59f587a","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG06","Installation","Pre-Install","Opening correct (level and square within tolerance)"
"bba410c0-380f-59e1-b2be-e8fe87795791","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG06","Installation","Pre-Install","Opening wrapped and prepared"
"7292247e-57fa-587a-bb9f-a10a9a50aec4","","checkpoint-group","","","","FALSE","FALSE","Project QA","SWG06","Installation","Install"
"4f9e0dc4-5a51-5dbc-a66d-5e867b055194","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG06","Installation","Install","Installed correctly to details (Shop Drawings)"
"efa38164-937c-5a5c-870b-ac077b52f15c","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG06","Installation","Install","Airseal installed and continuous"
"813da420-b522-57fc-af5a-7b204257eec5","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG06","Installation","Install","Sill flashing installed, Wanz bar installed."
"2914f2a7-7708-5653-a5ab-6630af914d19","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG06","Installation","Install","Head and jamb flashings installed as required"
"c84656c2-5322-5d15-9449-74f0c29b8d21","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG06","Installation","Install","All wedge and backing rubbers present and continuous"
"1e6dfdcb-44ce-5b6c-ae8f-e57b5d0177d2","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG06","Installation","Install","Hardware- Operating smoothly and correctly"
"4562836d-8e27-5df3-a541-123ffd65712e","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG06","Installation","Install","Door hung square and operating smoothly"
"9bdd42d6-ae93-57fb-a5ce-046639fb46d4","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG06","Installation","Install","Frames trade clean and free of any marks or scratches"
"d20121c6-de87-5608-809f-45ec8a4335ca","","checkpoint-group","","","","FALSE","FALSE","Project QA","SWG06","Installation","Glazing"
"5f5066aa-6531-5d79-b53b-9e9172f1c6d0","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG06","Installation","Glazing","Glazing installed correctly and undamaged"
"889964e3-e19e-5181-8735-11748fd3f4d6","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG06","Installation","Glazing","Glazing rubbers re complete and continuous"
"0bc8679e-11a1-5653-9db9-d53ad81281cb","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG06","Installation","Glazing","Glass trade clean and stickers removed"
"74031068-6b0d-4277-9573-27e8fd41cc05","","checklist-flat","","Handover","checklist-flat","FALSE","FALSE","Project QA","SWG06","Handover"
"3fa6f5b7-9d1e-5d6d-9c84-4b97e97f0dbf","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG06","Handover","All works completed by Hagley as per specified requirements"
"00742abd-05e9-5835-b222-d02fd351a8dc","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG06","Handover","Hagley representative signature"
"48c94b4b-4986-510a-b162-63d0d843fabc","","holdpoint","","","","TRUE","TRUE","Project QA","SWG06","Handover","SIGN HERE"
"56bfddea-e915-5d41-9a49-938065373e70","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG06","Handover","Construction company representative signature"
"d919dba1-5b68-54bc-8d76-a8f019063e28","","holdpoint","","","","TRUE","TRUE","Project QA","SWG06","Handover","SIGN HERE"
"6e5620f6-d19f-4e84-a949-614f5807f434","","folder-normal","","","step","TRUE","FALSE","Project QA","SWG07"
"a151a2a1-c942-40d5-9ae6-212dfe744d06","","checklist-sectioned","","29b7cf58f72abeae0531b936ca415e09d44827bca20564e28bd2143201a598b6","checklist","FALSE","FALSE","Project QA","SWG07","Installation"
"1833dfbe-9719-552e-941d-bbe7385bd395","","checkpoint-group","","","","FALSE","FALSE","Project QA","SWG07","Installation","Pre-Install"
"87b99460-ffc4-5f6e-a67d-f1f27379d113","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG07","Installation","Pre-Install","Opening correct (level and square within tolerance)"
"e560abef-7840-54a1-8678-533ecaff9f64","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG07","Installation","Pre-Install","Opening wrapped and prepared"
"bdbdde9d-4f54-5bbb-bba7-46917f8af8d8","","checkpoint-group","","","","FALSE","FALSE","Project QA","SWG07","Installation","Install"
"d9687bcc-9a4b-5a70-9f0c-707b7ffca09e","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG07","Installation","Install","Installed correctly to details (Shop Drawings)"
"b2d4090f-9a65-5c9b-bc18-8fa1e447953b","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG07","Installation","Install","Airseal installed and continuous"
"79d1a1ab-6dcb-54fa-a26c-87aa8bde7780","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG07","Installation","Install","Sill flashing installed, Wanz bar installed."
"ef23486d-ca2d-5acc-a0d3-3d29a5802c68","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG07","Installation","Install","Head and jamb flashings installed as required"
"67ae7c7e-9b26-5350-a760-1949c5f503ea","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG07","Installation","Install","All wedge and backing rubbers present and continuous"
"2f0db76c-e94e-5df0-a351-0cdd66ed720f","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG07","Installation","Install","Hardware- Operating smoothly and correctly"
"f6cda908-7f16-5496-9e7e-6b142b57802f","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG07","Installation","Install","Door hung square and operating smoothly"
"81534ca0-a03b-5b1d-961f-3390227badb6","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG07","Installation","Install","Frames trade clean and free of any marks or scratches"
"d52dea47-e160-50f6-baaa-9d4b6aae6bb8","","checkpoint-group","","","","FALSE","FALSE","Project QA","SWG07","Installation","Glazing"
"3ea5f70a-bd5b-5ebb-b070-ae14002f8802","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG07","Installation","Glazing","Glazing installed correctly and undamaged"
"dd30606d-6f78-5f37-bb6a-ee3b97f04e53","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG07","Installation","Glazing","Glazing rubbers re complete and continuous"
"bded348e-5aeb-5d02-b02c-8a4a9c41469a","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG07","Installation","Glazing","Glass trade clean and stickers removed"
"d6a52e1a-79e7-4dbf-8441-6ad7364370f6","","checklist-flat","","Handover","checklist-flat","FALSE","FALSE","Project QA","SWG07","Handover"
"4c643242-2cba-5193-98ea-5e6577f09478","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG07","Handover","All works completed by Hagley as per specified requirements"
"9f80cfe6-a825-56fe-8f97-bbfc0080db9b","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG07","Handover","Hagley representative signature"
"96a612d3-fa67-5a2b-ad26-765b5737cc01","","holdpoint","","","","TRUE","TRUE","Project QA","SWG07","Handover","SIGN HERE"
"cacb2b43-44f6-581e-b487-61c02d7cc6fa","","checkpoint-status","","","","TRUE","TRUE","Project QA","SWG07","Handover","Construction company representative signature"
"ac36d68e-8b4d-510d-b58c-56a436135334","","holdpoint","","","","TRUE","TRUE","Project QA","SWG07","Handover","SIGN HERE"
