Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
ITP 001 Speed Panel (Rooms),,,,,,,
,Scope,,,Site QA,,,
,Rows,,,,,,
,,Level 1,grouping,Level 1,,,
,,1E,,Site QA,Level 1,1E,Speed Panel
,,1F,,Site QA,Level 1,1F,Speed Panel
,,Level 2,grouping,Level 2,,,
,,2A,,Site QA,Level 2,2A,Speed Panel
,,2C,,Site QA,Level 2,2C,Speed Panel
,,2D,,Site QA,Level 2,2D,Speed Panel
,,2E,,Site QA,Level 2,2E,Speed Panel
,,2F,,Site QA,Level 2,2F,Speed Panel
,,2G,,Site QA,Level 2,2G,Speed Panel
,,Level 3,grouping,Level 3,,,
,,3A,,Site QA,Level 3,3A,Speed Panel
,,3B,,Site QA,Level 3,3B,Speed Panel
,,3C,,Site QA,Level 3,3C,Speed Panel
,,3D,,Site QA,Level 3,3D,Speed Panel
,,3E,,Site QA,Level 3,3E,Speed Panel
,,3F,,Site QA,Level 3,3F,Speed Panel
,,3G,,Site QA,Level 3,3G,Speed Panel
,,3H,,Site QA,Level 3,3H,Speed Panel
,,Level 5,grouping,Level 5,,,
,,5A,,Site QA,Level 5,5A,Speed Panel
,,5B,,Site QA,Level 5,5B,Speed Panel
,,5C,,Site QA,Level 5,5C,Speed Panel
,,5D,,Site QA,Level 5,5D,Speed Panel
,,5E,,Site QA,Level 5,5E,Speed Panel
,,5F,,Site QA,Level 5,5F,Speed Panel
,,5G,,Site QA,Level 5,5G,Speed Panel
,,5H,,Site QA,Level 5,5H,Speed Panel
,,Level 6,grouping,Level 6,,,
,,6A,,Site QA,Level 6,6A,Speed Panel
,,6B,,Site QA,Level 6,6B,Speed Panel
,,6C,,Site QA,Level 6,6C,Speed Panel
,,6D,,Site QA,Level 6,6D,Speed Panel
,,6E,,Site QA,Level 6,6E,Speed Panel
,,6F,,Site QA,Level 6,6F,Speed Panel
,,6G,,Site QA,Level 6,6G,Speed Panel
,,6H,,Site QA,Level 6,6H,Speed Panel
,,Level 7,grouping,Level 7,,,
,,7A,,Site QA,Level 7,7A,Speed Panel
,,7B,,Site QA,Level 7,7B,Speed Panel
,,7C,,Site QA,Level 7,7C,Speed Panel
,,7D,,Site QA,Level 7,7D,Speed Panel
,,7E,,Site QA,Level 7,7E,Speed Panel
,,7F,,Site QA,Level 7,7F,Speed Panel
,,7G,,Site QA,Level 7,7G,Speed Panel
,,7H,,Site QA,Level 7,7H,Speed Panel
,,Level 8,grouping,Level 8,,,
,,8A,,Site QA,Level 8,8A,Speed Panel
,,8B,,Site QA,Level 8,8B,Speed Panel
,,8C,,Site QA,Level 8,8C,Speed Panel
,,8D,,Site QA,Level 8,8D,Speed Panel
,,8E,,Site QA,Level 8,8E,Speed Panel
,,8F,,Site QA,Level 8,8F,Speed Panel
,,8G,,Site QA,Level 8,8G,Speed Panel
,,8H,,Site QA,Level 8,8H,Speed Panel
,,Level 9,grouping,Level 9,,,
,,9A,,Site QA,Level 9,9A,Speed Panel
,,9B,,Site QA,Level 9,9B,Speed Panel
,,9C,,Site QA,Level 9,9C,Speed Panel
,,9D,,Site QA,Level 9,9D,Speed Panel
,,9E,,Site QA,Level 9,9E,Speed Panel
,,9F,,Site QA,Level 9,9F,Speed Panel
,,9G,,Site QA,Level 9,9G,Speed Panel
,,9H,,Site QA,Level 9,9H,Speed Panel
,,Level 10,grouping,Level 10,,,
,,10A,,Site QA,Level 10,10A,Speed Panel
,,10B,,Site QA,Level 10,10B,Speed Panel
,,10C,,Site QA,Level 10,10C,Speed Panel
,,10D,,Site QA,Level 10,10D,Speed Panel
,,10E,,Site QA,Level 10,10E,Speed Panel
,,10F,,Site QA,Level 10,10F,Speed Panel
,,10G,,Site QA,Level 10,10G,Speed Panel
,,10H,,Site QA,Level 10,10H,Speed Panel
,,Level 11,grouping,Level 11,,,
,,11A,,Site QA,Level 11,11A,Speed Panel
,,11B,,Site QA,Level 11,11B,Speed Panel
,,11C,,Site QA,Level 11,11C,Speed Panel
,,11D,,Site QA,Level 11,11D,Speed Panel
,,11E,,Site QA,Level 11,11E,Speed Panel
,,11F,,Site QA,Level 11,11F,Speed Panel
,,11G,,Site QA,Level 11,11G,Speed Panel
,,11H,,Site QA,Level 11,11H,Speed Panel
,,Level 12,grouping,Level 12,,,
,,12A,,Site QA,Level 12,12A,Speed Panel
,,12B,,Site QA,Level 12,12B,Speed Panel
,,12C,,Site QA,Level 12,12C,Speed Panel
,,12D,,Site QA,Level 12,12D,Speed Panel
,,12E,,Site QA,Level 12,12E,Speed Panel
,,12F,,Site QA,Level 12,12F,Speed Panel
,,12G,,Site QA,Level 12,12G,Speed Panel
,,12H,,Site QA,Level 12,12H,Speed Panel
,,Level 13,grouping,Level 13,,,
,,13A,,Site QA,Level 13,13A,Speed Panel
,,13B,,Site QA,Level 13,13B,Speed Panel
,,13C,,Site QA,Level 13,13C,Speed Panel
,,13D,,Site QA,Level 13,13D,Speed Panel
