"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"a51301f0-13df-4657-ba75-bcea5a7302c1","","folder-normal","work-in-progress","","step","TRUE","FALSE","Membrane to underside of slab"
"db29b9be-66bf-4676-9847-e5d3c878ccfe","","folder-normal","work-in-progress","","step","TRUE","FALSE","Membrane to underside of slab","Pour 1 Auditorium "
"71d61d39-b019-43fa-bdd1-e9868afe82f4","","checklist-sectioned","work-in-progress","Enviro BSM V1.1","checklist","FALSE","FALSE","Membrane to underside of slab","Pour 1 Auditorium ","Enviro BSM V1.1"
