"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"c18852e0-3126-4c57-bdf7-ef34fd2b9985","","checklist-sectioned","pass","Sika Checklist - Combiflex SG + Sikadur 31 CF","checklist","FALSE","FALSE","50 MP Wall - Combiflex + Enviro Epoxy EF"
