"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"268f8408-cd78-4800-bb54-24932f37feb7","","folder-normal","work-in-progress","","step","TRUE","FALSE","West Building - Internal"
"5eeb3834-9ded-4ff0-8733-f276d41243c8","","folder-normal","not-started","","step","TRUE","FALSE","West Building - Internal","Ground Level"
"1c12de45-b1b7-44bd-b0a8-191d549486a9","","folder-normal","no-status-not-started","","step","TRUE","FALSE","West Building - Internal","Ground Level","WP.15 - Internal Wet Areas"
"22515485-2adb-4e9f-947d-e53904cf166f","","folder-normal","not-started","","step","TRUE","FALSE","West Building - Internal","Ground Level","WP.22 - Wet Plant Rooms over High Risk Habitable Areas - Structural Floor Slab"
"9a31edbf-fe23-4e36-826a-d5ae0b99d419","","checklist-sectioned","not-started","HP1200+ 800TC V1.1","checklist","FALSE","FALSE","West Building - Internal","Ground Level","WP.22 - Wet Plant Rooms over High Risk Habitable Areas - Structural Floor Slab","Hydraulic Plant A0065, Water Feature Plant A0072"
"68a9f61b-d3b0-40dd-97d4-0a3a2e2a4979","","folder-normal","pass","","step","TRUE","FALSE","West Building - Internal","Ground Mezz"
"76880f30-093b-47d0-b38e-02882658660b","","folder-normal","no-status-not-started","","step","TRUE","FALSE","West Building - Internal","Ground Mezz","WP.16 Double Membrane Internal Wet Areas"
"edeb6571-79b6-48d9-96af-3b536a1f2593","","folder-normal","pass","","step","TRUE","FALSE","West Building - Internal","Ground Mezz","WP.22 Wet Plant Rooms over High Risk Habitable Areas "
"95b424df-d2b2-470d-bd46-db4d8b171c93","","checklist-sectioned","pass","HP1200+ 800TC V1.1","checklist","FALSE","FALSE","West Building - Internal","Ground Mezz","WP.22 Wet Plant Rooms over High Risk Habitable Areas ","Hydraulic Plant A0065, Water Feature Plant A0072"
"487e3220-5400-4b8a-81ff-23cdaef2e3eb","","folder-normal","no-status-not-started","","step","TRUE","FALSE","West Building - Internal","Ground Mezz","WP.23 Epoxy Sealer - Floor"
"2813c431-59ce-4a34-be84-46f7ef6f783d","","folder-normal","no-status-not-started","","step","TRUE","FALSE","West Building - Internal","Ground Mezz","High Strength Screed for Epoxy Finish"
"cade1579-1f67-4e55-83af-cc029c6c36b4","","folder-normal","no-status-not-started","","step","TRUE","FALSE","West Building - Internal","Level 1.1"
"afc35815-8d7f-497f-b7df-b4211da1652b","","folder-normal","no-status-not-started","","step","TRUE","FALSE","West Building - Internal","Level 1.2"
"8af2c08e-2c4c-495a-95d5-528efbc4ab86","","folder-normal","no-status-not-started","","step","TRUE","FALSE","West Building - Internal","Level 2"
"7867b392-3d8d-4727-abda-6cd164485d3a","","folder-normal","no-status-not-started","","step","TRUE","FALSE","West Building - Internal","Level 2.2"
"e9f15732-79a7-42f0-a618-b06f1e999e25","","folder-normal","no-status-not-started","","step","TRUE","FALSE","West Building - Internal","Level 3"
"e446026f-83be-46c5-a355-84a02053a5cf","","folder-normal","no-status-not-started","","step","TRUE","FALSE","West Building - Internal","Level 3.2"
"7f9e63d1-36c3-4663-8b05-94b9290daf00","","folder-normal","no-status-not-started","","step","TRUE","FALSE","West Building - Internal","Level 4"
"037bd577-b0eb-4efe-af02-e25d89bac3fe","","folder-normal","no-status-not-started","","step","TRUE","FALSE","West Building - Internal","Level 4.1"
"362af685-d730-4b15-814b-7c8aeb4cc14a","","folder-normal","work-in-progress","","step","TRUE","FALSE","West Building - Internal","Level 5"
"ac13f61c-bef0-4954-becf-ebc70242f602","","folder-normal","work-in-progress","","step","TRUE","FALSE","West Building - Internal","Level 5","Level 5 Plant Room "
"5881bfe8-fc8c-463f-b600-ccef33cf6916","","checklist-sectioned","work-in-progress","SYS - Archived checklist 1","checklist","FALSE","FALSE","West Building - Internal","Level 5","Level 5 Plant Room ","WPS -22 Zone 1 "
"7fb0d459-f907-42fa-9343-de77f6540416","","folder-normal","no-status-not-started","","step","TRUE","FALSE","West Building - Internal","Level 6"
"4c27d919-14aa-45c0-bef9-e4339fb342f5","","folder-normal","no-status-not-started","","step","TRUE","FALSE","West Building - Internal","Level 6.1"
"feb84098-1a3d-4a37-9cf9-633ac8054770","","folder-normal","no-status-not-started","","step","TRUE","FALSE","West Building - Internal","Roof Plant Level"
