"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"3e0c7dc6-9d82-4644-8b16-8823e1ffe0a2","","folder-normal","work-in-progress","","step","TRUE","FALSE","Level 11 terrace floor"
"b2a2fe38-d6eb-4340-aa41-7e3c9dfca4e0","","checklist-flat","work-in-progress","SYS - Enviro 700X","checklist-flat","FALSE","FALSE","Level 11 terrace floor","Enviro 700X"
