"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"9355291c-969d-4244-992c-fa41b7bd89cc","","folder-normal","work-in-progress","","step","TRUE","FALSE","STAGE 1 MAIN WORKS "
"3a5e7e7a-90d3-44ed-affc-0e3c98634e36","","folder-normal","work-in-progress","","step","TRUE","FALSE","STAGE 1 MAIN WORKS ","001.002 BASEMENT "
"9babe960-6281-42e4-bf7d-4e7c9b61f88f","","folder-normal","work-in-progress","","step","TRUE","FALSE","STAGE 1 MAIN WORKS ","001.002 BASEMENT ","001.002.001 WM02 - Below Grade Perimeter Walls "
"1459e2b4-94da-469c-b8aa-cd86b412afe2","","folder-normal","work-in-progress","","step","TRUE","FALSE","STAGE 1 MAIN WORKS ","001.002 BASEMENT ","001.002.001 WM02 - Below Grade Perimeter Walls ","Zone 11"
"3748a371-f3bf-461c-8c18-03a43babbc44","","checklist-flat","not-started","SYS - Archived checklist 1","checklist-flat","FALSE","FALSE","STAGE 1 MAIN WORKS ","001.002 BASEMENT ","001.002.001 WM02 - Below Grade Perimeter Walls ","Zone 11","Mark Up "
"f3926051-7595-401b-b9de-9c273b65d60e","","checklist-flat","work-in-progress","SYS - Archived checklist 2","checklist-flat","FALSE","FALSE","STAGE 1 MAIN WORKS ","001.002 BASEMENT ","001.002.001 WM02 - Below Grade Perimeter Walls ","Zone 11","Enviro HP1200"
"ca32629e-685e-47cc-a9d5-a94642b46329","","checklist-flat","not-started","SYS - Archived checklist 1","checklist-flat","FALSE","FALSE","STAGE 1 MAIN WORKS ","001.002 BASEMENT ","001.002.001 WM02 - Below Grade Perimeter Walls ","Zone 11","MArk up"
"9ae9ea79-62cf-4344-ac90-4f1578b76d75","","checklist-flat","work-in-progress","SYS - Archived checklist 1","checklist-flat","FALSE","FALSE","STAGE 1 MAIN WORKS ","001.002 BASEMENT ","001.002.001 WM02 - Below Grade Perimeter Walls ","Zone 11","Mark Up"
"375f7329-dc3e-4182-ad05-3b480ffb5383","","folder-normal","not-started","","step","TRUE","FALSE","STAGE 1 MAIN WORKS ","001.002 BASEMENT ","001.002.001 WM02 - Below Grade Perimeter Walls ","Zone 21"
"12e3a49e-1cf1-4dab-90a1-75d4e05b788d","","checklist-sectioned","not-started","HP1200 v1.1","checklist","FALSE","FALSE","STAGE 1 MAIN WORKS ","001.002 BASEMENT ","001.002.001 WM02 - Below Grade Perimeter Walls ","Zone 21","External Wall"
"4fdcfb10-47cb-4626-9947-8aee3cb064d5","","folder-normal","not-started","","step","TRUE","FALSE","STAGE 1 MAIN WORKS ","001.002 BASEMENT ","001.002.002 WM03 - Plant rooms, Bin Washes "
"81c935d5-62a7-4551-9fc1-0b8f80036304","","folder-normal","not-started","","step","TRUE","FALSE","STAGE 1 MAIN WORKS ","001.002 BASEMENT ","001.002.002 WM03 - Plant rooms, Bin Washes ","ZONE 11"
"c2c3489e-33d2-4716-a515-207c6296b430","","checklist-flat","not-started","SYS - Archived checklist 1","checklist-flat","FALSE","FALSE","STAGE 1 MAIN WORKS ","001.002 BASEMENT ","001.002.002 WM03 - Plant rooms, Bin Washes ","ZONE 11","MARK UP"
