"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"64cdf63b-8dcd-41b2-893b-76737829f774","","folder-normal","fail","","step","TRUE","FALSE","AREA 1 ITP's"
"65cb4231-9be6-4944-a2ff-40074be0b6ab","","folder-normal","work-in-progress","","step","TRUE","FALSE","AREA 1 ITP's","ITP-001 - Stripping Topsoil Clearing & Grubbing"
"8f2be43e-188e-45a6-a194-fbd536773701","","checklist-sectioned","work-in-progress","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-147 - RCP375 - Pit 234 to Pit 235"
"2e5d1d87-1e18-4a70-a59b-09d9c1e3289d","","checklist-sectioned","work-in-progress","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-148 - RCP525 - Pit 106 to Pit 211"
"e6c8110f-bfd7-4452-883e-cb36fce8a932","","checklist-sectioned","work-in-progress","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-149 - RCP525 - Pit 211 to Pit 212"
"fbaa7bd9-5852-4ddd-b8cd-e0216ccab0a3","","checklist-sectioned","work-in-progress","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-150 - RCP375 - Pit 235 to Pit 154"
"33520c87-77fa-41fc-bbec-6658622b2b5f","","checklist-sectioned","work-in-progress","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-151 - RCP375 - Pit 154 to Pit 236"
"de75dcae-44b2-4a88-924f-ea6bf3ef6f4c","","checklist-sectioned","work-in-progress","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-152 - Stormpro 525 - Pit 212 to Pit 214"
"cb87c970-721c-4b6f-a3ae-903b99e20a82","","checklist-sectioned","work-in-progress","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-153 - RCP450 - Pit 216 to Pit 217"
"ae955ace-a29b-4412-94d8-7c795bff5315","","checklist-sectioned","work-in-progress","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-154 - RCP450 - Pit 217 to Pit 218"
"ef1c2d09-45e6-4be7-a658-97a16552b0cb","","checklist-sectioned","work-in-progress","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-155 - RCP450 - Pit 218 to Pit 219"
"9dd9acec-31a1-4b70-aa5e-e5e4ee60ec9f","","checklist-sectioned","work-in-progress","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-156 - Stormpro450 - Pit 238 to Pit 239"
"aacc03f7-7d5c-4321-9a2b-4cd177380132","","checklist-sectioned","not-started","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-157  - Pit 040 to Pit 039"
"5978c4c9-850a-48a6-b94f-5c66172088f0","","checklist-sectioned","not-started","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP 0017 - Underground Stormwater Drainage"
"f59663f5-d80f-4d9a-8e93-137956095119","","checklist-sectioned","work-in-progress","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-158 - RCP450 - Pit 239 to Pit 240"
"2a9d6820-a86b-4bd2-a2d3-d3bd50440f2d","","checklist-sectioned","work-in-progress","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-159 - RCP375 - Pit 196 to Pit 197"
"3ff4c444-7539-4f67-9332-c16949fbb859","","checklist-sectioned","work-in-progress","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-160 - StormPro 375 - Pit 197 to Pit 198"
"7a4e8713-946a-480b-9ef4-cc81e30b7bc1","","checklist-sectioned","work-in-progress","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-161 - StormPro 375 - Pit 198 to Pit 200"
"50fbe818-5958-4212-b89f-207f976d0706","","checklist-sectioned","not-started","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-162- Craigieburn Rd - Pit 364 to Pit 039"
"21f60c14-db69-40d4-80d7-66473944d30e","","checklist-sectioned","not-started","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-163- Craigieburn Rd - Pit 384 to Pit 384-1 - Hanson Intersection - CM"
"d708f594-cea0-4c22-a3c8-21446a56b5b8","","checklist-sectioned","not-started","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-164 - RCP 900 - Pit 187 to Pit 399,264,204"
"6988996e-4e31-4219-8576-d341a2b0598a","","checklist-sectioned","not-started","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-165 - RCP450 - Pit 240 to Pit 241"
"c01fee0d-4b69-4dad-8f45-f29434008fe4","","checklist-sectioned","not-started","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-166 - Stormpro 375 - Pit 241 to Pit 085"
"390b46ab-0f75-4343-af7d-561833992e53","","checklist-sectioned","work-in-progress","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-167 - RCP 375 - Pit 205 to Pit 247"
"7b44ab59-8559-449d-ab31-44cdc7d5a134","","checklist-sectioned","not-started","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-168 - Stormpro 375 - Pit 085 to Pit 242"
"94f6da1f-4a22-4618-8837-a6e177330b2a","","checklist-sectioned","work-in-progress","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-169 - RCP 375 - Pit 173 to Pit 175"
"81bcaefe-2425-4aa0-aa9c-c0af3eba7174","","checklist-sectioned","work-in-progress","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-170 - RCP 375 - Pit 176 to Pit 175"
"aab9466c-3ce6-4d32-9606-dcb305e18a53","","checklist-sectioned","work-in-progress","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-171 - RCP 375 - Pit 176 to Pit 195"
"c26138e4-6813-4bef-90d1-3a63ee851421","","checklist-sectioned","not-started","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-172 - P384-2 - P384-3 - 900 SP - Shell CM"
"fda67774-1b04-498f-ba72-624bb9dd99f4","","checklist-sectioned","not-started","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-173 - RCP450 - Pit 219 to Pit 220"
"29872098-1821-40a8-8669-6ee8dded5fac","","checklist-sectioned","not-started","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-174 - StormPro 600 - Pit 204 to Pit 203"
"19b1d4a3-42e2-46dd-86fe-4d45a06466cc","","checklist-sectioned","not-started","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-175 - RCP 600 - Pit 203 to Pit 286"
"619f1f01-97c2-40ef-9919-23e257ec8833","","checklist-sectioned","not-started","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-176 - StormPro 450 - Pit 220 to Pit 221"
"bfa84ae9-9982-45f7-a3a7-7983c90e29be","","checklist-sectioned","not-started","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-177 - RCBC 450x300 - Pit 307 to Pit 280"
"38a3c93a-e574-4c21-b2b6-51ce25076268","","checklist-sectioned","not-started","ITP 0017 - Underground Stormwater Drainage","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-017 - Underground Stormwater Drainage","ITP-017-A1-LOT-178 - RCP 375 - Pit 280 to Pit 173"
"76e5444d-84cc-4a75-8685-d7ea76cc90c3","","folder-normal","work-in-progress","","step","TRUE","FALSE","AREA 1 ITP's","ITP-026 - Guardrail Installation"
"99174aa2-1c01-46d8-bf87-ecd17943ea16","","checklist-sectioned","pass","c70a993d562759889bd11e16bd05f35ef401a60f4a761608c00518d2cbeeb8bb","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-026 - Guardrail Installation","ITP-026-A1-LOT-002 - Hume Hwy North Island (Nth/Sth Bound)"
"7cf0a8d6-953a-41b5-b3ad-90300e1da9c1","","checklist-sectioned","work-in-progress","9b1e41d6c809b32ef4f9fdbaa173d57b887ac2db2c262db70947aa03258e3469","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-026 - Guardrail Installation","ITP-026-A1-LOT-001 - Hume Hwy South Island (Sth Bound)"
"853db03c-12b1-43ca-b1f9-972e3312b4c4","","checklist-sectioned","pass","9b1e41d6c809b32ef4f9fdbaa173d57b887ac2db2c262db70947aa03258e3469","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-026 - Guardrail Installation","ITP-026-A1-LOT-003 - Hume Hwy South Island (Nth Bound)"
"e2874bc9-838d-4cbb-b5bf-fb17a4e4c336","","checklist-sectioned","work-in-progress","ITP 0026 - Guardrail Installation","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-026 - Guardrail Installation","ITP-026-A1-LOT-004 - Memorial Park Median Guardrails"
"fb9289f3-d473-46dd-b2a0-012334092646","","checklist-sectioned","work-in-progress","ITP 0026 - Guardrail Installation","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-026 - Guardrail Installation","ITP-026-A1-LOT-005 - Ramshield installation - Z3.1- West of Brigewater and South of the Bus stop"
"a9985d56-f08f-492a-9b5c-eee5df46aa3c","","checklist-sectioned","work-in-progress","ITP 0026 - Guardrail Installation","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-026 - Guardrail Installation","ITP-026-A1-LOT-006 - Memorial EB/WB Both Sides - CH26146 - CH26344"
"b63e6815-2e90-45da-bd9f-169b79a22eb3","","checklist-sectioned","work-in-progress","ITP 0026 - Guardrail Installation","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-026 - Guardrail Installation","ITP-026-A1-LOT-007 - Hume Hwy NB - CH70088 - CH70250"
"905c09b3-51ec-41ca-867a-4740dee5b371","","folder-normal","pass","","step","TRUE","FALSE","AREA 1 ITP's","ITP-049 - Topsoil Placement and Landscaping"
"49023852-647b-491b-812a-2ed466295eac","","checklist-sectioned","pass","e040ab70a3bb56b0457209394fde7c5c84581a7f4890b4c4f1b05d842f306689","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-049 - Topsoil Placement and Landscaping","ITP-049-A1-LOT-001 - Hume Hwy North"
"bc54faa6-c98f-4ee0-9c05-eccef05f04dc","","checklist-sectioned","pass","e040ab70a3bb56b0457209394fde7c5c84581a7f4890b4c4f1b05d842f306689","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-049 - Topsoil Placement and Landscaping","ITP-049-A1-LOT-002 - Hume Hwy South"
"ea2fda00-592a-406f-927e-88c0e4374df0","","folder-normal","work-in-progress","","step","TRUE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways"
"07b9998e-2f56-4424-933a-a28e22933bc8","","checklist-sectioned","pass","0af71435f38629ad08d8c3d27542ef98845269e2bf0e3bcf5cc17c2827d97409","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-001 - Hume Hwy North Bullnose"
"7ed09116-6f94-414d-ad83-c66d153f5790","","checklist-sectioned","pass","0af71435f38629ad08d8c3d27542ef98845269e2bf0e3bcf5cc17c2827d97409","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-002 - Hume Hwy North (Sth Bound) Maintenance Strip"
"dd4be924-39e4-4eb4-92e4-1f4f1f24407d","","checklist-sectioned","pass","0af71435f38629ad08d8c3d27542ef98845269e2bf0e3bcf5cc17c2827d97409","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-003 - Hume Hwy South (Nth Bound) - Maintenance Strip CH70265 - 70220"
"cc98d7bc-b43d-4c4b-9a21-cbbf6f3001ce","","checklist-sectioned","work-in-progress","0af71435f38629ad08d8c3d27542ef98845269e2bf0e3bcf5cc17c2827d97409","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-004 - Hume Hwy South (Nth Bound) - Maintenance Strip CH70220 - 70110"
"e80f413f-f486-41e9-870d-3bc18a984ff6","","checklist-sectioned","work-in-progress","0af71435f38629ad08d8c3d27542ef98845269e2bf0e3bcf5cc17c2827d97409","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-005 Hume Hwy North (Sth Bound) - Maintenance Strip CH70506 - 70485"
"d13c7415-69e0-4b4a-8401-011e8b5c8cbe","","checklist-sectioned","work-in-progress","0af71435f38629ad08d8c3d27542ef98845269e2bf0e3bcf5cc17c2827d97409","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-006 Hume Hwy North (Nth Bound) - Maintenance Strip CH70334 - 70360"
"b0177f1e-ea90-45aa-8551-4b42302f2188","","checklist-sectioned","work-in-progress","0af71435f38629ad08d8c3d27542ef98845269e2bf0e3bcf5cc17c2827d97409","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-007 - Hume Hwy North (Nth Bound) - Maintenance Strip CH70360 - 70435"
"8c914d47-afb9-4ad4-8f4d-bfeaf82cbae6","","checklist-sectioned","work-in-progress","0af71435f38629ad08d8c3d27542ef98845269e2bf0e3bcf5cc17c2827d97409","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-008 - Hume Hwy South (Sth Bound) - Maintenance Strip CH70267 - CH70100"
"721f39f3-c42a-4b99-b0ec-3ddc9bd73ac4","","checklist-sectioned","work-in-progress","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-009 - Bridgewater Rd to Clovelly Dr - WB - SUP CH14900 to CH15000"
"cc6abb6f-4db6-424e-969c-c96f47be9b91","","checklist-sectioned","work-in-progress","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-010 - Bridgewater Rd South East Corner - CH25100 - CH25120 - SUP"
"d501faed-2169-400b-b7af-c6c32425c767","","checklist-sectioned","work-in-progress","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-011 - Bridgewater Rd NB Bullnose - CH25090 - CH25100"
"73904f36-0d98-4cca-bcee-6f636123285b","","checklist-sectioned","work-in-progress","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-012 - Memorial South Bullnose Infill "
"04e3e22d-eac8-4455-be33-e37f8636a20b","","checklist-sectioned","work-in-progress","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-013 - SUP - Plaza Corner - CRG Rd EB - CH25960 - CH26123"
"eac4604c-2317-4e15-aaa8-07845ab29b59","","checklist-sectioned","work-in-progress","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-014 - Craigieburn Rd Eastbound SUP  - CH16040 to CH16130"
"b089bc98-68ad-401e-8ea7-576a2eeba76f","","checklist-sectioned","work-in-progress","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-015 - Walters Intersection North Eastern Island"
"6513fad8-d6f9-4ea1-8d61-65b122b5e8c1","","checklist-sectioned","work-in-progress","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-016 - Zone 2 - Shell Driveway Western Driveway"
"3700ad33-7e94-4453-9b08-991213935a4a","","checklist-sectioned","work-in-progress","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-017 - Zone 2 - Shell Driveway Eastern Driveway"
"61e8d29f-158e-4ed5-b3b9-c2e78837c93c","","checklist-sectioned","work-in-progress","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-018 - Zone 1 - Memorial Park - WB / EB - Maintenance Strip "
"5e2f8160-71ad-4985-9596-b1ed9f1056d4","","checklist-sectioned","work-in-progress","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-019 - Zone 1 - Memorial Park - WB - Southern Island Infill "
"a3c05b3a-157a-491f-ab21-64d621fba4cd","","checklist-sectioned","work-in-progress","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-020 - Zone 1 - Intersection Southern Island Infill - Hardy Slip Lane - CH16121 - CH16137"
"e9f862f7-122f-4123-be31-38d6947da3c3","","checklist-sectioned","work-in-progress","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-021 - Zone 3.1- Bus bay CH14990 to 15040"
"57b66247-3e41-4b98-918c-0633fd79cee4","","checklist-sectioned","work-in-progress","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-022- Plaza West of Ampol Driveway - CH26993 - CH26000"
"502d9f97-258b-4e81-a5b0-5dd3e5d5e7d1","","checklist-sectioned","work-in-progress","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-023- Plaza East of Ampol Driveway - CH26008 - CH26016"
"4a190eac-f642-461f-9bea-a55f9915fc60","","checklist-sectioned","work-in-progress","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-024 - Hume Slip Lane x CRG Rd WB Bullnose "
"6e842451-97c6-42bc-9693-93bf289b811e","","checklist-sectioned","work-in-progress","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-025 - Vet to Benston Crossover - CRG Rd WB"
"f1bdb63f-e137-4e15-af14-9d65b934f375","","checklist-sectioned","work-in-progress","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-026 - Chinnock Ct Driveway"
"c2a9b8d6-dba1-4dd7-9040-4c5ce281f080","","checklist-sectioned","not-started","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-027 - Craigieburn Hume Intersection Southern Islan - CH70280"
"18b80b1e-9618-4c17-a556-1ef0ff4ace2d","","folder-normal","work-in-progress","","step","TRUE","FALSE","AREA 1 ITP's","ITP-065 - Wire Rope Safety Barrier (WRSB)"
"c5bcc917-b792-4e31-bdf4-ec9bffa27f0c","","checklist-sectioned","work-in-progress","5c9779f7e9594d08b24c7fcb5e01fd6a443799219c62ca3cb5b9f1c40f616a62","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-065 - Wire Rope Safety Barrier (WRSB)","ITP-065-A1-LOT-001 - WRSB Anchor Block Pour - Hume Hwy North median - Northbound and Southbound"
