"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"def35e05-012f-4cdb-81cd-0c34b9d2cc56","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"6409c29a-8ea7-46c6-a0bf-0d92a617621d","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Switchboards"
"eab48104-60a4-4355-b5cc-e94e68537350","","checklist-flat","fail","Switchboard","checklist-flat","FALSE","FALSE","Site QA","Switchboards","MSB"
"a80b1693-b4dd-44aa-bee1-d45cdcbc460d","","checklist-flat","fail","Switchboard","checklist-flat","FALSE","FALSE","Site QA","Switchboards","DBLL"
"e4f0df09-6e27-47c3-9048-67130dccaefc","","checklist-flat","not-started","Switchboard","checklist-flat","FALSE","FALSE","Site QA","Switchboards","DB-T01"
"1b09c696-6c75-4b54-821a-699b5c24916b","","checklist-flat","not-started","Switchboard","checklist-flat","FALSE","FALSE","Site QA","Switchboards","DB-T02"
"68f349ff-1b2f-42ac-b01e-673e814eec0d","","checklist-flat","not-started","Switchboard","checklist-flat","FALSE","FALSE","Site QA","Switchboards","DB-T03"
"4f11f87d-6ea8-4bc8-95f2-fb367b6447a1","","checklist-flat","not-started","Switchboard","checklist-flat","FALSE","FALSE","Site QA","Switchboards","DB-T04"
"738dd8bf-b354-425e-8be6-c160cdec1210","","checklist-flat","not-started","Switchboard","checklist-flat","FALSE","FALSE","Site QA","Switchboards","DB-T05"
"b77a8c01-213e-423d-bb5f-c0912d23716e","","checklist-flat","not-started","Switchboard","checklist-flat","FALSE","FALSE","Site QA","Switchboards","DC-1"
"550bc5c2-6b37-451c-a25f-cb5a24c0e47b","","checklist-flat","not-started","Switchboard","checklist-flat","FALSE","FALSE","Site QA","Switchboards","DC-2"
"1960daa1-5eec-4ebd-a1cb-333d97494315","","checklist-flat","not-started","Switchboard","checklist-flat","FALSE","FALSE","Site QA","Switchboards","DC-3"
"2725995a-2381-4f03-9441-a58a12c87eac","","checklist-flat","not-started","Switchboard","checklist-flat","FALSE","FALSE","Site QA","Switchboards","DC-4"
"0870a60c-943b-4272-a84d-096a0d3f532b","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Cable Tray"
"6148611d-8dcf-471b-89ba-24dd8ffc5128","","checklist-flat","fail","Cable Tray","checklist-flat","FALSE","FALSE","Site QA","Cable Tray","Basement 02"
"893bb5eb-dd4b-4b46-a73b-f6e0f17ab9a7","","checklist-flat","fail","Cable Tray","checklist-flat","FALSE","FALSE","Site QA","Cable Tray","Basement 02 Riser"
"637fe51e-e7f7-441f-b7f1-f2f429844dd3","","checklist-flat","fail","Cable Tray","checklist-flat","FALSE","FALSE","Site QA","Cable Tray","Basement 01"
"bf1fd7b4-32ce-4ae4-b67d-c4d9488bab3d","","checklist-flat","fail","Cable Tray","checklist-flat","FALSE","FALSE","Site QA","Cable Tray","Basement 01 Riser"
"326fa72d-a395-444f-9498-6f66fdf9ace3","","checklist-flat","fail","Cable Tray","checklist-flat","FALSE","FALSE","Site QA","Cable Tray","Ground"
"62b56593-8a7d-4c86-8271-372a7d64ed29","","checklist-flat","fail","Cable Tray","checklist-flat","FALSE","FALSE","Site QA","Cable Tray","Ground Riser"
"96f52b7e-63ab-42bb-97cc-ebd1da17f073","","checklist-flat","fail","Cable Tray","checklist-flat","FALSE","FALSE","Site QA","Cable Tray","Level 1"
"8a9859c9-48f2-4bf7-bb79-903a4b5e8f38","","checklist-flat","fail","Cable Tray","checklist-flat","FALSE","FALSE","Site QA","Cable Tray","Level 1 Riser"
"252f3bae-4060-408d-882e-b3cdb5f8cf7a","","checklist-flat","fail","Cable Tray","checklist-flat","FALSE","FALSE","Site QA","Cable Tray","Level 2 "
"0ba7d94e-bc57-438b-ad8b-e8332e7e9171","","checklist-flat","fail","Cable Tray","checklist-flat","FALSE","FALSE","Site QA","Cable Tray","Level 2 Riser"
"a6b49ebc-3401-456e-814a-3978e58178fb","","checklist-flat","fail","Cable Tray","checklist-flat","FALSE","FALSE","Site QA","Cable Tray","Level 3 "
"c35d709b-ad1c-48a8-838a-b78dc2ad8aff","","checklist-flat","fail","Cable Tray","checklist-flat","FALSE","FALSE","Site QA","Cable Tray","Level 3 Riser"
"83d81d1a-2921-4da2-9110-43cf96e06d0a","","checklist-flat","fail","Cable Tray","checklist-flat","FALSE","FALSE","Site QA","Cable Tray","Level 4"
"f9853119-2644-498f-9932-640aed4921f8","","checklist-flat","fail","Cable Tray","checklist-flat","FALSE","FALSE","Site QA","Cable Tray","Level 4 Riser"
"6c8e2cda-a5a2-4ff3-93e8-041bc9b851ee","","folder-normal","fail","","step","TRUE","FALSE","Site QA","First Fix"
"b3911c0a-6f8b-497d-83e5-f41489b1434d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","First Fix","Basement 02"
"00653505-31ca-45a7-8161-9ce21e188ddf","","checklist-sectioned","not-started","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Basement 02","Lift Lobby - B2.01"
"caafcc21-ffa8-494b-b509-806f60755308","","checklist-sectioned","not-started","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Basement 02","Service Room - B2.02"
"bd0af441-9dc2-48a4-8ec4-eb9885cfa979","","checklist-sectioned","not-started","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Basement 02","Stairwell - B2.03"
"1e284899-492a-44e1-bdad-759e3d78d6f0","","checklist-sectioned","not-started","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Basement 02","Carpark - B2.00"
"e675d008-c6a8-4043-870e-be22ede0bfb2","","checklist-sectioned","not-started","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Basement 02","Store - B2.04"
"b3fdf0b9-8726-4c0c-84d6-982a5bbc1fe3","","checklist-sectioned","not-started","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Basement 02","Store B2.05"
"d34c6f18-21f7-4b6f-b7ce-485f05d9062a","","checklist-sectioned","not-started","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Basement 02","Transformer Room B2.06"
"f8b390bb-660a-4ed8-bc20-87424bd948e9","","checklist-sectioned","not-started","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Basement 02","Lift Pit"
"1fe11ac5-6763-4518-b546-7be641a33a92","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","First Fix","Basement 01"
"211d6434-d12e-41f6-965b-abd67cc3cc55","","checklist-sectioned","not-started","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Basement 01","Lift Lobby - B1.01"
"fea689b9-d083-4e97-86ed-c75761b8710a","","checklist-sectioned","not-started","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Basement 01","Service Room - B1.02"
"17aa7864-313d-47a3-93fe-895c3161069d","","checklist-sectioned","not-started","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Basement 01","Stairwell - B1.03"
"052f4bf5-4b67-4d4c-a2ea-4db9e6257fae","","checklist-sectioned","not-started","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Basement 01","Service Room - B1.04"
"b6e935d2-7727-46da-adfb-0154bf1e6757","","checklist-sectioned","not-started","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Basement 01","Carpark - B1.00"
"bf856150-6bfb-492d-a418-810c1c806bd0","","checklist-sectioned","not-started","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Basement 01","Store - B1.08"
"b01d448d-89c6-4bd6-a28b-04d1221e544d","","checklist-sectioned","not-started","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Basement 01","Sprinkler Room - B1.09"
"87c52e9f-5c72-4e1b-81c8-b70e8611b219","","folder-normal","fail","","step","TRUE","FALSE","Site QA","First Fix","Ground Floor"
"3826a6bc-79c8-425e-a78c-38380aff93b8","","checklist-sectioned","fail","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Ground Floor","Exterior Entry"
"90fb4490-ed96-47d4-b26b-c8841efbf4e7","","checklist-sectioned","work-in-progress","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Ground Floor","Apartment Lobby"
"bb7383f3-1367-428b-9bf1-e63f1949f0f1","","checklist-sectioned","work-in-progress","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Ground Floor","Corridor"
"94f78f25-1aba-464e-ada7-3b9a18fd83fa","","checklist-sectioned","work-in-progress","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Ground Floor","Services Room (Lift)"
"7e6ed0b3-a19a-47dc-bd85-8d12d71846ab","","checklist-sectioned","not-started","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Ground Floor","Stairwell"
"2a841c79-ddfd-45c8-9069-59551d4d4479","","checklist-sectioned","work-in-progress","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Ground Floor","Ablutions "
"8c1fbe6d-4644-4590-8220-27ef67f31408","","checklist-sectioned","not-started","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Ground Floor","Cleaners Cupboard"
"f180c520-78ab-4fa7-a864-88c61fb4c7f7","","checklist-sectioned","not-started","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Ground Floor","Service Room (Under Stairs)"
"5055efe5-ea29-45c7-bbe3-168196396b72","","checklist-sectioned","not-started","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Ground Floor","Egress"
"e296943c-fa66-4d80-9a64-d12776935719","","checklist-sectioned","not-started","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Ground Floor","Service Room (Corridor)"
"07a722f9-f7a9-465c-8d46-fd5f11127663","","checklist-sectioned","not-started","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Ground Floor","Commercial Lobby"
"e8c940e5-478f-420f-90ae-65c55a57761a","","checklist-sectioned","not-started","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Ground Floor","Commercial Entry"
"c84e62cc-e50d-44f4-bdb5-5947e0474c9f","","checklist-sectioned","not-started","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Ground Floor","Tenancy 1"
"99cb7c2a-fba1-4ec9-80b3-947229d5a20f","","checklist-sectioned","not-started","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Ground Floor","Tenancy 2"
"48ccce62-cbd0-4baa-bf7f-f411a7cfcd67","","checklist-sectioned","not-started","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Ground Floor","Tenancy 3 (BCD)"
"7cbce3d0-7fd4-4263-a060-cfeaeaaea48b","","checklist-sectioned","not-started","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Ground Floor","Tenancy 4"
"8afc24ed-7ebe-4972-9e80-cf79c506368a","","checklist-sectioned","not-started","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Ground Floor","Tenancy 5"
"a4ddb45e-b195-46d9-8b14-bc64dd95c38d","","folder-normal","fail","","step","TRUE","FALSE","Site QA","First Fix","Level 1"
"bcd1700f-14b3-43d7-8f0d-72f95362a941","","folder-normal","pass","","step","TRUE","FALSE","Site QA","First Fix","Level 1","Apartment 101"
"8c001a41-3d29-4a44-922b-232539c5cb92","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 101","Kitchen"
"634db2bf-ce0e-4043-9573-b66dd9aaba0f","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 101","Living"
"f75bc8aa-4459-4040-abb3-852a7235af6e","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 101","Balcony"
"880c6e2e-737b-4106-a57a-eb4515053aff","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 101","Bed 1"
"300a20b0-5150-4579-8c06-a65e67487eb3","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 101","Bed 2"
"02fae850-2f0f-4dbe-8c27-ea03a155a309","","checklist-sectioned","not-applicable","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 101","Bed 3"
"f417e830-b80f-437c-81a2-8613afecced9","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 101","Ensuite "
"ae2f8b71-32d5-4737-8665-0ebfdf52f3e6","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 101","Bathroom"
"1b5c658a-fd3b-4014-9e77-8ad4c17ca62d","","folder-normal","pass","","step","TRUE","FALSE","Site QA","First Fix","Level 1","Apartment 102"
"8879a10a-75ec-43e7-be37-6c8bc74d4917","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 102","Kitchen"
"3e7cd399-6148-4a9c-b311-665c1bdceb43","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 102","Living"
"4c909daa-989d-4d41-a3ba-2cfe6fe10b5d","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 102","Balcony"
"038e6075-8ee4-40d3-949e-416ff5c4609b","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 102","Bed 1"
"c6b3f204-60b2-4792-9dbb-00740575d4e6","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 102","Bed 2"
"fe7cdcb4-f09c-4816-a2d0-7f42d047b0cf","","checklist-sectioned","not-applicable","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 102","Bed 3"
"4a79c44a-4b53-4fa2-a477-811ce06af6a4","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 102","Ensuite "
"57252238-0a90-44c6-936b-762e6b54d911","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 102","Bathroom"
"dfb96a50-60a0-49ac-892c-3e58cbbd1e89","","folder-normal","pass","","step","TRUE","FALSE","Site QA","First Fix","Level 1","Apartment 103"
"dc45a7de-b9f3-4749-a6d3-9bb7699bfb6a","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 103","Kitchen"
"29058f12-9b6f-488d-9c23-0ea58653801a","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 103","Living"
"423141a7-03fe-4356-98e4-e1c896d17158","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 103","Balcony"
"80784a6a-cc70-4826-a0f2-42121ebc08b0","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 103","Bed 1"
"a07238a1-48e1-4fc1-a8f8-dd5781729a14","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 103","Bed 2"
"7e6b979f-8271-4a7b-a10f-c073df0643bc","","checklist-sectioned","not-applicable","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 103","Bed 3"
"a5bb63fc-8148-4594-8cf0-9192313cfce3","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 103","Ensuite "
"16f684bf-8c0c-48f6-9e43-89ed31028a62","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 103","Bathroom"
"853e7e17-1130-48a0-bd4d-3cbc9a6844f0","","folder-normal","pass","","step","TRUE","FALSE","Site QA","First Fix","Level 1","Apartment 104"
"8031d0af-a23b-45af-bafb-3fc6f1d46cef","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 104","Kitchen"
"b3725a0d-df4a-4187-b502-86695e287ef0","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 104","Living"
"c2957bb9-40e4-46b9-b4aa-1c9902b9bde1","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 104","Balcony"
"38dc08e7-6d4d-40a5-987c-826172f2dc66","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 104","Bed 1"
"fe402f09-7bfc-4908-b263-090e6acbb5e9","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 104","Bed 2"
"de459ba6-51dc-4e87-8a5f-c317fc3015ee","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 104","Study"
"7d3a3ae4-bb02-43ed-9b65-71460314f8f8","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 104","Ensuite "
"be2d9ff2-cb21-4cd9-a98b-8611c0072944","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 104","Bathroom"
"a523426a-ae16-4d66-b5bd-3e84c49c4483","","folder-normal","pass","","step","TRUE","FALSE","Site QA","First Fix","Level 1","Apartment 105"
"f5ef91e2-b110-46c8-87e6-b9dc61d10294","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 105","Kitchen"
"b05da6d4-085e-47f6-84e6-6f797097b99c","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 105","Living"
"8054750f-1100-4703-b1fc-f454ec115bb5","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 105","Balcony"
"f271edb1-504b-44d9-9342-d9ccf1ccae56","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 105","Bed 1"
"8519cbc1-b87c-4c3a-be35-7f1daa5fe353","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 105","Bed 2"
"f9b3b131-eead-4701-8b64-5c282a6e6a76","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 105","Study"
"a0b92d26-f255-49d1-aa60-b5bcd9263277","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 105","Ensuite "
"cccdbb9c-575b-4553-bd9d-e59eada2e40e","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 105","Bathroom"
"eff170ac-e466-4113-b269-31bb41be977e","","folder-normal","pass","","step","TRUE","FALSE","Site QA","First Fix","Level 1","Apartment 106"
"46724975-8225-4412-bae4-98775b406abe","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 106","Kitchen"
"85488840-f895-41f4-b693-b8702d8fbfd9","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 106","Living"
"cab8ee8d-9510-4eb3-86b8-dadde2e7d3f3","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 106","Balcony"
"850a703c-cdb9-45b1-950e-9b008f58950f","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 106","Bed 1"
"a3d0eb39-cfd3-4abb-8e23-bb50cb715a58","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 106","Bed 2"
"2c98e107-b08d-4774-bbb9-08145c712209","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 106","Bed 3"
"ef2029e4-eb2e-47fb-9170-587d9e3ba215","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 106","Ensuite "
"5108e17a-5c3a-419c-84c2-d8eaf3fb463a","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 106","Bathroom"
"9a0a8beb-7b58-4da9-b475-3045859be252","","folder-normal","pass","","step","TRUE","FALSE","Site QA","First Fix","Level 1","Apartment 107"
"643e0bf5-df67-43dc-85b8-a50e64111e5e","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 107","Kitchen"
"34502eb4-d1cc-4046-a71d-b3f46073aeb2","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 107","Living"
"14c03dcc-653c-42bb-9174-51dca148de3a","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 107","Balcony"
"d4072581-4431-4996-8f41-8d18ec9a7cdc","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 107","Bed 1"
"118f1eb8-5046-4536-9ded-da6777b85710","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 107","Bed 2"
"a648bd5d-31a3-42d3-a2f7-cff2fd005d24","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 107","Bed 3"
"e34e3bee-1dd5-4ed0-be2e-aafec8f747bb","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 107","Ensuite "
"fbefcf80-6161-4316-b0b6-907a95e5a2a4","","checklist-sectioned","pass","QA - First Fix","checklist","FALSE","FALSE","Site QA","First Fix","Level 1","Apartment 107","Bathroom"
