"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"3b0712be-4f7b-48fe-ab85-7495d344ec0a","","not-started","Prestart Inspections","checklist","FALSE","FALSE","Prestart Inspections"
"cc37b04d-162b-4587-ad19-4b75d862853b","","not-started","","folder","TRUE","FALSE","Floor Tiling"
"60606eb8-dca1-48a0-a60a-f788d1afe58f","","not-started","Floor Preparation","checklist","FALSE","FALSE","Floor Tiling","QA- Floor Prep"
"7c0c19b7-7296-4500-af1e-f6d48e187cba","","not-started","QA - Tiling Installation","checklist","FALSE","FALSE","Floor Tiling","QA- Tiling Installation"
"a5a28cad-e99a-4d44-87f9-1d1317d3a43a","","not-started","QA-Other Information","checklist","FALSE","FALSE","Floor Tiling","QA- Other"
"892ca11a-8bd1-4535-944e-9018d9c67dac","","not-started","","folder","TRUE","FALSE","Café Wall Tiling"
"c65f939b-bfe3-469c-b5bf-48d6d16c83a5","","not-started","QA - Cafe Wall tiling","checklist","FALSE","FALSE","Café Wall Tiling","QA- Café Wall Tiling"
"92fa8208-9455-474c-abd4-5a3ae67d4de3","","not-started","QA-Other Information","checklist","FALSE","FALSE","Café Wall Tiling","Qa- Other Informaiton"
"6293ef40-8b17-4b51-96de-485d245eb76b","","not-started","","folder","TRUE","FALSE","ACC WC Tiling"
"578f4cd8-006e-439f-b74e-e72ea9d2da69","","not-started","Wall/Floor Preparation","checklist","FALSE","FALSE","ACC WC Tiling","QA- Floor/wall prep"
"ef28664e-7f3f-49f8-97d3-5efa66a4298e","","not-started","QA - Waterproofing","checklist","FALSE","FALSE","ACC WC Tiling","QA - Waterproofing"
"28fe2486-e540-4192-8b62-05e69b638fba","","not-started","QA - Tiling Installation - Accessible","checklist","FALSE","FALSE","ACC WC Tiling","QA- Tiling Installation Accessible"
"8ddeb4d6-cc7b-4674-80c6-776b93663e6d","","not-started","QA-Other Information","checklist","FALSE","FALSE","ACC WC Tiling","QA- Other Information"
"ebf60546-79d5-4c56-a2ed-143bbabaaf22","","not-started","","folder","TRUE","FALSE","Timber Flooring"
"7f8b04f3-3867-421a-8bc9-c5456fa58fb3","","not-started","Floor Preparation","checklist","FALSE","FALSE","Timber Flooring","QA- Floor Prep"
"94554d0c-6f8d-4a02-ace2-fb58c043d4a2","","not-started","QA - Timber Flooring","checklist","FALSE","FALSE","Timber Flooring","QA- Timber Flooring Installation"
"cd63b786-cc52-4964-b7af-8cdf7d3eb975","","not-started","QA-Other Information","checklist","FALSE","FALSE","Timber Flooring","QA- Other"
