"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"555b0dd8-cfba-46ca-9554-76a23eae146c","","not-started","Prestart Inspections","checklist","FALSE","FALSE","Prestart Inspections"
"4518a1c0-7210-4f9f-8120-5e5acd8f6941","","not-started","","folder","TRUE","FALSE","BLOCK D"
"13e27d9f-0a3a-4e10-bc97-cea6d1bc38d8","","not-started","","folder","TRUE","FALSE","BLOCK D","Unit D1"
"f212561b-cc73-49c0-8145-760aa1df49dc","","not-started","","folder","TRUE","FALSE","BLOCK D","Unit D1","Bathroom inc vanity"
"184017de-f486-4255-9e6f-0bdfd51472ff","","not-started","QA- Wall/Floor Prep","checklist","FALSE","FALSE","BLOCK D","Unit D1","Bathroom inc vanity","QA- Wall/Floor Prep"
"86f8bf16-ab01-41c6-9e1c-ae2da83147ba","","not-started","QA- Waterproofing","checklist","FALSE","FALSE","BLOCK D","Unit D1","Bathroom inc vanity","QA- Waterproofing"
"898b2235-05df-4da5-909c-8e214bfb879c","","not-started","QA - Tiling Installation - Bathrooms including vanity Colour scheme Light","checklist","FALSE","FALSE","BLOCK D","Unit D1","Bathroom inc vanity","QA - Tiling Installation - Bathrooms including vanity Colour scheme Light"
"4bae7eb1-4c28-4c90-9fbe-264e477fe48c","","not-started","QA- Other Information","checklist","FALSE","FALSE","BLOCK D","Unit D1","Bathroom inc vanity","QA- Other Information"
"30229b79-94e4-4ef4-b51a-ba3527134acb","","not-started","","folder","TRUE","FALSE","BLOCK D","Unit D1","Splashback kitchen"
"366e4f35-e4b9-42ba-97c3-c68d0d0827be","","not-started","QA_ Splashback","checklist","FALSE","FALSE","BLOCK D","Unit D1","Splashback kitchen","QA_ Splashback"
"c477f982-bfa6-482e-84ee-ce73225796cc","","not-started","QA- Other Information","checklist","FALSE","FALSE","BLOCK D","Unit D1","Splashback kitchen","QA- Other Information"
"f99af89f-3f20-4b85-9a0a-bd49781c24ce","","not-started","","folder","TRUE","FALSE","BLOCK D","Unit D2"
"e3c7fca8-6b6c-4f94-93f9-31bc99b80535","","not-started","","folder","TRUE","FALSE","BLOCK D","Unit D2","Bathroom inc vanity"
"7149b761-a106-417a-be98-0ca01374d183","","not-started","QA- Wall/Floor Prep","checklist","FALSE","FALSE","BLOCK D","Unit D2","Bathroom inc vanity","QA- Wall/Floor Prep"
"aa8534d8-3c67-40bb-b46e-ab97b1bb28b5","","not-started","QA- Waterproofing","checklist","FALSE","FALSE","BLOCK D","Unit D2","Bathroom inc vanity","QA- Waterproofing"
"a3a3adfd-36ee-4364-9e27-4f62e81cc52f","","not-started","QA - Tiling Installation - Bathrooms including vanity - Colour scheme Dark","checklist","FALSE","FALSE","BLOCK D","Unit D2","Bathroom inc vanity","QA - Tiling Installation - Bathrooms including vanity - Colour scheme Dark"
"15e111e6-be24-4e73-86b2-f6f360c4604e","","not-started","QA- Other Information","checklist","FALSE","FALSE","BLOCK D","Unit D2","Bathroom inc vanity","QA- Other Information"
"97154069-d8b1-4ba6-b543-0246efb74f6d","","not-started","","folder","TRUE","FALSE","BLOCK D","Unit D2","Splashback kitchen"
"74ac953d-7d74-4cc6-ac38-51ffb14e9d6b","","not-started","QA_ Splashback","checklist","FALSE","FALSE","BLOCK D","Unit D2","Splashback kitchen","QA_ Splashback"
"510b268f-6597-4b41-8c38-c691cd1f0b19","","not-started","QA- Other Information","checklist","FALSE","FALSE","BLOCK D","Unit D2","Splashback kitchen","QA- Other Information"
"e74aaa0d-792b-42eb-950c-247f308b8aec","","not-started","","folder","TRUE","FALSE","BLOCK D","Unit D3"
"e72475f7-10e8-4d55-9a94-7bc14dff897a","","not-started","","folder","TRUE","FALSE","BLOCK D","Unit D3","Bathroom inc vanity"
"f31e7781-0f1d-4d2b-bbee-973e0a9eecc0","","not-started","QA- Wall/Floor Prep","checklist","FALSE","FALSE","BLOCK D","Unit D3","Bathroom inc vanity","QA- Wall/Floor Prep"
"afe37b7c-45f5-45ed-9fa3-ba5b4c121390","","not-started","QA- Waterproofing","checklist","FALSE","FALSE","BLOCK D","Unit D3","Bathroom inc vanity","QA- Waterproofing"
"7a52d6c2-7609-4779-aa4c-4f481a29d21c","","not-started","QA - Tiling Installation - Bathrooms including vanity Colour scheme Light","checklist","FALSE","FALSE","BLOCK D","Unit D3","Bathroom inc vanity","QA - Tiling Installation - Bathrooms including vanity Colour scheme Light"
"80811527-3895-4187-a622-29c957bc4d22","","not-started","QA- Other Information","checklist","FALSE","FALSE","BLOCK D","Unit D3","Bathroom inc vanity","QA- Other Information"
