Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,
,,Services Rooms,,stage 5 - b03,project build qa,services rooms,level 1 - area a,
,,Corridor - Grid 2-3 & B-D,,corridor - grid 2-3 & b-d,stage 5 - b03,project build qa,level 1 - area a,
,,IA120,,ia120,stage 5 - b03,project build qa,level 1 - area a,
,,IA121,,ia121,stage 5 - b03,project build qa,level 1 - area a,
,,IA122,,ia122,stage 5 - b03,project build qa,level 1 - area a,
,,IA123,,stage 5 - b03,project build qa,ia123,level 1 - area a,
,,IA124,,stage 5 - b03,project build qa,level 1 - area a,ia124,
,,Level 1 - Area B,grouping,stage 5 - b03,project build qa,level 1 - area b,,
,,Corridor - Grid 2-3 & E-H,,corridor - grid 2-3 & e-h,stage 5 - b03,project build qa,level 1 - area b,
,,IA125,,ia125,stage 5 - b03,project build qa,level 1 - area b,
,,IA126,,ia126,stage 5 - b03,project build qa,level 1 - area b,
,,IA127,,ia127,stage 5 - b03,project build qa,level 1 - area b,
,,IA128,,ia128,stage 5 - b03,project build qa,level 1 - area b,
,,IA129,,ia129,stage 5 - b03,project build qa,level 1 - area b,
,,IA130,,ia130,stage 5 - b03,project build qa,level 1 - area b,
,,Level 2 - Area A,grouping,stage 5 - b03,level 2 - area a,project build qa,,
,,Lobby,,lobby,stage 5 - b03,level 2 - area a,project build qa,
,,Stair Lobby,,stair lobby,stage 5 - b03,level 2 - area a,project build qa,
,,Services Rooms,,stage 5 - b03,level 2 - area a,project build qa,services rooms,
,,Corridor - Grid 2-3 & B-D,,corridor - grid 2-3 & b-d,stage 5 - b03,level 2 - area a,project build qa,
,,IA220,,ia220,stage 5 - b03,level 2 - area a,project build qa,
,,IA221,,ia221,stage 5 - b03,level 2 - area a,project build qa,
,,IA222,,stage 5 - b03,level 2 - area a,project build qa,ia222,
,,IA223,,stage 5 - b03,level 2 - area a,project build qa,ia223,
,,IA224,,ia224,stage 5 - b03,level 2 - area a,project build qa,
,,Level 2 - Area B,grouping,level 2 - area b,stage 5 - b03,project build qa,,
,,Corridor - Grid 2-3 & E-H,,level 2 - area b,corridor - grid 2-3 & e-h,stage 5 - b03,project build qa,
,,IA225,,level 2 - area b,ia225,stage 5 - b03,project build qa,
,,IA226,,level 2 - area b,ia226,stage 5 - b03,project build qa,
,,IA227,,level 2 - area b,ia227,stage 5 - b03,project build qa,
,,IA228,,level 2 - area b,ia228,stage 5 - b03,project build qa,
,,IA229,,level 2 - area b,ia229,stage 5 - b03,project build qa,
,,IA230,,level 2 - area b,ia230,stage 5 - b03,project build qa,
,,Level Ground - Façade,grouping,façade,stage 5 - b03,project build qa,level ground - façade,
,,North Elevation,,façade,stage 5 - b03,project build qa,level ground - façade,north elevation
,,East Elevation,,façade,east elevation,stage 5 - b03,project build qa,level ground - façade
,,South Elevation,,façade,south elevation,stage 5 - b03,project build qa,level ground - façade
,,West Elevation,,façade,stage 5 - b03,project build qa,level ground - façade,west elevation
,,Level 1 - Façade,grouping,façade,level 1 - façade,stage 5 - b03,project build qa,
,,North Elevation,,façade,level 1 - façade,stage 5 - b03,project build qa,north elevation
,,East Elevation,,façade,level 1 - façade,east elevation,stage 5 - b03,project build qa
,,South Elevation,,façade,level 1 - façade,south elevation,stage 5 - b03,project build qa
,,West Elevation,,façade,level 1 - façade,stage 5 - b03,project build qa,west elevation
,,Level 2 - Façade,grouping,façade,level 2 - façade,stage 5 - b03,project build qa,
,,North Elevation,,façade,level 2 - façade,stage 5 - b03,project build qa,north elevation
,,East Elevation,,façade,level 2 - façade,east elevation,stage 5 - b03,project build qa
,,South Elevation,,façade,level 2 - façade,south elevation,stage 5 - b03,project build qa
,,West Elevation,,façade,level 2 - façade,stage 5 - b03,project build qa,west elevation
,,Roof,grouping,roof,façade,stage 5 - b03,project build qa,
,,Area A,,roof,façade,area a,stage 5 - b03,project build qa
,,Area B,,roof,façade,area b,stage 5 - b03,project build qa
,Columns,,,,,,,
,,Internal Framing,,internal framing,,,,
,,Internal Doors,,internal doors,,,,
,,Hardware,,hardware,,,,
,,Fire Door Install,,fire door install,,,,
,,Skirting/Architraves & Trims,,skirting/architraves & trims,,,,
,,Handrails,,handrails,,,,
,,"Windows, Sliders & Sealants",,"windows, sliders & sealants",,,,
,,Exterior Timber Framing,,exterior timber framing,,,,
,,External Envelope,,external envelope,,,,
,,RAB Board,,rab board,,,,
,,Trusses,,trusses,,,,
,,Flatroofs/Gutters/Hatches,,flatroofs/gutters/hatches,,,,
