resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,Temporary Site Supply,,,,,,,
BTS Install,checklist,,,,,BTS Install,,,,,,
,step,,,,In-ground Services,,,,,,,
Electrical Mains / Submain,checklist,,,,,Electrical Mains / Submain,,,,,,
Telecom / Fibre,checklist,,,,,Telecom / Fibre,,,,,,
Ducts / Conduits,checklist,,,,,Ducts / Conduits,,,,,,
Concrete Slab Install,checklist,,,,,Floorboxes,,,,,,
EV Charger,checklist,,,,,EV Charger,,,,,,
,step,,,,First Fix,,,,,,,
,step,,,,,Office - Ground Floor,,,,,,
FirstFix -1st Floor - Office Two,checklist,,,,,,Entrance lobby,,,,,
FirstFix - GF - Office area,checklist,,,,,,Office Area / Showroom,,,,,
FirstFix -1st Floor - Office Two,checklist,,,,,,Customer Lounge,,,,,
FirstFix -1st Floor - Office Two,checklist,,,,,,Office One,,,,,
FirstFix -1st Floor - Office Two,checklist,,,,,,Manager Office,,,,,
FirstFix -1st Floor - Office Two,checklist,,,,,,Office Two,,,,,
FirstFix -1st Floor - Office Two,checklist,,,,,,Service Office,,,,,
FirstFix -1st Floor - Office Two,checklist,,,,,,Printer Room,,,,,
FirstFix -1st Floor - Office Two,checklist,,,,,,Toilet Area,,,,,
,step,,,,,Office - First Floor,,,,,,
FirstFix - GF - Office area,checklist,,,,,,Office Area,,,,,
FirstFix -1st Floor - Office Two,checklist,,,,,,Office One,,,,,
FirstFix -1st Floor - Office Two,checklist,,,,,,Office Two,,,,,
FirstFix -1st Floor - Office Two,checklist,,,,,,Office Three,,,,,
FirstFix -1st Floor - Office Two,checklist,,,,,,Lunch Room,,,,,
FirstFix -1st Floor - Office Two,checklist,,,,,,I.T Room,,,,,
FirstFix -1st Floor - Office Two,checklist,,,,,,Cleaners Room,,,,,
FirstFix -1st Floor - Office Two,checklist,,,,,,Womens Locker Room,,,,,
