Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,
b63bcc79-f7de-472c-b2d4-4d3386d3d8bd,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Subcircuits,Lighting,CB-01
006912b2-5b88-4dc5-9341-51e97050dcd6,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Subcircuits,Lighting,CB-02
f34d3dd3-c117-46c3-b621-784fac651541,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Subcircuits,Lighting,CB-03
1aaf9327-8255-45a3-b77c-2e3c4b84010b,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Subcircuits,Lighting,CB-04
5877b4c3-3afa-442a-90b4-688c07963f75,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Subcircuits,Lighting,CB-05
365662ca-2d79-448b-a473-94eafb237377,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Subcircuits,Lighting,CB-06
5a499d2c-ddb3-498f-a20b-e917bc3e457e,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Subcircuits,Lighting,CB-07
ed303db8-2de6-419e-b439-6e9d10a06e59,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Subcircuits,Lighting,CB-08
94caae79-0099-46b7-ada1-7a1854cdb364,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Subcircuits,Lighting,CB-09
d6b4f378-999a-4a37-8dbf-beec3e4d24c4,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Subcircuits,Lighting,CB-10
0ced6f11-f54c-4b8c-b661-c8ebb4597616,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Subcircuits,Power,CB-01
beea1c8d-3416-4624-ad6f-dbe072c50182,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Subcircuits,Power,CB-02
28c6da04-c689-4c52-8d0b-654541056d04,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Subcircuits,Power,CB-03
0fadf235-781a-4cad-b28a-6a6cc5bfafa3,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Subcircuits,Power,CB-04
9ce235b3-fda9-4257-978c-183f7e59ce90,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Subcircuits,Power,CB-05
0e295f66-7d82-4ee2-a189-eb749a48a8a9,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Subcircuits,Power,CB-06
742588db-0f8f-48e1-9559-ac887bd2b2cd,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Subcircuits,Power,CB-07
ead34e05-57a2-4441-a179-8c305f451ae6,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Subcircuits,Power,CB-08
80b51570-ab34-4e21-b7a2-f4201ac1a3e3,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Subcircuits,Power,CB-09
abc1d03c-7e3d-4691-91f6-76b46768078d,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Subcircuits,Power,CB-10
15161208-f164-4282-806f-1060fc2b2350,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-702,Subcircuits,Lighting,CB-01
2e8f344f-3e8e-4b27-b71f-febbe8c204bd,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-702,Subcircuits,Lighting,CB-02
136722a7-1fb4-434a-91bf-e1dd119c492e,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-702,Subcircuits,Lighting,CB-03
eae8c4e0-605c-4103-8d1f-f06bf8f01cab,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-702,Subcircuits,Lighting,CB-04
66ec9797-19c2-40e0-b040-871908078efb,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-702,Subcircuits,Lighting,CB-05
45d77915-b53b-4942-a3f2-775f69b8bb95,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-702,Subcircuits,Lighting,CB-06
c51a27ca-ff8e-4b95-a75d-48f993ad01df,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-702,Subcircuits,Lighting,CB-07
79df74b0-2688-4947-848d-8e327de06f64,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-702,Subcircuits,Lighting,CB-08
e5fcb71a-e2ce-410c-a364-bdc32951d03d,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-702,Subcircuits,Lighting,CB-09
3807db61-9d9d-443d-bb76-801674ba1b69,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-702,Subcircuits,Lighting,CB-10
3ac1ed29-482b-4e54-a419-d358052d5acb,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-702,Subcircuits,Power,CB-01
0b585766-459a-4460-80a0-76285c7553c4,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-702,Subcircuits,Power,CB-02
a2f5dc67-12ec-4b6d-b49b-68d8e323ad30,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-702,Subcircuits,Power,CB-03
f7db99f4-e9c9-43fb-96f5-cb0a67bc2f24,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-702,Subcircuits,Power,CB-04
891cffc9-d2dc-4bd0-a301-d6023a14f7e2,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-702,Subcircuits,Power,CB-05
9fabfca4-b7c3-472b-af73-7e5e8af89448,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-702,Subcircuits,Power,CB-06
8d251ff2-6a7b-4606-bf82-f1e9e31befef,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-702,Subcircuits,Power,CB-07
48918183-5dc0-4a75-af04-9f25df96180b,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-702,Subcircuits,Power,CB-08
e7eefcf0-7585-43fc-9c3f-16b1a4ba17f6,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-702,Subcircuits,Power,CB-09
d4db601d-77a8-4040-bdfb-ec4fc7999c65,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-702,Subcircuits,Power,CB-10
1de179c9-5ed5-4334-869a-d3414b2f400c,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,Apron DBs,EL-APRONDB-02-19,Subcircuits,Lighting,CB-01
f3e1e560-327a-4dce-a7b3-1530d86cd9f3,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,Apron DBs,EL-APRONDB-02-19,Subcircuits,Lighting,CB-02
6ea227f4-261c-4afd-a69e-a6aaa8ef775d,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,Apron DBs,EL-APRONDB-02-19,Subcircuits,Lighting,CB-03
05b3876c-88a1-47ef-9130-c6f3612f3283,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,Apron DBs,EL-APRONDB-02-19,Subcircuits,Lighting,CB-04
aa851698-d0b1-4002-b672-01898237e445,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,Apron DBs,EL-APRONDB-02-19,Subcircuits,Lighting,CB-05
7661e64d-847d-4b13-8a40-f6a2db71b4cf,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,Apron DBs,EL-APRONDB-02-19,Subcircuits,Lighting,CB-06
51e6a947-54df-48db-beb2-31ff8cf39a35,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,Apron DBs,EL-APRONDB-02-19,Subcircuits,Lighting,CB-07
a7f54127-2ade-4741-ab25-16a9cb0aecad,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,Apron DBs,EL-APRONDB-02-19,Subcircuits,Lighting,CB-08
4c13cdb7-8ddc-43ba-96ec-026e463f9687,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,Apron DBs,EL-APRONDB-02-19,Subcircuits,Lighting,CB-09
d230be86-0975-445f-90b0-1f5a3e6af261,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,Apron DBs,EL-APRONDB-02-19,Subcircuits,Lighting,CB-10
fe2c8f90-6faf-47f1-a688-1624c14c758e,,folder-normal,not-started,,step,TRUE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,Apron DBs,EL-APRONDB-02-19,Subcircuits,Power,CB-01
