Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,,
07e071b9-eb36-4749-97fb-70454cdc598e,,checklist-sectioned,,Testing & Commissioning - Subcircuits (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Subcircuits,Lighting,CB-01,Subcircuits (Pre-Energisation)
e74790c9-977c-4945-bbab-2e82b4a9c3ed,,checklist-sectioned,,Testing & Commissioning - Subcircuits (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Subcircuits,Lighting,CB-02,Subcircuits (Pre-Energisation)
93256347-8bf5-412e-ad3d-bc62def5abe4,,checklist-sectioned,,Testing & Commissioning - Subcircuits (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Subcircuits,Lighting,CB-03,Subcircuits (Pre-Energisation)
15fea900-8c1a-4cc6-8711-a9ed40bfb3de,,checklist-sectioned,,Testing & Commissioning - Subcircuits (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Subcircuits,Lighting,CB-04,Subcircuits (Pre-Energisation)
994d9d6f-f672-45d6-96ad-4b879b0436bc,,checklist-sectioned,,Testing & Commissioning - Subcircuits (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Subcircuits,Lighting,CB-05,Subcircuits (Pre-Energisation)
1b680264-3134-40ac-8be5-17609987d10f,,checklist-sectioned,,Testing & Commissioning - Subcircuits (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Subcircuits,Lighting,CB-06,Subcircuits (Pre-Energisation)
1eaac14e-5920-4e68-b1df-5dc22b433084,,checklist-sectioned,,Testing & Commissioning - Subcircuits (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Subcircuits,Lighting,CB-07,Subcircuits (Pre-Energisation)
a13f8cef-caa1-47aa-a8bd-34be47ac5c09,,checklist-sectioned,,Testing & Commissioning - Subcircuits (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Subcircuits,Lighting,CB-08,Subcircuits (Pre-Energisation)
b46551d4-ffa3-4fa5-93f5-391b63fb59e1,,checklist-sectioned,,Testing & Commissioning - Subcircuits (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Subcircuits,Lighting,CB-09,Subcircuits (Pre-Energisation)
d2394ef4-eea5-47ee-89e5-7a5f275bb610,,checklist-sectioned,,Testing & Commissioning - Subcircuits (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Subcircuits,Lighting,CB-10,Subcircuits (Pre-Energisation)
