Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,,,,
5f6de4d9-d014-52ea-92ab-bf96946ff622,,holdpoint,not-started,Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation):018edeaf-369d-4f29-b1bf-c91bde4328eb:9684c7b9-19a0-48c9-b01a-cccbab0659ff:a7c919a4-ce32-440c-8b8c-079f5e4163c2,,TRUE,TRUE,Testing & Commissioning,Terminal,Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),[301-003] EL-MSBN-01-301 (T1),WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),Pre-requisite Works,Checked By (Heyday):,,
6f388fbc-54fe-5d94-ba81-ee412a20469b,,holdpoint,not-started,Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation):57d6eede-c12c-4a00-be4c-750031f4f70e:90b33d64-3d90-45ba-8441-9a370fc4ba0d:20708117-4bc7-4694-bfd2-44e1653d9146,,TRUE,TRUE,Testing & Commissioning,Terminal,Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),[301-003] EL-MSBN-01-301 (T1),WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),Insulation Resistance,Checked By (Heyday):,,
2d405895-2095-5e4a-bf12-4307ed300bf7,,holdpoint,not-started,Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation):018edeaf-369d-4f29-b1bf-c91bde4328eb:9684c7b9-19a0-48c9-b01a-cccbab0659ff:a7c919a4-ce32-440c-8b8c-079f5e4163c2,,TRUE,TRUE,Testing & Commissioning,Terminal,Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),[301E-001] 450kVAR PFC,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),Pre-requisite Works,Checked By (Heyday):,,
b66f783f-e096-5325-afa3-b1a54b37b485,,holdpoint,not-started,Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation):57d6eede-c12c-4a00-be4c-750031f4f70e:90b33d64-3d90-45ba-8441-9a370fc4ba0d:20708117-4bc7-4694-bfd2-44e1653d9146,,TRUE,TRUE,Testing & Commissioning,Terminal,Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),[301E-001] 450kVAR PFC,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),Insulation Resistance,Checked By (Heyday):,,
bdcefbdb-ceb5-596f-932b-96df21e402f3,,holdpoint,not-started,Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation):018edeaf-369d-4f29-b1bf-c91bde4328eb:9684c7b9-19a0-48c9-b01a-cccbab0659ff:a7c919a4-ce32-440c-8b8c-079f5e4163c2,,TRUE,TRUE,Testing & Commissioning,Terminal,Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),[301E-022] EL-SUBDB-01-301,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),Pre-requisite Works,Checked By (Heyday):,,
5b613677-1b83-5105-95e7-852ba2f73486,,holdpoint,not-started,Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation):57d6eede-c12c-4a00-be4c-750031f4f70e:90b33d64-3d90-45ba-8441-9a370fc4ba0d:20708117-4bc7-4694-bfd2-44e1653d9146,,TRUE,TRUE,Testing & Commissioning,Terminal,Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),[301E-022] EL-SUBDB-01-301,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),Insulation Resistance,Checked By (Heyday):,,
ddc28aa5-3a97-5394-964d-303831170836,,holdpoint,not-started,Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation):018edeaf-369d-4f29-b1bf-c91bde4328eb:9684c7b9-19a0-48c9-b01a-cccbab0659ff:a7c919a4-ce32-440c-8b8c-079f5e4163c2,,TRUE,TRUE,Testing & Commissioning,Terminal,Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),[301E-023] EL-UPSIO-01-301,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),Pre-requisite Works,Checked By (Heyday):,,
ca4aea1f-89b5-56f9-8720-49c84de3a149,,holdpoint,not-started,Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation):57d6eede-c12c-4a00-be4c-750031f4f70e:90b33d64-3d90-45ba-8441-9a370fc4ba0d:20708117-4bc7-4694-bfd2-44e1653d9146,,TRUE,TRUE,Testing & Commissioning,Terminal,Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),[301E-023] EL-UPSIO-01-301,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),Insulation Resistance,Checked By (Heyday):,,
0792ef35-148c-5363-af17-71d854540c00,,holdpoint,not-started,Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation):018edeaf-369d-4f29-b1bf-c91bde4328eb:9684c7b9-19a0-48c9-b01a-cccbab0659ff:a7c919a4-ce32-440c-8b8c-079f5e4163c2,,TRUE,TRUE,Testing & Commissioning,Terminal,Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),[301E-024] BHS-SDB-01-502,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),Pre-requisite Works,Checked By (Heyday):,,
32f1d403-0532-5ccb-9d4d-3e46016fa799,,holdpoint,not-started,Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation):57d6eede-c12c-4a00-be4c-750031f4f70e:90b33d64-3d90-45ba-8441-9a370fc4ba0d:20708117-4bc7-4694-bfd2-44e1653d9146,,TRUE,TRUE,Testing & Commissioning,Terminal,Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),[301E-024] BHS-SDB-01-502,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),Insulation Resistance,Checked By (Heyday):,,
c7b8a6e4-707c-5bf0-8183-e928d881b16b,,holdpoint,not-started,Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation):018edeaf-369d-4f29-b1bf-c91bde4328eb:9684c7b9-19a0-48c9-b01a-cccbab0659ff:a7c919a4-ce32-440c-8b8c-079f5e4163c2,,TRUE,TRUE,Testing & Commissioning,Terminal,Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),[301E-026] BHS-SDB-01-503,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),Pre-requisite Works,Checked By (Heyday):,,
8d160d98-aa8a-5194-97de-415cc70c021b,,holdpoint,not-started,Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation):57d6eede-c12c-4a00-be4c-750031f4f70e:90b33d64-3d90-45ba-8441-9a370fc4ba0d:20708117-4bc7-4694-bfd2-44e1653d9146,,TRUE,TRUE,Testing & Commissioning,Terminal,Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),[301E-026] BHS-SDB-01-503,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),Insulation Resistance,Checked By (Heyday):,,
bf3f10d4-2e00-5e56-ab64-2cbd25715060,,holdpoint,not-started,Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation):018edeaf-369d-4f29-b1bf-c91bde4328eb:9684c7b9-19a0-48c9-b01a-cccbab0659ff:a7c919a4-ce32-440c-8b8c-079f5e4163c2,,TRUE,TRUE,Testing & Commissioning,Terminal,Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),[301E-027] EL-PVDB-06-501,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),Pre-requisite Works,Checked By (Heyday):,,
c6da0711-bc9d-5a34-8a13-2dd474043a02,,holdpoint,not-started,Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation):57d6eede-c12c-4a00-be4c-750031f4f70e:90b33d64-3d90-45ba-8441-9a370fc4ba0d:20708117-4bc7-4694-bfd2-44e1653d9146,,TRUE,TRUE,Testing & Commissioning,Terminal,Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),[301E-027] EL-PVDB-06-501,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),Insulation Resistance,Checked By (Heyday):,,
682f0867-7d79-52b2-9408-d85108123fd2,,holdpoint,not-started,Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation):018edeaf-369d-4f29-b1bf-c91bde4328eb:9684c7b9-19a0-48c9-b01a-cccbab0659ff:a7c919a4-ce32-440c-8b8c-079f5e4163c2,,TRUE,TRUE,Testing & Commissioning,Terminal,Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),"[301E-029] ME-EMSSB-[01,02,06]-501 T-OFFS",WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),Pre-requisite Works,Checked By (Heyday):,,
f874a8d8-7290-508d-a38e-2eec22ea38f4,,holdpoint,not-started,Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation):57d6eede-c12c-4a00-be4c-750031f4f70e:90b33d64-3d90-45ba-8441-9a370fc4ba0d:20708117-4bc7-4694-bfd2-44e1653d9146,,TRUE,TRUE,Testing & Commissioning,Terminal,Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),"[301E-029] ME-EMSSB-[01,02,06]-501 T-OFFS",WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),Insulation Resistance,Checked By (Heyday):,,
70daff59-b236-525f-b17e-e0e507762ba2,,holdpoint,not-started,Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation):018edeaf-369d-4f29-b1bf-c91bde4328eb:9684c7b9-19a0-48c9-b01a-cccbab0659ff:a7c919a4-ce32-440c-8b8c-079f5e4163c2,,TRUE,TRUE,Testing & Commissioning,Terminal,Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),[301E-033] ME-EMSSB-07-301,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),Pre-requisite Works,Checked By (Heyday):,,
2722bc77-9e0b-5cfa-a31f-9d2077876c8d,,holdpoint,not-started,Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation):57d6eede-c12c-4a00-be4c-750031f4f70e:90b33d64-3d90-45ba-8441-9a370fc4ba0d:20708117-4bc7-4694-bfd2-44e1653d9146,,TRUE,TRUE,Testing & Commissioning,Terminal,Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),[301E-033] ME-EMSSB-07-301,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),Insulation Resistance,Checked By (Heyday):,,
8c47350a-7d4c-5474-9031-1607c76bc6ef,,holdpoint,not-started,Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation):018edeaf-369d-4f29-b1bf-c91bde4328eb:9684c7b9-19a0-48c9-b01a-cccbab0659ff:a7c919a4-ce32-440c-8b8c-079f5e4163c2,,TRUE,TRUE,Testing & Commissioning,Terminal,Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),[301E-066] ME-EMSSB-02-[101-102] T-OFFS,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),Pre-requisite Works,Checked By (Heyday):,,
e7a13556-135d-5947-a198-d61816ff9081,,holdpoint,not-started,Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation):57d6eede-c12c-4a00-be4c-750031f4f70e:90b33d64-3d90-45ba-8441-9a370fc4ba0d:20708117-4bc7-4694-bfd2-44e1653d9146,,TRUE,TRUE,Testing & Commissioning,Terminal,Main Switchboards,EL-MSBE-01-301 (T1),Low Voltage Cables (Mains/Submains),[301E-066] ME-EMSSB-02-[101-102] T-OFFS,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),Insulation Resistance,Checked By (Heyday):,,
