Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Fire Damper Installation Checklist,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Level 1 - NRD-L1.1,,NRD-L1.1,Level 1,Site QA
,,Level 1 - NRD-L1.2,,NRD-L1.2,Level 1,Site QA
,,Level 1 - FD-L1-1,,FD-L1-1,Level 1,Site QA
,,Level 3 - FD-3.01,,FD-3.01,Level 3,Site QA
,,Level 3 - FD-3.02,,FD-3.02,Level 3,Site QA
,,Level 6 - MDB-6.01,,MDB-6.01,Level 6,Site QA
,,Level 6 - MDB-6.02,,MDB-6.02,Level 6,Site QA
,,Level 6 - MDB-6.03,,MDB-6.03,Level 6,Site QA
,,Level 6 - MDB-6.04,,MDB-6.04,Level 6,Site QA
,,Level 6 - MDB-6.05,,MDB-6.05,Level 6,Site QA
,,Level 6 - MDB-6.06,,MDB-6.06,Level 6,Site QA
,,Level 6 - MDB-6.07,,MDB-6.07,Level 6,Site QA
,,Level 6 - MDB-6.08,,MDB-6.08,Level 6,Site QA
,,Level 6 - FD-6.01,,FD-6.01,Level 6,Site QA
,,Level 6 - FD-6.02,,FD-6.02,Level 6,Site QA
,,Level 6 - FD-6.03,,FD-6.03,Level 6,Site QA
,,Level 6 - FD-6.04,,FD-6.04,Level 6,Site QA
,,Level 6 - FD-6.05,,FD-6.05,Level 6,Site QA
,,Level 6 - FD-6.06,,FD-6.06,Level 6,Site QA
,,Level 6 - FD-6.07,,FD-6.07,Level 6,Site QA
,,Level 6 - FD-6.08,,FD-6.08,Level 6,Site QA
,,Level 7 - MDB-7.01,,MDB-7.01,Level 7,Site QA
,,Level 7 - MDB-7.02,,MDB-7.02,Level 7,Site QA
,,Level 7 - MDB-7.03,,MDB-7.03,Level 7,Site QA
,,Level 7 - MDB-7.04,,MDB-7.04,Level 7,Site QA
,,Level 7 - MDB-7.05,,MDB-7.05,Level 7,Site QA
,,Level 7 - MDB-7.07,,MDB-7.07,Level 7,Site QA
,,Level 7 - MDB-7.07,,MDB-7.07,Level 7,Site QA
,,Level 7 - MDB-7.08,,MDB-7.08,Level 7,Site QA
,,Level 7 - FD-7.01,,FD-7.01,Level 7,Site QA
,,Level 7 - FD-7.02,,FD-7.02,Level 7,Site QA
,,Level 7 - FD-7.03,,FD-7.03,Level 7,Site QA
,,Level 7 - FD-7.04,,FD-7.04,Level 7,Site QA
