Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Basement,dynamic,Basement,Stage 1
,,Ground - Data,dynamic,Ground - Data,Stage 1
,,Ground - CCTV,dynamic,Ground - CCTV,Stage 1
,,Ground - Intercoms,dynamic,Ground - Intercoms,Stage 1
,,Ground - Access Control,dynamic,Ground - Access Control,Stage 1
,,Ground - Intrusion Detection,dynamic,Ground - Intrusion Detection,Stage 1
,,Ground - WiFi,dynamic,Ground - WiFi,Stage 1
,,Level 1 - Apartments,dynamic,Level 1 - Apartments,Stage 1
,,Level 1 - CCTV,dynamic,Level 1 - CCTV,Stage 1
,,Level 1 - Intercoms,dynamic,Level 1 - Intercoms,Stage 1
,,Level 1 - WiFi,dynamic,Level 1 - WiFi,Stage 1
,,Level 2 - Apartments,dynamic,Level 2 - Apartments,Stage 1
,,Level 2 - Intercoms,dynamic,Level 2 - Intercoms,Stage 1
,,Level 2 - CCTV,dynamic,Level 2 - CCTV,Stage 1
,,Level 2 - Access Control,dynamic,Level 2 - Access Control,Stage 1
,,Level 2 - Vincard,dynamic,Level 2 - Vincard,Stage 1
,,Level 2 - WiFi,dynamic,Level 2 - WiFi,Stage 1
,,Level 3 - Apartments,dynamic,Level 3 - Apartments,Stage 1
,,Level 3 - Intercoms,dynamic,Level 3 - Intercoms,Stage 1
,,Level 3 - CCTV,dynamic,Level 3 - CCTV,Stage 1
,,Level 3 - Access Control,dynamic,Level 3 - Access Control,Stage 1
,,Level 3 - Vincard,dynamic,Level 3 - Vincard,Stage 1
,,Level 3 - WiFi,dynamic,Level 3 - WiFi,Stage 1
,,Level 4 - Apartments,dynamic,Level 4 - Apartments,Stage 1
,,Level 4 - CCTV,dynamic,Level 4 - CCTV,Stage 1
,,Level 4 - Intercoms,dynamic,Level 4 - Intercoms,Stage 1
,,Level 4 - Access Control,dynamic,Level 4 - Access Control,Stage 1
,,Level 4 - Lift Control,dynamic,Level 4 - Lift Control,Stage 1
,,Level 4 - Vincard,dynamic,Level 4 - Vincard,Stage 1
,,Level 4 - WiFi,dynamic,Level 4 - WiFi,Stage 1
,Columns,,,,
,,Pre wire,,Pre wire,
,,Terminated and tested,,Terminated and tested,
,,Fit off,,Fit off,
,,Tone cables,,Tone cables (add signature),
,,Separate cables,,Separate cables (add signature),
,,Cable riser,,Cable riser (add signature),
