Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,
b460aa4a-a2f6-5609-9214-7f874251c1c3,,checkpoint-status,not-started,,,TRUE,TRUE,Zone A (Building B),Lower Ground,Area A,CONS (LG.B.001),Pre Sheet Sign off,Electrical - Apps Electrical - Pass once below is completed,Pressure box rough-in sealed
6ba264d9-399a-518b-8638-4a9b7dc0ce16,,checkpoint-status,not-started,,,TRUE,TRUE,Zone A (Building B),Lower Ground,Area A,CONS (LG.B.002),Pre Sheet Sign off,Electrical - Apps Electrical - Pass once below is completed,Pressure box rough-in sealed
68699dee-093f-53c9-b8e0-1cda5e611d86,,checkpoint-status,not-started,,,TRUE,TRUE,Zone A (Building B),Lower Ground,Area A,CONS (LG.B.003),Pre Sheet Sign off,Electrical - Apps Electrical - Pass once below is completed,Pressure box rough-in sealed
43e900fe-cec7-5509-a88e-9f184138779d,,checkpoint-status,not-started,,,TRUE,TRUE,Zone A (Building B),Lower Ground,Area A,PBTR NA (LG.B.004),Pre Sheet Sign off,Electrical - Apps Electrical - Pass once below is completed,Pressure box rough-in sealed
91cade9d-6685-5abb-a378-d137bdc7d955,,checkpoint-status,not-started,,,TRUE,TRUE,Zone A (Building B),Lower Ground,Area A,PBTR NA (LG.B.005),Pre Sheet Sign off,Electrical - Apps Electrical - Pass once below is completed,Pressure box rough-in sealed
260dae93-7a2b-52d9-9f45-c2a8a3e32936,,checkpoint-status,not-started,,,TRUE,TRUE,Zone A (Building B),Lower Ground,Area A,WB IN (LG.B.006),Pre Sheet Sign off,Electrical - Apps Electrical - Pass once below is completed,Pressure box rough-in sealed
2bc8af26-043b-561c-87ef-f41f9c1627a7,,checkpoint-status,not-started,,,TRUE,TRUE,Zone A (Building B),Lower Ground,Area A,PBTR NA (LG.B.007),Pre Sheet Sign off,Electrical - Apps Electrical - Pass once below is completed,Pressure box rough-in sealed
de1b946c-a745-5096-a796-a2242af7f4ed,,checkpoint-status,not-started,,,TRUE,TRUE,Zone A (Building B),Lower Ground,Area A,PBTR NA (LG.B.008),Pre Sheet Sign off,Electrical - Apps Electrical - Pass once below is completed,Pressure box rough-in sealed
aed5aa27-d009-5685-bdb4-f5774e0a5c31,,checkpoint-status,not-started,,,TRUE,TRUE,Zone A (Building B),Lower Ground,Area A,WCPT (LG.B.009),Pre Sheet Sign off,Electrical - Apps Electrical - Pass once below is completed,Pressure box rough-in sealed
123881ab-6855-5cd9-a0f2-26d070c4758d,,checkpoint-status,not-started,,,TRUE,TRUE,Zone A (Building B),Lower Ground,Area A,BMEQ (LG.B.010),Pre Sheet Sign off,Electrical - Apps Electrical - Pass once below is completed,Pressure box rough-in sealed
91ac772a-fa76-592e-850a-a5d4644e82ec,,checkpoint-status,not-started,,,TRUE,TRUE,Zone A (Building B),Lower Ground,Area A,HWPPE (LG.B.011),Pre Sheet Sign off,Electrical - Apps Electrical - Pass once below is completed,Pressure box rough-in sealed
f95fb79c-7f73-5b9c-9354-933462b005fd,,checkpoint-status,not-started,,,TRUE,TRUE,Zone A (Building B),Lower Ground,Area A,PBTR NA (LG.B.012),Pre Sheet Sign off,Electrical - Apps Electrical - Pass once below is completed,Pressure box rough-in sealed
7efb06de-e24b-5894-a481-c31dff67eac3,,checkpoint-status,not-started,,,TRUE,TRUE,Zone A (Building B),Lower Ground,Area A,PBTR NA (LG.B.013),Pre Sheet Sign off,Electrical - Apps Electrical - Pass once below is completed,Pressure box rough-in sealed
9286dd43-bdac-5b9f-8297-1ffb689700b4,,checkpoint-status,not-started,,,TRUE,TRUE,Zone A (Building B),Lower Ground,Area A,WAIT (LG.B.014),Pre Sheet Sign off,Electrical - Apps Electrical - Pass once below is completed,Pressure box rough-in sealed
2cb17ab3-cd8c-5207-9e9f-1bfd6624cd3f,,checkpoint-status,not-started,,,TRUE,TRUE,Zone A (Building B),Lower Ground,Area A,DU SUB (LG.B.016),Pre Sheet Sign off,Electrical - Apps Electrical - Pass once below is completed,Pressure box rough-in sealed
6f5c2476-9748-584a-bccf-a074264bfc86,,checkpoint-status,not-started,,,TRUE,TRUE,Zone A (Building B),Lower Ground,Area A,OFF CW (LG.B.017),Pre Sheet Sign off,Electrical - Apps Electrical - Pass once below is completed,Pressure box rough-in sealed
c5c9f6c6-786f-59ef-970f-9355c86b3317,,checkpoint-status,not-started,,,TRUE,TRUE,Zone A (Building B),Lower Ground,Area A,RL2 Riser Bulkhead (LG.B.017),Pre Sheet Sign off,Electrical - Apps Electrical - Pass once below is completed,Pressure box rough-in sealed
