resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,Level 1,,,,,,,
,step,,,,,1E,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,,,,Wall Framing & Sheeting,,,,,
ITP 007 Skirting Installation,checklist,,,,,,Skirting,,,,,
,step,,,,,,Suspended Framing,,,,,
ITP 005 Installation of Ceiling System,checklist,,,,,,Suspended Ceiling Sheeting,,,,,
,step,,,,,,Balcony Wall and Ceiling- Framing and Sheeting,,,,,
,step,,,,,1F,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,,,,Wall Framing & Sheeting,,,,,
ITP 007 Skirting Installation,checklist,,,,,,Skirting,,,,,
,step,,,,,,Suspended Framing,,,,,
ITP 005 Installation of Ceiling System,checklist,,,,,,Suspended Ceiling Sheeting,,,,,
,step,,,,,,Balcony Wall and Ceiling- Framing and Sheeting,,,,,
,step,,,,,Fire Stairs,,,,,,
ITP 001 Speed Panel,checklist,,,,,,Speedpanel Stair Pressurisation Shaft 1,,,,,
ITP 001 Speed Panel,checklist,,,,,,Speedpanel Stair Pressurisation Shaft 2,,,,,
ITP 001 Speed Panel,checklist,,,,,,Speedpanel Scissor Stair Dividing Wall,,,,,
,step,,,,,Northern Core Risers & Plant Rooms,,,,,,
ITP 001 Speed Panel,checklist,,,,,,Speedpanel Northern Core Risers & Plant Rooms,,,,,
,step,,,,,KWH Corridor,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,,,,Corridor Wall Framing & Sheeting,,,,,
,step,,,,,,Corridor Suspended Framing,,,,,
ITP 005 Installation of Ceiling System,checklist,,,,,,Corridor Suspended Ceiling Sheeting,,,,,
,step,,,,,,Garbage Room Suspended Framing,,,,,
ITP 005 Installation of Ceiling System,checklist,,,,,,Garbage Room Suspended Ceiling Sheeting,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,,,,Garbage Room Wall Framing & Sheeting,,,,,
,step,,,,,Y-Junction Detail,,,,,,
ITP 004 Door and Door Hardware Installation,checklist,,,,,Metal Door Frame Installation,,,,,,
ITP 004 Door and Door Hardware Installation,checklist,,,,,Timber Door Frame Installation,,,,,,
ITP 002 Installation of Soffit Insulation,checklist,,,,,Under Slab Insulation,,,,,,
ITP 006 FF&E Installation,checklist,,,,,FF&E Installation,,,,,,
,step,,,,Level 2,,,,,,,
,step,,,,,2A,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,,,,Wall Framing & Sheeting,,,,,
ITP 007 Skirting Installation,checklist,,,,,,Skirting,,,,,
,step,,,,,,Suspended Framing,,,,,
ITP 005 Installation of Ceiling System,checklist,,,,,,Suspended Ceiling Sheeting,,,,,
,step,,,,,,Balcony Wall and Ceiling- Framing and Sheeting,,,,,
,step,,,,,2B,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,,,,Wall Framing & Sheeting,,,,,
ITP 007 Skirting Installation,checklist,,,,,,Skirting,,,,,
,step,,,,,,Suspended Framing,,,,,
ITP 005 Installation of Ceiling System,checklist,,,,,,Suspended Ceiling Sheeting,,,,,
,step,,,,,,Balcony Wall and Ceiling- Framing and Sheeting,,,,,
,step,,,,,2C,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,,,,Wall Framing & Sheeting,,,,,
ITP 007 Skirting Installation,checklist,,,,,,Skirting,,,,,
,step,,,,,,Suspended Framing,,,,,
ITP 005 Installation of Ceiling System,checklist,,,,,,Suspended Ceiling Sheeting,,,,,
,step,,,,,,Balcony Wall and Ceiling- Framing and Sheeting,,,,,
,step,,,,,2D,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,,,,Wall Framing & Sheeting,,,,,
ITP 007 Skirting Installation,checklist,,,,,,Skirting,,,,,
,step,,,,,,Suspended Framing,,,,,
ITP 005 Installation of Ceiling System,checklist,,,,,,Suspended Ceiling Sheeting,,,,,
,step,,,,,,Balcony Wall and Ceiling- Framing and Sheeting,,,,,
,step,,,,,2E,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,,,,Wall Framing & Sheeting,,,,,
ITP 007 Skirting Installation,checklist,,,,,,Skirting,,,,,
,step,,,,,,Suspended Framing,,,,,
ITP 005 Installation of Ceiling System,checklist,,,,,,Suspended Ceiling Sheeting,,,,,
,step,,,,,,Balcony Wall and Ceiling- Framing and Sheeting,,,,,
,step,,,,,2F,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,,,,Wall Framing & Sheeting,,,,,
ITP 007 Skirting Installation,checklist,,,,,,Skirting,,,,,
,step,,,,,,Suspended Framing,,,,,
ITP 005 Installation of Ceiling System,checklist,,,,,,Suspended Ceiling Sheeting,,,,,
,step,,,,,,Balcony Wall and Ceiling- Framing and Sheeting,,,,,
,step,,,,,2G,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,,,,Wall Framing & Sheeting,,,,,
ITP 007 Skirting Installation,checklist,,,,,,Skirting,,,,,
,step,,,,,,Suspended Framing,,,,,
ITP 005 Installation of Ceiling System,checklist,,,,,,Suspended Ceiling Sheeting,,,,,
,step,,,,,,Balcony Wall and Ceiling- Framing and Sheeting,,,,,
,step,,,,,2H,,,,,,
ITP 003 Installation of Internal Partitions,checklist,,,,,,Wall Framing & Sheeting,,,,,
ITP 007 Skirting Installation,checklist,,,,,,Skirting,,,,,
,step,,,,,,Suspended Framing,,,,,
ITP 005 Installation of Ceiling System,checklist,,,,,,Suspended Ceiling Sheeting,,,,,
,step,,,,,,Balcony Wall and Ceiling- Framing and Sheeting,,,,,
,step,,,,,Fire Stairs,,,,,,
ITP 001 Speed Panel,checklist,,,,,,Speedpanel Stair Pressurisation Shaft 1,,,,,
ITP 001 Speed Panel,checklist,,,,,,Speedpanel Stair Pressurisation Shaft 2,,,,,
ITP 001 Speed Panel,checklist,,,,,,Speedpanel Scissor Stair Dividing Wall,,,,,
,step,,,,,Northern Core Risers & Plant Rooms,,,,,,
