Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Detailed Progress Matrix (L26-L30),,,,,,
,Scope,,,Site QA,,
,Rows,,,,,
,,Level 26,grouping,Level 26,,
,,Circle,dynamic,Circle,Level 26,Site QA
,,Loading Bay,dynamic,Loading Bay,Level 26,Site QA
,,Corewall,dynamic,Corewall,Level 26,Site QA
,,Alimark,dynamic,Alimark,Level 26,Site QA
,,Level 27,grouping,Level 27,,
,,Circle,dynamic,Circle,Level 27,Site QA
,,Loading Bay,dynamic,Loading Bay,Level 27,Site QA
,,Corewall,dynamic,Corewall,Level 27,Site QA
,,Alimark,dynamic,Alimark,Level 27,Site QA
,,Level 28,grouping,Level 28,,
,,Circle,dynamic,Circle,Level 28,Site QA
,,Loading Bay,dynamic,Loading Bay,Level 28,Site QA
,,Corewall,dynamic,Corewall,Level 28,Site QA
,,Alimark,dynamic,Alimark,Level 28,Site QA
,,Level 29,grouping,Level 29,,
,,Circle,dynamic,Circle,Level 29,Site QA
,,Loading Bay,dynamic,Loading Bay,Level 29,Site QA
,,Corewall,dynamic,Corewall,Level 29,Site QA
,,Alimark,dynamic,Alimark,Level 29,Site QA
,,Level 30,grouping,Level 30,,
,,Circle,dynamic,Circle,Level 30,Site QA
,,Loading Bay,dynamic,Loading Bay,Level 30,Site QA
,,Corewall,dynamic,Corewall,Level 30,Site QA
,,Alimark,dynamic,Alimark,Level 30,Site QA
,Columns,,,,,
,,Pre-Install,,Pre-Install,,
,,Installation,,Installation,,
,,Post-Installation,,Post-Installation,,
