Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Detailed Progress Matrix (L16-L20),,,,,,,
,Scope,,,Site QA,,,
,Rows,,,,,,
,,Level 16,grouping,Level 16,,,
,,Circle,grouping,Circle,,,
,,L16-001,,L16-001,Circle,Level 16,Site QA
,,L16-002,,L16-002,Circle,Level 16,Site QA
,,L16-003,,L16-003,Circle,Level 16,Site QA
,,L16-004,,L16-004,Circle,Level 16,Site QA
,,L16-005,,L16-005,Circle,Level 16,Site QA
,,L16-010,,L16-010,Circle,Level 16,Site QA
,,L16-011,,L16-011,Circle,Level 16,Site QA
,,L16-012,,L16-012,Circle,Level 16,Site QA
,,L16-013,,L16-013,Circle,Level 16,Site QA
,,L16-014,,L16-014,Circle,Level 16,Site QA
,,L16-041,,L16-041,Circle,Level 16,Site QA
,,L16-042,,L16-042,Circle,Level 16,Site QA
,,L16-043,,L16-043,Circle,Level 16,Site QA
,,L16-044,,L16-044,Circle,Level 16,Site QA
,,L16-049,,L16-049,Circle,Level 16,Site QA
,,L16-050,,L16-050,Circle,Level 16,Site QA
,,L16-051,,L16-051,Circle,Level 16,Site QA
,,L16-052,,L16-052,Circle,Level 16,Site QA
,,L16-053,,L16-053,Circle,Level 16,Site QA
,,L16-054,,L16-054,Circle,Level 16,Site QA
,,L16-055,,L16-055,Circle,Level 16,Site QA
,,L16-056,,L16-056,Circle,Level 16,Site QA
,,L16-057,,L16-057,Circle,Level 16,Site QA
,,L16-058,,L16-058,Circle,Level 16,Site QA
,,L16-059,,L16-059,Circle,Level 16,Site QA
,,L16-060,,L16-060,Circle,Level 16,Site QA
,,L16-061,,L16-061,Circle,Level 16,Site QA
,,L16-062,,L16-062,Circle,Level 16,Site QA
,,L16-063,,L16-063,Circle,Level 16,Site QA
,,L16-068,,L16-068,Circle,Level 16,Site QA
,,L16-069,,L16-069,Circle,Level 16,Site QA
,,L16-070,,L16-070,Circle,Level 16,Site QA
,,L16-071,,L16-071,Circle,Level 16,Site QA
,,L16-072,,L16-072,Circle,Level 16,Site QA
,,L16-073,,L16-073,Circle,Level 16,Site QA
,,L16-074,,L16-074,Circle,Level 16,Site QA
,,L16-075,,L16-075,Circle,Level 16,Site QA
,,L16-076,,L16-076,Circle,Level 16,Site QA
,,L16-077,,L16-077,Circle,Level 16,Site QA
,,L16-078,,L16-078,Circle,Level 16,Site QA
,,L16-079,,L16-079,Circle,Level 16,Site QA
,,L16-080,,L16-080,Circle,Level 16,Site QA
,,L16-081,,L16-081,Circle,Level 16,Site QA
,,L16-082,,L16-082,Circle,Level 16,Site QA
,,L16-083,,L16-083,Circle,Level 16,Site QA
,,L16-084,,L16-084,Circle,Level 16,Site QA
,,L16-085,,L16-085,Circle,Level 16,Site QA
,,L16-086,,L16-086,Circle,Level 16,Site QA
,,L16-087,,L16-087,Circle,Level 16,Site QA
,,L16-088,,L16-088,Circle,Level 16,Site QA
,,L16-089,,L16-089,Circle,Level 16,Site QA
,,L16-090,,L16-090,Circle,Level 16,Site QA
,,L16-091,,L16-091,Circle,Level 16,Site QA
,,L16-092,,L16-092,Circle,Level 16,Site QA
,,L16-093,,L16-093,Circle,Level 16,Site QA
,,L16-094,,L16-094,Circle,Level 16,Site QA
,,L16-095,,L16-095,Circle,Level 16,Site QA
,,L16-096,,L16-096,Circle,Level 16,Site QA
,,L16-097,,L16-097,Circle,Level 16,Site QA
,,L16-098,,L16-098,Circle,Level 16,Site QA
,,L16-099,,L16-099,Circle,Level 16,Site QA
,,L16-100,,L16-100,Circle,Level 16,Site QA
,,L16-101,,L16-101,Circle,Level 16,Site QA
,,L16-102,,L16-102,Circle,Level 16,Site QA
,,L16-103,,L16-103,Circle,Level 16,Site QA
,,L16-104,,L16-104,Circle,Level 16,Site QA
,,L16-105,,L16-105,Circle,Level 16,Site QA
,,L16-106,,L16-106,Circle,Level 16,Site QA
,,L16-107,,L16-107,Circle,Level 16,Site QA
,,L16-108,,L16-108,Circle,Level 16,Site QA
,,L16-109,,L16-109,Circle,Level 16,Site QA
,,L16-110,,L16-110,Circle,Level 16,Site QA
,,L16-111,,L16-111,Circle,Level 16,Site QA
,,L16-112,,L16-112,Circle,Level 16,Site QA
,,L16-113,,L16-113,Circle,Level 16,Site QA
,,L16-114,,L16-114,Circle,Level 16,Site QA
,,L16-115,,L16-115,Circle,Level 16,Site QA
,,L16-116,,L16-116,Circle,Level 16,Site QA
,,L16-117,,L16-117,Circle,Level 16,Site QA
,,L16-118,,L16-118,Circle,Level 16,Site QA
,,L16-119,,L16-119,Circle,Level 16,Site QA
,,L16-120,,L16-120,Circle,Level 16,Site QA
,,L16-121,,L16-121,Circle,Level 16,Site QA
,,L16-122,,L16-122,Circle,Level 16,Site QA
,,L16-123,,L16-123,Circle,Level 16,Site QA
,,L16-124,,L16-124,Circle,Level 16,Site QA
,,L16-125,,L16-125,Circle,Level 16,Site QA
,,L16-126,,L16-126,Circle,Level 16,Site QA
,,L16-127,,L16-127,Circle,Level 16,Site QA
,,L16-128,,L16-128,Circle,Level 16,Site QA
,,L16-129,,L16-129,Circle,Level 16,Site QA
,,L16-130,,L16-130,Circle,Level 16,Site QA
,,L16-131,,L16-131,Circle,Level 16,Site QA
,,L16-132,,L16-132,Circle,Level 16,Site QA
,,L16-133,,L16-133,Circle,Level 16,Site QA
,,L16-134,,L16-134,Circle,Level 16,Site QA
,,L16-135,,L16-135,Circle,Level 16,Site QA
,,L16-136,,L16-136,Circle,Level 16,Site QA
,,L16-137,,L16-137,Circle,Level 16,Site QA
,,L16-138,,L16-138,Circle,Level 16,Site QA
,,L16-139,,L16-139,Circle,Level 16,Site QA
,,L16-140,,L16-140,Circle,Level 16,Site QA
,,L16-141,,L16-141,Circle,Level 16,Site QA
,,L16-146,,L16-146,Circle,Level 16,Site QA
,,L16-147,,L16-147,Circle,Level 16,Site QA
,,L16-148,,L16-148,Circle,Level 16,Site QA
,,L16-149,,L16-149,Circle,Level 16,Site QA
,,L16-150,,L16-150,Circle,Level 16,Site QA
