"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"4c3ce68e-6480-4222-a6c2-937092bb9d95","","folder-normal","not-started","","step","TRUE","FALSE","Site QA"
"9494c745-7346-43d1-9838-ca41f047169f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Earthworks"
"8265b2f7-baec-4528-a0cc-2ac9316072a2","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Earthworks","Anchors"
"899c82f3-e4fc-41d5-912a-91f8785513be","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Earthworks","Basement 1"
"8744fae7-c955-4e91-b9b3-8124508cf02d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Earthworks","Basement 1","Shoring Piles"
"61de00fd-aa8c-475b-ac6a-513e6f73289d","","checklist-sectioned","not-started","Excavation & Shoring","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 1","Shoring Piles","Shoring Wall 1"
"418c25ee-e93b-45dc-bc4e-b42c0ef4abf9","","checklist-sectioned","not-started","Excavation & Shoring","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 1","Shoring Piles","Shoring Wall 2"
"e3dd5e7f-692d-4a46-a1b7-42e3a4e0f4c1","","checklist-sectioned","not-started","Excavation & Shoring","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 1","Shoring Piles","Shoring Wall 3"
"f8b89db3-46da-4427-83b9-f4c0fa1a8832","","checklist-sectioned","not-started","Excavation & Shoring","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 1","Shoring Piles","Shoring Wall 4"
"e3be9a3d-3b26-4dc3-81b8-d89fa883d63e","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Earthworks","Basement 1","Sheet Piles"
"7e447172-c2a8-4c00-9b3a-cbf10d72436d","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Earthworks","Basement 1","Sheet Piles","Sheet Pile Wall 1"
"45303825-cb80-4d84-b56c-4759d1a5c234","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Earthworks","Basement 1","Sheet Piles","Sheet Pile Wall 2"
"37a0586d-fe99-4081-babe-3f655c97fe70","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Earthworks","Basement 1","Sheet Piles","Sheet Pile Wall 3"
"fd4c8dbb-4127-48a1-abbe-9175934e6214","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Earthworks","Basement 1","Shotcrete"
"050cea89-a195-44a4-bff1-fc6fab6a9d94","","checklist-sectioned","not-started","Shotcrete","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 1","Shotcrete","Shoring Wall 1"
"5225e256-25b4-49b3-a86d-b56f24c0a7e2","","checklist-sectioned","not-started","Shotcrete","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 1","Shotcrete","Shoring Wall 2"
"457f4f3a-28b0-4527-a4c3-c01b41c4542a","","checklist-sectioned","not-started","Shotcrete","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 1","Shotcrete","Shoring Wall 3"
"67e57b6c-494a-4476-b0a5-170621bc86d4","","checklist-sectioned","not-started","Shotcrete","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 1","Shotcrete","Shoring Wall 4"
"73b255ef-9175-430b-a339-cc69a5934ded","","checklist-sectioned","not-started","Shotcrete","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 1","Shotcrete","Sheet Pile Wall 1"
"442e904a-65f2-444b-8505-6a9c2d9320ae","","checklist-sectioned","not-started","Shotcrete","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 1","Shotcrete","Sheet Pile Wall 2"
"7ffab80a-f9a0-4046-910b-b4a0b6c8b3fa","","checklist-sectioned","not-started","Shotcrete","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 1","Shotcrete","Sheet Pile Wall 3"
"08ea7ad7-4c3b-4ab7-9e71-b0e1d6f09546","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Earthworks","Basement 1","Anchors"
