type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Light Industrial Units Checklist,,,,,,Light Industrial Units Checklist
checkpoint,All openings inspected and sizes correct,,,,,,
checkpoint,Openings wraped & prepared correctly by others,,,,,,
checkpoint,Panel fitted correctly & locked ,,,,,,
checkpoint,Splicers & soakers Sealed,,,,,,
checkpoint,Airseals with PF rod completed,,,,,,
checkpoint,External flashings / weather seals as per shop drawings (with picture),,,,,,
checkpoint,Glazing completed with all rubbers,,,,,,
checkpoint,Trade clean done ,,,,,,
checkpoint,Final inspections complete by Wights,,,,,,
checkpoint,Main contractor sign off and approved,,,,,,
