"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"dd6086e1-3438-4345-84f6-5b63b9c2028d","","checklist-sectioned","pass","b0ef156eb3ea4239c29169dee4f52531b16b1793d940110bfd9f6b20d6c98a99","checklist","FALSE","FALSE","R-LD01"
"f28b5ec9-d0d7-4fe6-bf76-c259a91de598","","folder-normal","work-in-progress","","step","FALSE","FALSE","Variations"
"b0b7b445-8b76-4881-a8b4-2dc375ac71bb","","checklist-flat","work-in-progress","96a2ab11de59cd971925dad4b88213d3a0182dc951cafa8db62df00cbeb7ff97","checklist-flat","FALSE","FALSE","Variations","core"
