"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"fd44f24e-dbf5-492c-9c69-8aa42f5edf35","","folder-normal","fail","","step","TRUE","FALSE","Building A"
"d55a5baf-0625-4007-9d6c-aaa067c43a76","","folder-normal","pass","","step","TRUE","FALSE","Building A","Basement 1"
"9d4540f0-988c-444b-9aa7-40605361b133","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B05"
"4c57f953-78db-4f4f-a793-fba3b757b624","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-3B06"
"a922e9e8-d976-422e-a216-2b45fe96a5fc","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-3B07"
"446f7227-98de-4dff-9268-06c9dbd8595f","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-3B09"
"cffd120c-436b-4553-b04b-f04690dd6b61","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B11"
"00985404-9ef6-4ba2-80c0-1015d441909e","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-3B10"
"dd9d2e33-866d-4085-a8b9-c65d5dabdcfa","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B12"
"65315ece-86b5-47c5-87ff-20220d57afda","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B13"
"7f0f3efc-19b6-47ce-9440-d4b4a7ae288d","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B14"
"02754b9d-ff11-4ea3-ba73-10d43f3caae1","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B15"
"e029aca0-857b-4f24-8ce7-70d454559a79","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B16"
"088e5a68-363e-4427-8cfb-8cf117e918b6","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B17"
"03aa2107-f69c-4dd3-b406-317dbd8c927c","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B18"
"b8c7739e-9f07-4400-9070-d4853c948363","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B19"
"b67926fc-df4a-49d4-b0c0-43788946a6ba","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B20"
"36cc064a-e6ec-4e55-bf27-d1b313898ace","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B21"
"37f8afc4-b10c-463a-a6aa-c8c4105390c8","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B27"
"692958a5-5891-4587-9bf5-5d491211d599","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B28"
"52cdffa2-17ec-432a-9be6-b4442312ec1b","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B29"
"599c5cbc-e20b-4d9b-a6fd-5d3396a78d6b","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B30"
"0ac3bfb1-42de-47b3-a5b1-740a87ed5058","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B31"
"b0ea2746-e8da-473a-8ef3-481e3e89c8d7","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B32"
"30557606-0aac-4f5a-97e0-b0d79fe01e44","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B33"
"9c604b4c-70c7-404b-939d-fa92711cd971","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B34"
"02abb812-9966-4e2c-8716-9b1157e20651","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B35"
"3cf0547e-ea22-4fe6-95a7-ef4071932bc8","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B36"
"9946d26e-2f3a-41a7-b7fe-01de8bbe563e","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B37"
"f386df0b-295d-4bbc-a19e-4af06ca255ee","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B38"
"a372d5cb-f505-42f5-935c-fd55365145a4","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B39"
"997aedd7-a444-49b1-b7b2-c53d8051958d","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B40"
"4fb9c32f-d61c-4cf3-a837-689fa27cd5c8","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B41"
"4c42fa45-7e60-46de-933f-cb2117b884f6","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B42"
"c75c32f8-4f2e-4a55-bdeb-3f720ecefd6e","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B43"
"a574e02e-bf86-49cf-b5b7-c30ee3b1231a","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B44"
"61eedcf9-5267-448c-a7fb-ac1be9bdac5b","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B45"
"3ffc15ba-4e57-490e-9a52-e544fe0f9c6c","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B46"
"fe958e33-5efc-4265-a533-e9a0fedefd20","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-3B47"
"3b499e20-8539-4c3c-bab4-322044d99d4f","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C62"
"6305e971-b69e-4451-a3e0-702231a796e1","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C63"
"86668eff-4f91-42c7-a1b2-8bb2cf80e663","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C64"
"e376f31e-64a2-4dad-adc3-f2d591a9e1fd","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C65"
"4f0b6be7-4215-4ad0-b557-d0dc93b5bbf2","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C66"
"4b093ee0-4f86-46ba-b4b3-746ea89ab405","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C67"
"4d39221f-5fd3-4889-9519-8138ca8a2dfd","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C68"
"f46383fe-985a-4300-a424-5122156279d2","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C69"
"02ceae57-b9fd-4d10-970a-385b4ccb786f","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C70"
"a6f1aee1-1a27-4f79-9717-235556a688ed","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C71"
"c9478a58-20f4-4ccf-9d40-87f57008cbce","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C72"
"70080634-5d3f-419f-a355-2e9d120c4d90","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C73"
"daf4ad27-7b3a-4b2f-8ac5-494c53ae331a","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C74"
"9f864b05-a16c-41d2-ba77-2b62f55d2d36","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C75"
"25b90c27-b62b-4653-b37e-f53b6105b7b5","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C76"
"67ee4475-e589-4b58-ae4f-6eed5af74c43","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C77"
"8937c29f-bcc2-4b42-8de9-b8a0f081ebaf","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C78"
"07fba2f9-abbb-4776-a278-97a83550ff52","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C79"
"32545619-7e8b-467b-9c9f-85d3ddfba126","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C80"
"24a04d37-5bd4-4842-9166-f4b29b595606","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C81"
"3121cad1-d2d2-4835-8049-68cd81444a13","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C82"
"f7a09bc2-eae3-4346-ba7e-7fef53ccfc22","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C83"
"7d44e3b8-9e94-4b6d-a0ef-8327c5738c49","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C84"
"21d54386-f1cc-4cc1-b34c-f895e091ad48","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C85"
"9d00ecb2-0b43-441a-92ef-dd7f62065db0","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C86"
"101a49f3-0507-41cb-96b1-82a3cf35b513","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C87"
"fca284e1-63db-4fbf-b016-10b71c882258","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C88"
"ac20964c-3738-4e41-8a64-6daaead351cd","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C89"
"70c555c8-9e15-4426-99c3-9a786a9dc391","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C90"
"955ac565-34f4-49a1-8ab7-ef8338b4f3a4","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C91"
"b1f15c5d-0ba0-47eb-85ac-854e23fdadd2","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C92"
"45a2a5fc-6d22-47e5-9258-0ea2bb2dd5da","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C93"
"cece621e-e938-4123-ac8b-1528f215b670","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C94"
"ea0371e1-61a4-43d9-b96c-f734fa9c348c","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C95"
"09fcb241-a82a-4f55-b05a-a6803d9cf040","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C96"
"3e3c4846-5c75-4af4-9121-ce7b5cd98722","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C97"
"c59a3a7e-3db9-4f9c-aa73-aea4d9749dbb","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C98"
"1c968d93-dc6c-4ac9-a1e6-9dd4e448d389","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3C99"
"a3700e80-da05-407d-af11-d7c102b5f569","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-L3P01"
"63cca40b-e8cd-4b84-9ea8-3951d6c2eadf","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P02"
"46f0f285-610e-4bb4-8d85-1cd2812eecdc","","checklist-sectioned","pass","f05e25c646ff496181909a27622196d3e09a73553b924c0b8b7922b6d2f3a0ec","checklist","FALSE","FALSE","Building A","Level 3","A-L3P03"
"8ed51c73-8d84-42d8-8602-891b5c7898db","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-L3P04"
"c053666e-2eed-4f9e-8a68-a7c273f4a168","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P05"
"0169926a-da01-4f12-b325-b39795d297a2","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P06"
"937e8861-4b54-4856-8d44-e2be71f5be51","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P07"
"b375a71b-4df9-47dd-8b17-bf4f5ef60b39","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P08"
"cee00553-b2ec-4b4b-ade4-c6f83830098d","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P09"
"ca7f05cf-6068-437b-8a5c-e771160a0de6","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P10"
"1eba8bab-171f-41f8-9ad6-6e43d5583814","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P11"
"8647b7fb-0b6b-42c9-bd1a-d0d1d0494349","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P12"
"754ebe01-dd2e-4786-ae74-a16b4d615a5c","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-L3P20"
"99b4680b-e0b1-4404-96bb-739788d33628","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-L3P22"
"15121d66-2f54-40f9-9170-d036d0f7d098","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-L3P23"
"df605b3d-df0f-4838-8ab2-fc0cec7df3f7","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-L3P24"
"27d772e0-76d4-4cb7-b560-cdbef408294c","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-L3P25"
"53f1a5d5-e8fb-4a89-8d6c-61aeaf803487","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-L3P26"
"7b37505d-4af7-482e-9ad2-beb014c36811","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-L3P27"
"9cc473b9-3dbd-4a57-b800-00e70056cf5b","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-L3P28"
"0f43b7a1-aa3f-4bf5-ab5b-2b7b2dd0d296","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-L3P29"
"dca480f7-f01b-47c3-b1c7-98f37b14b8ce","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-L3P30"
"9e2ded8f-64f4-445e-8819-2af5a1030ee7","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-L3P31"
"58d94c48-2afc-4837-b306-fa8a750de1d1","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-L3P32"
"9c5e67fd-663f-45a3-8c23-15fcfda7e7b3","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-L3P33"
"52ec845e-0e67-4578-b78a-f7222801978a","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P34"
"747f4858-9163-4aa0-a36f-874cb08dc147","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-L3P35"
"9fdced62-8313-44aa-ae0a-822421a1f59f","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P36"
"6ce1e906-c87b-431d-8119-a7ee0c1dda61","","checklist-sectioned","pass","6cf9b6e17b10282b44594aa471409e7b008d20db6464ac8cfdf03a5860b6ef21","checklist","FALSE","FALSE","Building A","Level 3","A-L3P37"
"024bd084-f4ec-4a36-8384-ac4634411f7b","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P38"
"ebd87243-413a-4959-b8b2-3fcd6dbbf1f2","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P39"
"91c917d8-b24a-4349-ae91-f9e236357dc8","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P40"
"5b9a56ff-e0df-435c-9311-66aef73d0eeb","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P41"
"41ad2ab0-b6e8-40ee-a9bc-75af01705446","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P42"
"8745420f-8fea-4920-a46d-8909cde80f80","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P43"
"a50d434d-ce91-493e-bde5-f0eecd506529","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P45"
"fe7bcc89-da9f-46de-a6b9-e091edc488b3","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P47"
"5a1febb1-4b7f-4641-b7b4-fda6cb3cf3b6","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P48"
"08cd11bb-b98c-4c92-9d0e-b3aa761a606d","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P49"
"5ebb16e1-7102-4fd2-89ef-2f4e1386ab1f","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P50"
"8e32ac6f-7d64-472c-af5c-c380d6411b30","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P51"
"18c34ab8-0740-4732-afb8-6e4380bc563e","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P52"
"9781dc37-d66d-476d-a281-c8bc0c526b3e","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P53"
"5ac7bc6f-bff7-4ab5-bf37-783aca11bbc2","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P54"
"fe2516ca-422f-422c-91e8-a4314092f36a","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P55"
"1b300b85-1651-416d-a50b-788038c3ff31","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P56"
"2f96168b-2b8d-4833-86bc-408aef1150aa","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P57"
