"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"2378c659-7bcd-4197-8483-f0a24388bcdd","","folder-normal","work-in-progress","","step","TRUE","FALSE","Timesheets"
"2f558e5a-af02-4299-8fd6-3c5328ccd5e9","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Timesheets","23rd November - 29th November"
"641c3acf-0018-4d61-af22-ac60e2fee74e","","folder-normal","not-started","","step","TRUE","FALSE","Timesheets","29th Dec - 4th Jan"
"5a412ca8-39d8-4b5e-ac6d-5d707df67bb8","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","20th April - 26th April","Paul M"
"7bf78649-cce8-4b68-ac91-91e921e7d83c","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","20th April - 26th April","Pat"
"08d12dc1-df2d-458b-923f-1108d284e2e7","","checklist-flat","not-started","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","20th April - 26th April","Rosco"
"d786db00-0128-4007-a126-7360dbaddb32","","checklist-flat","not-started","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","20th April - 26th April","Scottie"
"6fe86440-8c6e-4a34-8a3f-a28b30c394ac","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","20th April - 26th April","Simon"
"5cdeb08a-58b6-49d2-a946-18daa92ce5b5","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","20th April - 26th April","Shawy"
"39924089-a3de-459c-a89f-cd0c03eb73f3","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","20th April - 26th April","Slamma"
"836bab8d-fc59-4691-81af-8dfa592166d6","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","20th April - 26th April","Trev B"
"0da25ece-ba23-4c9f-8f75-aba0e0904dd6","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","20th April - 26th April","Tom Woodyard"
"f93e55b2-c864-4676-acd2-50e7c9256b6d","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","20th April - 26th April","Tom Waller"
"007e975e-46a9-49fc-884c-3e7ebff1ab0e","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","20th April - 26th April","Wayne"
"21f4ea8b-5ca8-40ab-a1ad-9374704f04fa","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","20th April - 26th April","Wormy"
"8bb7c8a2-ca38-43aa-b33d-48a94d921ed8","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","20th April - 26th April","Wes Large "
"eaec890f-1a0a-41f1-8dbc-cba43eef9c41","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","20th April - 26th April","Joel Griffin"
"3f34e6a1-d648-4ade-8e23-3a8892cb224b","","checklist-flat","not-started","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","20th April - 26th April","Kieran Sullivan"
"0ee22710-19a8-42ce-8bbe-1d10685ed303","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","20th April - 26th April","Jordan Wilson"
"b5574bed-dc87-40b8-9c54-960335e86b48","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","20th April - 26th April","Craig Barnes"
"2ba4b2c6-5547-417b-8eec-1c002d577fa1","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","20th April - 26th April","Becker"
"90bb91a0-9353-4747-b673-994a212ee9b9","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","20th April - 26th April","Luke Hiddle"
"eee71751-b0c6-41ac-b98c-a1320299c267","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","20th April - 26th April","Brayden"
"c9f50da2-6ea1-49d1-a64c-4d537aad09ff","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","20th April - 26th April","Weekly Timesheet Con the Greek."
"7c357df2-1d5d-49ef-8f3d-68bdf06d0452","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","20th April - 26th April","Jackson"
"d4ba8ce5-f599-467f-8596-3b4a8b026b56","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","20th April - 26th April","Irish Dan."
"dc179519-03b5-4de6-926f-33c43647a5b9","","folder-normal","work-in-progress","","step","TRUE","FALSE","Timesheets","27th April - 3rd May"
"45aa00da-48aa-4aad-9275-1c26b5be5393","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Adam"
"ce7eec0d-66a3-4bed-ac55-f29adb7a07aa","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Aka"
"9b5ce7af-cd0e-4cbb-8da0-14aeaba36bc9","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Ben"
"9a755f85-f674-4903-8a9d-274fc78635d4","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Billy J"
"6c739255-921c-4c21-9eb1-654e4ed25f91","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Barlow"
"99087695-14aa-4c5c-8194-9aaac5b20818","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Blake"
"c21ed782-05b5-46f9-b96b-bc53ed7871ee","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Burger"
"6e289ead-6a34-4646-bcdc-8b5127ee48b2","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Batch"
"3f83dd9f-2ed2-4b90-b836-58ff6a8b9866","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Boothy"
"fb396ad1-ffb6-4940-9aca-721792250569","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Bucky"
"92c7c29b-2ccf-4396-9f4f-8e8337c83b02","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Brendan"
"853bd054-cde7-4860-a180-4b4d6d439687","","checklist-flat","not-started","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Chris"
"a0eb2314-560b-45d0-970e-dd1a28a63da2","","checklist-flat","not-started","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Daniel"
"55880a40-c6d1-4c43-989e-2d729d0d8c9d","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Dave S"
"fee82099-caad-4dbe-8985-f6744bc10d23","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Dinga"
"80933957-7696-4cca-a040-55f489957ca3","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Doug"
"b2a8b775-1d3c-4101-a8ed-9bfb06a2d33d","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Doonga"
"0e7d843c-fdb3-422e-a03d-870496ddf9ea","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","General"
"2f4b8d8a-8ebd-4025-877b-b4d785d38a3e","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Gary"
"a3371880-47cb-4fcc-a972-0e5f18bc4c42","","checklist-flat","not-started","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","James B"
"523f8ce7-3399-4612-a681-375d53111c49","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Jarrod B"
"b61cf38e-e39b-4abc-b57b-69cda1242f1a","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Jimmy"
"2d302317-d818-43cf-b332-b328abf52d90","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Jay A"
"af68262c-9296-4e97-b884-b2ad856bd049","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Jay J"
"edebeeeb-6440-4a3a-9ce5-b71aa087d6ed","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Jobbo"
"8785d041-650b-4202-9cd6-f9145d094f8b","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Josh"
"1357510b-c77a-4495-ac92-1b9174017354","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Jules"
"18171ff1-7f51-4d6b-ab76-4578d35acd65","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Jake"
"65a0dfae-8978-4e8d-85ff-af1f7a99c248","","checklist-flat","not-started","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Jack B"
"de644c65-c6bc-418b-a517-e8ccfbdfd0b8","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Jack W"
"b7457ad5-2690-4b6a-9ba6-a7b3a0e463dd","","checklist-flat","not-started","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Joe"
"3d1b7c1a-2e0c-4ecf-9520-1764f748995d","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Jez"
"5755874f-c8ef-422a-aa91-010fd64a3266","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Joel M"
"6879b3e1-37c1-4f4e-bd12-0ee376eb745a","","checklist-flat","not-started","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Kirk"
"fd3ea55b-fdb8-4e6f-a777-221c31fba270","","checklist-flat","not-started","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Kyle"
"ede4f88c-5100-471a-ba51-7cac4bbff747","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Marc"
"bde60b2c-cec4-406c-8f9c-71fb8a2ece68","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Mark"
"dca1f584-19fe-46db-9865-89f1cccb6e2e","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Mick W"
"b41a9374-cab2-4ed9-a001-268ceab155c5","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Martin"
"1779f6f4-b268-4709-9cbf-1f8ed8fc838a","","checklist-flat","not-started","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Matt (Bill)"
"975ce1a0-e943-41fd-8416-4656477bbcf1","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Nathan K"
"4e3effca-91d2-4ef5-855b-9abf197b0566","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Nathan M"
"7632e77d-2dbd-4868-a155-3bf665248ee9","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Neil"
"6ddea530-f48b-4659-ac16-e81a755b9d52","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Paul M"
"ab235625-3eac-4693-9efd-ade8c1c25d78","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Pat"
"582a7d41-0dad-4614-89a5-003c354b811c","","checklist-flat","not-started","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Rosco"
"e7455c9a-340c-4f4a-8ae3-6ab3deee133a","","checklist-flat","not-started","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Scottie"
"f9f45c90-b75a-4e2a-b403-44585f32cff7","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Simon"
"2f59b726-a9f5-4f6a-aeba-75237224e741","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Shawy"
"5f510dd9-1a39-4724-b797-9ae5d6be3574","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Slamma"
"7072ba84-e376-4e07-b61e-d1cd2f5ade08","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Trev B"
"677b2b8a-1c70-4c49-b89b-178021b2a92f","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Tom Woodyard"
"413cf3a0-7d5f-4836-893e-d7ec0ebb1df8","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Tom Waller"
"e974896c-cf07-4bf0-87ed-0834bd39e02d","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Wayne"
"a841ad0a-9357-45f6-b80b-f3d2d18dd743","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Wormy"
"11da2a8d-2e3a-46c9-857e-c29d6bbd66bb","","checklist-flat","not-started","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Zac"
"2b13fb94-2475-433f-8849-40bfeac262b7","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Joel Griffin"
"712b12e5-91c0-41a5-80a9-295d88739541","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Kieran Sullivan"
"f280dbc3-8b8b-4ba3-abe8-90d61b05d951","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Jordan Wilson"
"af15d6b6-3a04-4ec6-a2a7-659150fa0ee4","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Craig Barnes"
"9ca27927-31cf-453e-a1d9-19788ebd382a","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Luke Hiddle"
"b07039ce-e72c-4013-8fe0-c245e7366d55","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Becker"
"4c70e7b0-df2d-4343-a0de-bcc64bee316e","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Con the Greek"
"81207743-15eb-4955-8bd0-52b931440a37","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Irish Dan"
"28eeb4c2-05ef-46e8-ac8d-720d52eb0198","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Braydon "
"fc519d5e-6f70-46a2-8f2d-9867b4814981","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Bala"
"b9f4a719-0348-4c65-bb13-0ae7dcd5abd3","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Weekly Timesheet WES LARGE"
"4d09848d-b4be-48cf-9c69-e6610170eebb","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th April - 3rd May","Weekly Timesheet JACKSON LARGE"
"12a3655e-f45b-4472-9796-27afe211e594","","folder-normal","work-in-progress","","step","TRUE","FALSE","Timesheets","4th May - 10th May"
"5c1f76e1-73cd-48fe-9b3e-34296f5e14c3","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","4th May - 10th May","Adam"
"ad962a84-403e-432b-acf1-8af2e63e1c1a","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","4th May - 10th May","Aka"
"bb90476c-7435-4f4c-909b-ae1e3f06ad0a","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","4th May - 10th May","Ben"
"3227710d-49f1-42cb-b2a0-6f8fa76e2f04","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","4th May - 10th May","Billy J"
"7e575c47-64bc-4460-ace6-945d198646a3","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","4th May - 10th May","Barlow"
"d701c468-c564-4832-bd62-4c2e5cba6ea7","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","4th May - 10th May","Blake"
"9c16fe12-1a4f-44eb-bad8-75bab0553e3f","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","4th May - 10th May","Burger"
"d32c9bba-6e4c-4e2b-9e0a-dea56aee2891","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","4th May - 10th May","Batch"
"028450cb-61ba-41d3-a3a9-6ff2830d013e","","checklist-flat","not-started","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","4th May - 10th May","Boothy"
"f15c486b-b0cc-43f5-86f8-93d94dce3458","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","4th May - 10th May","Bucky"
"774b9b95-0345-4935-b7a2-8eb9f707561c","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","4th May - 10th May","Brendan"
"d6339f08-5dd0-435c-8c5c-933e8a21f629","","checklist-flat","not-started","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","4th May - 10th May","Chris"
"843b337e-43dc-48c1-98f1-96b86db537c9","","checklist-flat","not-started","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","4th May - 10th May","Daniel"
"f6590b90-0f5d-4f13-b747-349d34365a41","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","4th May - 10th May","Dave S"
"8c936b46-3d9c-43e2-b289-d75e344e7efe","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","4th May - 10th May","Dinga"
"a774803c-e828-41bc-80ca-132f626de7c9","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","4th May - 10th May","Doug"
"e12d239b-30b5-418a-a24e-7dadcb362da7","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","4th May - 10th May","Doonga"
"93fd9ea3-4b42-4578-83db-0d15a6386752","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","4th May - 10th May","General"
"cd72d4ae-26b3-46ac-bcba-6337abb7bc60","","checklist-flat","work-in-progress","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","4th May - 10th May","Gary"
