"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"c1de4885-1884-4a71-a00e-b40d629ee84b","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Keller Site QA"
"9281fc66-aa04-409a-94af-868e4497edd0","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Keller Site QA","Retention Piles"
"9a6fc23f-a384-4786-8c34-975085bbeb6b","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Keller Site QA","Foundation Piles"
"909981de-d400-4406-a388-6df009022e78","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Delta Site QA"
"77862e2a-8446-4ed7-92b6-d493dbc6faf0","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Delta Site QA","Capping Beam"
"f415b9e7-e5fa-4165-bfd9-4954ec6762cd","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Delta Site QA","Shotcrete Walls"
"01452d58-57bf-4489-8b2d-2ff7998f1e6c","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Delta Site QA","Ground Anchors"
"6fe5ceaf-429a-40da-a652-6392e1a0241d","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Delta Site QA","Footings"
"1beb7ee7-560d-4259-b3f3-86ce8bd11de0","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Delta Site QA","Slab On Ground"
"fffc4f05-8a64-48df-a733-361d20703e4c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Photos"
"8778ecec-baf5-4a0e-9e44-96d2610b2d11","","folder-normal","work-in-progress","","step","TRUE","FALSE","Photos","October 2022"
"183746ce-7c72-4dc1-94be-ec0d6083ec4e","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2022","Monday 24"
"76c4497b-ff6e-45aa-b951-d0ee7cd184b7","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2022","Tuesday 25"
"5206bc2c-de39-4430-a272-6cc538e3e0e8","","checklist-flat","pass","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2022","Wednesday 26"
"2e456711-baf6-4488-ba78-f66b067b8a0e","","checklist-flat","pass","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2022","Thursday 27"
"e87f7103-31a7-4c08-a3b0-4d7834855cdf","","checklist-flat","pass","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2022","Friday 28"
"cac02d53-8466-4352-88a8-0d0d81165c24","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2022","Saturday 29"
"5f1fce0e-bab1-4770-a727-f9e459630be8","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2022","Sunday 30"
"c153d954-e861-4fae-a030-e7b89172fb59","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2022","Monday 31"
"16612018-901c-4494-8ff6-86af890422ac","","folder-normal","work-in-progress","","step","TRUE","FALSE","Photos","November 2022"
"a0b6ea83-a40e-415f-8358-d349b41f98fd","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","November 2022","Tuesday 1"
"3802df83-cb44-497c-a3f8-46efa367c86b","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","November 2022","Wednesday 2"
"50d716e9-5ccf-4aa3-8846-2ea2bd05957e","","checklist-flat","pass","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","November 2022","Thursday 3"
"d4fa97d0-a68e-4f67-a25b-20ecf8111f2b","","checklist-flat","pass","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","November 2022","Friday 4"
