resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Photos,,,,,,,,
,step,,,,October 2022,,,,,,,
Document / Photo Upload Checklist,checklist,,,,,Monday 3,,,,,,
Document / Photo Upload Checklist,checklist,,,,,Tuesday 4,,,,,,
Document / Photo Upload Checklist,checklist,,,,,Wednesday 5,,,,,,
Document / Photo Upload Checklist,checklist,,,,,Thursday 6,,,,,,
Document / Photo Upload Checklist,checklist,,,,,Friday 7,,,,,,
Document / Photo Upload Checklist,checklist,,,,,Monday 10,,,,,,
Document / Photo Upload Checklist,checklist,,,,,Tuesday 11,,,,,,
Document / Photo Upload Checklist,checklist,,,,,Wednesday 12,,,,,,
Document / Photo Upload Checklist,checklist,,,,,Thursday 13,,,,,,
Document / Photo Upload Checklist,checklist,,,,,Friday 14,,,,,,
Document / Photo Upload Checklist,checklist,,,,,Monday 17,,,,,,
Document / Photo Upload Checklist,checklist,,,,,Tuesday 18,,,,,,
Document / Photo Upload Checklist,checklist,,,,,Wednesday 19,,,,,,
Document / Photo Upload Checklist,checklist,,,,,Thursday 20,,,,,,
Document / Photo Upload Checklist,checklist,,,,,Friday 21,,,,,,
Document / Photo Upload Checklist,checklist,,,,,Monday 24,,,,,,
Document / Photo Upload Checklist,checklist,,,,,Tuesday 25,,,,,,
Document / Photo Upload Checklist,checklist,,,,,Wednesday 26,,,,,,
Document / Photo Upload Checklist,checklist,,,,,Thursday 27,,,,,,
Document / Photo Upload Checklist,checklist,,,,,Friday 28,,,,,,
Document / Photo Upload Checklist,checklist,,,,,Monday 31,,,,,,
,step,,,,November 2022,,,,,,,
Document / Photo Upload Checklist,checklist,,,,,Tuesday 1,,,,,,
Document / Photo Upload Checklist,checklist,,,,,Wednesday 2,,,,,,
Document / Photo Upload Checklist,checklist,,,,,Thursday 3,,,,,,
Document / Photo Upload Checklist,checklist,,,,,Friday 4,,,,,,
Document / Photo Upload Checklist,checklist,,,,,Monday 7,,,,,,
Document / Photo Upload Checklist,checklist,,,,,Tuesday 8,,,,,,
Document / Photo Upload Checklist,checklist,,,,,Wednesday 9,,,,,,
Document / Photo Upload Checklist,checklist,,,,,Thursday 10,,,,,,
