type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,SJS Fit Off,,,,,,SJS Fit Off
checkpoint,Pressure test pipework to 3500 kPa,,,,,,
checkpoint,Refrigeration pipework fit off at AC & CU,,,,,,
,,,,,,,
checklist-flat,SJS Apartment Fit Off,,,,,,SJS Apartment Fit Off
checkpoint,"AC Unit, BSB & Condenser unit fit off, pipes and wires sealed and capped where required",,,,,,
checkpoint,All drains fit off and tested,,,,,,
