,,"Level 7 - Apartment 702",,"tower 1","level 7","apartment 702"
,,"Level 7 - Apartment 703",,"apartment 703","tower 1","level 7"
,,"Level 7 - Apartment 704",,"apartment 704","tower 1","level 7"
,,"Level 7 - Apartment 705",,"apartment 705","tower 1","level 7"
,,"Level 7 - Apartment 706",,"tower 1","level 7","apartment 706"
,,"Level 7 - Apartment 707",,"apartment 707","tower 1","level 7"
,,"Level 7 - Apartment 708",,"apartment 708","tower 1","level 7"
,,"Level 8 - Apartment 801",,"level 8","tower 1","apartment 801"
,,"Level 8 - Apartment 802",,"level 8","apartment 802","tower 1"
,,"Level 8 - Apartment 803",,"level 8","apartment 803","tower 1"
,,"Level 8 - Apartment 804",,"level 8","apartment 804","tower 1"
,,"Level 8 - Apartment 805",,"level 8","tower 1","apartment 805"
,,"Level 8 - Apartment 806",,"level 8","apartment 806","tower 1"
,,"Level 8 - Apartment 807",,"level 8","apartment 807","tower 1"
,,"Level 8 - Apartment 808",,"level 8","apartment 808","tower 1"
,"Columns"
,,"Rough-In",,"rough-in"
,,"Fit-Off",,"fit-off"
,,"Commissioning",,"commissioning"

"Tower 2 Progress"
,"Scope",,
,"Rows"
,,"Level 1 - Apartment 101",,"apartment 101","level 1","tower 2"
,,"Level 1 - Apartment 102",,"level 1","apartment 102","tower 2"
,,"Level 1 - Apartment 103",,"level 1","tower 2","apartment 103"
,,"Level 1 - Apartment 104",,"level 1","tower 2","apartment 104"
,,"Level 1 - Apartment 105",,"apartment 105","level 1","tower 2"
,,"Level 1 - Apartment 106",,"level 1","apartment 106","tower 2"
,,"Level 1 - Apartment 107",,"level 1","tower 2","apartment 107"
,,"Level 1 - Apartment 108",,"level 1","tower 2","apartment 108"
,,"Level 2 - Apartment 201",,"apartment 201","tower 2","level 2"
,,"Level 2 - Apartment 202",,"tower 2","level 2","apartment 202"
,,"Level 2 - Apartment 203",,"tower 2","level 2","apartment 203"
,,"Level 2 - Apartment 204",,"apartment 204","tower 2","level 2"
,,"Level 2 - Apartment 205",,"apartment 205","tower 2","level 2"
,,"Level 2 - Apartment 206",,"tower 2","level 2","apartment 206"
,,"Level 2 - Apartment 207",,"tower 2","level 2","apartment 207"
,,"Level 2 - Apartment 208",,"apartment 208","tower 2","level 2"
,,"Level 3 - Apartment 301",,"tower 2","apartment 301","level 3"
,,"Level 3 - Apartment 302",,"tower 2","level 3","apartment 302"
,,"Level 3 - Apartment 303",,"apartment 303","tower 2","level 3"
,,"Level 3 - Apartment 304",,"apartment 304","tower 2","level 3"
,,"Level 3 - Apartment 305",,"tower 2","apartment 305","level 3"
,,"Level 3 - Apartment 306",,"tower 2","level 3","apartment 306"
,,"Level 3 - Apartment 307",,"apartment 307","tower 2","level 3"
,,"Level 3 - Apartment 308",,"apartment 308","tower 2","level 3"
,,"Level 4 - Apartment 401",,"level 4","tower 2","apartment 401"
,,"Level 4 - Apartment 402",,"level 4","apartment 402","tower 2"
,,"Level 4 - Apartment 403",,"level 4","apartment 403","tower 2"
,,"Level 4 - Apartment 404",,"level 4","tower 2","apartment 404"
,,"Level 4 - Apartment 405",,"level 4","tower 2","apartment 405"
,,"Level 4 - Apartment 406",,"level 4","apartment 406","tower 2"
,,"Level 4 - Apartment 407",,"level 4","apartment 407","tower 2"
,,"Level 4 - Apartment 408",,"level 4","tower 2","apartment 408"
,,"Level 5 - Apartment 501",,"apartment 501","level 5","tower 2"
,,"Level 5 - Apartment 502",,"level 5","apartment 502","tower 2"
,,"Level 5 - Apartment 503",,"level 5","tower 2","apartment 503"
,,"Level 5 - Apartment 504",,"level 5","tower 2","apartment 504"
,,"Level 5 - Apartment 505",,"apartment 505","level 5","tower 2"
,,"Level 5 - Apartment 506",,"level 5","apartment 506","tower 2"
,,"Level 5 - Apartment 507",,"level 5","tower 2","apartment 507"
,,"Level 5 - Apartment 508",,"level 5","tower 2","apartment 508"
,"Columns"
,,"Rough-In",,"rough-in"
,,"Fit-Off",,"fit-off"
,,"Commissioning",,"commissioning"

"Tower 3 Progress"
,"Scope",,
,"Rows"
,,"Ground Level - Apartment G01",,"tower 3","ground level","apartment g01"
,,"Ground Level - Apartment G02",,"tower 3","ground level","apartment g02"
,,"Ground Level - Apartment G03",,"tower 3","apartment g03","ground level"
,,"Ground Level - Apartment G04",,"apartment g04","tower 3","ground level"
,,"Ground Level - Apartment G05",,"tower 3","ground level","apartment g05"
,,"Ground Level - Apartment G06",,"tower 3","ground level","apartment g06"
,,"Ground Level - Apartment G07",,"tower 3","apartment g07","ground level"
,,"Ground Level - Apartment G08",,"apartment g08","tower 3","ground level"
,,"Ground Level - Apartment G09",,"tower 3","ground level","apartment g09"
,,"Ground Level - Apartment G10",,"tower 3","apartment g10","ground level"
,,"Level 1 - Apartment 101",,"apartment 101","tower 3","level 1"
,,"Level 1 - Apartment 102",,"tower 3","level 1","apartment 102"
,,"Level 1 - Apartment 103",,"tower 3","level 1","apartment 103"
,,"Level 1 - Apartment 104",,"tower 3","level 1","apartment 104"
,,"Level 2 - Apartment 201",,"tower 3","apartment 201","level 2"
,,"Level 2 - Apartment 202",,"tower 3","level 2","apartment 202"
,,"Level 2 - Apartment 203",,"tower 3","level 2","apartment 203"
,,"Level 2 - Apartment 204",,"apartment 204","tower 3","level 2"
,,"Level 2 - Apartment 205",,"tower 3","apartment 205","level 2"
,,"Level 2 - Apartment 206",,"tower 3","level 2","apartment 206"
,,"Level 2 - Apartment 207",,"tower 3","level 2","apartment 207"
,,"Level 2 - Apartment 208",,"apartment 208","tower 3","level 2"
,,"Level 3 - Apartment 301",,"tower 3","apartment 301","level 3"
,,"Level 3 - Apartment 302",,"tower 3","level 3","apartment 302"
,,"Level 3 - Apartment 303",,"apartment 303","tower 3","level 3"
,,"Level 3 - Apartment 304",,"tower 3","apartment 304","level 3"
,,"Level 3 - Apartment 305",,"tower 3","apartment 305","level 3"
,,"Level 3 - Apartment 306",,"tower 3","level 3","apartment 306"
,,"Level 3 - Apartment 307",,"apartment 307","tower 3","level 3"
,,"Level 3 - Apartment 308",,"tower 3","apartment 308","level 3"
,,"Level 4 - Apartment 401",,"level 4","tower 3","apartment 401"
,,"Level 4 - Apartment 402",,"level 4","apartment 402","tower 3"
,,"Level 4 - Apartment 403",,"level 4","tower 3","apartment 403"
,,"Level 4 - Apartment 404",,"level 4","tower 3","apartment 404"
,,"Level 4 - Apartment 405",,"level 4","tower 3","apartment 405"
,,"Level 4 - Apartment 406",,"level 4","apartment 406","tower 3"
,,"Level 4 - Apartment 407",,"level 4","tower 3","apartment 407"
,,"Level 4 - Apartment 408",,"level 4","tower 3","apartment 408"
,,"Level 5 - Apartment 501",,"apartment 501","tower 3","level 5"
,,"Level 5 - Apartment 502",,"tower 3","level 5","apartment 502"
,,"Level 5 - Apartment 503",,"tower 3","level 5","apartment 503"
,,"Level 5 - Apartment 504",,"tower 3","level 5","apartment 504"
,,"Level 5 - Apartment 505",,"apartment 505","tower 3","level 5"
,,"Level 5 - Apartment 506",,"tower 3","level 5","apartment 506"
,,"Level 5 - Apartment 507",,"tower 3","level 5","apartment 507"
,,"Level 5 - Apartment 508",,"tower 3","level 5","apartment 508"
,,"Level 6 - Apartment 601",,"tower 3","apartment 601","level 6"
,,"Level 6 - Apartment 602",,"tower 3","level 6","apartment 602"
,,"Level 6 - Apartment 603",,"tower 3","level 6","apartment 603"
,,"Level 6 - Apartment 604",,"apartment 604","tower 3","level 6"
,"Columns"
,,"Rough-In",,"rough-in"
,,"Fit-Off",,"fit-off"
,,"Commissioning",,"commissioning"

"Tower 4 Progress"
,"Scope",,
,"Rows"
,,"Ground Level - Apartment G01",,"tower 4","ground level","apartment g01"
,,"Ground Level - Apartment G02",,"tower 4","ground level","apartment g02"
,,"Ground Level - Apartment G03",,"tower 4","apartment g03","ground level"
,,"Ground Level - Apartment G04",,"tower 4","apartment g04","ground level"
,,"Ground Level - Apartment G05",,"tower 4","ground level","apartment g05"
,,"Ground Level - Apartment G06",,"tower 4","ground level","apartment g06"
,,"Ground Level - Apartment G07",,"tower 4","apartment g07","ground level"
,,"Ground Level - Apartment G08",,"tower 4","apartment g08","ground level"
,,"Ground Level - Apartment G10",,"tower 4","apartment g10","ground level"
,,"Level 1 - Apartment 101",,"tower 4","apartment 101","level 1"
,,"Level 1 - Apartment 102",,"tower 4","level 1","apartment 102"
,,"Level 1 - Apartment 103",,"tower 4","level 1","apartment 103"
,,"Level 1 - Apartment 104",,"tower 4","level 1","apartment 104"
,,"Level 1 - Apartment 105",,"tower 4","apartment 105","level 1"
,,"Level 1 - Apartment 106",,"tower 4","level 1","apartment 106"
,,"Level 1 - Apartment 107",,"tower 4","level 1","apartment 107"
,,"Level 1 - Apartment 108",,"tower 4","level 1","apartment 108"
,,"Level 1 - Apartment 109",,"tower 4","apartment 109","level 1"
,,"Level 2 - Apartment 201",,"tower 4","apartment 201","level 2"
,,"Level 2 - Apartment 202",,"tower 4","level 2","apartment 202"
,,"Level 2 - Apartment 203",,"tower 4","level 2","apartment 203"
,,"Level 2 - Apartment 204",,"tower 4","apartment 204","level 2"
,,"Level 2 - Apartment 205",,"tower 4","apartment 205","level 2"
,,"Level 2 - Apartment 206",,"tower 4","level 2","apartment 206"
,,"Level 2 - Apartment 207",,"tower 4","level 2","apartment 207"
,,"Level 2 - Apartment 208",,"tower 4","apartment 208","level 2"
,,"Level 2 - Apartment 209",,"tower 4","apartment 209","level 2"
,,"Level 3 - Apartment 301",,"tower 4","apartment 301","level 3"
,,"Level 3 - Apartment 302",,"tower 4","level 3","apartment 302"
,,"Level 3 - Apartment 303",,"tower 4","apartment 303","level 3"
,,"Level 3 - Apartment 304",,"tower 4","apartment 304","level 3"
,,"Level 3 - Apartment 305",,"tower 4","apartment 305","level 3"
,,"Level 3 - Apartment 306",,"tower 4","level 3","apartment 306"
,,"Level 3 - Apartment 307",,"tower 4","apartment 307","level 3"
,,"Level 3 - Apartment 308",,"tower 4","apartment 308","level 3"
,,"Level 3 - Apartment 309",,"tower 4","apartment 309","level 3"
,,"Level 4 - Apartment 401",,"tower 4","level 4","apartment 401"
,,"Level 4 - Apartment 402",,"tower 4","level 4","apartment 402"
,,"Level 4 - Apartment 403",,"tower 4","level 4","apartment 403"
,,"Level 4 - Apartment 404",,"tower 4","level 4","apartment 404"
,,"Level 4 - Apartment 405",,"tower 4","level 4","apartment 405"
,,"Level 4 - Apartment 406",,"tower 4","level 4","apartment 406"
,,"Level 4 - Apartment 407",,"tower 4","level 4","apartment 407"
,,"Level 4 - Apartment 408",,"tower 4","level 4","apartment 408"
,,"Level 4 - Apartment 409",,"tower 4","level 4","apartment 409"
,,"Level 5 - Apartment 501",,"tower 4","apartment 501","level 5"
,,"Level 5 - Apartment 502",,"tower 4","level 5","apartment 502"
,,"Level 5 - Apartment 503",,"tower 4","level 5","apartment 503"
,,"Level 5 - Apartment 504",,"tower 4","level 5","apartment 504"
,,"Level 5 - Apartment 505",,"tower 4","apartment 505","level 5"
,,"Level 5 - Apartment 506",,"tower 4","level 5","apartment 506"
,,"Level 5 - Apartment 507",,"tower 4","level 5","apartment 507"
,,"Level 5 - Apartment 508",,"tower 4","level 5","apartment 508"
,,"Level 5 - Apartment 509",,"tower 4","apartment 509","level 5"
,,"Level 6 - Apartment 601",,"tower 4","apartment 601","level 6"
,,"Level 6 - Apartment 602",,"tower 4","level 6","apartment 602"
,,"Level 6 - Apartment 603",,"tower 4","level 6","apartment 603"
,,"Level 6 - Apartment 604",,"tower 4","apartment 604","level 6"
,,"Level 6 - Apartment 605",,"tower 4","apartment 605","level 6"
,,"Level 6 - Apartment 606",,"tower 4","level 6","apartment 606"
,,"Level 7 - Apartment 701",,"tower 4","apartment 701","level 7"
,,"Level 7 - Apartment 702",,"tower 4","level 7","apartment 702"
,,"Level 7 - Apartment 703",,"tower 4","apartment 703","level 7"
,,"Level 7 - Apartment 704",,"tower 4","apartment 704","level 7"
,,"Level 7 - Apartment 705",,"tower 4","apartment 705","level 7"
,,"Level 7 - Apartment 706",,"tower 4","level 7","apartment 706"
,,"Level 8 - Apartment 801",,"tower 4","level 8","apartment 801"
,,"Level 8 - Apartment 802",,"tower 4","level 8","apartment 802"
,,"Level 8 - Apartment 803",,"tower 4","level 8","apartment 803"
,,"Level 8 - Apartment 804",,"tower 4","level 8","apartment 804"
,,"Level 8 - Apartment 805",,"tower 4","level 8","apartment 805"
,,"Level 8 - Apartment 806",,"tower 4","level 8","apartment 806"
,"Columns"
,,"Rough-In",,"rough-in"
,,"Fit-Off",,"fit-off"
,,"Commissioning",,"commissioning"

"Tower 5 Progress"
,"Scope",,
,"Rows"
,,"Ground Level - Apartment G01",,"ground level","tower 5","apartment g01"
,,"Ground Level - Apartment G02",,"ground level","apartment g02","tower 5"
,,"Ground Level - Apartment G03",,"apartment g03","ground level","tower 5"
,,"Ground Level - Apartment G04",,"apartment g04","ground level","tower 5"
,,"Ground Level - Apartment G05",,"ground level","tower 5","apartment g05"
,,"Level 1 - Apartment 101",,"apartment 101","level 1","tower 5"
,,"Level 1 - Apartment 102",,"level 1","apartment 102","tower 5"
,,"Level 1 - Apartment 103",,"level 1","apartment 103","tower 5"
,,"Level 1 - Apartment 104",,"level 1","tower 5","apartment 104"
,,"Level 1 - Apartment 105",,"apartment 105","level 1","tower 5"
,,"Level 2 - Apartment 201",,"apartment 201","level 2","tower 5"
,,"Level 2 - Apartment 202",,"level 2","apartment 202","tower 5"
,,"Level 2 - Apartment 203",,"level 2","tower 5","apartment 203"
,,"Level 2 - Apartment 204",,"apartment 204","level 2","tower 5"
,,"Level 2 - Apartment 205",,"apartment 205","level 2","tower 5"
,,"Level 3 - Apartment 301",,"apartment 301","tower 5","level 3"
,,"Level 3 - Apartment 302",,"tower 5","level 3","apartment 302"
,,"Level 3 - Apartment 303",,"apartment 303","tower 5","level 3"
,,"Level 3 - Apartment 304",,"apartment 304","tower 5","level 3"
,,"Level 3 - Apartment 305",,"apartment 305","tower 5","level 3"
,,"Level 4 - Apartment 401",,"level 4","tower 5","apartment 401"
,,"Level 4 - Apartment 402",,"level 4","apartment 402","tower 5"
,,"Level 4 - Apartment 403",,"level 4","apartment 403","tower 5"
,,"Level 4 - Apartment 404",,"level 4","apartment 404","tower 5"
,,"Level 5 - Apartment 501",,"apartment 501","level 5","tower 5"
,,"Level 5 - Apartment 502",,"level 5","apartment 502","tower 5"
,,"Level 5 - Apartment 503",,"level 5","apartment 503","tower 5"
,,"Level 5 - Apartment 504",,"level 5","tower 5","apartment 504"
,,"Level 6 - Apartment 601",,"apartment 601","level 6","tower 5"
,,"Level 6 - Apartment 602",,"level 6","apartment 602","tower 5"
,,"Level 6 - Apartment 603",,"level 6","tower 5","apartment 603"
,,"Level 6 - Apartment 604",,"apartment 604","level 6","tower 5"
,"Columns"
,,"Rough-In",,"rough-in"
,,"Fit-Off",,"fit-off"
,,"Commissioning",,"commissioning"

"Tower 6 Progress"
,"Scope",,
,"Rows"
,,"Ground Level  - Apartment G01",,"tower 6","ground level","apartment g01"
,,"Ground Level  - Apartment G02",,"tower 6","ground level","apartment g02"
,,"Ground Level  - Apartment G03",,"apartment g03","tower 6","ground level"
,,"Ground Level  - Apartment G04",,"apartment g04","tower 6","ground level"
,,"Ground Level  - Apartment G05",,"tower 6","ground level","apartment g05"
,,"Ground Level  - Apartment G06",,"tower 6","ground level","apartment g06"
,,"Ground Level  - Apartment G07",,"apartment g07","tower 6","ground level"
,,"Ground Level  - Apartment G08",,"apartment g08","tower 6","ground level"
,,"Ground Level  - Apartment G09",,"tower 6","ground level","apartment g09"
,,"Level 1 - Apartment 101",,"apartment 101","level 1","tower 6"
,,"Level 1 - Apartment 102",,"level 1","apartment 102","tower 6"
,,"Level 1 - Apartment 103",,"level 1","tower 6","apartment 103"
,,"Level 1 - Apartment 104",,"level 1","tower 6","apartment 104"
,,"Level 1 - Apartment 105",,"apartment 105","level 1","tower 6"
,,"Level 1 - Apartment 106",,"level 1","apartment 106","tower 6"
,,"Level 1 - Apartment 107",,"level 1","tower 6","apartment 107"
,,"Level 1 - Apartment 108",,"level 1","tower 6","apartment 108"
,,"Level 1 - Apartment 109",,"apartment 109","level 1","tower 6"
,,"Level 1 - Apartment 110",,"level 1","tower 6","apartment 110"
,,"Level 2 - Apartment 201",,"apartment 201","tower 6","level 2"
,,"Level 2 - Apartment 202",,"tower 6","level 2","apartment 202"
,,"Level 2 - Apartment 203",,"tower 6","level 2","apartment 203"
,,"Level 2 - Apartment 204",,"apartment 204","tower 6","level 2"
,,"Level 2 - Apartment 205",,"apartment 205","tower 6","level 2"
,,"Level 2 - Apartment 206",,"tower 6","level 2","apartment 206"
,,"Level 2 - Apartment 207",,"tower 6","level 2","apartment 207"
,,"Level 2 - Apartment 208",,"apartment 208","tower 6","level 2"
,,"Level 2 - Apartment 209",,"apartment 209","tower 6","level 2"
,,"Level 2 - Apartment 210",,"tower 6","level 2","apartment 210"
,,"Level 3 - Apartment 301",,"tower 6","apartment 301","level 3"
,,"Level 3 - Apartment 302",,"tower 6","level 3","apartment 302"
,,"Level 3 - Apartment 303",,"apartment 303","tower 6","level 3"
,,"Level 3 - Apartment 304",,"apartment 304","tower 6","level 3"
,,"Level 3 - Apartment 305",,"tower 6","apartment 305","level 3"
,,"Level 3 - Apartment 306",,"tower 6","level 3","apartment 306"
,,"Level 3 - Apartment 307",,"apartment 307","tower 6","level 3"
,,"Level 3 - Apartment 308",,"apartment 308","tower 6","level 3"
,,"Level 3 - Apartment 309",,"tower 6","apartment 309","level 3"
,,"Level 3 - Apartment 310",,"apartment 310","tower 6","level 3"
,,"Level 4 - Apartment 401",,"level 4","tower 6","apartment 401"
,,"Level 4 - Apartment 402",,"level 4","apartment 402","tower 6"
,,"Level 4 - Apartment 403",,"level 4","apartment 403","tower 6"
,,"Level 4 - Apartment 404",,"level 4","tower 6","apartment 404"
,,"Level 4 - Apartment 405",,"level 4","tower 6","apartment 405"
,,"Level 4 - Apartment 406",,"level 4","apartment 406","tower 6"
,,"Level 4 - Apartment 407",,"level 4","apartment 407","tower 6"
,,"Level 4 - Apartment 408",,"level 4","tower 6","apartment 408"
,,"Level 4 - Apartment 409",,"level 4","tower 6","apartment 409"
,,"Level 4 - Apartment 410",,"level 4","apartment 410","tower 6"
,,"Level 5 - Apartment 501",,"apartment 501","level 5","tower 6"
,,"Level 5 - Apartment 502",,"level 5","apartment 502","tower 6"
,,"Level 5 - Apartment 503",,"level 5","tower 6","apartment 503"
,,"Level 5 - Apartment 504",,"level 5","tower 6","apartment 504"
,,"Level 5 - Apartment 505",,"apartment 505","level 5","tower 6"
,,"Level 5 - Apartment 506",,"level 5","apartment 506","tower 6"
,,"Level 5 - Apartment 507",,"level 5","tower 6","apartment 507"
,,"Level 5 - Apartment 508",,"level 5","tower 6","apartment 508"
,,"Level 5 - Apartment 509",,"apartment 509","level 5","tower 6"
,,"Level 5 - Apartment 510",,"level 5","tower 6","apartment 510"
,,"Level 6 - Apartment 601",,"apartment 601","tower 6","level 6"
,,"Level 6 - Apartment 602",,"tower 6","level 6","apartment 602"
,,"Level 6 - Apartment 603",,"tower 6","level 6","apartment 603"
,,"Level 6 - Apartment 604",,"apartment 604","tower 6","level 6"
,,"Level 6 - Apartment 605",,"apartment 605","tower 6","level 6"
,,"Level 6 - Apartment 606",,"tower 6","level 6","apartment 606"
,,"Level 6 - Apartment 607",,"tower 6","level 6","apartment 607"
,,"Level 6 - Apartment 608",,"apartment 608","tower 6","level 6"
,,"Level 6 - Apartment 609",,"apartment 609","tower 6","level 6"
,,"Level 6 - Apartment 610",,"tower 6","level 6","apartment 610"
,,"Level 7 - Apartment 701",,"tower 6","apartment 701","level 7"
,,"Level 7 - Apartment 702",,"tower 6","level 7","apartment 702"
,,"Level 7 - Apartment 703",,"apartment 703","tower 6","level 7"
,,"Level 7 - Apartment 704",,"apartment 704","tower 6","level 7"
,,"Level 7 - Apartment 705",,"tower 6","apartment 705","level 7"
,,"Level 7 - Apartment 706",,"tower 6","level 7","apartment 706"
,,"Level 7 - Apartment 707",,"apartment 707","tower 6","level 7"
,,"Level 7 - Apartment 708",,"apartment 708","tower 6","level 7"
,,"Level 7 - Apartment 709",,"tower 6","apartment 709","level 7"
,,"Level 7 - Apartment 710",,"apartment 710","tower 6","level 7"
,,"Level 8 - Apartment 801",,"level 8","tower 6","apartment 801"
,,"Level 8 - Apartment 802",,"level 8","apartment 802","tower 6"
,,"Level 8 - Apartment 803",,"level 8","apartment 803","tower 6"
,,"Level 8 - Apartment 804",,"level 8","tower 6","apartment 804"
,,"Level 8 - Apartment 805",,"level 8","tower 6","apartment 805"
,,"Level 8 - Apartment 806",,"level 8","apartment 806","tower 6"
,,"Level 8 - Apartment 807",,"level 8","apartment 807","tower 6"
,,"Level 8 - Apartment 808",,"level 8","tower 6","apartment 808"
,,"Level 8 - Apartment 809",,"level 8","tower 6","apartment 809"
,,"Level 8 - Apartment 810",,"level 8","apartment 810","tower 6"
,,"Level 9 - Apartment 901",,"apartment 901","level 9","tower 6"
,,"Level 9 - Apartment 902",,"level 9","apartment 902","tower 6"
,,"Level 9 - Apartment 903",,"level 9","tower 6","apartment 903"
,,"Level 9 - Apartment 904",,"level 9","tower 6","apartment 904"
,,"Level 9 - Apartment 905",,"apartment 905","level 9","tower 6"
,,"Level 9 - Apartment 906",,"level 9","apartment 906","tower 6"
,,"Level 9 - Apartment 907",,"level 9","tower 6","apartment 907"
,,"Level 9 - Apartment 908",,"level 9","tower 6","apartment 908"
,,"Level 9 - Apartment 909",,"apartment 909","level 9","tower 6"
,,"Level 9 - Apartment 910",,"level 9","tower 6","apartment 910"
,,"Level 10 - Apartment 1001",,"apartment 1001","tower 6","level 10"
,,"Level 10 - Apartment 1002",,"apartment 1002","tower 6","level 10"
,,"Level 10 - Apartment 1003",,"tower 6","level 10","apartment 1003"
,,"Level 10 - Apartment 1004",,"tower 6","level 10","apartment 1004"
,,"Level 10 - Apartment 1005",,"apartment 1005","tower 6","level 10"
,,"Level 10 - Apartment 1006",,"apartment 1006","tower 6","level 10"
,,"Level 10 - Apartment 1007",,"tower 6","level 10","apartment 1007"
,,"Level 10 - Apartment 1008",,"tower 6","level 10","apartment 1008"
,,"Level 10 - Apartment 1009",,"apartment 1009","tower 6","level 10"
,,"Level 10 - Apartment 1010",,"tower 6","level 10","apartment 1010"
,"Columns"
,,"Rough-In",,"rough-in"
,,"Fit-Off",,"fit-off"
,,"Commissioning",,"commissioning"

"Penetrations Progress"
,"Scope",,
,"Rows"
,,"Basement 2","dynamic","penetrations","basement 2"
,,"Basement 1","dynamic","penetrations","basement 1"
,,"Ground Floor","dynamic","ground floor","penetrations"
,,"Tower 1","dynamic","penetrations","tower 1"
,,"Tower 2","dynamic","penetrations","tower 2"
,,"Tower 3","dynamic","tower 3","penetrations"
,,"Tower 4","dynamic","tower 4","penetrations"
,,"Tower 5","dynamic","penetrations","tower 5"
,,"Tower 6","dynamic","penetrations","tower 6"
,"Columns"
,,"Penetration details have been captured",,"penetration details have been captured"
,,"Gaps between the fire damper and wall no greater than 25mm and is filled with Lorient Intumescent Sealant with no cracking visible",,"gaps between the fire damper and wall no greater than 25mm and is filled with lorient intumescent sealant with no cracking visible"
