resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,Core 1,,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 001,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 002,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 003,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 004,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 005,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 006,,,,,,
,step,,,,Core 2,,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 007,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 008,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 009,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 010,,,,,,
,step,,,,Core 3,,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 011,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 012,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 013,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 014,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 015,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 016,,,,,,
,step,,,,Core 4,,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 017,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 018,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 019,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 020,,,,,,
,step,,,,Core 5,,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 021,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 022,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 023,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 024,,,,,,
,step,,,,Core 6,,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 025,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 026,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 027,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 028,,,,,,
,step,,,,Core 7,,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 029,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 030,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 031,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 032,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 033,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 034,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 035,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 036,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 037,,,,,,
Foundation Pile ITP,checklist,,,,,Pile 038,,,,,,
