"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"f004b7af-b1f6-402b-b894-96090918b038","","no-status-not-started","","folder","TRUE","FALSE","A1401 Eva Copper Bulk Earthworks"
"7d85d0ae-3cbf-4d88-9de4-3418d4d2937e","","work-in-progress","","folder","TRUE","FALSE","Main Access Road (MAR)"
"24843c33-bba4-4e3d-ad77-c51e83ecd12f","","pass","","folder","TRUE","FALSE","Main Access Road (MAR)","MAR-Pre Construction (ITP-000)"
"8c4c1f20-301a-4faa-82ae-3a21fb30320b","","work-in-progress","EVAMP001-THS-QA-ITP-0003 Subgrade/Foundation Preparation","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)","ITP-003 Subgrade/Foundation Preparation-MAR-005"
"8a8758d6-38e3-445b-b0be-0ebd2130b1a2","","work-in-progress","EVAMP001-THS-QA-ITP-0003 Subgrade/Foundation Preparation","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)","ITP-003 Subgrade/Foundation Preparation-MAR-006"
"c3a4e319-d9e4-4abf-8ab0-310e329d8dfb","","work-in-progress","EVAMP001-THS-QA-ITP-0003 Subgrade/Foundation Preparation","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)","ITP-003 Subgrade/Foundation Preparation-MAR-007"
"e2120dd6-877c-4aca-ab5a-3f38539ba750","","work-in-progress","EVAMP001-THS-QA-ITP-0003 Subgrade/Foundation Preparation","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)","ITP-003 Subgrade/Foundation Preparation-MAR-008"
"9e446b56-5b71-414c-b651-c19177db5219","","work-in-progress","EVAMP001-THS-QA-ITP-0003 Subgrade/Foundation Preparation","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)","ITP-003 Subgrade/Foundation Preparation-MAR-009"
"0c6af84e-b3e2-4e3d-8a46-279a72951b31","","work-in-progress","EVAMP001-THS-QA-ITP-0003 Subgrade/Foundation Preparation","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)","ITP-003 Subgrade/Foundation Preparation-MAR-010"
"16292971-d3e5-4945-b32c-5b65fd414654","","work-in-progress","EVAMP001-THS-QA-ITP-0003 Subgrade/Foundation Preparation","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)","ITP-003 Subgrade/Foundation Preparation-MAR-011"
"e7554a30-6ea5-4fa1-b698-ffcee940ce63","","work-in-progress","EVAMP001-THS-QA-ITP-0003 Subgrade/Foundation Preparation","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)","ITP-003 Subgrade/Foundation Preparation-MAR-012"
"12f8a2b1-6bca-4b5a-97fd-c5bfbfceb333","","work-in-progress","EVAMP001-THS-QA-ITP-0003 Subgrade/Foundation Preparation","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)","ITP-003 Subgrade/Foundation Preparation-MAR-013"
"87ce06d5-dab0-4bd6-a3eb-f91859570e1c","","work-in-progress","EVAMP001-THS-QA-ITP-0003 Subgrade/Foundation Preparation","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)","ITP-003 Subgrade/Foundation Preparation-MAR-014"
"87a11975-8cc5-4b0b-bf54-fa5714dfd860","","work-in-progress","EVAMP001-THS-QA-ITP-0003 Subgrade/Foundation Preparation","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)","ITP-003 Subgrade/Foundation Preparation-MAR-015"
"f93d9f8c-c94e-4d09-a0e1-8375e5292ea7","","work-in-progress","EVAMP001-THS-QA-ITP-0003 Subgrade/Foundation Preparation","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)","ITP-003 Subgrade/Foundation Preparation-MAR-016"
"0a32f121-dd2d-4b60-8836-1f780e04db42","","not-started","EVAMP001-THS-QA-ITP-0003 Subgrade/Foundation Preparation","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)","ITP-003 Subgrade/Foundation Preparation-MAR-017"
"3612c742-7d1f-4fea-9f45-deccc93b40a6","","work-in-progress","","folder","TRUE","FALSE","Main Access Road (MAR)","MAR-RCP installation (ITP-004)"
"9d6c7dd3-762a-4ecf-a5b4-161aca3b1062","","pass","Pre-Construction - EVAMP001-THS-QA-ITP-0004 - RCP installation - RevB","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-RCP installation (ITP-004)","ITP-0004 - RCP installation - Pre Construction - MAR"
"e31c2a33-6a8e-49a8-838b-a6938cb2e14d","","work-in-progress","EVAMP001-THS-QA-ITP-0004 - RCP installation - RevB","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-RCP installation (ITP-004)","RCP Installation-MAR-001"
"f0b85cd6-c2f4-409b-91b5-49fc0af79623","","not-started","EVAMP001-THS-QA-ITP-0004 - RCP installation - RevB","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-RCP installation (ITP-004)","RCP Installation-MAR-002"
"0519dc03-7cc0-4ebe-8cfc-7e2fdb4f6eeb","","not-started","EVAMP001-THS-QA-ITP-0004 - RCP installation - RevB","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-RCP installation (ITP-004)","RCP Installation-MAR-003"
"75b4516d-a6b1-44ae-a9a8-5f917a360ae2","","work-in-progress","","folder","TRUE","FALSE","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)"
"677bd369-096a-4938-9fa5-fc2031fac91e","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-001"
"55dd702f-9ef0-4d44-b31c-11f4a89a057c","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-002"
"21ed1d63-15df-421c-8ea0-1662ef191936","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-003"
"72b1db10-1292-4f46-b3bf-822d4bc53073","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-004"
"71558f67-7388-476c-b403-7bdf8ca4578b","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-005"
"8815128e-ec87-48da-a663-0f168a937a26","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-006"
"b5312136-2d65-40fb-a4ea-3adcb065938b","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-007"
"16667826-9565-4d11-b909-c2201b54448b","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-008"
"c7b6301c-1383-4a62-b466-ac1369643971","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-009"
"48f8a636-f478-4fde-b1b2-bd0342c530df","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-010"
"1d69aa48-b390-4956-ace2-858e4bcf6c56","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-011"
"a8234618-0e56-45ee-8c35-e5aa30bb12cb","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-012"
"edde45ff-09a9-49cc-b485-0fd70ebadf74","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-013"
"c9959181-8906-4731-9758-8476ccbc2ae4","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-014"
"1d851afd-6473-4983-86ff-3944ee158b12","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-015"
"b88a7678-4b1d-4d3f-b470-553e064a93e4","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-016"
"40473b7b-e086-45dd-a85c-dc23e476f2f3","","not-started","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-017"
"60e36a19-ae4c-4597-8f54-7e7cbbec5b05","","not-started","","folder","TRUE","FALSE","Main Access Road (MAR)","MAR-Unbound Granular Pavements (ITP-009)"
"6796f74c-fbd8-4582-90ab-d19b6d6d5939","","not-started","Pre-Construction - EVAMP001-THS-QA-ITP-0009 - Unbound Granular Pavements - Rev0","checklist","FALSE","FALSE","Main Access Road (MAR)","MAR-Unbound Granular Pavements (ITP-009)","ITP-0009 - Unbound Granular Pavements - Pre-Construction - MAR"
"95a10aa0-b143-41df-94ec-19fd11ecb5a6","","work-in-progress","","folder","TRUE","FALSE","AWP-1A"
"7d85d0ae-3cbf-4d88-9de4-3418d4d2937e","","work-in-progress","","folder","TRUE","FALSE","AWP-1A","Main Access Road (MAR)"
"24843c33-bba4-4e3d-ad77-c51e83ecd12f","","pass","","folder","TRUE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Pre Construction (ITP-000)"
"3e96928c-d37e-4e84-bb43-759794579864","","pass","EVAMP001-THS-QA-ITP-0000 Pre-construction","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Pre Construction (ITP-000)","MAR-Pre Construction (ITP-000)"
"d85b44c5-371c-4a09-9847-803f5a1cff4b","","pass","","folder","TRUE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Clear & Grub (ITP-001)"
"601429a2-74bf-453d-a25e-49aedf0e3811","","pass","EVAMP001-THS-QA-ITP-0001 Clear & Grub","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Clear & Grub (ITP-001)","MAR001.17_C&G"
"57e77821-f560-47f8-8240-56505ee41058","","pass","","folder","TRUE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Topsoil Stripping (ITP-002)"
"b1c5091a-726d-4903-b920-92668d9e153f","","pass","EVAMP001-THS-QA-ITP-0002 Topsoil Stripping","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Topsoil Stripping (ITP-002)","MAR001.017_TS"
"24f6d677-01bc-417a-999b-bf709c6e8293","","work-in-progress","","folder","TRUE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)"
"5faede6d-452d-473d-9d83-053657020978","","work-in-progress","EVAMP001-THS-QA-ITP-0003 Subgrade/Foundation Preparation","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)","ITP-003 Subgrade/Foundation Preparation-MAR-001 CH192 to CH265"
"dd921dce-64f6-4358-8403-c80cd07d931b","","work-in-progress","EVAMP001-THS-QA-ITP-0003 Subgrade/Foundation Preparation","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)","ITP-003 Subgrade/Foundation Preparation-MAR-002"
"dfd435c3-f0c0-4b2f-b551-fc40fbf36967","","work-in-progress","EVAMP001-THS-QA-ITP-0003 Subgrade/Foundation Preparation","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)","ITP-003 Subgrade/Foundation Preparation-MAR-003"
"daf905da-f777-4c54-a111-92e86f98d02b","","work-in-progress","EVAMP001-THS-QA-ITP-0003 Subgrade/Foundation Preparation","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)","ITP-003 Subgrade/Foundation Preparation-MAR-004 CH732 to CH1050"
"8c4c1f20-301a-4faa-82ae-3a21fb30320b","","work-in-progress","EVAMP001-THS-QA-ITP-0003 Subgrade/Foundation Preparation","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)","ITP-003 Subgrade/Foundation Preparation-MAR-005"
"8a8758d6-38e3-445b-b0be-0ebd2130b1a2","","work-in-progress","EVAMP001-THS-QA-ITP-0003 Subgrade/Foundation Preparation","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)","ITP-003 Subgrade/Foundation Preparation-MAR-006"
"c3a4e319-d9e4-4abf-8ab0-310e329d8dfb","","work-in-progress","EVAMP001-THS-QA-ITP-0003 Subgrade/Foundation Preparation","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)","ITP-003 Subgrade/Foundation Preparation-MAR-007"
"e2120dd6-877c-4aca-ab5a-3f38539ba750","","work-in-progress","EVAMP001-THS-QA-ITP-0003 Subgrade/Foundation Preparation","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)","ITP-003 Subgrade/Foundation Preparation-MAR-008"
"9e446b56-5b71-414c-b651-c19177db5219","","work-in-progress","EVAMP001-THS-QA-ITP-0003 Subgrade/Foundation Preparation","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)","ITP-003 Subgrade/Foundation Preparation-MAR-009"
"0c6af84e-b3e2-4e3d-8a46-279a72951b31","","work-in-progress","EVAMP001-THS-QA-ITP-0003 Subgrade/Foundation Preparation","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)","ITP-003 Subgrade/Foundation Preparation-MAR-010"
"16292971-d3e5-4945-b32c-5b65fd414654","","work-in-progress","EVAMP001-THS-QA-ITP-0003 Subgrade/Foundation Preparation","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)","ITP-003 Subgrade/Foundation Preparation-MAR-011"
"e7554a30-6ea5-4fa1-b698-ffcee940ce63","","work-in-progress","EVAMP001-THS-QA-ITP-0003 Subgrade/Foundation Preparation","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)","ITP-003 Subgrade/Foundation Preparation-MAR-012"
"12f8a2b1-6bca-4b5a-97fd-c5bfbfceb333","","work-in-progress","EVAMP001-THS-QA-ITP-0003 Subgrade/Foundation Preparation","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)","ITP-003 Subgrade/Foundation Preparation-MAR-013"
"87ce06d5-dab0-4bd6-a3eb-f91859570e1c","","work-in-progress","EVAMP001-THS-QA-ITP-0003 Subgrade/Foundation Preparation","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)","ITP-003 Subgrade/Foundation Preparation-MAR-014"
"87a11975-8cc5-4b0b-bf54-fa5714dfd860","","work-in-progress","EVAMP001-THS-QA-ITP-0003 Subgrade/Foundation Preparation","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)","ITP-003 Subgrade/Foundation Preparation-MAR-015"
"f93d9f8c-c94e-4d09-a0e1-8375e5292ea7","","work-in-progress","EVAMP001-THS-QA-ITP-0003 Subgrade/Foundation Preparation","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)","ITP-003 Subgrade/Foundation Preparation-MAR-016"
"0a32f121-dd2d-4b60-8836-1f780e04db42","","not-started","EVAMP001-THS-QA-ITP-0003 Subgrade/Foundation Preparation","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Subgrade/Foundation Preparation (ITP-003)","ITP-003 Subgrade/Foundation Preparation-MAR-017"
"3612c742-7d1f-4fea-9f45-deccc93b40a6","","work-in-progress","","folder","TRUE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-RCP installation (ITP-004)"
"9d6c7dd3-762a-4ecf-a5b4-161aca3b1062","","pass","Pre-Construction - EVAMP001-THS-QA-ITP-0004 - RCP installation - RevB","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-RCP installation (ITP-004)","ITP-0004 - RCP installation - Pre Construction - MAR"
"e31c2a33-6a8e-49a8-838b-a6938cb2e14d","","work-in-progress","EVAMP001-THS-QA-ITP-0004 - RCP installation - RevB","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-RCP installation (ITP-004)","RCP Installation-MAR-001"
"f0b85cd6-c2f4-409b-91b5-49fc0af79623","","not-started","EVAMP001-THS-QA-ITP-0004 - RCP installation - RevB","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-RCP installation (ITP-004)","RCP Installation-MAR-002"
"0519dc03-7cc0-4ebe-8cfc-7e2fdb4f6eeb","","not-started","EVAMP001-THS-QA-ITP-0004 - RCP installation - RevB","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-RCP installation (ITP-004)","RCP Installation-MAR-003"
"75b4516d-a6b1-44ae-a9a8-5f917a360ae2","","work-in-progress","","folder","TRUE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)"
"677bd369-096a-4938-9fa5-fc2031fac91e","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-001"
"55dd702f-9ef0-4d44-b31c-11f4a89a057c","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-002"
"21ed1d63-15df-421c-8ea0-1662ef191936","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-003"
"72b1db10-1292-4f46-b3bf-822d4bc53073","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-004"
"71558f67-7388-476c-b403-7bdf8ca4578b","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-005"
"8815128e-ec87-48da-a663-0f168a937a26","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-006"
"b5312136-2d65-40fb-a4ea-3adcb065938b","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-007"
"16667826-9565-4d11-b909-c2201b54448b","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-008"
"c7b6301c-1383-4a62-b466-ac1369643971","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-009"
"48f8a636-f478-4fde-b1b2-bd0342c530df","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-010"
"1d69aa48-b390-4956-ace2-858e4bcf6c56","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-011"
"a8234618-0e56-45ee-8c35-e5aa30bb12cb","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-012"
"edde45ff-09a9-49cc-b485-0fd70ebadf74","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-013"
"c9959181-8906-4731-9758-8476ccbc2ae4","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-014"
"1d851afd-6473-4983-86ff-3944ee158b12","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-015"
"b88a7678-4b1d-4d3f-b470-553e064a93e4","","work-in-progress","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-016"
"40473b7b-e086-45dd-a85c-dc23e476f2f3","","not-started","EVAMP001-THS-QA-ITP-0008 Embankment Construction","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Embankment Construction (ITP-008)","ITP-008 Embankment Construction-MAR-017"
"60e36a19-ae4c-4597-8f54-7e7cbbec5b05","","not-started","","folder","TRUE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Unbound Granular Pavements (ITP-009)"
"6796f74c-fbd8-4582-90ab-d19b6d6d5939","","not-started","Pre-Construction - EVAMP001-THS-QA-ITP-0009 - Unbound Granular Pavements - Rev0","checklist","FALSE","FALSE","AWP-1A","Main Access Road (MAR)","MAR-Unbound Granular Pavements (ITP-009)","ITP-0009 - Unbound Granular Pavements - Pre-Construction - MAR"
"0c928e20-2a87-4c4d-8bd5-d49fc55285aa","","work-in-progress","","folder","TRUE","FALSE","AWP-1A","Village Access Road"
"ce5f8716-8a08-452a-83f4-ab67299b6b5f","","pass","EVAMP001-THS-QA-ITP-0000 Pre-construction","checklist","FALSE","FALSE","AWP-1A","Village Access Road","ITP-000 Pre-construction"
"fe09df21-500d-45c7-80d6-a23a9f46db7c","","pass","","folder","TRUE","FALSE","AWP-1A","Village Access Road","ITP-001 Clear & Grub"
