Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,
01955ea3-63b0-438c-911e-0132030705ad,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 3,Panel,Mar-43,
52d8340c-45be-4dd5-a95b-6ab89a3776f8,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 3,Panel,Mar-44,
f526bbec-4bfc-4a19-9ed4-6f017c3b1657,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 3,Panel,Mar-52,
624fea8a-357e-4029-94f5-efb6f94164c3,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 3,Panel,Mar-59,
18e7ede3-f2e8-4098-ae32-e85a1427416a,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 3,Panel,Mar-60,
db026a48-3248-4a27-9ac3-e9eaf526efb0,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 3,Panel,Mar-61,
69887704-87f1-41cc-832f-5cd7fce78342,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 3,Panel,Mar-63,
dc82dbc2-3264-420b-918d-88a7386345c2,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 3,Panel,Mar-64,
561b81c5-e782-46da-9ec5-c421fd207477,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 3,Panel,Mar-65,
2e36e99c-44e5-4099-9b47-5e1bcb4fbc09,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 3,Panel,Mar-75,
8df2b100-b462-4815-887c-35f3463a21cf,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 3,Panel,Mar-77,
7349dce4-962e-4844-a7d9-bd069eeb5913,,checklist-sectioned,fail,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 3,Panel,Mar-79,
ebe4816a-4a2b-47a2-aab0-ab2f51a85c8f,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 3,Panel,Mar-80,
a435552d-e335-4722-9c09-8f8548872163,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 3,Panel,Mar-82,
1d6a0c24-9e94-4ed9-aa14-e7e1e38744ee,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 3,Panel,Mar-84,
a9937b53-1f8d-4d70-b5ec-4a439bd7a53c,,checklist-sectioned,fail,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 3,Panel,Mar-85,
e357286f-f03f-466a-a487-77f1ad0153dd,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 3,Panel,Mar-86,
94d9bd7c-f23c-48dd-89d4-544884ef5eaf,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 3,Panel,Mar-88,
331cb676-ffad-4544-ba28-1e0da2d5e698,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 3,Panel,Mar-90,
e86e7992-b0a6-4221-83b1-700e89b6e415,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 3,Panel,Mar-92,
e17a9860-2b5b-4344-9af5-e6936e8fd50a,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 3,Panel,Mar-93,
deb1dcbd-3355-46d0-a709-d5ea051230ee,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 3,Panel,Mar-94,
c73f2cbe-00e6-4c57-b76d-30fd02e77c25,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 3,Panel,Mar-96,
8553c704-e994-44bd-af57-265579ea5607,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 3,Panel,Mar-97,
4a458728-918d-4f73-91f6-3207fc261273,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 3,Panel,Mar-89,
aea91d94-05ee-4d93-9db5-fdd477c0dda5,,checklist-sectioned,work-in-progress,SYS - Manufacturing Checklist (old version),checklist,FALSE,FALSE,Manufacture QA,Level 3,Panel,Mar-62,
a0de41f3-b8b6-4237-ad08-6d669078a98c,,folder-normal,fail,,step,TRUE,FALSE,Manufacture QA,Level 4,,,
e2ae3351-d531-41ad-842d-51c4d43d88eb,,folder-normal,work-in-progress,,step,TRUE,FALSE,Manufacture QA,Level 4,Balustrade,,
ce9be618-8b50-40ac-bb2d-65a37dfa1816,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Balustrade,4-Jan,
ee0496ba-3f5a-4f53-b174-75477a7e8281,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Balustrade,4-Feb,
470c57d6-75f0-45f3-a232-a7910de9bb02,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Balustrade,4-Mar,
1e2f1578-8f36-4314-b732-349716d91173,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Balustrade,4-Apr,
3fc5773b-87b6-4e60-b6e8-5a3fb45bbf98,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Balustrade,Apr-15,
950161d6-8f3c-428b-9cfa-eddad960c7eb,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Balustrade,Apr-16,
1a2075c9-fed7-4ea3-9e92-3246d2604ac4,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Balustrade,Apr-17,
6f4526bd-6cce-4b63-9b8c-abe500b4b9a6,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Balustrade,Apr-18,
8fd73a7f-685f-45a2-88c0-792b44a35d9a,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Balustrade,Apr-19,
de6b18c4-1962-47a0-aa10-19bf4edee356,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Balustrade,Apr-20,
58597652-290d-4ea6-a71a-49aae172ab44,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Balustrade,Apr-21,
f1266735-2267-4ac0-b078-9b100f196f3d,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Balustrade,Apr-22,
b4d18207-d9c6-4d3c-b4f7-af0c48d76526,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Balustrade,Apr-23,
b05a8d36-cc41-4eb4-9b93-a2001ede707b,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Balustrade,Apr-24,
95c25865-b1f3-4e5f-a794-cfa9b10c0c2a,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Balustrade,Apr-25,
ca8604e5-ac39-4378-8809-d52e9ff7d011,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Balustrade,Apr-26,
7e7c8db6-b0e7-4736-a8eb-f4862339446d,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Balustrade,Apr-27,
62ab6182-3bcf-4f77-9d46-d75cc4da5da7,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Balustrade,Apr-28,
92523b2f-680f-486f-bdb1-57e73a20d5bd,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Balustrade,Apr-29,
d94eae68-1c1b-4867-8bfb-d4d64e7f2e88,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Balustrade,Apr-30,
0d67cb33-1507-467f-836b-4d65d362ec18,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Balustrade,Apr-31,
a84b0354-f388-48ea-8c9c-bf68391cceaa,,folder-normal,fail,,step,TRUE,FALSE,Manufacture QA,Level 4,Panel,,
dd6e2281-3569-4f5c-be94-8d8b8ccfa576,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-13,
603705ca-bb4d-43f8-b9ad-aa9a39377522,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-41,
bdced8ab-7ec4-417d-a0e7-c5e605161fb9,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-42,
32cfcdce-833f-4251-aa01-e9d078e2b293,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-45,
ec7267ee-3066-49fd-8196-d8c2580f8780,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-46,
967e5b2b-0fed-4b3a-9a8a-f0c5da49a7cf,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-47,
87fabd79-2eea-41ea-8f8b-0d160e627294,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-48,
833c2943-b10a-4dce-be58-f520ae55512c,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-49,
85853771-fecc-4dc6-a3da-6e8a07184f22,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-50,
af767424-f3e9-4bb1-be25-8e002e75118c,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-51,
3d9aeb58-e3e2-40db-b802-837e779e3576,,checklist-sectioned,fail,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-52,
a7423cad-b285-489a-9db4-23e532a9780c,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-53,
74d033aa-a4d7-420d-970b-66c8ede6b7a9,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-54,
76576937-3e70-40ec-9fca-8ad803122cd6,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-55,
8f281f94-83ad-40da-b5ce-741502955d25,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-56,
1ef1cd2e-e350-4a05-aecc-c449022895e0,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-57,
548c5dfe-8ea5-4214-abc4-c69259c55f2b,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-58,
5a0f81e5-613d-4127-8237-dc999105458f,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-59,
c75d0a50-6222-4fe5-9583-e5a05919d8b8,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-60,
c1580c5d-e9d2-4e82-8a0c-e04f24481e6d,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-61,
f89a8cad-0f15-432d-ab8d-31a80b0cdbc3,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-62,
89fb8547-fab4-408f-8989-a639063973d1,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-63,
d62ac4d5-5f64-497c-b78e-e83242f23403,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-64,
2e290b1d-3288-4037-925e-ff47f006cde8,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-65,
eae0fe53-8b61-408e-b031-b403c39a7742,,checklist-sectioned,fail,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-66,
4abe9011-d6c5-47eb-b14f-1e7276f5eed3,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-67,
e9f97b91-c76b-44f0-9836-755233ee8903,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-68,
e34a952a-3568-49c0-9a2a-6a759151d5f5,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-69,
d163b289-4896-45bf-85f6-1eb90566fc3e,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-70,
0b101175-f387-4d0c-97bb-8bfcaeaf1528,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-71,
91dc49fe-bf12-4254-bbe4-a3938b60da5b,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-72,
a52577cc-8dfe-4612-9587-8c2795e05373,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-73,
b846c8c3-2148-44e7-89d3-d720f20c55ab,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-74,
e771d0ce-a83d-48b1-b1a2-223a569e4153,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-75,
d7202634-bda6-4e32-847e-8a5e75c8b8ab,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-76,
6a95387d-250b-4631-a41b-a3796f73ec16,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-77,
59bda8fa-3b95-4cd8-81b4-bc61e39012b0,,checklist-sectioned,fail,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-78,
b10bd577-21f8-4b09-9d83-c955b76b47f4,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-79,
ec36a055-a388-4908-af3f-ebc8333d2618,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-80,
5f0c6990-c5a0-4a2f-a156-c55a5d554ae6,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-81,
674324a0-5faf-4492-b65b-cd631258fe4b,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-82,
63b4dc0e-51b4-4a7e-a73d-7fca6430886c,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-83,
2763df19-2d75-4e16-8f5d-03ecc23b0596,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-84,
ff2cba4e-4866-4154-9717-4bbf2f26aaf7,,checklist-sectioned,fail,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-85,
b0aa3c4c-2a0f-4604-8b15-5357586debd6,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-86,
bf5bb8a2-18b7-41d0-9704-c894efa88fea,,checklist-sectioned,fail,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-87,
679a3b22-59eb-4226-9d7d-49729c5408ba,,checklist-sectioned,work-in-progress,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-88,
39369e37-04d6-46cb-93db-bbf2731f07bf,,checklist-sectioned,not-started,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-89,DONE
be293ad5-eb90-4ca0-9fb6-c1c7138606a0,,checklist-sectioned,not-started,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-90,DONE
52a44953-c760-4e0d-99e6-fd3499d76468,,checklist-sectioned,not-started,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-91,DONE
ce6f9bc4-f4dd-4af7-bcfe-2e2f9f3df507,,checklist-sectioned,not-started,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 4,Panel,Apr-92,DONE
1f6288a5-dcd3-44b2-964f-7ae3b7e50552,,folder-normal,not-started,,step,TRUE,FALSE,Manufacture QA,Level 5,,,
693e461e-00bd-48c3-9bf9-5a47c86dc92b,,folder-normal,not-started,,step,TRUE,FALSE,Manufacture QA,Level 5,Balustrade,,
1bd36247-99b0-4951-99a1-2719536b4d18,,checklist-sectioned,not-started,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 5,Balustrade,5-Jan,DONE
d7a7b649-5249-45af-a92d-002096febbbf,,checklist-sectioned,not-started,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 5,Balustrade,5-Feb,DONE
1138fac2-8b88-4f24-b7fa-4f6dae2b6795,,checklist-sectioned,not-started,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 5,Balustrade,5-Mar,DONE
1b5909d1-21c7-43c9-839c-1d35046e9ad4,,checklist-sectioned,not-started,b123e3655235079d5f63409d853b55cf0f3634d2c9e198273f0dfc574fd8747f,checklist,FALSE,FALSE,Manufacture QA,Level 5,Balustrade,5-Apr,DONE
