Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Overall Progress,,,,,,,
,Scope,,,,,,
,Rows,,,,,,
,,Civil,,Civil,,,
,,Hydraulics,,Hydraulics,,,
,Columns,,,,,,
,,Site - Sheet 1,,Sheet 1,Site,Civil,
,,Site - Sheet 2,,Sheet 2,Site,Civil,
,,TA2 - Basement,,Basement,TA2,Civil,
,,TA1 - Ground,,Ground,TA1,Hydraulics,
,,TA1 - Level 1,,Level 1,TA1,Hydraulics,
,,TA2 - Basement,,Basement,TA2,Hydraulics,
,,TA2 - Level 1,,Level 1,TA2,Hydraulics,
,,TA2 - Level 2,,Level 2,TA2,Hydraulics,
,,TA2 - Roof,,Roof,TA2,Hydraulics,
,,TA3 - Ground,,Ground,TA3,Hydraulics,
,,TA3 - Level 2,,Level 2,TA3,Hydraulics,
,,TA3 - Level 4,,Level 4,TA3,Hydraulics,
,,TA3 - Level 5,,Level 5,TA3,Hydraulics,
,,TA3 - Roof,,Roof,TA3,Hydraulics,
,,TA3 - Level 1,,Level 1,TA3,Hydraulics,
,,TA3 - Level 3,,Level 3,TA3,Hydraulics,
,,,,,,,
Pit Progress,,,,,,,
,Scope,,,Civil,,,
,Rows,,,,,,
,,Civil - Sheet 1,grouping,Civil - Sheet 1,,,
,,Pit 28,expanded,Pit 28,Sheet 1,Site,Civil
,,Pit 29,expanded,Pit 29,Sheet 1,Site,Civil
,,Pit 30,expanded,Pit 30,Sheet 1,Site,Civil
,,Pit 31,expanded,Pit 31,Sheet 1,Site,Civil
,,Pit 32,expanded,Pit 32,Sheet 1,Site,Civil
,,Pit 33,expanded,Pit 33,Sheet 1,Site,Civil
,,Pit 34,expanded,Pit 34,Sheet 1,Site,Civil
,,Pit 35,expanded,Pit 35,Sheet 1,Site,Civil
,,Pit 36,expanded,Pit 36,Sheet 1,Site,Civil
,,Pit 37,expanded,Pit 37,Sheet 1,Site,Civil
,,Pit 38,expanded,Pit 38,Sheet 1,Site,Civil
,,Pit 39,expanded,Pit 39,Sheet 1,Site,Civil
,,Pit 40,expanded,Pit 40,Sheet 1,Site,Civil
,,Pit 41,expanded,Pit 41,Sheet 1,Site,Civil
,,Pit 42,expanded,Pit 42,Sheet 1,Site,Civil
,,Pit 43,expanded,Pit 43,Sheet 1,Site,Civil
,,Pit 44,expanded,Pit 44,Sheet 1,Site,Civil
,,Pit 45,expanded,Pit 45,Sheet 1,Site,Civil
,,Pit 46,expanded,Pit 46,Sheet 1,Site,Civil
,,Pit 47,expanded,Pit 47,Sheet 1,Site,Civil
,,Pit 48,expanded,Pit 48,Sheet 1,Site,Civil
,,Pit 49,expanded,Pit 49,Sheet 1,Site,Civil
,,Pit 50,expanded,Pit 50,Sheet 1,Site,Civil
,,Pit 51,expanded,Pit 51,Sheet 1,Site,Civil
,,Pit 52,expanded,Pit 52,Sheet 1,Site,Civil
,,Pit 28a,expanded,Pit 28a,Sheet 1,Site,Civil
,,Civil - Sheet 2,grouping,Civil - Sheet 2,,,
,,Pit 1,expanded,Pit 1,Sheet 2,Site,Civil
,,Pit 2,expanded,Pit 2,Sheet 2,Site,Civil
,,Pit 3,expanded,Pit 3,Sheet 2,Site,Civil
,,Pit 4,expanded,Pit 4,Sheet 2,Site,Civil
,,Pit 5,expanded,Pit 5,Sheet 2,Site,Civil
,,Pit 6,expanded,Pit 6,Sheet 2,Site,Civil
,,Pit 8,expanded,Pit 8,Sheet 2,Site,Civil
,,Pit 9,expanded,Pit 9,Sheet 2,Site,Civil
,,Pit 10,expanded,Pit 10,Sheet 2,Site,Civil
,,Pit 11,expanded,Pit 11,Sheet 2,Site,Civil
,,Pit 12,expanded,Pit 12,Sheet 2,Site,Civil
,,Pit 13,expanded,Pit 13,Sheet 2,Site,Civil
,,Pit 14,expanded,Pit 14,Sheet 2,Site,Civil
,,Pit 15,expanded,Pit 15,Sheet 2,Site,Civil
,,Pit 16,expanded,Pit 16,Sheet 2,Site,Civil
,,Pit 17,expanded,Pit 17,Sheet 2,Site,Civil
