"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"a7522918-bff4-4f64-91e7-f97facf27558","","folder-normal","not-started","","step","TRUE","FALSE","Toolbox Meetings"
"0e025c14-2ee6-46f3-a485-d3407514c4c6","","folder-normal","not-started","","step","TRUE","FALSE","Toolbox Meetings","June 2023"
"806bb48f-3942-42b9-b426-3bd9fafea5fd","","checklist-sectioned","not-started","Toolbox Meeting Checklist","checklist","FALSE","FALSE","Toolbox Meetings","June 2023","Toolbox Meeting - 20/06/23"
"87fb2aa9-e041-4294-9f38-8a48f5419d09","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Toolbox Meetings","July 2023"
"45c1c8e1-ef46-494a-bfc3-6878f90d706d","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Toolbox Meetings","August 2023"
"aab8da51-eb0b-4931-8792-a89f6acd91a3","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Toolbox Meetings","September 2023"
"82cda5ef-b3d4-440b-bc66-a228b41902b4","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Toolbox Meetings","October 2023"
"4b2b4344-9e45-43d0-abe8-a3e8f4c420c5","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Toolbox Meetings","November 2023"
"3b9c81aa-ef86-437a-b144-991454b1f718","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Toolbox Meetings","December 2023"
"c155e69f-b81f-4267-88fd-08efbdb08a02","","folder-normal","not-started","","step","TRUE","FALSE","Site QA"
"946baf8a-1d9d-4fe9-8076-0687f80e02a2","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough In"
"3e63d5ad-1778-4d67-be4a-74d1b748c3da","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough In","Building A"
"8d2a788d-6918-47bc-9fdc-46eb768d4f31","","checklist-flat","not-started","Sprinkler Rough In Checklist","checklist-flat","FALSE","FALSE","Site QA","Rough In","Building A","B1"
"f33cb26b-7e83-41c3-8aa6-e5827dd971b0","","checklist-flat","not-started","Sprinkler Rough In Checklist","checklist-flat","FALSE","FALSE","Site QA","Rough In","Building A","Ground"
"216494cf-5357-4045-95a6-0b5b67a6e46d","","checklist-flat","not-started","Sprinkler Rough In Checklist","checklist-flat","FALSE","FALSE","Site QA","Rough In","Building A","Level 1"
"0b1109fb-710a-4b09-bc48-829aa1845166","","checklist-flat","not-started","Sprinkler Rough In Checklist","checklist-flat","FALSE","FALSE","Site QA","Rough In","Building A","Level 2"
"faca44a9-c7d3-4bfe-af6a-2b632b3dbea7","","checklist-flat","not-started","Sprinkler Rough In Checklist","checklist-flat","FALSE","FALSE","Site QA","Rough In","Building A","Level 3"
"ea3bd8e9-2b49-4fb5-8314-f3edf5e01406","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough In","Building B"
"9d3d96e1-23e4-4867-bc81-d29760e0a071","","checklist-flat","not-started","Sprinkler Rough In Checklist","checklist-flat","FALSE","FALSE","Site QA","Rough In","Building B","Ground"
"b68aace9-2bc1-4af0-ae25-e4e341468459","","checklist-flat","not-started","Sprinkler Rough In Checklist","checklist-flat","FALSE","FALSE","Site QA","Rough In","Building B","Level 1"
"02ccb428-e6f5-4749-afb2-bf211b8d2b3f","","checklist-flat","not-started","Sprinkler Rough In Checklist","checklist-flat","FALSE","FALSE","Site QA","Rough In","Building B","Level 2"
"7b75151b-fcbf-44a1-babe-ed59ea80911d","","checklist-flat","not-started","Sprinkler Rough In Checklist","checklist-flat","FALSE","FALSE","Site QA","Rough In","Building B","Level 3"
"0fabe062-84a5-4532-9075-c5f850428d1d","","checklist-flat","not-started","Sprinkler Rough In Checklist","checklist-flat","FALSE","FALSE","Site QA","Rough In","Building B","Level 4"
"d16ba278-273a-4d24-99d6-798f035b6752","","checklist-flat","not-started","Sprinkler Rough In Checklist","checklist-flat","FALSE","FALSE","Site QA","Rough In","Building B","Level 5"
"896eac81-050b-43e6-b1d0-b4b4396d8cdd","","checklist-flat","not-started","Sprinkler Rough In Checklist","checklist-flat","FALSE","FALSE","Site QA","Rough In","Building B","Level 6"
"adca2530-619b-41bb-9fab-8e0767f428f8","","checklist-flat","not-started","Sprinkler Rough In Checklist","checklist-flat","FALSE","FALSE","Site QA","Rough In","Building B","Level 7"
"54100899-2d34-4d2c-a548-624acdfeb73f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Fit Off"
"703f30a3-6d2c-4a3a-b7cc-0d0ac8300957","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Fit Off","Building A"
"aa85fa22-639c-47bf-b046-4092af37fa39","","checklist-flat","not-started","Sprinkler Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Building A","B1"
"34d8cc35-7765-49ae-ab28-ffbd0a1f4e7d","","checklist-flat","not-started","Sprinkler Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Building A","Ground"
"679c5465-4dd8-4754-ac34-cd7f3b511caa","","checklist-flat","not-started","Sprinkler Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Building A","Level 1"
"c3299b57-535c-45fb-978f-dce1482946e4","","checklist-flat","not-started","Sprinkler Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Building A","Level 2"
"5d3ac6bb-752e-4719-9eac-3e891dae60fc","","checklist-flat","not-started","Sprinkler Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Building A","Level 3"
"4b732ce5-08ac-429d-9a4f-31757e07e623","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Fit Off","Building B"
"ce37e50f-fe51-478a-a05b-b1f3c63d2226","","checklist-flat","not-started","Sprinkler Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Building B","Ground"
"8f347db7-5271-49ab-ad63-1607951d8ddd","","checklist-flat","not-started","Sprinkler Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Building B","Level 1"
"c09b8e0f-40c0-4f73-be27-32f1fb315a23","","checklist-flat","not-started","Sprinkler Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Building B","Level 2"
"45dd0af7-2292-4a10-a49b-0d287679aac1","","checklist-flat","not-started","Sprinkler Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Building B","Level 3"
"9c59f2bd-5b28-492c-897d-3926c04fbff8","","checklist-flat","not-started","Sprinkler Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Building B","Level 4"
"fa840348-0ead-4a41-beed-7980afb63cfb","","checklist-flat","not-started","Sprinkler Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Building B","Level 5"
"737dd878-4b3e-4fed-9743-ba3eb0e2dfae","","checklist-flat","not-started","Sprinkler Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Building B","Level 6"
"7850b26f-6ed6-4880-8c60-15dfbf7b27be","","checklist-flat","not-started","Sprinkler Fit Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Building B","Level 7"
"ce2384cc-1c16-475e-8c16-eafe209c94eb","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Fire Penetrations"
"a23d7acf-c2d9-4d5e-a07d-7a494a00c6d7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Fire Penetrations","Building A"
"d6041e60-18e8-4c12-85fc-63ad2f55b38b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Fire Penetrations","Building A","B1"
"e1bc4b05-125a-4c75-a19e-0cf90722464c","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","B1","Lift Shaft"
"f917b3a9-1785-4e9f-b93d-9f277e4723d2","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","B1","Bin Room"
"233d1096-255d-4cf4-80be-89cd3b6d2c9b","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","B1","Smoke Lobby"
"ad3f47ac-291a-4e41-bcab-32dab0fd8dee","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","B1","Pump Room"
"4feb1726-ed70-4107-ba99-6546a1c636a2","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","B1","Water Meter Assembly"
"8f671796-0d12-41cf-8306-bf7a77e40125","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Fire Penetrations","Building A","Ground"
"01ae17db-485b-4e48-b603-5a70a633647d","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Ground","Stair Header"
"d13c94a4-1274-45bc-82fe-96ad105148f2","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Ground","Main Riser"
"13bc9576-6764-42b8-bc75-0288f3aaaa4a","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Ground","Bin Chute Room"
"46848775-0254-42ed-9979-36f7a37ef0f5","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Ground","Apartment G.01"
"0ea982b0-9b05-4f03-b0b3-ff4ec22f2588","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Ground","Apartment G.02"
"ed7a69b1-53d9-4a54-b22c-3769029cd397","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Ground","Apartment G.03"
"a6ad6dd2-d7fb-4760-b420-90d323450090","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Ground","Apartment G.04"
"cf633637-2592-40a0-bf85-aaf5f71015d0","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Ground","Apartment G.05"
"e1ed27a2-9d03-4b4f-b684-b55b4bda7157","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Ground","Apartment G.06"
"88b64568-5027-4638-b8fd-72daa34c04d5","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Ground","Apartment G.07"
"998f7ad3-591d-430c-967b-01cfb3925e5f","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Ground","Apartment G.08"
"a76742fc-84f7-4b74-8458-58dcda37424e","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Ground","Apartment G.09"
"3f920e5e-6c73-4c3f-b3de-632ae90a4a72","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Ground","Apartment G.10"
"4afc034b-5024-4ade-9b7e-1f4268553c8b","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Ground","Apartment G.11"
"04b3d4b9-203c-4dfb-90c4-256d1260571a","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Ground","Apartment G.12"
"b723543b-490d-450a-8041-51ee6242dcc3","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Ground","Apartment G.13"
"afab1134-0085-4802-a1b4-d54da201cd82","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Ground","Apartment G.14"
"d0055c06-6498-4e89-b683-224c9dcdd1a2","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Ground","Apartment G.15"
"abf6edff-6190-4a94-b2b9-e885dae50ec5","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Ground","Apartment G.16"
"5ca5ae17-ebf5-4ac3-b63f-7d1e32bad37b","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Ground","Apartment G.17"
"0b98242a-c701-49fe-9f57-53571b089bf9","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Ground","Apartment G.18"
"0cd66073-6c56-42e2-9114-2fd5ed0cf0fe","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Ground","Apartment G.19"
"fef575dc-2859-456d-9471-1d5d032d46db","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Ground","Apartment G.20"
"0db5c42f-76a5-472b-ab75-943e25c54b96","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Fire Penetrations","Building A","Level 1"
"12e4e886-4e13-4526-b2b5-856a1bdd4641","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Level 1","Stair Header"
"5be2325d-58ec-4a16-838d-e1e4d721a315","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Level 1","Main Riser"
"c399ab6d-b723-4a1b-b59c-d6cdd7c497b0","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Level 1","Bin Chute Room"
"96993ac3-a679-4634-b4d1-50e4f600288d","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Level 1","Apartment 1.01"
"e607b5c0-4efb-43d9-a03f-2d963d5f9a5c","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Level 1","Apartment 1.02"
"84c37f0a-d867-46b6-aedc-ca24e0abd806","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Level 1","Apartment 1.03"
"9d3bf437-715a-441b-9e56-ae3c13a81971","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Level 1","Apartment 1.04"
"516a5a73-b22c-4ceb-b580-a81dfff987e5","","checklist-flat","not-started","Fire Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Fire Penetrations","Building A","Level 1","Apartment 1.05"
