"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"bba9ce49-167f-4a1f-886b-f1a9b2b2f6d9","","folder-normal","work-in-progress","","step","TRUE","FALSE","Partition, Ceiling, Door Frames"
"5c00b135-5bc7-42eb-98c7-02ff268c2dd8","","folder-normal","not-started","","step","TRUE","FALSE","Partition, Ceiling, Door Frames","B8"
"6febd7a8-5e52-4723-b373-09a6c9e2493d","","folder-normal","not-started","","step","TRUE","FALSE","Partition, Ceiling, Door Frames","B8","250.11.241"
"03f0ef91-7262-4a67-93c2-ce986b478c26","","checklist-sectioned","not-started","Partitions ITP","checklist","FALSE","FALSE","Partition, Ceiling, Door Frames","B8","250.11.241","Partitions ITP"
"c61c7836-c730-4389-a8fe-59374458edf7","","checklist-sectioned","not-started","Ceiling ITP","checklist","FALSE","FALSE","Partition, Ceiling, Door Frames","B8","250.11.241","Ceiling ITP"
"a9ab6516-6ded-4775-a964-14e78c341a6d","","checklist-sectioned","not-started","zSYS - Doors & Frames ITP (old version)","checklist","FALSE","FALSE","Partition, Ceiling, Door Frames","B8","250.11.241","Doors & Frames ITP"
"15f38957-bfdc-4f7b-abfd-67d808e2e06c","","folder-normal","not-started","","step","TRUE","FALSE","Partition, Ceiling, Door Frames","B7"
"6d01d6ba-db5a-4c2e-a46d-3b159c5b9eab","","folder-normal","not-started","","step","TRUE","FALSE","Partition, Ceiling, Door Frames","B7","250.11.227"
"726cc83f-1a6f-430a-8976-9440bb9b7c7b","","checklist-sectioned","not-started","Partitions ITP","checklist","FALSE","FALSE","Partition, Ceiling, Door Frames","B7","250.11.227","Partitions ITP"
"33e800d4-fe6c-451b-9b50-7723f3d37c83","","checklist-sectioned","not-started","Ceiling ITP","checklist","FALSE","FALSE","Partition, Ceiling, Door Frames","B7","250.11.227","Ceiling ITP"
"e1a75bc0-b900-4960-99d8-64c64b193541","","checklist-sectioned","not-started","zSYS - Doors & Frames ITP (old version)","checklist","FALSE","FALSE","Partition, Ceiling, Door Frames","B7","250.11.227","Doors & Frames ITP"
"61381f87-ac45-4813-9fcf-c17eb1c54db7","","folder-normal","not-started","","step","TRUE","FALSE","Partition, Ceiling, Door Frames","B7","250.11.230"
"9887fc6f-23c0-47de-8e2a-435d72d6c151","","checklist-sectioned","not-started","Partitions ITP","checklist","FALSE","FALSE","Partition, Ceiling, Door Frames","B7","250.11.230","Partitions ITP"
