Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Overall Progress,,,,,,,
,Scope,,,Site QA,,,
,Rows,,,,,,
,,C&P - Seperable Portion 1 - External,dynamic,Site QA,C&P,Seperable Portion 1,External
,,C&P - Seperable Portion 1 - Internal,dynamic,Site QA,C&P,Seperable Portion 1,Internal
,,C&P - Seperable Portion 2 - Internal,dynamic,Site QA,C&P,Seperable Portion 2,Internal
,,C&P - Seperable Portion 3 - Internal,dynamic,Site QA,C&P,Seperable Portion 3,Internal
,,Doors & Frames - Seperable Portion 1 - External,dynamic,Site QA,Doors & Frames.,Seperable Portion 1,External
,,Doors & Frames - Seperable Portion 1 - Internal,dynamic,Site QA,Doors & Frames.,Seperable Portion 1,Internal
,,Doors & Frames - Seperable Portion 2 - Internal,dynamic,Site QA,Doors & Frames.,Seperable Portion 2,Internal
,,Doors & Frames - Seperable Portion 3 - Internal,dynamic,Site QA,Doors & Frames.,Seperable Portion 3,Internal
,Columns,,,,,,
,,Partitions,,Partitions,,,
,,Ceiling,,Ceiling,,,
,,Doors & Frames,,Doors & Frames,,,
