"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6c484012-a5dd-462e-ae77-19dd41221b89","","folder-normal","fail","","step","FALSE","FALSE","Y Not Tiling QA"
"f3beffd7-63e3-4c88-8349-64866866fc5a","","folder-normal","fail","","step","TRUE","FALSE","Y Not Tiling QA","Building B01A"
"12b205b3-caae-4169-9db3-2072335aad88","","folder-progress","not-started","","checklist","TRUE","FALSE","Y Not Tiling QA","Building B01A","Basement"
"04b19c31-95f9-40c2-ac0a-5b2a1a730f2b","","checklist-sectioned","not-started","be290f24ab234bd88dfcae422bbde174c84dd56604d8b4a966212496c541bc3e","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Basement","Screeding"
"bf01cddc-bfc4-4f5e-86eb-4b912ef39ec5","","checklist-sectioned","not-started","83257c3a47a1e4a73259f7c83db55231b43e75efb584dace5a9a21a13678e24c","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Basement","Waterproofing"
"89efa600-d8d3-4bb8-a6f3-f2415d21b342","","checklist-sectioned","not-started","823f94b41f3bbf07f77c3df5d03b4922b62110b8bfabf11e38024502f9ebb48a","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Basement","Tiling"
"1748c24b-d18a-4f06-be94-1b78b95378c4","","folder-progress","not-started","","checklist","TRUE","FALSE","Y Not Tiling QA","Building B01A","Level 1"
"82b2b1e6-8460-4ac8-9239-d17715a580da","","folder-progress","not-started","","checklist","TRUE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Common Areas"
"bfe08917-e5b5-4d40-a218-675ab92abee1","","folder-progress","not-started","","checklist","TRUE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Common Areas","Activities 01"
"b34f361e-c51c-45ec-9958-00f3f2adb7f7","","checklist-sectioned","not-started","83257c3a47a1e4a73259f7c83db55231b43e75efb584dace5a9a21a13678e24c","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Common Areas","Dining","Waterproofing"
"2b567b92-9dce-47fc-a289-d5409152e075","","checklist-sectioned","not-started","823f94b41f3bbf07f77c3df5d03b4922b62110b8bfabf11e38024502f9ebb48a","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Common Areas","Dining","Tiling"
"0b2357a4-f758-4f69-8a58-af2213dee021","","folder-progress","not-started","","checklist","TRUE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Common Areas","Staff Room"
"7dd59b59-d939-4cac-81ff-8ca924591563","","checklist-sectioned","not-started","be290f24ab234bd88dfcae422bbde174c84dd56604d8b4a966212496c541bc3e","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Common Areas","Staff Room","Screeding"
"f5556938-a9c4-4d07-987b-5e47b9962786","","checklist-flat","not-started","bd235702cbf372bb0b6a60fc80d381291be725084ee4b9f7f6e53a7bc856b20e","checklist-flat","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Common Areas","Staff Room","Cork/ Soundproofing"
"bb7e806e-ff40-490a-9c5e-bd7351e31adc","","checklist-sectioned","not-started","83257c3a47a1e4a73259f7c83db55231b43e75efb584dace5a9a21a13678e24c","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Common Areas","Staff Room","Waterproofing"
"054e5231-4924-494e-8931-e9c1a083ee54","","checklist-sectioned","not-started","823f94b41f3bbf07f77c3df5d03b4922b62110b8bfabf11e38024502f9ebb48a","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Common Areas","Staff Room","Tiling"
"fc9ba53c-a8eb-4fba-ab82-389848175bd5","","folder-progress","not-started","","checklist","TRUE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas"
"9da0c424-5e85-4f7a-b12b-782dab75a7c8","","folder-progress","not-started","","checklist","TRUE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas","Laundry"
"91ce4f09-2c4f-4a80-ab2c-a451385ab2c9","","checklist-sectioned","not-started","be290f24ab234bd88dfcae422bbde174c84dd56604d8b4a966212496c541bc3e","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas","Laundry","Screeding"
"77634d95-3946-4340-be39-d133a1f568f5","","checklist-flat","not-started","bd235702cbf372bb0b6a60fc80d381291be725084ee4b9f7f6e53a7bc856b20e","checklist-flat","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas","Laundry","Cork/ Soundproofing"
"a3ffe2ab-58ac-495f-a7c9-495148956564","","checklist-sectioned","not-started","83257c3a47a1e4a73259f7c83db55231b43e75efb584dace5a9a21a13678e24c","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas","Laundry","Waterproofing"
"e8aa26c8-9bcd-4eb8-bfa5-41bc02b40397","","checklist-sectioned","not-started","823f94b41f3bbf07f77c3df5d03b4922b62110b8bfabf11e38024502f9ebb48a","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas","Laundry","Tiling"
"8feab2d7-95b6-489c-a05c-8f7ee7d861ee","","folder-progress","not-started","","checklist","TRUE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas","Store Room"
"6077eac0-0423-47d1-80f4-049dd00852bb","","checklist-sectioned","not-started","be290f24ab234bd88dfcae422bbde174c84dd56604d8b4a966212496c541bc3e","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas","Store Room","Screeding"
"2dbdffac-8297-411a-bbd6-b54e31c5b06b","","checklist-flat","not-started","bd235702cbf372bb0b6a60fc80d381291be725084ee4b9f7f6e53a7bc856b20e","checklist-flat","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas","Store Room","Cork/ Soundproofing"
"e88fe6b7-3d7d-4048-b693-840895029ea8","","checklist-sectioned","not-started","83257c3a47a1e4a73259f7c83db55231b43e75efb584dace5a9a21a13678e24c","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas","Store Room","Waterproofing"
"50f4772e-193f-480e-909a-415dba0679a9","","checklist-sectioned","not-started","823f94b41f3bbf07f77c3df5d03b4922b62110b8bfabf11e38024502f9ebb48a","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas","Store Room","Tiling"
"7b21482a-76b7-4ad8-9eff-8047ef4f5203","","folder-progress","not-started","","checklist","TRUE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas","Scan Box"
"123630a0-e85f-4bbd-8b1c-6da9f0b179b4","","checklist-sectioned","not-started","be290f24ab234bd88dfcae422bbde174c84dd56604d8b4a966212496c541bc3e","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas","Scan Box","Screeding"
"5eb86bc3-c646-4ab9-880b-df310bdad140","","checklist-flat","not-started","bd235702cbf372bb0b6a60fc80d381291be725084ee4b9f7f6e53a7bc856b20e","checklist-flat","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas","Scan Box","Cork/ Soundproofing"
"fa39d9b4-ed9c-45d7-84da-f449d8077e55","","checklist-sectioned","not-started","83257c3a47a1e4a73259f7c83db55231b43e75efb584dace5a9a21a13678e24c","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas","Scan Box","Waterproofing"
"debf8037-0406-4180-a377-cb7530b221ac","","checklist-sectioned","not-started","823f94b41f3bbf07f77c3df5d03b4922b62110b8bfabf11e38024502f9ebb48a","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas","Scan Box","Tiling"
"3f13b173-366b-4321-a734-4723b3c5456f","","folder-progress","not-started","","checklist","TRUE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas","Servery"
"7d651f85-212a-42e6-86e9-3e729895ac55","","checklist-sectioned","not-started","be290f24ab234bd88dfcae422bbde174c84dd56604d8b4a966212496c541bc3e","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas","Servery","Screeding"
"10bee654-ec70-4b91-b812-3bb9f134e4aa","","checklist-flat","not-started","bd235702cbf372bb0b6a60fc80d381291be725084ee4b9f7f6e53a7bc856b20e","checklist-flat","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas","Servery","Cork/ Soundproofing"
"944128b6-70a1-4035-9703-d72d22a8be03","","checklist-sectioned","not-started","83257c3a47a1e4a73259f7c83db55231b43e75efb584dace5a9a21a13678e24c","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas","Servery","Waterproofing"
"c18b3c99-3bc2-408e-8b42-96f674e80e90","","checklist-sectioned","not-started","823f94b41f3bbf07f77c3df5d03b4922b62110b8bfabf11e38024502f9ebb48a","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas","Servery","Tiling"
"36fcb4af-f348-4110-9135-0fb1298afbfd","","folder-progress","not-started","","checklist","TRUE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas","Office"
"1e08482e-63f3-48d1-9975-b5c3d312de24","","checklist-sectioned","not-started","be290f24ab234bd88dfcae422bbde174c84dd56604d8b4a966212496c541bc3e","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas","Office","Screeding"
"d216f729-0718-432f-8300-660219e1601d","","checklist-flat","not-started","bd235702cbf372bb0b6a60fc80d381291be725084ee4b9f7f6e53a7bc856b20e","checklist-flat","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas","Office","Cork/ Soundproofing"
"cc53fa1c-eb2c-49b8-b1b0-681894da9a5e","","checklist-sectioned","not-started","83257c3a47a1e4a73259f7c83db55231b43e75efb584dace5a9a21a13678e24c","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas","Office","Waterproofing"
"334f79d9-d155-4555-a0ea-c8a5bd406169","","checklist-sectioned","not-started","823f94b41f3bbf07f77c3df5d03b4922b62110b8bfabf11e38024502f9ebb48a","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas","Office","Tiling"
"3eeaf0eb-5f7b-4325-8e3f-6c2d92cfc650","","folder-progress","not-started","","checklist","TRUE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas","PABX"
"739c4348-87da-46a4-8be1-c8c9b5c32681","","checklist-sectioned","not-started","be290f24ab234bd88dfcae422bbde174c84dd56604d8b4a966212496c541bc3e","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas","PABX","Screeding"
"ba4e68db-ddd2-4861-ad35-2461279bb0b8","","checklist-flat","not-started","bd235702cbf372bb0b6a60fc80d381291be725084ee4b9f7f6e53a7bc856b20e","checklist-flat","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas","PABX","Cork/ Soundproofing"
"2876d4b7-6c87-4bf2-8eba-c722c80df3c3","","checklist-sectioned","not-started","83257c3a47a1e4a73259f7c83db55231b43e75efb584dace5a9a21a13678e24c","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas","PABX","Waterproofing"
"02fb1f9f-bfec-47c6-b48f-672f350caa6a","","checklist-sectioned","not-started","823f94b41f3bbf07f77c3df5d03b4922b62110b8bfabf11e38024502f9ebb48a","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 1","Service Areas","PABX","Tiling"
"edde24f4-dbfc-4837-9508-0a5769507520","","folder-progress","work-in-progress","","checklist","TRUE","FALSE","Y Not Tiling QA","Building B01A","Level 2"
"3558baa2-203a-4ec1-9a2b-2dda26e9b84d","","folder-progress","work-in-progress","","checklist","TRUE","FALSE","Y Not Tiling QA","Building B01A","Level 2","Common Area"
"e45f255a-2dda-437c-af7d-c3165e5da32e","","folder-progress","work-in-progress","","checklist","TRUE","FALSE","Y Not Tiling QA","Building B01A","Level 2","Common Area","Dementia Lounge"
"4a850072-60d8-4bca-84bc-dee7bf4d1403","","checklist-sectioned","work-in-progress","be290f24ab234bd88dfcae422bbde174c84dd56604d8b4a966212496c541bc3e","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 2","Common Area","Dementia Lounge","Screeding"
"ba3fe0c8-6e13-45c5-93b8-cc885a2f0441","","checklist-flat","not-started","bd235702cbf372bb0b6a60fc80d381291be725084ee4b9f7f6e53a7bc856b20e","checklist-flat","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 2","Common Area","Dementia Lounge","Cork/ Soundproofing"
"0cbc38b3-063e-48bc-8f2e-a2f6960f591e","","checklist-sectioned","not-started","83257c3a47a1e4a73259f7c83db55231b43e75efb584dace5a9a21a13678e24c","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 2","Common Area","Dementia Lounge","Waterproofing"
"42123f70-ba29-4063-a784-c55c1457ec85","","checklist-sectioned","not-started","823f94b41f3bbf07f77c3df5d03b4922b62110b8bfabf11e38024502f9ebb48a","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 2","Common Area","Dementia Lounge","Tiling"
"66f0dcb6-9e0b-486a-b771-1b128aa9b5f3","","folder-progress","not-started","","checklist","TRUE","FALSE","Y Not Tiling QA","Building B01A","Level 2","Service Areas"
"f225174b-597b-4049-acbb-1f86fc4fecbb","","folder-progress","not-started","","checklist","TRUE","FALSE","Y Not Tiling QA","Building B01A","Level 2","Service Areas","Servery"
"ae13af25-2e19-4266-b66f-54c8ddd0686a","","checklist-sectioned","not-started","be290f24ab234bd88dfcae422bbde174c84dd56604d8b4a966212496c541bc3e","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 2","Service Areas","Servery","Screeding"
"2606bd27-f49a-4326-bac0-3799f881f6b6","","checklist-flat","not-started","bd235702cbf372bb0b6a60fc80d381291be725084ee4b9f7f6e53a7bc856b20e","checklist-flat","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 2","Service Areas","Servery","Cork/ Soundproofing"
"0e1e1f51-a532-41de-858e-3ab6d22949e9","","checklist-sectioned","not-started","83257c3a47a1e4a73259f7c83db55231b43e75efb584dace5a9a21a13678e24c","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 2","Service Areas","Servery","Waterproofing"
"15d259c5-b192-4e3b-aab1-217b869ddc89","","checklist-sectioned","not-started","823f94b41f3bbf07f77c3df5d03b4922b62110b8bfabf11e38024502f9ebb48a","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 2","Service Areas","Servery","Tiling"
"f08c9f9b-04c8-4445-b138-a294cf6f6a3e","","folder-progress","work-in-progress","","checklist","TRUE","FALSE","Y Not Tiling QA","Building B01A","Level 2","Bedrooms"
"58254f78-ab3b-4ddc-a91c-dd9b831179f7","","folder-progress","not-started","","checklist","TRUE","FALSE","Y Not Tiling QA","Building B01A","Level 2","Bedrooms","Bed 201"
"6aa3b545-9627-425a-a295-d0411bea0413","","folder-progress","not-started","","checklist","TRUE","FALSE","Y Not Tiling QA","Building B01A","Level 2","Bedrooms","Bed 201","Ensuite"
"4c88595a-9598-471c-ab7e-6f8193bb40e4","","checklist-sectioned","not-started","be290f24ab234bd88dfcae422bbde174c84dd56604d8b4a966212496c541bc3e","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 2","Bedrooms","Bed 201","Ensuite","Screeding"
"b7a157b7-991c-4f9f-b1e8-68cabeb2db6b","","checklist-sectioned","not-started","83257c3a47a1e4a73259f7c83db55231b43e75efb584dace5a9a21a13678e24c","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 2","Bedrooms","Bed 201","Ensuite","Waterproofing"
"754760d2-0154-4995-8202-6b384d766c3d","","checklist-sectioned","not-started","823f94b41f3bbf07f77c3df5d03b4922b62110b8bfabf11e38024502f9ebb48a","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 2","Bedrooms","Bed 201","Ensuite","Tiling"
"ed6a4704-3de4-47b3-ae17-4cbcd55e4f51","","folder-progress","not-started","","checklist","TRUE","FALSE","Y Not Tiling QA","Building B01A","Level 2","Bedrooms","Bed 201","Balconies"
"441aaf93-8986-461f-8c60-157a09e2d965","","checklist-sectioned","not-started","be290f24ab234bd88dfcae422bbde174c84dd56604d8b4a966212496c541bc3e","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 2","Bedrooms","Bed 201","Balconies","Screeding"
"09e8e7db-a3d1-4819-bd48-63a9ac0ba6fd","","checklist-sectioned","not-started","83257c3a47a1e4a73259f7c83db55231b43e75efb584dace5a9a21a13678e24c","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 2","Bedrooms","Bed 201","Balconies","Waterproofing"
"ddb59ab5-d839-47f0-9052-4ec25687d343","","checklist-sectioned","not-started","0e11830cdae27f0f53335faa4f60ad209c66b7a01f3ca2b2dc56ceef76b57492","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 2","Bedrooms","Bed 201","Balconies","Façade Tiling"
"a0d1f4f1-3ecc-4b84-8500-f73594384e78","","folder-progress","not-started","","checklist","TRUE","FALSE","Y Not Tiling QA","Building B01A","Level 2","Bedrooms","Bed 202"
"938bae28-89e4-4e14-8a99-8b9c8e42dbf6","","folder-progress","not-started","","checklist","TRUE","FALSE","Y Not Tiling QA","Building B01A","Level 2","Bedrooms","Bed 202","Ensuite"
"a07840cc-7d66-4d54-bea3-1caabe88600a","","checklist-sectioned","not-started","be290f24ab234bd88dfcae422bbde174c84dd56604d8b4a966212496c541bc3e","checklist","FALSE","FALSE","Y Not Tiling QA","Building B01A","Level 2","Bedrooms","Bed 202","Ensuite","Screeding"
