Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Electrocom - Reception,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Internal Rooms,grouping,reception,internal rooms,
,,RB 004,,RB 004,Internal Rooms,Reception
,,RB 005 Pre Sterile Waiting,,reception,internal rooms,rb 005 pre sterile waiting
,,RB 008,,RB 008,Internal Rooms,Reception
,,RB 009 Body scan x-ray,,reception,internal rooms,rb 009 body scan x-ray
,,RB 010 Records,,reception,rb 010 records,internal rooms
,,RB 011 Interview,,reception,rb 011 interview,internal rooms
,,RB 012 Clothing Issue,,reception,rb 012 clothing issue,internal rooms
,,RB 015 Waiting,,reception,rb 015 waiting,internal rooms
,,RB 016 Int 01,,reception,internal rooms,rb 016 int 01
,,RB 017 Int 02,,reception,rb 017 int 02,internal rooms
,,"RB 018 Box Writer, mout office",,reception,"rb 018 box writer, mout office",internal rooms
,,RB 019,,RB 019,Internal Rooms,Reception
,,RB 020 Int 03,,reception,rb 020 int 03,internal rooms
,,RB 021 Int 04,,reception,rb 021 int 04,internal rooms
,,RB 022 Int 05,,reception,rb 022 int 05,internal rooms
,,RB 025,,RB 025,Internal Rooms,Reception
,,RB 026 Corridor 2,,reception,rb 026 corridor 2,internal rooms
,,RB 028 Store Receipt,,rb 028 store receipt,reception,internal rooms
,,RB 029 Property Store,,reception,rb 029 property store,internal rooms
,,RB 032 Group Hold 01,,reception,rb 032 group hold 01,internal rooms
,,RB 033 Consult 01,,reception,internal rooms,rb 033 consult 01
,,RB 034 Consult 02,,reception,rb 034 consult 02,internal rooms
,,RB 035 Consult 03,,rb 035 consult 03,reception,internal rooms
,,RB 036 Arunta,,reception,rb 036 arunta,internal rooms
,,RB 037 Group Hold 02,,rb 037 group hold 02,reception,internal rooms
,,RB 038 Group Hold 03,,reception,rb 038 group hold 03,internal rooms
,,RB 042 Valuable,,reception,internal rooms,rb 042 valuable
,,RB 044 Comms,,reception,rb 044 comms,internal rooms
,,RB 045 Dispensary,,reception,rb 045 dispensary,internal rooms
,,RB 046 Med Store,,reception,rb 046 med store,internal rooms
,,RB 060 External Plant 01,,reception,rb 060 external plant 01,internal rooms
,,RB 061 External Plant 02,,reception,rb 061 external plant 02,internal rooms
,,RB 101 External,,reception,rb 101 external,internal rooms
,,RB 000 External,,reception,rb 000 external,internal rooms
,Columns,,,,,
,,Communications cables installed from Rack,,communications cables installed from rack,,
,,Communications cables fitted off,,communications cables fitted off,,
,,Communications cables labelled,,communications cables labelled,,
,,Communications cables tested,,communications cables tested,,
,,Area/Room complete,,area/room complete,,
