Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Stage 09 - Townhouses Progress,,,,,,
,Scope,,,Stage 09 - Townhouses,,
,Rows,,,,,
,,Block 38,grouping,Block 38,,
,,Villa 01,,Stage 09 - Townhouses,Block 38,Villa 01
,,Villa 03,,Stage 09 - Townhouses,Block 38,Villa 03
,,Block 39,grouping,Block 39,,
,,Villa 01,,Stage 09 - Townhouses,Block 39,Villa 01
,,Villa 03,,Stage 09 - Townhouses,Block 39,Villa 03
,,Villa 05,,Stage 09 - Townhouses,Block 39,Villa 05
,,Villa 07,,Stage 09 - Townhouses,Block 39,Villa 07
,,Block 40,grouping,Block 40,,
,,Villa 09,,Stage 09 - Townhouses,Block 40,Villa 09
,,Villa 11,,Stage 09 - Townhouses,Block 40,Villa 11
,,Villa 13,,Stage 09 - Townhouses,Block 40,Villa 13
,,Block 41,grouping,Block 41,,
,,Villa 08,,Stage 09 - Townhouses,Block 41,Villa 08
,,Villa 10,,Stage 09 - Townhouses,Block 41,Villa 10
,,Villa 12,,Stage 09 - Townhouses,Block 41,Villa 12
,,Villa 14,,Stage 09 - Townhouses,Block 41,Villa 14
,,Block 42,grouping,Block 42,,
,,Villa 01,,Stage 09 - Townhouses,Block 42,Villa 01
,,Villa 03,,Stage 09 - Townhouses,Block 42,Villa 03
,,Villa 05,,Stage 09 - Townhouses,Block 42,Villa 05
,,Block 43,grouping,Block 43,,
,,Villa 01,,Stage 09 - Townhouses,Block 43,Villa 01
,,Villa 03,,Stage 09 - Townhouses,Block 43,Villa 03
,,Villa 05,,Stage 09 - Townhouses,Block 43,Villa 05
,,Block 44,grouping,Block 44,,
,,Villa 06,,Stage 09 - Townhouses,Block 44,Villa 06
,,Villa 08,,Stage 09 - Townhouses,Block 44,Villa 08
,,Villa 10,,Stage 09 - Townhouses,Block 44,Villa 10
,,Block 45,grouping,Block 45,,
,,Villa 05,,Stage 09 - Townhouses,Block 45,Villa 05
,,Villa 07,,Stage 09 - Townhouses,Block 45,Villa 07
,,Villa 09,,Stage 09 - Townhouses,Block 45,Villa 09
,,Villa 11,,Stage 09 - Townhouses,Block 45,Villa 11
,Columns,,,,,
,,Rough In,,Townhouse Rough In,,
,,Fix,,Townhouse Fix,,
,,Fit Off,,Townhouse Fit Off,,
,,,,,,
Stage 10 - Townhouses Progress,,,,,,
,Scope,,,Stage 10 - Townhouses,,
,Rows,,,,,
,,Block 46,grouping,Block 46,,
,,Villa 13,,Stage 10 - Townhouses,Block 46,Villa 13
,,Villa 15,,Stage 10 - Townhouses,Block 46,Villa 15
,,Block 47,grouping,Block 47,,
,,Villa 12,,Stage 10 - Townhouses,Block 47,Villa 12
,,Villa 14,,Stage 10 - Townhouses,Block 47,Villa 14
,,Villa 16,,Stage 10 - Townhouses,Block 47,Villa 16
,,Block 48,grouping,Block 48,,
,,Villa 07,,Stage 10 - Townhouses,Block 48,Villa 07
,,Villa 09,,Stage 10 - Townhouses,Block 48,Villa 09
,,Villa 11,,Stage 10 - Townhouses,Block 48,Villa 11
,,Block 49,grouping,Block 49,,
,,Villa 02,,Stage 10 - Townhouses,Block 49,Villa 02
,,Villa 04,,Stage 10 - Townhouses,Block 49,Villa 04
,,Villa 06,,Stage 10 - Townhouses,Block 49,Villa 06
,,Villa 08,,Stage 10 - Townhouses,Block 49,Villa 08
,,Block 50,grouping,Block 50,,
,,Villa 01,,Stage 10 - Townhouses,Block 50,Villa 01
,,Villa 03,,Stage 10 - Townhouses,Block 50,Villa 03
,,Villa 05,,Stage 10 - Townhouses,Block 50,Villa 05
,,Villa 07,,Stage 10 - Townhouses,Block 50,Villa 07
,,Block 51,grouping,Block 51,,
,,Villa 13,,Stage 10 - Townhouses,Block 51,Villa 13
,,Villa 15,,Stage 10 - Townhouses,Block 51,Villa 15
,,Villa 17,,Stage 10 - Townhouses,Block 51,Villa 17
,,Block 52,grouping,Block 52,,
,,Villa 18,,Stage 10 - Townhouses,Block 52,Villa 18
,,Villa 20,,Stage 10 - Townhouses,Block 52,Villa 20
,,Block 53,grouping,Block 53,,
,,Villa 17,,Stage 10 - Townhouses,Block 53,Villa 17
,,Villa 19,,Stage 10 - Townhouses,Block 53,Villa 19
,,Villa 21,,Stage 10 - Townhouses,Block 53,Villa 21
,,Villa 23,,Stage 10 - Townhouses,Block 53,Villa 23
,Columns,,,,,
,,Rough In,,Townhouse Rough In,,
,,Fix,,Townhouse Fix,,
,,Fit Off,,Townhouse Fit Off,,
,,,,,,
Stage 11 - Townhouses Progress,,,,,,
,Scope,,,Stage 11 - Townhouses,,
,Rows,,,,,
,,Block 54,grouping,Block 54,,
,,Villa 25,,Stage 11 - Townhouses,Block 54,Villa 25
,,Villa 27,,Stage 11 - Townhouses,Block 54,Villa 27
,,Villa 29,,Stage 11 - Townhouses,Block 54,Villa 29
,,Block 55,grouping,Block 55,,
,,Villa 02,,Stage 11 - Townhouses,Block 55,Villa 02
,,Villa 04,,Stage 11 - Townhouses,Block 55,Villa 04
,,Villa 06,,Stage 11 - Townhouses,Block 55,Villa 06
,,Block 56,grouping,Block 56,,
,,Villa 11,,Stage 11 - Townhouses,Block 56,Villa 11
,,Villa 13,,Stage 11 - Townhouses,Block 56,Villa 13
,,Block 57,grouping,Block 57,,
,,Villa 05,,Stage 11 - Townhouses,Block 57,Villa 05
,,Villa 07,,Stage 11 - Townhouses,Block 57,Villa 07
,,Villa 09,,Stage 11 - Townhouses,Block 57,Villa 09
,,Block 58,grouping,Block 58,,
,,Villa 01,,Stage 11 - Townhouses,Block 58,Villa 01
,,Villa 03,,Stage 11 - Townhouses,Block 58,Villa 03
,Columns,,,,,
,,Rough In,,Townhouse Rough In,,
,,Fix,,Townhouse Fix,,
,,Fit Off,,Townhouse Fit Off,,
