Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Overall Progress,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Solar Inspection,dynamic,Solar Inspection,,
,,LED Inspection,dynamic,LED Inspection,,
,,DB Inspection,dynamic,DB Inspection,,
,Columns,,,,,
,,Building AD,,Building AD,,
,,Building BC,,Building BC,,
,,Building D,,Building D,,
,,Building DD,,Building DD,,
,,Building E,,Building E,,
,,Building F,,Building F,,
,,Building FJ,,Building FJ,,
,,Building FL,,Building FL,,
,,Building FN-A-B-C,,Building FN-A-B-C,,
,,Building FN-D-E-F-G-H,,Building FN-D-E-F-G-H,,
,,Building FO-A-B-C-D-E-F,,Building FO-A-B-C-D-E-F,,
,,Building FR,,Building FR,,
,,Building H,,Building H,,
,,Building HB,,Building HB,,
,,Building IB,,Building IB,,
,,Building IC,,Building IC,,
,,Building JB,,Building JB,,
,,Building JC,,Building JC,,
,,Building LA,,Building LA,,
,,Building LB,,Building LB,,
,,Building MB,,Building MB,,
,,Building MC,,Building MC,,
,,Building MD,,Building MD,,
,,Building NK,,Building NK,,
,,Building OA,,Building OA,,
,,Building P,,Building P,,
,,Building Q,,Building Q,,
,,Building V,,Building V,,
,,Building W,,Building W,,
,,Building X,,Building X,,
,,,,,,
Solar Inspection - Detailed Progress,,,,,,
,Scope,,,Solar Inspection,,
,Rows,,,,,
,,Burwood Campus - Building H,dynamic,Solar Inspection,Burwood Campus,Building H
,,Burwood Campus - Building HB,dynamic,Solar Inspection,Burwood Campus,Building HB
,,Burwood Campus - Building P,dynamic,Solar Inspection,Burwood Campus,Building P
,,Burwood Campus - Building MB,dynamic,Solar Inspection,Burwood Campus,Building MB
,,Burwood Campus - Building MC,dynamic,Solar Inspection,Burwood Campus,Building MC
,,Burwood Campus - Building MD,dynamic,Solar Inspection,Burwood Campus,Building MD
,,Burwood Campus - Building W,dynamic,Solar Inspection,Burwood Campus,Building W
,,Burwood Campus - Building X,dynamic,Solar Inspection,Burwood Campus,Building X
,,Waurn Ponds Campus - Building DD,dynamic,Solar Inspection,Waurn Ponds Campus,Building DD
,,Waurn Ponds Campus - Building FL,dynamic,Solar Inspection,Waurn Ponds Campus,Building FL
,,Waurn Ponds Campus - Building FN-D-E-F-G-H,dynamic,Solar Inspection,Waurn Ponds Campus,Building FN-D-E-F-G-H
,,Waurn Ponds Campus - Building FO-A-B-C-D-E-F,dynamic,Solar Inspection,Waurn Ponds Campus,Building FO-A-B-C-D-E-F
,,Waurn Ponds Campus - Building IB,dynamic,Solar Inspection,Waurn Ponds Campus,Building IB
,,Waurn Ponds Campus - Building IC,dynamic,Solar Inspection,Waurn Ponds Campus,Building IC
,,Waurn Ponds Campus - Building JB,dynamic,Solar Inspection,Waurn Ponds Campus,Building JB
,,Waurn Ponds Campus - Building OA,dynamic,Solar Inspection,Waurn Ponds Campus,Building OA
,,Waurn Ponds Campus - Building FJ,dynamic,Solar Inspection,Waurn Ponds Campus,Building FJ
,,Waurn Ponds Campus - Building FN-A-B-C,dynamic,Solar Inspection,Waurn Ponds Campus,Building FN-A-B-C
,,Waurn Ponds Campus - Building FR,dynamic,Solar Inspection,Waurn Ponds Campus,Building FR
,,Waurn Ponds Campus - Carpark,grouping,Waurn Ponds Campus - Carpark,,
,,Carpark 3,,Solar Inspection,Waurn Ponds Campus,Carpark 3
,,Carpark 8,,Solar Inspection,Waurn Ponds Campus,Carpark 8
,,Carpark 19,,Solar Inspection,Waurn Ponds Campus,Carpark 19
,,Waterfront Campus - Building AD,dynamic,Solar Inspection,Waterfront Campus,Building AD
,,Waterfront Campus - Building D,dynamic,Solar Inspection,Waterfront Campus,Building D
,,Warrnambool Campus - Building E,dynamic,Solar Inspection,Warrnambool Campus,Building E
,,Warrnambool Campus - Building D,dynamic,Solar Inspection,Warrnambool Campus,Building D
,,Warrnambool Campus - Building F,dynamic,Solar Inspection,Warrnambool Campus,Building F
,,Warrnambool Campus - Building H,dynamic,Solar Inspection,Warrnambool Campus,Building H
