resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,Basement 03,,,,,,,
ITP001 Preprufe 300R System,checklist,,,,,Lift Pit,,,,,,
,step,,,,Basement 01,,,,,,,
ITP008 Plant Rooms Silcor 580 + topcoat,checklist,,,,,Water meter room,,,,,,
,step,,,,Level 01 - Lower,,,,,,,
ITP008 Plant Rooms Silcor 580 + topcoat,checklist,,,,,Refuse Room,,,,,,
ITP008 Plant Rooms Silcor 580 + topcoat,checklist,,,,,Gas meter room,,,,,,
TP004 Planter Boxes,checklist,,,,,Planter 1,,,,,,
TP004 Planter Boxes,checklist,,,,,Planter 2,,,,,,
TP004 Planter Boxes,checklist,,,,,Planter 3,,,,,,
TP004 Planter Boxes,checklist,,,,,Planter 4,,,,,,
ITP002 Window Surrounds,checklist,,,,,"Windows & sliding door rebates, heads & reveals",,,,,,
,step,,,,Level 01 - Upper,,,,,,,
ITP008 Plant Rooms Silcor 580 + topcoat,checklist,,,,,Fire control room,,,,,,
ITP008 Plant Rooms Silcor 580 + topcoat,checklist,,,,,Substation,,,,,,
ITP008 Plant Rooms Silcor 580 + topcoat,checklist,,,,,Fire pump room,,,,,,
,step,,,,,Wet Area,,,,,,
ITP003 Wet Areas,checklist,,,,,,Unit 101,,,,,
ITP003 Wet Areas,checklist,,,,,,Gym,,,,,
ITP003 Wet Areas,checklist,,,,,,Lobby,,,,,
TP004 Planter Boxes,checklist,,,,,Planter 1,,,,,,
ITP002 Window Surrounds,checklist,,,,,"Windows & sliding door rebates, heads & reveals",,,,,,
ITP007 Balconies & Communal areas under tiles,checklist,,,,,External walkway under tiles,,,,,,
ITP007 Balconies & Communal areas under tiles,checklist,,,,,Balconies,,,,,,
ITP005 Exposed roof,checklist,,,,,Booster roof deck,,,,,,
,step,,,,Level 03,,,,,,,
,step,,,,,Unit 301,,,,,,
ITP003 Wet Areas,checklist,,,,,,Wet Area,,,,,
ITP007 Balconies & Communal areas under tiles,checklist,,,,,,Balconies,,,,,
,step,,,,,Unit 302,,,,,,
ITP003 Wet Areas,checklist,,,,,,Wet Area,,,,,
ITP007 Balconies & Communal areas under tiles,checklist,,,,,,Balconies,,,,,
,step,,,,,Unit 303,,,,,,
ITP003 Wet Areas,checklist,,,,,,Wet Area,,,,,
ITP007 Balconies & Communal areas under tiles,checklist,,,,,,Balconies,,,,,
,step,,,,,Unit 304,,,,,,
ITP003 Wet Areas,checklist,,,,,,Wet Area,,,,,
ITP007 Balconies & Communal areas under tiles,checklist,,,,,,Balconies,,,,,
ITP002 Window Surrounds,checklist,,,,,"Windows & sliding door rebates, heads & reveals",,,,,,
,step,,,,Level 05,,,,,,,
,step,,,,,Unit 501,,,,,,
ITP003 Wet Areas,checklist,,,,,,Wet Area,,,,,
