resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,STAGE #33,,,,,,,,
,step,,,,#1 Type SF1 - D/CW2025-1 Wind Lobby,,,,,,,
General Manufacturing Template,checklist,,,,,Factory Works,,,,,,
Pre-Install Checklist,checklist,,,,,Pre Install Checklist,,,,,,
Shopfront - Install Checklist,checklist,,,,,Installation ,,,,,,
Glazing Checklist,checklist,,,,,Glazing,,,,,,
Performance Tests,checklist,,,,,Performance Tests,,,,,,
Handover Checklist,checklist,,,,,Handover Checklist,,,,,,
,step,,,,#2 Type SF1 - D/CW2024-a Wind Lobby,,,,,,,
General Manufacturing Template,checklist,,,,,Factory Works,,,,,,
Pre-Install Checklist,checklist,,,,,Pre Install Checklist,,,,,,
Shopfront - Install Checklist,checklist,,,,,Installation ,,,,,,
Glazing Checklist,checklist,,,,,Glazing,,,,,,
Performance Tests,checklist,,,,,Performance Tests,,,,,,
Handover Checklist,checklist,,,,,Handover Checklist,,,,,,
,step,,,,#3 TYPE SF1 -CW2025-3 Wind Lobby,,,,,,,
General Manufacturing Template,checklist,,,,,Factory Works,,,,,,
Pre-Install Checklist,checklist,,,,,Pre Install Checklist,,,,,,
Shopfront - Install Checklist,checklist,,,,,Installation ,,,,,,
Glazing Checklist,checklist,,,,,Glazing,,,,,,
Performance Tests,checklist,,,,,Performance Tests,,,,,,
Handover Checklist,checklist,,,,,Handover Checklist,,,,,,
,step,,,,#4 TYPE 147 - W2030-1 Sales,,,,,,,
General Manufacturing Template,checklist,,,,,Factory Works,,,,,,
Pre-Install Checklist,checklist,,,,,Pre Install Checklist,,,,,,
Metro-Resi - Install Checklist,checklist,,,,,Installation ,,,,,,
Glazing Checklist,checklist,,,,,Glazing,,,,,,
Performance Tests,checklist,,,,,Performance Tests,,,,,,
Handover Checklist,checklist,,,,,Handover Checklist,,,,,,
,step,,,,TYPE TM1- D/CW2032-1 Pool HD,,,,,,,
General Manufacturing Template,checklist,,,,,Factory Works,,,,,,
Pre-Install Checklist,checklist,,,,,Pre Install Checklist,,,,,,
Metro-Resi - Install Checklist,checklist,,,,,Installation ,,,,,,
Glazing Checklist,checklist,,,,,Glazing,,,,,,
Performance Tests,checklist,,,,,Performance Tests,,,,,,
Handover Checklist,checklist,,,,,Handover Checklist,,,,,,
,step,,,,#6 TYPE TM2- CW2032-2 Pool,,,,,,,
General Manufacturing Template,checklist,,,,,Factory Works,,,,,,
Pre-Install Checklist,checklist,,,,,Pre Install Checklist,,,,,,
Metro-Resi - Install Checklist,checklist,,,,,Installation ,,,,,,
Glazing Checklist,checklist,,,,,Glazing,,,,,,
Performance Tests,checklist,,,,,Performance Tests,,,,,,
Handover Checklist,checklist,,,,,Handover Checklist,,,,,,
,step,,,,#7 TYPE TM2- CW2032-3 Pool,,,,,,,
General Manufacturing Template,checklist,,,,,Factory Works,,,,,,
Pre-Install Checklist,checklist,,,,,Pre Install Checklist,,,,,,
Metro-Resi - Install Checklist,checklist,,,,,Installation ,,,,,,
Glazing Checklist,checklist,,,,,Glazing,,,,,,
Performance Tests,checklist,,,,,Performance Tests,,,,,,
Handover Checklist,checklist,,,,,Handover Checklist,,,,,,
,step,,,,#8 TYPE TM2- CW2032-4 Pool,,,,,,,
General Manufacturing Template,checklist,,,,,Factory Works,,,,,,
Pre-Install Checklist,checklist,,,,,Pre Install Checklist,,,,,,
Metro-Resi - Install Checklist,checklist,,,,,Installation ,,,,,,
Glazing Checklist,checklist,,,,,Glazing,,,,,,
Performance Tests,checklist,,,,,Performance Tests,,,,,,
Handover Checklist,checklist,,,,,Handover Checklist,,,,,,
,step,,,,#9 TYPE TM2- CW2032-5 Pool,,,,,,,
General Manufacturing Template,checklist,,,,,Factory Works,,,,,,
Pre-Install Checklist,checklist,,,,,Pre Install Checklist,,,,,,
Metro-Resi - Install Checklist,checklist,,,,,Installation ,,,,,,
Glazing Checklist,checklist,,,,,Glazing,,,,,,
Performance Tests,checklist,,,,,Performance Tests,,,,,,
Handover Checklist,checklist,,,,,Handover Checklist,,,,,,
,step,,,,#21 TYPE 801 - D2001-1 Corridor FD,,,,,,,
General Manufacturing Template,checklist,,,,,Factory Works,,,,,,
Pre-Install Checklist,checklist,,,,,Pre Install Checklist,,,,,,
Metro-Resi - Install Checklist,checklist,,,,,Installation ,,,,,,
Glazing Checklist,checklist,,,,,Glazing,,,,,,
Performance Tests,checklist,,,,,Performance Tests,,,,,,
Handover Checklist,checklist,,,,,Handover Checklist,,,,,,
,step,,,,#28 TYPE SF1 -CW2025-2 Wind Lobby,,,,,,,
General Manufacturing Template,checklist,,,,,Factory Works,,,,,,
Pre-Install Checklist,checklist,,,,,Pre Install Checklist,,,,,,
Shopfront - Install Checklist,checklist,,,,,Installation ,,,,,,
Glazing Checklist,checklist,,,,,Glazing,,,,,,
Performance Tests,checklist,,,,,Performance Tests,,,,,,
Handover Checklist,checklist,,,,,Handover Checklist,,,,,,
,step,,,,#29 TYPE SF1- CW2024-1 Void,,,,,,,
General Manufacturing Template,checklist,,,,,Factory Works,,,,,,
Pre-Install Checklist,checklist,,,,,Pre Install Checklist,,,,,,
Shopfront - Install Checklist,checklist,,,,,Installation ,,,,,,
Glazing Checklist,checklist,,,,,Glazing,,,,,,
Performance Tests,checklist,,,,,Performance Tests,,,,,,
Handover Checklist,checklist,,,,,Handover Checklist,,,,,,
