Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
,,Other finish (if applicable) specified here,Other finish (if applicable) specified here,visual check - specified finish achieved,,
,,Post Pour Works Completed,,post pour works completed,,
,,Chamfers,Chamfers,post pour works completed,,
,,Openings (formwork removed),Openings (formwork removed),post pour works completed,,
,,Nail Plates Removed,Nail Plates Removed,post pour works completed,,
,,Lifter Recesses Removed,Lifter Recesses Removed,post pour works completed,,
,,Starter Bars Checked and Correct,Starter Bars Checked and Correct,post pour works completed,,
,,Weld Plates Cleaned,Weld Plates Cleaned,post pour works completed,,
,,RB Couplers Cleaned,RB Couplers Cleaned,post pour works completed,,
,,TIM Inserts Cleaned,TIM Inserts Cleaned,post pour works completed,,
,,RB Grout Sleeves Cleaned,RB Grout Sleeves Cleaned,post pour works completed,,
,,Dross Bach Holes Drilled,Dross Bach Holes Drilled,post pour works completed,,
,,Any Strongbacks Installed where required,,any strongbacks installed where required,,
,,All Post Pour Works complete,,"all post pour works complete - panel checked, approved and ready for stacking",,
,,"""Defects/Remedial""","Have any ""Defects/Remedial"" items been identified, recorded and closed out in the ""Defects/Remedial"" folder?","all post pour works complete - panel checked, approved and ready for stacking",,
,,,,,,
Precast Stairs Progress,,,,,,
,Scope,,,precast stairs,,
,Rows,,,,,
,,Precast Stairs,dynamic,Precast Stairs,Precast Manufacture,
,Columns,,,,,
,,Photograph/Upload of latest drawing attached (Office PM),,photograph/upload of latest drawing attached (office pm),,
,,Details,,details,,
,,Pre-pour QA,,pre-pour qa,,
,,Pour QA,,pour qa,,
,,Post pour/Pre delivery QA,,post pour/pre delivery qa,,
,,,,,,
Precast Stairs Detailed Progress,,,,,,
,Scope,,,precast stairs,,
,Rows,,,,,
,,Precast Stairs,dynamic,Precast Stairs,Precast Manufacture,
,Columns,,,,,
,,photograph/upload of latest drawing attached (office pm),,photograph/upload of latest drawing attached (office pm),,
,,Drawing #,Drawing #,photograph/upload of latest drawing attached (office pm),,
,,Revision #,Revision #,photograph/upload of latest drawing attached (office pm),,
,,Formwork Fixed Correctly,,formwork fixed correctly,,
,,Mould clean,,mould clean,,
,,Release oil applied correctly,,release oil applied correctly,,
,,Pre pour - Primary dimensions checked,,pre pour - primary dimensions checked,,
,,Length,Length,pre pour - primary dimensions checked,,
,,Width,Width,pre pour - primary dimensions checked,,
,,Thickness,Thickness,pre pour - primary dimensions checked,,
,,Diagonal dimensions checked,,diagonal dimensions checked,,
,,Openings Checked and Correct,,openings checked and correct,,
,,size,size,openings checked and correct,,
,,location,location,openings checked and correct,,
,,orientation,orientation,openings checked and correct,,
,,Rebates Installed Correctly,,rebates installed correctly,,
,,Formwork chamfers installed correctly where required,,formwork chamfers installed correctly where required,,
,,"Reinforcing placed correctly, checked and approved",,"reinforcing placed correctly, checked and approved",,
,,Correct Size and Type,Correct Size and Type,"reinforcing placed correctly, checked and approved",,
,,Laps and Splices correct,Laps and Splices correct,"reinforcing placed correctly, checked and approved",,
,,Cover Checked,Cover Checked,"reinforcing placed correctly, checked and approved",,
,,Spacing Checked,Spacing Checked,"reinforcing placed correctly, checked and approved",,
,,"Cast in items checked, correct (size and location",,"cast in items checked, correct (size and location",,
,,Weld Plates,Weld Plates,"cast in items checked, correct (size and location",,
,,Drossbach,Drossbach,"cast in items checked, correct (size and location",,
,,PS Voids,PS Voids,"cast in items checked, correct (size and location",,
,,TIM Inserts,TIM Inserts,"cast in items checked, correct (size and location",,
,,RB Coupler(s),RB Coupler(s),"cast in items checked, correct (size and location",,
,,Other cast in items checked (if any),Other cast in items checked (if any),"cast in items checked, correct (size and location",,
,,"Starter Bars inserted, checked and correct",,"starter bars inserted, checked and correct",,
,,Size,Size,"starter bars inserted, checked and correct",,
,,Location,Location,"starter bars inserted, checked and correct",,
,,Spacing,Spacing,"starter bars inserted, checked and correct",,
,,"Lifting Items inserted, checked and correct",,"lifting items inserted, checked and correct",,
,,Size,Size,"lifting items inserted, checked and correct",,
,,Location,Location,"lifting items inserted, checked and correct",,
,,Pre-Pour checks completed and approval given to pour stairs,,pre-pour checks completed and approval given to pour stairs,,
,,Concrete Strength correct as per design (Attach photo of concrete docket),,concrete strength correct as per design (attach photo of concrete docket),,
,,All Concrete Dockets Attached,All Concrete Dockets Attached,concrete strength correct as per design (attach photo of concrete docket),,
,,Placement method correct (Attach any relevant photos),,placement method correct (attach any relevant photos),,
,,Date Panel was cast,Date Panel was cast,placement method correct (attach any relevant photos),,
,,Post pour - Primary dimensions checked,,post pour - primary dimensions checked,,
,,Length,Length,post pour - primary dimensions checked,,
,,Width,Width,post pour - primary dimensions checked,,
,,Thickness,Thickness,post pour - primary dimensions checked,,
,,Lifters Location Checked and approved,,lifters location checked and approved,,
,,Visual Check - Specified finish achieved,,visual check - specified finish achieved,,
,,U3,U3,visual check - specified finish achieved,,
,,F5,F5,visual check - specified finish achieved,,
,,Broom,Broom,visual check - specified finish achieved,,
,,Exposed,Exposed,visual check - specified finish achieved,,
,,Other finish (if applicable) specified here,Other finish (if applicable) specified here,visual check - specified finish achieved,,
,,Post Pour Works Completed,,post pour works completed,,
,,Chamfers,Chamfers,post pour works completed,,
,,Openings (formwork removed),Openings (formwork removed),post pour works completed,,
,,Nail Plates Removed,Nail Plates Removed,post pour works completed,,
,,Lifter Recesses Removed,Lifter Recesses Removed,post pour works completed,,
,,Starter Bars Checked and Correct,Starter Bars Checked and Correct,post pour works completed,,
,,Weld Plates Cleaned,Weld Plates Cleaned,post pour works completed,,
,,RB Couplers Cleaned,RB Couplers Cleaned,post pour works completed,,
,,TIM Inserts Cleaned,TIM Inserts Cleaned,post pour works completed,,
,,RB Grout Sleeves Cleaned,RB Grout Sleeves Cleaned,post pour works completed,,
,,Dross Bach Holes Drilled,Dross Bach Holes Drilled,post pour works completed,,
,,Any Strongbacks Installed where required,,any strongbacks installed where required,,
,,Defects identified and photographed and remedial work completed (if required),,defects identified and photographed and remedial work completed (if required),,
,,"All Post Pour Works complete - Stairs Checked, Approved and Ready for stacking",,"all post pour works complete - stairs checked, approved and ready for stacking",,
,,,,,,
,,,,,,
Precast Beams Progress (808-B001 to 808-B249),,,,,,
,Scope,,,precast beams,,
,Rows,,,,,
,,Precast Beams,grouping,Precast Beams,,
,,808-B001,,808-B001,Precast Beams,Precast Manufacture
,,808-B002,,808-B002,Precast Beams,Precast Manufacture
,,808-B003,,808-B003,Precast Beams,Precast Manufacture
,,808-B004,,808-B004,Precast Beams,Precast Manufacture
,,808-B005,,808-B005,Precast Beams,Precast Manufacture
,,808-B006,,808-B006,Precast Beams,Precast Manufacture
,,808-B007,,808-B007,Precast Beams,Precast Manufacture
,,808-B008,,808-B008,Precast Beams,Precast Manufacture
,,808-B009,,808-B009,Precast Beams,Precast Manufacture
,,808-B010,,808-B010,Precast Beams,Precast Manufacture
,,808-B011,,808-B011,Precast Beams,Precast Manufacture
,,808-B012,,808-B012,Precast Beams,Precast Manufacture
,,808-B013,,808-B013,Precast Beams,Precast Manufacture
,,808-B014,,808-B014,Precast Beams,Precast Manufacture
,,808-B015,,808-B015,Precast Beams,Precast Manufacture
,,808-B016,,808-B016,Precast Beams,Precast Manufacture
,,808-B017,,808-B017,Precast Beams,Precast Manufacture
,,808-B018,,808-B018,Precast Beams,Precast Manufacture
,,808-B019,,808-B019,Precast Beams,Precast Manufacture
,,808-B020,,808-B020,Precast Beams,Precast Manufacture
,,808-B021,,808-B021,Precast Beams,Precast Manufacture
,,808-B022,,808-B022,Precast Beams,Precast Manufacture
,,808-B023,,808-B023,Precast Beams,Precast Manufacture
,,808-B024,,808-B024,Precast Beams,Precast Manufacture
,,808-B025,,808-B025,Precast Beams,Precast Manufacture
,,808-B026,,808-B026,Precast Beams,Precast Manufacture
,,808-B027,,808-B027,Precast Beams,Precast Manufacture
,,808-B028,,808-B028,Precast Beams,Precast Manufacture
,,808-B029,,808-B029,Precast Beams,Precast Manufacture
,,808-B030,,808-B030,Precast Beams,Precast Manufacture
,,808-B031,,808-B031,Precast Beams,Precast Manufacture
,,808-B032,,808-B032,Precast Beams,Precast Manufacture
,,808-B033,,808-B033,Precast Beams,Precast Manufacture
,,808-B034,,808-B034,Precast Beams,Precast Manufacture
,,808-B035,,808-B035,Precast Beams,Precast Manufacture
,,808-B036,,808-B036,Precast Beams,Precast Manufacture
,,808-B037,,808-B037,Precast Beams,Precast Manufacture
,,808-B038,,808-B038,Precast Beams,Precast Manufacture
,,808-B039,,808-B039,Precast Beams,Precast Manufacture
,,808-B040,,808-B040,Precast Beams,Precast Manufacture
,,808-B041,,808-B041,Precast Beams,Precast Manufacture
,,808-B042,,808-B042,Precast Beams,Precast Manufacture
,,808-B043,,808-B043,Precast Beams,Precast Manufacture
,,808-B044,,808-B044,Precast Beams,Precast Manufacture
,,808-B045,,808-B045,Precast Beams,Precast Manufacture
,,808-B046,,808-B046,Precast Beams,Precast Manufacture
,,808-B047,,808-B047,Precast Beams,Precast Manufacture
,,808-B048,,808-B048,Precast Beams,Precast Manufacture
,,808-B049,,808-B049,Precast Beams,Precast Manufacture
,,808-B050,,808-B050,Precast Beams,Precast Manufacture
,,808-B051,,808-B051,Precast Beams,Precast Manufacture
,,808-B052,,808-B052,Precast Beams,Precast Manufacture
,,808-B053,,808-B053,Precast Beams,Precast Manufacture
,,808-B054,,808-B054,Precast Beams,Precast Manufacture
,,808-B055,,808-B055,Precast Beams,Precast Manufacture
,,808-B056,,808-B056,Precast Beams,Precast Manufacture
,,808-B057,,808-B057,Precast Beams,Precast Manufacture
,,808-B058,,808-B058,Precast Beams,Precast Manufacture
,,808-B059,,808-B059,Precast Beams,Precast Manufacture
,,808-B060,,808-B060,Precast Beams,Precast Manufacture
,,808-B061,,808-B061,Precast Beams,Precast Manufacture
,,808-B062,,808-B062,Precast Beams,Precast Manufacture
,,808-B063,,808-B063,Precast Beams,Precast Manufacture
,,808-B064,,808-B064,Precast Beams,Precast Manufacture
,,808-B065,,808-B065,Precast Beams,Precast Manufacture
,,808-B066,,808-B066,Precast Beams,Precast Manufacture
,,808-B067,,808-B067,Precast Beams,Precast Manufacture
,,808-B068,,808-B068,Precast Beams,Precast Manufacture
,,808-B069,,808-B069,Precast Beams,Precast Manufacture
,,808-B070,,808-B070,Precast Beams,Precast Manufacture
,,808-B071,,808-B071,Precast Beams,Precast Manufacture
,,808-B072,,808-B072,Precast Beams,Precast Manufacture
,,808-B073,,808-B073,Precast Beams,Precast Manufacture
,,808-B074,,808-B074,Precast Beams,Precast Manufacture
,,808-B075,,808-B075,Precast Beams,Precast Manufacture
,,808-B076,,808-B076,Precast Beams,Precast Manufacture
,,808-B077,,808-B077,Precast Beams,Precast Manufacture
,,808-B078,,808-B078,Precast Beams,Precast Manufacture
,,808-B079,,808-B079,Precast Beams,Precast Manufacture
,,808-B080,,808-B080,Precast Beams,Precast Manufacture
,,808-B081,,808-B081,Precast Beams,Precast Manufacture
,,808-B082,,808-B082,Precast Beams,Precast Manufacture
,,808-B083,,808-B083,Precast Beams,Precast Manufacture
,,808-B084,,808-B084,Precast Beams,Precast Manufacture
,,808-B085,,808-B085,Precast Beams,Precast Manufacture
,,808-B086,,808-B086,Precast Beams,Precast Manufacture
,,808-B087,,808-B087,Precast Beams,Precast Manufacture
,,808-B088,,808-B088,Precast Beams,Precast Manufacture
,,808-B089,,808-B089,Precast Beams,Precast Manufacture
,,808-B090,,808-B090,Precast Beams,Precast Manufacture
,,808-B091,,808-B091,Precast Beams,Precast Manufacture
,,808-B092,,808-B092,Precast Beams,Precast Manufacture
,,808-B093,,808-B093,Precast Beams,Precast Manufacture
,,808-B094,,808-B094,Precast Beams,Precast Manufacture
,,808-B095,,808-B095,Precast Beams,Precast Manufacture
,,808-B096,,808-B096,Precast Beams,Precast Manufacture
,,808-B097,,808-B097,Precast Beams,Precast Manufacture
,,808-B098,,808-B098,Precast Beams,Precast Manufacture
,,808-B099,,808-B099,Precast Beams,Precast Manufacture
,,808-B100,,808-B100,Precast Beams,Precast Manufacture
,,808-B101,,808-B101,Precast Beams,Precast Manufacture
,,808-B102,,808-B102,Precast Beams,Precast Manufacture
,,808-B103,,808-B103,Precast Beams,Precast Manufacture
,,808-B104,,808-B104,Precast Beams,Precast Manufacture
,,808-B105,,808-B105,Precast Beams,Precast Manufacture
,,808-B106,,808-B106,Precast Beams,Precast Manufacture
,,808-B107,,808-B107,Precast Beams,Precast Manufacture
,,808-B108,,808-B108,Precast Beams,Precast Manufacture
,,808-B109,,808-B109,Precast Beams,Precast Manufacture
,,808-B110,,808-B110,Precast Beams,Precast Manufacture
,,808-B111,,808-B111,Precast Beams,Precast Manufacture
,,808-B112,,808-B112,Precast Beams,Precast Manufacture
,,808-B113,,808-B113,Precast Beams,Precast Manufacture
,,808-B114,,808-B114,Precast Beams,Precast Manufacture
,,808-B115,,808-B115,Precast Beams,Precast Manufacture
,,808-B116,,808-B116,Precast Beams,Precast Manufacture
,,808-B117,,808-B117,Precast Beams,Precast Manufacture
,,808-B118,,808-B118,Precast Beams,Precast Manufacture
,,808-B119,,808-B119,Precast Beams,Precast Manufacture
,,808-B120,,808-B120,Precast Beams,Precast Manufacture
,,808-B121,,808-B121,Precast Beams,Precast Manufacture
,,808-B122,,808-B122,Precast Beams,Precast Manufacture
,,808-B126,,808-B126,Precast Beams,Precast Manufacture
,,808-B127,,808-B127,Precast Beams,Precast Manufacture
,,808-B128,,808-B128,Precast Beams,Precast Manufacture
,,808-B129,,808-B129,Precast Beams,Precast Manufacture
,,808-B130,,808-B130,Precast Beams,Precast Manufacture
,,808-B131,,808-B131,Precast Beams,Precast Manufacture
,,808-B132,,808-B132,Precast Beams,Precast Manufacture
,,808-B133,,808-B133,Precast Beams,Precast Manufacture
,,808-B134,,808-B134,Precast Beams,Precast Manufacture
,,808-B135,,808-B135,Precast Beams,Precast Manufacture
,,808-B136,,808-B136,Precast Beams,Precast Manufacture
,,808-B137,,808-B137,Precast Beams,Precast Manufacture
,,808-B138,,808-B138,Precast Beams,Precast Manufacture
,,808-B139,,808-B139,Precast Beams,Precast Manufacture
,,808-B140,,808-B140,Precast Beams,Precast Manufacture
,,808-B141,,808-B141,Precast Beams,Precast Manufacture
,,808-B143,,808-B143,Precast Beams,Precast Manufacture
,,808-B144,,808-B144,Precast Beams,Precast Manufacture
,,808-B145,,808-B145,Precast Beams,Precast Manufacture
,,808-B146,,808-B146,Precast Beams,Precast Manufacture
,,808-B147,,808-B147,Precast Beams,Precast Manufacture
,,808-B148,,808-B148,Precast Beams,Precast Manufacture
,,808-B149,,808-B149,Precast Beams,Precast Manufacture
,,808-B150,,808-B150,Precast Beams,Precast Manufacture
,,808-B151,,808-B151,Precast Beams,Precast Manufacture
,,808-B152,,808-B152,Precast Beams,Precast Manufacture
,,808-B153,,808-B153,Precast Beams,Precast Manufacture
,,808-B154,,808-B154,Precast Beams,Precast Manufacture
,,808-B155,,808-B155,Precast Beams,Precast Manufacture
,,808-B156,,808-B156,Precast Beams,Precast Manufacture
,,808-B157,,808-B157,Precast Beams,Precast Manufacture
,,808-B158,,808-B158,Precast Beams,Precast Manufacture
,,808-B159,,808-B159,Precast Beams,Precast Manufacture
,,808-B160,,808-B160,Precast Beams,Precast Manufacture
,,808-B161,,808-B161,Precast Beams,Precast Manufacture
,,808-B162,,808-B162,Precast Beams,Precast Manufacture
,,808-B163,,808-B163,Precast Beams,Precast Manufacture
,,808-B164,,808-B164,Precast Beams,Precast Manufacture
,,808-B165,,808-B165,Precast Beams,Precast Manufacture
,,808-B166,,808-B166,Precast Beams,Precast Manufacture
,,808-B167,,808-B167,Precast Beams,Precast Manufacture
,,808-B168,,808-B168,Precast Beams,Precast Manufacture
,,808-B169,,808-B169,Precast Beams,Precast Manufacture
,,808-B170,,808-B170,Precast Beams,Precast Manufacture
,,808-B171,,808-B171,Precast Beams,Precast Manufacture
,,808-B172,,808-B172,Precast Beams,Precast Manufacture
,,808-B173,,808-B173,Precast Beams,Precast Manufacture
,,808-B174,,808-B174,Precast Beams,Precast Manufacture
,,808-B175,,808-B175,Precast Beams,Precast Manufacture
,,808-B176,,808-B176,Precast Beams,Precast Manufacture
,,808-B177,,808-B177,Precast Beams,Precast Manufacture
,,808-B178,,808-B178,Precast Beams,Precast Manufacture
,,808-B179,,808-B179,Precast Beams,Precast Manufacture
,,808-B180,,808-B180,Precast Beams,Precast Manufacture
,,808-B181,,808-B181,Precast Beams,Precast Manufacture
,,808-B182,,808-B182,Precast Beams,Precast Manufacture
,,808-B183,,808-B183,Precast Beams,Precast Manufacture
,,808-B184,,808-B184,Precast Beams,Precast Manufacture
,,808-B185,,808-B185,Precast Beams,Precast Manufacture
,,808-B186,,808-B186,Precast Beams,Precast Manufacture
,,808-B187,,808-B187,Precast Beams,Precast Manufacture
,,808-B188,,808-B188,Precast Beams,Precast Manufacture
,,808-B189,,808-B189,Precast Beams,Precast Manufacture
,,808-B190,,808-B190,Precast Beams,Precast Manufacture
,,808-B191,,808-B191,Precast Beams,Precast Manufacture
,,808-B192,,808-B192,Precast Beams,Precast Manufacture
,,808-B193,,808-B193,Precast Beams,Precast Manufacture
,,808-B194,,808-B194,Precast Beams,Precast Manufacture
,,808-B195,,808-B195,Precast Beams,Precast Manufacture
,,808-B196,,808-B196,Precast Beams,Precast Manufacture
,,808-B197,,808-B197,Precast Beams,Precast Manufacture
,,808-B198,,808-B198,Precast Beams,Precast Manufacture
,,808-B199,,808-B199,Precast Beams,Precast Manufacture
,,808-B200,,808-B200,Precast Beams,Precast Manufacture
,,808-B201,,808-B201,Precast Beams,Precast Manufacture
,,808-B202,,808-B202,Precast Beams,Precast Manufacture
,,808-B203,,808-B203,Precast Beams,Precast Manufacture
,,808-B204,,808-B204,Precast Beams,Precast Manufacture
,,808-B205,,808-B205,Precast Beams,Precast Manufacture
,,808-B206,,808-B206,Precast Beams,Precast Manufacture
,,808-B207,,808-B207,Precast Beams,Precast Manufacture
,,808-B208,,808-B208,Precast Beams,Precast Manufacture
,,808-B209,,808-B209,Precast Beams,Precast Manufacture
,,808-B210,,808-B210,Precast Beams,Precast Manufacture
,,808-B211,,808-B211,Precast Beams,Precast Manufacture
,,808-B212,,808-B212,Precast Beams,Precast Manufacture
,,808-B213,,808-B213,Precast Beams,Precast Manufacture
,,808-B214,,808-B214,Precast Beams,Precast Manufacture
,,808-B215,,808-B215,Precast Beams,Precast Manufacture
,,808-B216,,808-B216,Precast Beams,Precast Manufacture
,,808-B217,,808-B217,Precast Beams,Precast Manufacture
,,808-B218,,808-B218,Precast Beams,Precast Manufacture
,,808-B219,,808-B219,Precast Beams,Precast Manufacture
,,808-B220,,808-B220,Precast Beams,Precast Manufacture
,,808-B221,,808-B221,Precast Beams,Precast Manufacture
,,808-B222,,808-B222,Precast Beams,Precast Manufacture
,,808-B223,,808-B223,Precast Beams,Precast Manufacture
,,808-B224,,808-B224,Precast Beams,Precast Manufacture
,,808-B225,,808-B225,Precast Beams,Precast Manufacture
,,808-B226,,808-B226,Precast Beams,Precast Manufacture
,,808-B227,,808-B227,Precast Beams,Precast Manufacture
,,808-B228,,808-B228,Precast Beams,Precast Manufacture
,,808-B229,,808-B229,Precast Beams,Precast Manufacture
,,808-B230,,808-B230,Precast Beams,Precast Manufacture
,,808-B231,,808-B231,Precast Beams,Precast Manufacture
,,808-B232,,808-B232,Precast Beams,Precast Manufacture
,,808-B233,,808-B233,Precast Beams,Precast Manufacture
,,808-B234,,808-B234,Precast Beams,Precast Manufacture
,,808-B235,,808-B235,Precast Beams,Precast Manufacture
,,808-B236,,808-B236,Precast Beams,Precast Manufacture
,,808-B237,,808-B237,Precast Beams,Precast Manufacture
,,808-B238,,808-B238,Precast Beams,Precast Manufacture
,,808-B239,,808-B239,Precast Beams,Precast Manufacture
,,808-B240,,808-B240,Precast Beams,Precast Manufacture
,,808-B241,,808-B241,Precast Beams,Precast Manufacture
,,808-B242,,808-B242,Precast Beams,Precast Manufacture
,,808-B243,,808-B243,Precast Beams,Precast Manufacture
,,808-B244,,808-B244,Precast Beams,Precast Manufacture
,,808-B245,,808-B245,Precast Beams,Precast Manufacture
,,808-B246,,808-B246,Precast Beams,Precast Manufacture
,,808-B247,,808-B247,Precast Beams,Precast Manufacture
,,808-B248,,808-B248,Precast Beams,Precast Manufacture
,,808-B249,,808-B249,Precast Beams,Precast Manufacture
,Columns,,,,,
,,Photograph/Upload of latest drawing attached (Office PM),,photograph/upload of latest drawing attached (office pm),,
,,Details,,details,,
,,Pre-pour QA,,pre-pour qa,,
,,Pour QA,,pour qa,,
,,Post pour/Pre delivery QA,,post pour/pre delivery qa,,
,,,,,,
Precast Beams Progress (808-B250 to 808-B499),,,,,,
,Scope,,,precast beams,,
,Rows,,,,,
,,Precast Beams,grouping,Precast Beams,,
,,808-B250,,808-B250,Precast Beams,Precast Manufacture
,,808-B251,,808-B251,Precast Beams,Precast Manufacture
,,808-B252,,808-B252,Precast Beams,Precast Manufacture
,,808-B253,,808-B253,Precast Beams,Precast Manufacture
,,808-B254,,808-B254,Precast Beams,Precast Manufacture
,,808-B255,,808-B255,Precast Beams,Precast Manufacture
,,808-B256,,808-B256,Precast Beams,Precast Manufacture
,,808-B257,,808-B257,Precast Beams,Precast Manufacture
,,808-B258,,808-B258,Precast Beams,Precast Manufacture
,,808-B259,,808-B259,Precast Beams,Precast Manufacture
,,808-B260,,808-B260,Precast Beams,Precast Manufacture
,,808-B261,,808-B261,Precast Beams,Precast Manufacture
,,808-B262,,808-B262,Precast Beams,Precast Manufacture
,,808-B263,,808-B263,Precast Beams,Precast Manufacture
,,808-B264,,808-B264,Precast Beams,Precast Manufacture
,,808-B265,,808-B265,Precast Beams,Precast Manufacture
,,808-B266,,808-B266,Precast Beams,Precast Manufacture
,,808-B267,,808-B267,Precast Beams,Precast Manufacture
,,808-B268,,808-B268,Precast Beams,Precast Manufacture
,,808-B269,,808-B269,Precast Beams,Precast Manufacture
,,808-B270,,808-B270,Precast Beams,Precast Manufacture
,,808-B271,,808-B271,Precast Beams,Precast Manufacture
,,808-B272,,808-B272,Precast Beams,Precast Manufacture
,,808-B273,,808-B273,Precast Beams,Precast Manufacture
,,808-B274,,808-B274,Precast Beams,Precast Manufacture
,,808-B275,,808-B275,Precast Beams,Precast Manufacture
,,808-B276,,808-B276,Precast Beams,Precast Manufacture
,,808-B277,,808-B277,Precast Beams,Precast Manufacture
,,808-B278,,808-B278,Precast Beams,Precast Manufacture
,,808-B279,,808-B279,Precast Beams,Precast Manufacture
,,808-B280,,808-B280,Precast Beams,Precast Manufacture
,,808-B281,,808-B281,Precast Beams,Precast Manufacture
,,808-B282,,808-B282,Precast Beams,Precast Manufacture
,,808-B283,,808-B283,Precast Beams,Precast Manufacture
,,808-B284,,808-B284,Precast Beams,Precast Manufacture
,,808-B285,,808-B285,Precast Beams,Precast Manufacture
,,808-B286,,808-B286,Precast Beams,Precast Manufacture
,,808-B287,,808-B287,Precast Beams,Precast Manufacture
,,808-B288,,808-B288,Precast Beams,Precast Manufacture
,,808-B289,,808-B289,Precast Beams,Precast Manufacture
,,808-B290,,808-B290,Precast Beams,Precast Manufacture
,,808-B291,,808-B291,Precast Beams,Precast Manufacture
,,808-B292,,808-B292,Precast Beams,Precast Manufacture
,,808-B293,,808-B293,Precast Beams,Precast Manufacture
,,808-B294,,808-B294,Precast Beams,Precast Manufacture
,,808-B295,,808-B295,Precast Beams,Precast Manufacture
,,808-B296,,808-B296,Precast Beams,Precast Manufacture
,,808-B297,,808-B297,Precast Beams,Precast Manufacture
,,808-B298,,808-B298,Precast Beams,Precast Manufacture
,,808-B299,,808-B299,Precast Beams,Precast Manufacture
,,808-B300,,808-B300,Precast Beams,Precast Manufacture
,,808-B301,,808-B301,Precast Beams,Precast Manufacture
,,808-B302,,808-B302,Precast Beams,Precast Manufacture
,,808-B303,,808-B303,Precast Beams,Precast Manufacture
,,808-B304,,808-B304,Precast Beams,Precast Manufacture
,,808-B305,,808-B305,Precast Beams,Precast Manufacture
,,808-B306,,808-B306,Precast Beams,Precast Manufacture
,,808-B307,,808-B307,Precast Beams,Precast Manufacture
,,808-B308,,808-B308,Precast Beams,Precast Manufacture
,,808-B309,,808-B309,Precast Beams,Precast Manufacture
