Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Precast Beams Progress (808-B751 to 808-B805),,,,,,
,Scope,,,Precast Beams,,
,Rows,,,,,
,,808-B751 to 808-B805,grouping,808-B751 to 808-B805,,
,,808-B751,,808-B751,Precast Beams,Precast Manufacture
,,808-B752,,808-B752,Precast Beams,Precast Manufacture
,,808-B753,,808-B753,Precast Beams,Precast Manufacture
,,808-B754,,808-B754,Precast Beams,Precast Manufacture
,,808-B755,,808-B755,Precast Beams,Precast Manufacture
,,808-B756,,808-B756,Precast Beams,Precast Manufacture
,,808-B757,,808-B757,Precast Beams,Precast Manufacture
,,808-B758,,808-B758,Precast Beams,Precast Manufacture
,,808-B759,,808-B759,Precast Beams,Precast Manufacture
,,808-B760,,808-B760,Precast Beams,Precast Manufacture
,,808-B761,,808-B761,Precast Beams,Precast Manufacture
,,808-B762,,808-B762,Precast Beams,Precast Manufacture
,,808-B763,,808-B763,Precast Beams,Precast Manufacture
,,808-B764,,808-B764,Precast Beams,Precast Manufacture
,,808-B765,,808-B765,Precast Beams,Precast Manufacture
,,808-B766,,808-B766,Precast Beams,Precast Manufacture
,,808-B767,,808-B767,Precast Beams,Precast Manufacture
,,808-B768,,808-B768,Precast Beams,Precast Manufacture
,,808-B769,,808-B769,Precast Beams,Precast Manufacture
,,808-B770,,808-B770,Precast Beams,Precast Manufacture
,,808-B771,,808-B771,Precast Beams,Precast Manufacture
,,808-B772,,808-B772,Precast Beams,Precast Manufacture
,,808-B773,,808-B773,Precast Beams,Precast Manufacture
,,808-B774,,808-B774,Precast Beams,Precast Manufacture
,,808-B775,,808-B775,Precast Beams,Precast Manufacture
,,808-B776,,808-B776,Precast Beams,Precast Manufacture
,,808-B777,,808-B777,Precast Beams,Precast Manufacture
,,808-B778,,808-B778,Precast Beams,Precast Manufacture
,,808-B779,,808-B779,Precast Beams,Precast Manufacture
,,808-B780,,808-B780,Precast Beams,Precast Manufacture
,,808-B781,,808-B781,Precast Beams,Precast Manufacture
,,808-B782,,808-B782,Precast Beams,Precast Manufacture
,,808-B783,,808-B783,Precast Beams,Precast Manufacture
,,808-B784,,808-B784,Precast Beams,Precast Manufacture
,,808-B785,,808-B785,Precast Beams,Precast Manufacture
,,808-B786,,808-B786,Precast Beams,Precast Manufacture
,,808-B787,,808-B787,Precast Beams,Precast Manufacture
,,808-B788,,808-B788,Precast Beams,Precast Manufacture
,,808-B789,,808-B789,Precast Beams,Precast Manufacture
,,808-B790,,808-B790,Precast Beams,Precast Manufacture
,,808-B791,,808-B791,Precast Beams,Precast Manufacture
,,808-B792,,808-B792,Precast Beams,Precast Manufacture
,,808-B793,,808-B793,Precast Beams,Precast Manufacture
,,808-B794,,808-B794,Precast Beams,Precast Manufacture
,,808-B795,,808-B795,Precast Beams,Precast Manufacture
,,808-B796,,808-B796,Precast Beams,Precast Manufacture
,,808-B797,,808-B797,Precast Beams,Precast Manufacture
,,808-B798,,808-B798,Precast Beams,Precast Manufacture
,,808-B799,,808-B799,Precast Beams,Precast Manufacture
,,808-B800,,808-B800,Precast Beams,Precast Manufacture
,,808-B801,,808-B801,Precast Beams,Precast Manufacture
,,808-B802,,808-B802,Precast Beams,Precast Manufacture
,,808-B803,,808-B803,Precast Beams,Precast Manufacture
,,808-B804,,808-B804,Precast Beams,Precast Manufacture
,,808-B805,,808-B805,Precast Beams,Precast Manufacture
,Columns,,,,,
