resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,Cold & Heated Water,,,,,,,
,step,,,,,Level 16,,,,,,
ITP 001 Hydraulics – Cold & Heated Water,checklist,,,,,,DDA,,,,,
ITP 001 Hydraulics – Cold & Heated Water,checklist,,,,,,Typical Ammenties,,,,,
,step,,,,,Level 19,,,,,,
ITP 001 Hydraulics – Cold & Heated Water,checklist,,,,,,DDA,,,,,
ITP 001 Hydraulics – Cold & Heated Water,checklist,,,,,,Typical Ammenties,,,,,
,step,,,,,Level 35,,,,,,
ITP 001 Hydraulics – Cold & Heated Water,checklist,,,,,,DDA,,,,,
ITP 001 Hydraulics – Cold & Heated Water,checklist,,,,,,Typical Ammenties,,,,,
,step,,,,Sanitary Fixtures,,,,,,,
,step,,,,,Level 16,,,,,,
ITP 008 Hydraulics – Sanitary Fixtures & Tapware,checklist,,,,,,DDA,,,,,
ITP 008 Hydraulics – Sanitary Fixtures & Tapware,checklist,,,,,,Typical Ammenties,,,,,
,step,,,,,Level 19,,,,,,
ITP 008 Hydraulics – Sanitary Fixtures & Tapware,checklist,,,,,,DDA,,,,,
ITP 008 Hydraulics – Sanitary Fixtures & Tapware,checklist,,,,,,Typical Ammenties,,,,,
,step,,,,,Level 35,,,,,,
ITP 008 Hydraulics – Sanitary Fixtures & Tapware,checklist,,,,,,DDA,,,,,
ITP 008 Hydraulics – Sanitary Fixtures & Tapware,checklist,,,,,,Typical Ammenties,,,,,
,step,,,,Water Heaters,,,,,,,
,step,,,,,Level 16,,,,,,
ITP 009 Hydraulics – Water Heaters,checklist,,,,,,DDA,,,,,
ITP 009 Hydraulics – Water Heaters,checklist,,,,,,Typical Ammenties,,,,,
,step,,,,,Level 19,,,,,,
ITP 009 Hydraulics – Water Heaters,checklist,,,,,,DDA,,,,,
ITP 009 Hydraulics – Water Heaters,checklist,,,,,,Typical Ammenties,,,,,
,step,,,,,Level 35,,,,,,
ITP 009 Hydraulics – Water Heaters,checklist,,,,,,DDA,,,,,
ITP 009 Hydraulics – Water Heaters,checklist,,,,,,Typical Ammenties,,,,,
,step,,,,Sanitary Plumbing,,,,,,,
,step,,,,,Level 16,,,,,,
"ITP 014 Hydraulics – Sanitary Plumbing
",checklist,,,,,,DDA,,,,,
"ITP 014 Hydraulics – Sanitary Plumbing
",checklist,,,,,,Typical Ammenties,,,,,
,step,,,,,Level 19,,,,,,
"ITP 014 Hydraulics – Sanitary Plumbing
",checklist,,,,,,DDA,,,,,
"ITP 014 Hydraulics – Sanitary Plumbing
",checklist,,,,,,Typical Ammenties,,,,,
,step,,,,,Level 35,,,,,,
"ITP 014 Hydraulics – Sanitary Plumbing
",checklist,,,,,,DDA,,,,,
"ITP 014 Hydraulics – Sanitary Plumbing
",checklist,,,,,,Typical Ammenties,,,,,
,step,,,,Penetrations & Core Holes,,,,,,,
,step,,,,,Level 16,,,,,,
"ITP 017 Hydraulics – Penetrations and Core Holes
",checklist,,,,,,DDA,,,,,
"ITP 017 Hydraulics – Penetrations and Core Holes
",checklist,,,,,,Typical Ammenties,,,,,
,step,,,,,Level 19,,,,,,
"ITP 017 Hydraulics – Penetrations and Core Holes
",checklist,,,,,,DDA,,,,,
"ITP 017 Hydraulics – Penetrations and Core Holes
",checklist,,,,,,Typical Ammenties,,,,,
,step,,,,,Level 35,,,,,,
"ITP 017 Hydraulics – Penetrations and Core Holes
",checklist,,,,,,DDA,,,,,
"ITP 017 Hydraulics – Penetrations and Core Holes
",checklist,,,,,,Typical Ammenties,,,,,
,step,,,,Rough In,,,,,,,
,step,,,,,Level 16,,,,,,
"ITP 018 Rough Ins (Cold, Hot, Warm & Recycled Water and Gas) 
",checklist,,,,,,DDA,,,,,
"ITP 018 Rough Ins (Cold, Hot, Warm & Recycled Water and Gas) 
",checklist,,,,,,Typical Ammenties,,,,,
,step,,,,,Level 19,,,,,,
"ITP 018 Rough Ins (Cold, Hot, Warm & Recycled Water and Gas) 
",checklist,,,,,,DDA,,,,,
"ITP 018 Rough Ins (Cold, Hot, Warm & Recycled Water and Gas) 
",checklist,,,,,,Typical Ammenties,,,,,
,step,,,,,Level 35,,,,,,
"ITP 018 Rough Ins (Cold, Hot, Warm & Recycled Water and Gas) 
",checklist,,,,,,DDA,,,,,
"ITP 018 Rough Ins (Cold, Hot, Warm & Recycled Water and Gas) 
",checklist,,,,,,Typical Ammenties,,,,,
