resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Enabling Works,,,,,,,,
,step,,,,Crane Pads,,,,,,,
,step,,,MSE Wall,,,,,,,,
,step,,,,Gabion Wall & Geogrid,,,,,,,
,step,,,Precast,,,,,,,,
,step,,,,Precast Concrete,,,,,,,
,step,,,Three Waters,,,,,,,,
,step,,,,Scour Pipeline,,,,,,,
,step,,,,Overflow Line,,,,,,,
,step,,,,Inlet/Outlet Pipeline,,,,,,,
,step,,,,Subsoil & Leak Detection,,,,,,,
,step,,,,Valve and Flow Chamber,,,,,,,
,step,,,Valve Chamber Structure,,,,,,,,
,step,,,,Concrete,,,,,,,
,step,,,Substructure (Floor),,,,,,,,
,step,,,,Concrete,,,,,,,
,step,,,Walls,,,,,,,,
,step,,,,North/West Section,,,,,,,
,step,,,,South/West Section,,,,,,,
,step,,,,South/East Section,,,,,,,
,step,,,,South/East Section,,,,,,,
,step,,,,Column,,,,,,,
,step,,,,Post-Tensioning,,,,,,,
,step,,,,End Beams,,,,,,,
,step,,,Roof,,,,,,,,
,step,,,,Tee Beams,,,,,,,
,step,,,,Insitu Capital,,,,,,,
,step,,,,Topping Slab,,,,,,,
,step,,,,Openings,,,,,,,
,step,,,M&E Fitout,,,,,,,,
,step,,,,Steel Fabrication,,,,,,,
,step,,,Pavement,,,,,,,,
,step,,,,Pavement,,,,,,,
,step,,,Landscaping,,,,,,,,
,step,,,,Planting,,,,,,,
,step,,,,Fencing,,,,,,,
,step,,,,Structural,,,,,,,
,step,,,Commissioning,,,,,,,,
,step,,,,Electrical,,,,,,,
,step,,,,Leak Testing,,,,,,,
,step,,,,Disinfection,,,,,,,
