"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"ca136500-88ef-48b2-9972-cd43ffce3c67","","folder-normal","not-started","","step","TRUE","FALSE","WY1"
"af6a3158-3baa-4745-81b9-1280d78de1c7","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A"
"363f6221-6bdb-4e55-918d-5e1cd9b0b37e","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF"
"044aa2e2-ccfb-4815-aff1-8465d38334d7","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_COMPONENT ASSEMBLY"
"6417e2f4-c28a-416c-b85a-0e7ecbabfd43","","folder-normal","no-status-not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_COMPONENT ASSEMBLY","APPROVED TIMBER_CUTTING LIST"
"3e9a1711-780f-4253-81cd-6040d66d186e","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_COMPONENT ASSEMBLY","COMPONENT TIMBER CUT PRODUCTION INSPECTION"
"9a26395c-0f11-42b2-ab06-67a714a34020","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY"
"20c12556-b9c9-4fc2-abb4-237171e86f4f","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","PODIUM_MODULE ASSEMBLY"
"e0a243d0-297b-44d8-8d31-dc845334fc54","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","PODIUM_MODULE ASSEMBLY","CHECKLIST"
"3b7a0eaf-9824-4bc1-8e36-877924774c8b","","checklist-sectioned","not-started","EGM_Ver1.2_28.11.23_Podium Inspection","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","PODIUM_MODULE ASSEMBLY","CHECKLIST","EGM_Ver1.2_28.11.23_Podium Inspection"
"7faf4c4a-ac60-49eb-ad6c-60d881370631","","folder-normal","no-status-not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","PODIUM_MODULE ASSEMBLY","INTERNAL REVIEW"
"df917651-d99e-4e7b-a73e-8767128eeeff","","folder-normal","no-status-not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","PODIUM_MODULE ASSEMBLY","EXTERNAL REVIEW"
"f0e605b9-1770-45c1-8e35-968abb8ba439","","folder-normal","no-status-not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","PODIUM_MODULE ASSEMBLY","RFI ISSUED"
"b52ac943-bb85-423f-8aac-d0bbea9df7bb","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 1_MODULE ASSEMBLY"
"b83e5092-7c12-4292-887e-aeb4fd44c54a","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 1_MODULE ASSEMBLY","CHECKLIST"
"53634641-5c17-4c32-8631-8cfe0660f070","","checklist-sectioned","not-started","EGM_Ver1.0_22.11.23_ Station 1_Inspection","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 1_MODULE ASSEMBLY","CHECKLIST","EGM_Ver1.1_22.11.23_Station 1_Inspection"
"063f0f58-d22a-40da-a73a-520fdc31bdac","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 1_MODULE ASSEMBLY","INTERNAL REVIEW"
"e105fa5b-05b5-4386-a276-30136b996352","","checklist-sectioned","not-started","EGM_Ver1.0_19.12.23_Document/ Works_Records","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 1_MODULE ASSEMBLY","INTERNAL REVIEW","EGM_Ver1.0_19.12.23_ Document/ Works_Records"
"0cfd45e7-027b-4eaf-a8d7-2d666133fe41","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 1_MODULE ASSEMBLY","EXTERNAL REVIEW"
"6bbbcf07-2cea-40c9-b8a6-5648e15e39e1","","checklist-sectioned","not-started","EGM_Ver1.0_19.12.23_Document/ Works_Records","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 1_MODULE ASSEMBLY","EXTERNAL REVIEW","EGM_Ver1.0_19.12.23_ Document/ Works_Records"
"2558526b-7458-41b0-9eb0-43a4fe5be6d6","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 1_MODULE ASSEMBLY","RFI ISSUED"
"df741856-be47-481c-891e-047826a2a910","","checklist-sectioned","not-started","EGM_Ver1.0_19.12.23_Notified NCR_QA RFI","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 1_MODULE ASSEMBLY","RFI ISSUED","EGM_Ver1.0_19.12.23_ Notified NCR_QA RFI"
"8e05cecf-b0f1-40b6-a535-6ad8448359ed","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 2_MODULE ASSEMBLY"
"3d1c1292-87d9-4095-ab2d-fb24cdc0fd5a","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 2_MODULE ASSEMBLY","CHECKLIST"
"c5c37369-b09c-45eb-9d3b-1533870df53d","","checklist-sectioned","not-started","EGM_Ver1.0_22.11.23_Station 2_Inspection","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 2_MODULE ASSEMBLY","CHECKLIST","EGM_Ver1.0_22.11.23_ Station 2_Inspection"
"5977f7ba-85c0-46f8-b4f7-1398647ab53a","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 2_MODULE ASSEMBLY","INTERNAL REVIEW"
"e07b52e7-5b32-4c70-8acd-c63af03f2a4c","","checklist-sectioned","not-started","EGM_Ver1.0_19.12.23_Document/ Works_Records","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 2_MODULE ASSEMBLY","INTERNAL REVIEW","EGM_Ver1.0_19.12.23_ Document/ Works_Records"
"dff6ed4a-6bd6-446e-8e17-ad36f46d2d00","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 2_MODULE ASSEMBLY","EXTERNAL REVIEW"
"b8c263c1-5376-4fbc-98ff-5eebe5fdaf61","","checklist-sectioned","not-started","EGM_Ver1.0_19.12.23_Document/ Works_Records","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 2_MODULE ASSEMBLY","EXTERNAL REVIEW","EGM_Ver1.0_19.12.23_ Document/ Works_Records"
"dc723123-8d9b-4031-a2af-58dd8af4d4da","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 2_MODULE ASSEMBLY","RFI ISSUED"
"f5a810dc-4024-4d29-83c1-4d780f7f20bf","","checklist-sectioned","not-started","EGM_Ver1.0_19.12.23_Notified NCR_QA RFI","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 2_MODULE ASSEMBLY","RFI ISSUED","EGM_Ver1.0_19.12.23_ Notified NCR_QA RFI"
"64edccb8-14ca-4cba-b45c-25f166d05522","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 3_MODULE ASSEMBLY"
"a7a126d0-6d0e-4ec0-8d70-e59fe8ebff1c","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 3_MODULE ASSEMBLY","CHECKLIST"
"f2c9263c-aa4e-4c16-a7e1-90f942891509","","checklist-sectioned","not-started","EGM_Ver1.0_22.11.23_Station 3_Inspection","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 3_MODULE ASSEMBLY","CHECKLIST","EGM_Ver1.0_22.11.23_ Station 3_Inspection"
"8c91cb51-e808-4324-9baf-1d3084e22939","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 3_MODULE ASSEMBLY","INTERNAL REVIEW"
"4fb10cab-6fa8-4b6a-9b9b-e80bf869971b","","checklist-sectioned","not-started","EGM_Ver1.0_19.12.23_Document/ Works_Records","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 3_MODULE ASSEMBLY","INTERNAL REVIEW","EGM_Ver1.0_19.12.23_ Document/ Works_Records"
"7c58bd54-4c57-4230-9e60-775639dbcd3e","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 3_MODULE ASSEMBLY","EXTERNAL REVIEW"
"bdd0b7bc-5b7c-4bdd-8be8-cd099eb26bfd","","checklist-sectioned","not-started","EGM_Ver1.0_19.12.23_Document/ Works_Records","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 3_MODULE ASSEMBLY","EXTERNAL REVIEW","EGM_Ver1.0_19.12.23_ Document/ Works_Records"
"82c82d15-a9d5-4668-b820-8d87b5ed8c20","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 3_MODULE ASSEMBLY","RFI ISSUED"
"2b937f01-fedc-4ec3-b24f-b7aceab9bedd","","checklist-sectioned","not-started","EGM_Ver1.0_19.12.23_Notified NCR_QA RFI","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 3_MODULE ASSEMBLY","RFI ISSUED","EGM_Ver1.0_19.12.23_ Notified NCR_QA RFI"
"69205fa2-a680-4d0b-a1b5-f8c7382efa9a","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 4_MODULE ASSEMBLY"
"46349435-cbb0-408f-aba9-de6b85fac6bd","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 4_MODULE ASSEMBLY","CHECKLIST"
"f39bacb5-4cf1-42a1-8493-6779a01c02ae","","checklist-sectioned","not-started","EGM_Ver1.0_22.11.23_Station 4_Inspection","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 4_MODULE ASSEMBLY","CHECKLIST","EGM_Ver1.0_22.11.23_ Station 4_Inspection"
"e084c796-0410-4141-8269-febc3ef8f2fd","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 4_MODULE ASSEMBLY","INTERNAL REVIEW"
"bc7e1383-7a33-41ba-8669-5890f680343d","","checklist-sectioned","not-started","EGM_Ver1.0_19.12.23_Document/ Works_Records","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 4_MODULE ASSEMBLY","INTERNAL REVIEW","EGM_Ver1.0_19.12.23_ Document/ Works_Records"
"ccf6051a-5e45-4fcc-a54b-317d25e2d7c7","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 4_MODULE ASSEMBLY","EXTERNAL REVIEW"
"07acee02-2732-4339-8772-fb7ee3b7557e","","checklist-sectioned","not-started","EGM_Ver1.0_19.12.23_Document/ Works_Records","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 4_MODULE ASSEMBLY","EXTERNAL REVIEW","EGM_Ver1.0_19.12.23_ Document/ Works_Records"
"3f3605f7-680e-4c43-b9c6-c5887251981f","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 4_MODULE ASSEMBLY","RFI ISSUED"
"57927059-0924-4821-b5f3-d77e7d05ccad","","checklist-sectioned","not-started","EGM_Ver1.0_19.12.23_Notified NCR_QA RFI","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 4_MODULE ASSEMBLY","RFI ISSUED","EGM_Ver1.0_19.12.23_ Notified NCR_QA RFI"
"aa2ca284-154f-4fea-a708-4d51dac25f11","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 5_MODULE ASSEMBLY"
"ac4cd180-38f6-4a54-8328-2123474c593d","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 5_MODULE ASSEMBLY","CHECKLIST"
"b6abba87-ad3d-455b-b121-37dcb1f05f3b","","checklist-sectioned","not-started","EGM_Ver1.0_22.11.23_Station 5_Inspection","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 5_MODULE ASSEMBLY","CHECKLIST","EGM_Ver1.0_22.11.23_ Station 5_Inspection"
"954fe5bb-425b-4b24-8e25-34235b24ab09","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 5_MODULE ASSEMBLY","INTERNAL REVIEW"
"70b5b999-7877-44af-b435-c3cf65ff238e","","checklist-sectioned","not-started","EGM_Ver1.0_19.12.23_Document/ Works_Records","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 5_MODULE ASSEMBLY","INTERNAL REVIEW","EGM_Ver1.0_19.12.23_ Document/ Works_Records"
"54b59fd2-46f7-4860-b189-9d47205fa43d","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 5_MODULE ASSEMBLY","EXTERNAL REVIEW"
"6ece6d73-7dd3-4dd4-851a-39d2cea5623c","","checklist-sectioned","not-started","EGM_Ver1.0_19.12.23_Document/ Works_Records","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 5_MODULE ASSEMBLY","EXTERNAL REVIEW","EGM_Ver1.0_19.12.23_ Document/ Works_Records"
"277a3f02-50df-4b2a-8f90-ee0f49c62ef8","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 5_MODULE ASSEMBLY","RFI ISSUED"
"8a0fb38f-0d49-47f7-b11c-90582d54698c","","checklist-sectioned","not-started","EGM_Ver1.0_19.12.23_Notified NCR_QA RFI","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 5_MODULE ASSEMBLY","RFI ISSUED","EGM_Ver1.0_19.12.23_ Notified NCR_QA RFI"
"df63d9c8-825f-48df-beea-618a600a43d4","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 6_MODULE ASSEMBLY"
"43af1cea-8642-4968-9cb0-ebcfbcb1fac4","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 6_MODULE ASSEMBLY","CHECKLIST"
"e8f8f752-e77d-42bf-8980-cb1d9bf1fa3a","","checklist-sectioned","not-started","EGM_Ver1.0_22.11.23_Station 6_Inspection","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 6_MODULE ASSEMBLY","CHECKLIST","EGM_Ver1.0_22.11.23_ Station 6_Inspection"
"7472395d-a27f-4d89-8ae9-ba668a23e82d","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 6_MODULE ASSEMBLY","INTERNAL REVIEW"
"6afde971-3547-4976-97b6-3eef39c0a53c","","checklist-sectioned","not-started","EGM_Ver1.0_19.12.23_Document/ Works_Records","checklist","FALSE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 6_MODULE ASSEMBLY","INTERNAL REVIEW","EGM_Ver1.0_19.12.23_ Document/ Works_Records"
"98c1f13b-dd9a-40ed-b763-d89a02968ebc","","folder-normal","not-started","","step","TRUE","FALSE","WY1","WY1-1A","MODULE ITP/ WY1-1A-GF","WY1-1A-GF_MODULE ASSEMBLY","STATION 6_MODULE ASSEMBLY","EXTERNAL REVIEW"
