"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"2fab239c-a228-4c29-be38-f62937876805","","folder-normal","not-started","","step","TRUE","FALSE","Material Deliveries"
"87f5a4f1-c230-40d8-9e1a-7bbe746091a0","","checklist-flat","not-started","Add MATERIAL DELIVERY Checklist","checklist-flat","FALSE","FALSE","Material Deliveries","MATERIAL DELIVERY"
"1b7afbbe-714c-40d2-b8db-6d920662057f","","folder-normal","not-started","","step","TRUE","FALSE","Plant Hire"
"81ce9e5d-59de-4e3c-a02f-b708aa3eda18","","checklist-flat","not-started","Add PLANT HIRE Checklist","checklist-flat","FALSE","FALSE","Plant Hire","PLANT HIRE"
"2944669a-33ff-4a5c-9d26-1b191fbca874","","folder-normal","not-started","","step","TRUE","FALSE","Delays"
"2e9ba7f3-3ccf-4a39-8271-e835158dabff","","folder-normal","not-started","","step","TRUE","FALSE","Delays","Civils / Ingrounds"
"f2c951ac-bd18-4dde-aeb0-4de3e1030529","","checklist-flat","not-started","Add DELAY (CIVILS / INGROUNDS) Checklist","checklist-flat","FALSE","FALSE","Delays","Civils / Ingrounds","DELAY (CIVILS / INGROUNDS)"
"99e40a85-2568-4eb9-8df0-c665eace485b","","checklist-flat","not-started","Add DELAY (GENERAL) Checklist","checklist-flat","FALSE","FALSE","Delays","Civils / Ingrounds","DELAY (GENERAL)"
"0f4ce833-806b-4367-b3d9-2891e04f1f87","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Delays","Hub Building"
"8d9f3723-59bf-443b-9eb2-0121b209cf6e","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Delays","Gatehouse"
"229c7b06-281e-49fa-a90c-899ccf4fb6cf","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Delays","Production Hall"
"9d8532fe-39c6-459d-b006-6714dd3acbf6","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Delays","Production Workshop"
"51300463-2ad7-4dd4-a40b-53362e4ddd2c","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Delays","Paint Workshop"
"3c4fd4eb-7f12-4cd8-abe2-e740870c83ee","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Delays","Dangerous Goods"
"2cb8bb53-1bac-4c37-b094-d21c2a6b2cbd","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Delays","Covered Training Shelter"
"6ae4e79c-bc17-4f4e-bc36-24c23bae5558","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"de3c220f-909a-4501-bbfa-eefb146db3b4","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Civils / Ingrounds"
"8fc436ed-86e0-47bf-a51e-6c671337e75d","","checklist-sectioned","not-started","ITP-220 - In-Ground Works","checklist","FALSE","FALSE","Site QA","Civils / Ingrounds","Project Wide In-Ground Works"
"5c661ff3-5e31-4d2a-97e5-43ae29f6445a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Civils / Ingrounds","Zone #1"
"ddca0a63-b1f3-4164-9d90-cc80375dcad4","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Civils / Ingrounds","Zone #1","EW1-1A"
"02283faa-fc3f-4012-aaa8-44698e6c42c7","","checklist-flat","work-in-progress","ITC-220.1 - In-Ground Works","checklist-flat","FALSE","FALSE","Site QA","Civils / Ingrounds","Zone #1","EW1-1A","ITC-220.1 - In-Ground Works "
"50d7ebe3-2c1f-4468-a025-9e745c6332db","","checklist-flat","not-started","ITC-220.1 - In-Ground Works","checklist-flat","FALSE","FALSE","Site QA","Civils / Ingrounds","Zone #1","EW1-1A","ITC-220.1 - In-Ground Works"
"357b591c-76b4-4358-87c3-e032081c93bc","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Civils / Ingrounds","Zone #1","EW1-1B"
"2ec715a8-7fdd-4bee-ae76-c69338fcf055","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Civils / Ingrounds","Zone #1","EW1-1C"
"6855fe5c-62c0-4287-9aec-1bd2622fc455","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Civils / Ingrounds","Zone #1","EW1-1D"
"e75657d7-1093-49df-b90a-4fa350719ea9","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Civils / Ingrounds","Zone #1","EW1-1E"
"44455cda-9207-4d4b-a984-5847175e46b5","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Civils / Ingrounds","Zone #1","EW1-1F"
"b1a50cb0-9fa5-47b5-b771-0a0cb7140bc8","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Civils / Ingrounds","Zone #2"
"d89d4345-d142-4f8d-9bd7-279be33c27fc","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Civils / Ingrounds","Zone #2","EW1-2A"
"8110e165-6810-469e-8a0e-670521afa398","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Civils / Ingrounds","Zone #2","EW1-2B"
"da0c895b-c61c-48e2-a898-3faf29a8890d","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Civils / Ingrounds","Zone #2","EW1-2C"
"a7793cc8-52e2-4027-99e1-e8c30971ac15","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Civils / Ingrounds","Zone #2","EW1-2D"
"e45cfdb4-6f53-473f-a709-5f5d252cf332","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Civils / Ingrounds","Zone #3"
"50d6529a-8578-41e6-ab21-e64a870931d6","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Civils / Ingrounds","Zone #3","EW1-3A"
